
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
679.059,µm,Surface,Distance from Origin,1,0,
678.458,µm,Surface,Distance from Origin,1,1,
676.712,µm,Surface,Distance from Origin,1,2,
675.477,µm,Surface,Distance from Origin,1,3,
674.437,µm,Surface,Distance from Origin,1,4,
