
Position X
 ==================== 
Position X,Unit,Category,Collection,Time,ID,
424.751,µm,Surface,Position,1,0,
425.445,µm,Surface,Position,1,1,
425.322,µm,Surface,Position,1,2,
424.534,µm,Surface,Position,1,3,
423.99,µm,Surface,Position,1,4,
