
Position Z
 ==================== 
Position Z,Unit,Category,Collection,Time,ID,
15.186,µm,Surface,Position,1,0,
16.1077,µm,Surface,Position,1,1,
17.2271,µm,Surface,Position,1,2,
17.2506,µm,Surface,Position,1,3,
17.7062,µm,Surface,Position,1,4,
