
Intensity Max Ch=31 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
4397,,Surface,31,Image 1,1,26181,
1134,,Surface,31,Image 1,1,26182,
2309,,Surface,31,Image 1,1,26183,
5249,,Surface,31,Image 1,1,26184,
2039,,Surface,31,Image 1,1,26185,
2165,,Surface,31,Image 1,1,26186,
2640,,Surface,31,Image 1,1,26189,
2178,,Surface,31,Image 1,1,26190,
5585,,Surface,31,Image 1,1,26192,
591,,Surface,31,Image 1,1,26193,
5105,,Surface,31,Image 1,1,26194,
4428,,Surface,31,Image 1,1,26195,
1300,,Surface,31,Image 1,1,26196,
1844,,Surface,31,Image 1,1,26197,
1594,,Surface,31,Image 1,1,26198,
1614,,Surface,31,Image 1,1,26199,
1769,,Surface,31,Image 1,1,26200,
984,,Surface,31,Image 1,1,26201,
3296,,Surface,31,Image 1,1,26203,
4736,,Surface,31,Image 1,1,26204,
1290,,Surface,31,Image 1,1,26205,
7307,,Surface,31,Image 1,1,26206,
1168,,Surface,31,Image 1,1,26207,
2851,,Surface,31,Image 1,1,26208,
914,,Surface,31,Image 1,1,26209,
4269,,Surface,31,Image 1,1,26211,
427,,Surface,31,Image 1,1,26212,
2323,,Surface,31,Image 1,1,26213,
1765,,Surface,31,Image 1,1,26214,
584,,Surface,31,Image 1,1,26215,
5525,,Surface,31,Image 1,1,26216,
2251,,Surface,31,Image 1,1,26217,
2692,,Surface,31,Image 1,1,26218,
514,,Surface,31,Image 1,1,26219,
3071,,Surface,31,Image 1,1,26220,
6127,,Surface,31,Image 1,1,26221,
3862,,Surface,31,Image 1,1,26222,
482,,Surface,31,Image 1,1,26225,
6085,,Surface,31,Image 1,1,26226,
5780,,Surface,31,Image 1,1,26227,
1821,,Surface,31,Image 1,1,26228,
770,,Surface,31,Image 1,1,26229,
1447,,Surface,31,Image 1,1,26230,
3918,,Surface,31,Image 1,1,26231,
1758,,Surface,31,Image 1,1,26232,
1234,,Surface,31,Image 1,1,26233,
5533,,Surface,31,Image 1,1,26235,
1622,,Surface,31,Image 1,1,26236,
320,,Surface,31,Image 1,1,26237,
1115,,Surface,31,Image 1,1,26238,
1107,,Surface,31,Image 1,1,26241,
1531,,Surface,31,Image 1,1,26242,
4295,,Surface,31,Image 1,1,26245,
6265,,Surface,31,Image 1,1,26246,
6926,,Surface,31,Image 1,1,26247,
2261,,Surface,31,Image 1,1,26248,
558,,Surface,31,Image 1,1,26249,
890,,Surface,31,Image 1,1,26250,
857,,Surface,31,Image 1,1,26251,
3896,,Surface,31,Image 1,1,26252,
4613,,Surface,31,Image 1,1,26253,
787,,Surface,31,Image 1,1,26254,
4158,,Surface,31,Image 1,1,26255,
539,,Surface,31,Image 1,1,26256,
3395,,Surface,31,Image 1,1,26258,
1830,,Surface,31,Image 1,1,26259,
3040,,Surface,31,Image 1,1,26260,
2066,,Surface,31,Image 1,1,26261,
594,,Surface,31,Image 1,1,26262,
632,,Surface,31,Image 1,1,26263,
1814,,Surface,31,Image 1,1,26264,
4447,,Surface,31,Image 1,1,26265,
1204,,Surface,31,Image 1,1,26266,
1422,,Surface,31,Image 1,1,26267,
1979,,Surface,31,Image 1,1,26268,
2255,,Surface,31,Image 1,1,26269,
1261,,Surface,31,Image 1,1,26270,
786,,Surface,31,Image 1,1,26271,
1984,,Surface,31,Image 1,1,26272,
3404,,Surface,31,Image 1,1,26273,
2659,,Surface,31,Image 1,1,26274,
20728,,Surface,31,Image 1,1,26275,
921,,Surface,31,Image 1,1,26276,
5349,,Surface,31,Image 1,1,26277,
1740,,Surface,31,Image 1,1,26279,
5271,,Surface,31,Image 1,1,26280,
1975,,Surface,31,Image 1,1,26281,
2572,,Surface,31,Image 1,1,26282,
6130,,Surface,31,Image 1,1,26283,
4514,,Surface,31,Image 1,1,26284,
4388,,Surface,31,Image 1,1,26285,
2546,,Surface,31,Image 1,1,26286,
4392,,Surface,31,Image 1,1,26287,
2512,,Surface,31,Image 1,1,26289,
1714,,Surface,31,Image 1,1,26290,
1312,,Surface,31,Image 1,1,26291,
2482,,Surface,31,Image 1,1,26292,
295,,Surface,31,Image 1,1,26294,
2049,,Surface,31,Image 1,1,26295,
2335,,Surface,31,Image 1,1,26296,
1982,,Surface,31,Image 1,1,26297,
1887,,Surface,31,Image 1,1,26298,
1553,,Surface,31,Image 1,1,26299,
2016,,Surface,31,Image 1,1,26301,
3624,,Surface,31,Image 1,1,26304,
1179,,Surface,31,Image 1,1,26305,
447,,Surface,31,Image 1,1,26307,
2267,,Surface,31,Image 1,1,26308,
693,,Surface,31,Image 1,1,26309,
2265,,Surface,31,Image 1,1,26310,
1123,,Surface,31,Image 1,1,26311,
2066,,Surface,31,Image 1,1,26312,
1967,,Surface,31,Image 1,1,26313,
1630,,Surface,31,Image 1,1,26315,
2400,,Surface,31,Image 1,1,26317,
2175,,Surface,31,Image 1,1,26318,
1586,,Surface,31,Image 1,1,26319,
2533,,Surface,31,Image 1,1,26320,
1261,,Surface,31,Image 1,1,26321,
1140,,Surface,31,Image 1,1,26322,
1158,,Surface,31,Image 1,1,26323,
635,,Surface,31,Image 1,1,26324,
1995,,Surface,31,Image 1,1,26326,
1748,,Surface,31,Image 1,1,26327,
1089,,Surface,31,Image 1,1,26328,
1483,,Surface,31,Image 1,1,26329,
1657,,Surface,31,Image 1,1,26330,
1582,,Surface,31,Image 1,1,26331,
1127,,Surface,31,Image 1,1,26332,
670,,Surface,31,Image 1,1,26334,
2630,,Surface,31,Image 1,1,26336,
4636,,Surface,31,Image 1,1,26338,
809,,Surface,31,Image 1,1,26339,
815,,Surface,31,Image 1,1,26340,
639,,Surface,31,Image 1,1,26342,
1993,,Surface,31,Image 1,1,26343,
2348,,Surface,31,Image 1,1,26344,
1106,,Surface,31,Image 1,1,26345,
1044,,Surface,31,Image 1,1,26348,
1540,,Surface,31,Image 1,1,26349,
1656,,Surface,31,Image 1,1,26350,
1603,,Surface,31,Image 1,1,26351,
200,,Surface,31,Image 1,1,26352,
238,,Surface,31,Image 1,1,26353,
264,,Surface,31,Image 1,1,26354,
435,,Surface,31,Image 1,1,26355,
3380,,Surface,31,Image 1,1,26357,
3962,,Surface,31,Image 1,1,26359,
2809,,Surface,31,Image 1,1,26362,
6425,,Surface,31,Image 1,1,26364,
3059,,Surface,31,Image 1,1,26365,
606,,Surface,31,Image 1,1,26366,
1345,,Surface,31,Image 1,1,26368,
8284,,Surface,31,Image 1,1,26369,
2092,,Surface,31,Image 1,1,26370,
2670,,Surface,31,Image 1,1,26371,
470,,Surface,31,Image 1,1,26375,
1453,,Surface,31,Image 1,1,26382,
5510,,Surface,31,Image 1,1,26383,
1641,,Surface,31,Image 1,1,26384,
2211,,Surface,31,Image 1,1,26385,
3517,,Surface,31,Image 1,1,26386,
999,,Surface,31,Image 1,1,26387,
1939,,Surface,31,Image 1,1,26388,
2735,,Surface,31,Image 1,1,26389,
519,,Surface,31,Image 1,1,26390,
2749,,Surface,31,Image 1,1,26391,
1953,,Surface,31,Image 1,1,26392,
2207,,Surface,31,Image 1,1,26393,
3755,,Surface,31,Image 1,1,26394,
2322,,Surface,31,Image 1,1,26395,
507,,Surface,31,Image 1,1,26396,
3321,,Surface,31,Image 1,1,26397,
1070,,Surface,31,Image 1,1,26398,
1733,,Surface,31,Image 1,1,26399,
1865,,Surface,31,Image 1,1,26401,
853,,Surface,31,Image 1,1,26402,
1489,,Surface,31,Image 1,1,26404,
1417,,Surface,31,Image 1,1,26406,
6989,,Surface,31,Image 1,1,26407,
3023,,Surface,31,Image 1,1,26408,
1017,,Surface,31,Image 1,1,26409,
1275,,Surface,31,Image 1,1,26410,
528,,Surface,31,Image 1,1,26411,
405,,Surface,31,Image 1,1,26412,
2836,,Surface,31,Image 1,1,26413,
944,,Surface,31,Image 1,1,26414,
969,,Surface,31,Image 1,1,26415,
1010,,Surface,31,Image 1,1,26417,
1578,,Surface,31,Image 1,1,26418,
1892,,Surface,31,Image 1,1,26419,
796,,Surface,31,Image 1,1,26420,
794,,Surface,31,Image 1,1,26421,
2125,,Surface,31,Image 1,1,26423,
525,,Surface,31,Image 1,1,26425,
1140,,Surface,31,Image 1,1,26426,
1208,,Surface,31,Image 1,1,26427,
886,,Surface,31,Image 1,1,26428,
1855,,Surface,31,Image 1,1,26429,
909,,Surface,31,Image 1,1,26430,
6170,,Surface,31,Image 1,1,26431,
2151,,Surface,31,Image 1,1,26432,
964,,Surface,31,Image 1,1,26433,
7271,,Surface,31,Image 1,1,26434,
1354,,Surface,31,Image 1,1,26435,
2951,,Surface,31,Image 1,1,26436,
3551,,Surface,31,Image 1,1,26437,
8279,,Surface,31,Image 1,1,26438,
3445,,Surface,31,Image 1,1,26439,
4162,,Surface,31,Image 1,1,26440,
4756,,Surface,31,Image 1,1,26441,
1001,,Surface,31,Image 1,1,26442,
3469,,Surface,31,Image 1,1,26443,
582,,Surface,31,Image 1,1,26444,
8083,,Surface,31,Image 1,1,26446,
2187,,Surface,31,Image 1,1,26448,
1995,,Surface,31,Image 1,1,26451,
773,,Surface,31,Image 1,1,26452,
1071,,Surface,31,Image 1,1,26453,
3024,,Surface,31,Image 1,1,26456,
2018,,Surface,31,Image 1,1,26457,
3193,,Surface,31,Image 1,1,26458,
1458,,Surface,31,Image 1,1,26459,
4291,,Surface,31,Image 1,1,26460,
3209,,Surface,31,Image 1,1,26461,
196,,Surface,31,Image 1,1,26462,
781,,Surface,31,Image 1,1,26463,
3053,,Surface,31,Image 1,1,26464,
319,,Surface,31,Image 1,1,26465,
2576,,Surface,31,Image 1,1,26466,
813,,Surface,31,Image 1,1,26467,
2721,,Surface,31,Image 1,1,26468,
710,,Surface,31,Image 1,1,26469,
3584,,Surface,31,Image 1,1,26471,
542,,Surface,31,Image 1,1,26472,
1516,,Surface,31,Image 1,1,26473,
1797,,Surface,31,Image 1,1,26474,
924,,Surface,31,Image 1,1,26475,
1476,,Surface,31,Image 1,1,26476,
760,,Surface,31,Image 1,1,26477,
1429,,Surface,31,Image 1,1,26478,
1162,,Surface,31,Image 1,1,26480,
1292,,Surface,31,Image 1,1,26481,
6684,,Surface,31,Image 1,1,26482,
869,,Surface,31,Image 1,1,26483,
929,,Surface,31,Image 1,1,26484,
1357,,Surface,31,Image 1,1,26485,
2531,,Surface,31,Image 1,1,26486,
383,,Surface,31,Image 1,1,26487,
1613,,Surface,31,Image 1,1,26488,
1092,,Surface,31,Image 1,1,26489,
2920,,Surface,31,Image 1,1,26490,
1310,,Surface,31,Image 1,1,26491,
918,,Surface,31,Image 1,1,26492,
451,,Surface,31,Image 1,1,26493,
788,,Surface,31,Image 1,1,26494,
485,,Surface,31,Image 1,1,26495,
4690,,Surface,31,Image 1,1,26497,
3428,,Surface,31,Image 1,1,26498,
1983,,Surface,31,Image 1,1,26499,
698,,Surface,31,Image 1,1,26502,
5096,,Surface,31,Image 1,1,26503,
3130,,Surface,31,Image 1,1,26504,
4267,,Surface,31,Image 1,1,26506,
337,,Surface,31,Image 1,1,26507,
1455,,Surface,31,Image 1,1,26509,
2913,,Surface,31,Image 1,1,26510,
3749,,Surface,31,Image 1,1,26512,
3119,,Surface,31,Image 1,1,26513,
5848,,Surface,31,Image 1,1,26514,
1030,,Surface,31,Image 1,1,26515,
3194,,Surface,31,Image 1,1,26516,
3136,,Surface,31,Image 1,1,26517,
1772,,Surface,31,Image 1,1,26518,
4326,,Surface,31,Image 1,1,26521,
519,,Surface,31,Image 1,1,26522,
849,,Surface,31,Image 1,1,26523,
9047,,Surface,31,Image 1,1,26524,
4751,,Surface,31,Image 1,1,26525,
803,,Surface,31,Image 1,1,26526,
3651,,Surface,31,Image 1,1,26527,
2531,,Surface,31,Image 1,1,26528,
1158,,Surface,31,Image 1,1,26529,
512,,Surface,31,Image 1,1,26530,
3300,,Surface,31,Image 1,1,26531,
1540,,Surface,31,Image 1,1,26532,
2002,,Surface,31,Image 1,1,26533,
579,,Surface,31,Image 1,1,26534,
1624,,Surface,31,Image 1,1,26535,
2257,,Surface,31,Image 1,1,26536,
3088,,Surface,31,Image 1,1,26537,
5517,,Surface,31,Image 1,1,26538,
963,,Surface,31,Image 1,1,26539,
1137,,Surface,31,Image 1,1,26541,
2831,,Surface,31,Image 1,1,26542,
7536,,Surface,31,Image 1,1,26543,
666,,Surface,31,Image 1,1,26544,
1764,,Surface,31,Image 1,1,26545,
9061,,Surface,31,Image 1,1,26546,
597,,Surface,31,Image 1,1,26547,
1083,,Surface,31,Image 1,1,26548,
2372,,Surface,31,Image 1,1,26549,
986,,Surface,31,Image 1,1,26550,
1595,,Surface,31,Image 1,1,26551,
3846,,Surface,31,Image 1,1,26552,
4654,,Surface,31,Image 1,1,26553,
841,,Surface,31,Image 1,1,26554,
661,,Surface,31,Image 1,1,26555,
2991,,Surface,31,Image 1,1,26556,
3253,,Surface,31,Image 1,1,26557,
3903,,Surface,31,Image 1,1,26558,
4363,,Surface,31,Image 1,1,26559,
3135,,Surface,31,Image 1,1,26560,
780,,Surface,31,Image 1,1,26561,
4373,,Surface,31,Image 1,1,26562,
332,,Surface,31,Image 1,1,26563,
263,,Surface,31,Image 1,1,26564,
2738,,Surface,31,Image 1,1,26565,
463,,Surface,31,Image 1,1,26567,
2220,,Surface,31,Image 1,1,26568,
1261,,Surface,31,Image 1,1,26569,
3215,,Surface,31,Image 1,1,26570,
980,,Surface,31,Image 1,1,26571,
4849,,Surface,31,Image 1,1,26572,
6746,,Surface,31,Image 1,1,26573,
3240,,Surface,31,Image 1,1,26574,
4327,,Surface,31,Image 1,1,26575,
11189,,Surface,31,Image 1,1,26576,
5436,,Surface,31,Image 1,1,26577,
1754,,Surface,31,Image 1,1,26578,
5146,,Surface,31,Image 1,1,26580,
3173,,Surface,31,Image 1,1,26581,
4624,,Surface,31,Image 1,1,26582,
2202,,Surface,31,Image 1,1,26583,
