
Intensity Median Ch=14 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
374,,Surface,14,Image 1,1,26181,
0.5,,Surface,14,Image 1,1,26182,
1,,Surface,14,Image 1,1,26183,
50,,Surface,14,Image 1,1,26184,
0.5,,Surface,14,Image 1,1,26185,
0.5,,Surface,14,Image 1,1,26186,
1,,Surface,14,Image 1,1,26189,
199,,Surface,14,Image 1,1,26190,
1,,Surface,14,Image 1,1,26192,
0.5,,Surface,14,Image 1,1,26193,
1,,Surface,14,Image 1,1,26194,
0.5,,Surface,14,Image 1,1,26195,
0.25,,Surface,14,Image 1,1,26196,
0.5,,Surface,14,Image 1,1,26197,
0.5,,Surface,14,Image 1,1,26198,
2,,Surface,14,Image 1,1,26199,
0.5,,Surface,14,Image 1,1,26200,
0.125,,Surface,14,Image 1,1,26201,
1,,Surface,14,Image 1,1,26203,
73,,Surface,14,Image 1,1,26204,
0.5,,Surface,14,Image 1,1,26205,
168,,Surface,14,Image 1,1,26206,
0.25,,Surface,14,Image 1,1,26207,
0.5,,Surface,14,Image 1,1,26208,
0.5,,Surface,14,Image 1,1,26209,
0.5,,Surface,14,Image 1,1,26211,
0.25,,Surface,14,Image 1,1,26212,
22,,Surface,14,Image 1,1,26213,
0.25,,Surface,14,Image 1,1,26214,
0.5,,Surface,14,Image 1,1,26215,
33.5,,Surface,14,Image 1,1,26216,
1,,Surface,14,Image 1,1,26217,
1,,Surface,14,Image 1,1,26218,
0.5,,Surface,14,Image 1,1,26219,
750,,Surface,14,Image 1,1,26220,
1,,Surface,14,Image 1,1,26221,
2,,Surface,14,Image 1,1,26222,
0.5,,Surface,14,Image 1,1,26225,
0.5,,Surface,14,Image 1,1,26226,
2,,Surface,14,Image 1,1,26227,
89,,Surface,14,Image 1,1,26228,
0.5,,Surface,14,Image 1,1,26229,
0.25,,Surface,14,Image 1,1,26230,
0.25,,Surface,14,Image 1,1,26231,
0.5,,Surface,14,Image 1,1,26232,
0.5,,Surface,14,Image 1,1,26233,
30,,Surface,14,Image 1,1,26235,
0.5,,Surface,14,Image 1,1,26236,
0.5,,Surface,14,Image 1,1,26237,
127,,Surface,14,Image 1,1,26238,
159,,Surface,14,Image 1,1,26241,
1,,Surface,14,Image 1,1,26242,
0.5,,Surface,14,Image 1,1,26245,
2,,Surface,14,Image 1,1,26246,
7,,Surface,14,Image 1,1,26247,
0.5,,Surface,14,Image 1,1,26248,
0.5,,Surface,14,Image 1,1,26249,
3.5,,Surface,14,Image 1,1,26250,
0.25,,Surface,14,Image 1,1,26251,
1,,Surface,14,Image 1,1,26252,
570,,Surface,14,Image 1,1,26253,
0.5,,Surface,14,Image 1,1,26254,
11.5,,Surface,14,Image 1,1,26255,
0.5,,Surface,14,Image 1,1,26256,
46,,Surface,14,Image 1,1,26258,
17,,Surface,14,Image 1,1,26259,
0.5,,Surface,14,Image 1,1,26260,
0.5,,Surface,14,Image 1,1,26261,
0.25,,Surface,14,Image 1,1,26262,
2,,Surface,14,Image 1,1,26263,
2,,Surface,14,Image 1,1,26264,
750,,Surface,14,Image 1,1,26265,
0.25,,Surface,14,Image 1,1,26266,
0.5,,Surface,14,Image 1,1,26267,
0.5,,Surface,14,Image 1,1,26268,
0.25,,Surface,14,Image 1,1,26269,
0.25,,Surface,14,Image 1,1,26270,
91,,Surface,14,Image 1,1,26271,
255,,Surface,14,Image 1,1,26272,
1,,Surface,14,Image 1,1,26273,
250,,Surface,14,Image 1,1,26274,
2,,Surface,14,Image 1,1,26275,
172,,Surface,14,Image 1,1,26276,
0.25,,Surface,14,Image 1,1,26277,
186,,Surface,14,Image 1,1,26279,
18,,Surface,14,Image 1,1,26280,
271,,Surface,14,Image 1,1,26281,
0.25,,Surface,14,Image 1,1,26282,
61,,Surface,14,Image 1,1,26283,
1678,,Surface,14,Image 1,1,26284,
1,,Surface,14,Image 1,1,26285,
148,,Surface,14,Image 1,1,26286,
1102,,Surface,14,Image 1,1,26287,
444,,Surface,14,Image 1,1,26289,
0.25,,Surface,14,Image 1,1,26290,
1,,Surface,14,Image 1,1,26291,
2,,Surface,14,Image 1,1,26292,
0.125,,Surface,14,Image 1,1,26294,
4.5,,Surface,14,Image 1,1,26295,
0.5,,Surface,14,Image 1,1,26296,
2,,Surface,14,Image 1,1,26297,
690,,Surface,14,Image 1,1,26298,
1852,,Surface,14,Image 1,1,26299,
2,,Surface,14,Image 1,1,26301,
12,,Surface,14,Image 1,1,26304,
0.5,,Surface,14,Image 1,1,26305,
690,,Surface,14,Image 1,1,26307,
1,,Surface,14,Image 1,1,26308,
1742,,Surface,14,Image 1,1,26309,
236,,Surface,14,Image 1,1,26310,
1,,Surface,14,Image 1,1,26311,
290,,Surface,14,Image 1,1,26312,
0.5,,Surface,14,Image 1,1,26313,
0.5,,Surface,14,Image 1,1,26315,
22,,Surface,14,Image 1,1,26317,
0.5,,Surface,14,Image 1,1,26318,
0.5,,Surface,14,Image 1,1,26319,
58,,Surface,14,Image 1,1,26320,
0.5,,Surface,14,Image 1,1,26321,
1036,,Surface,14,Image 1,1,26322,
70,,Surface,14,Image 1,1,26323,
734,,Surface,14,Image 1,1,26324,
0.5,,Surface,14,Image 1,1,26326,
298,,Surface,14,Image 1,1,26327,
1,,Surface,14,Image 1,1,26328,
2,,Surface,14,Image 1,1,26329,
0.5,,Surface,14,Image 1,1,26330,
0.5,,Surface,14,Image 1,1,26331,
0.5,,Surface,14,Image 1,1,26332,
137,,Surface,14,Image 1,1,26334,
49,,Surface,14,Image 1,1,26336,
1,,Surface,14,Image 1,1,26338,
1,,Surface,14,Image 1,1,26339,
1,,Surface,14,Image 1,1,26340,
1,,Surface,14,Image 1,1,26342,
0.5,,Surface,14,Image 1,1,26343,
9.5,,Surface,14,Image 1,1,26344,
229,,Surface,14,Image 1,1,26345,
1,,Surface,14,Image 1,1,26348,
0.5,,Surface,14,Image 1,1,26349,
1,,Surface,14,Image 1,1,26350,
0.5,,Surface,14,Image 1,1,26351,
144.5,,Surface,14,Image 1,1,26352,
0.125,,Surface,14,Image 1,1,26353,
425,,Surface,14,Image 1,1,26354,
553,,Surface,14,Image 1,1,26355,
6.5,,Surface,14,Image 1,1,26357,
2,,Surface,14,Image 1,1,26359,
1,,Surface,14,Image 1,1,26362,
0.5,,Surface,14,Image 1,1,26364,
1,,Surface,14,Image 1,1,26365,
646,,Surface,14,Image 1,1,26366,
1,,Surface,14,Image 1,1,26368,
0.5,,Surface,14,Image 1,1,26369,
1,,Surface,14,Image 1,1,26370,
