
Intensity Median Ch=26 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
2,,Surface,26,Image 1,1,26181,
0.25,,Surface,26,Image 1,1,26182,
2,,Surface,26,Image 1,1,26183,
8,,Surface,26,Image 1,1,26184,
0.25,,Surface,26,Image 1,1,26185,
0.5,,Surface,26,Image 1,1,26186,
2,,Surface,26,Image 1,1,26189,
0.5,,Surface,26,Image 1,1,26190,
4,,Surface,26,Image 1,1,26192,
0.5,,Surface,26,Image 1,1,26193,
1,,Surface,26,Image 1,1,26194,
1,,Surface,26,Image 1,1,26195,
0.25,,Surface,26,Image 1,1,26196,
0.5,,Surface,26,Image 1,1,26197,
0.5,,Surface,26,Image 1,1,26198,
0.5,,Surface,26,Image 1,1,26199,
1,,Surface,26,Image 1,1,26200,
0.25,,Surface,26,Image 1,1,26201,
2,,Surface,26,Image 1,1,26203,
0.5,,Surface,26,Image 1,1,26204,
0.25,,Surface,26,Image 1,1,26205,
0.5,,Surface,26,Image 1,1,26206,
0.5,,Surface,26,Image 1,1,26207,
1,,Surface,26,Image 1,1,26208,
0.5,,Surface,26,Image 1,1,26209,
0.5,,Surface,26,Image 1,1,26211,
1,,Surface,26,Image 1,1,26212,
0.5,,Surface,26,Image 1,1,26213,
0.25,,Surface,26,Image 1,1,26214,
0.5,,Surface,26,Image 1,1,26215,
0.5,,Surface,26,Image 1,1,26216,
0.25,,Surface,26,Image 1,1,26217,
0.5,,Surface,26,Image 1,1,26218,
0.25,,Surface,26,Image 1,1,26219,
0.5,,Surface,26,Image 1,1,26220,
2,,Surface,26,Image 1,1,26221,
0.5,,Surface,26,Image 1,1,26222,
0.5,,Surface,26,Image 1,1,26225,
0.5,,Surface,26,Image 1,1,26226,
0.5,,Surface,26,Image 1,1,26227,
1,,Surface,26,Image 1,1,26228,
0.5,,Surface,26,Image 1,1,26229,
1,,Surface,26,Image 1,1,26230,
1,,Surface,26,Image 1,1,26231,
1,,Surface,26,Image 1,1,26232,
0.25,,Surface,26,Image 1,1,26233,
1,,Surface,26,Image 1,1,26235,
0.5,,Surface,26,Image 1,1,26236,
1,,Surface,26,Image 1,1,26237,
0.25,,Surface,26,Image 1,1,26238,
0.5,,Surface,26,Image 1,1,26241,
0.25,,Surface,26,Image 1,1,26242,
4,,Surface,26,Image 1,1,26245,
0.5,,Surface,26,Image 1,1,26246,
0.25,,Surface,26,Image 1,1,26247,
0.25,,Surface,26,Image 1,1,26248,
0.5,,Surface,26,Image 1,1,26249,
1,,Surface,26,Image 1,1,26250,
0.25,,Surface,26,Image 1,1,26251,
1,,Surface,26,Image 1,1,26252,
1,,Surface,26,Image 1,1,26253,
0.25,,Surface,26,Image 1,1,26254,
0.5,,Surface,26,Image 1,1,26255,
0.125,,Surface,26,Image 1,1,26256,
0.25,,Surface,26,Image 1,1,26258,
1,,Surface,26,Image 1,1,26259,
0.25,,Surface,26,Image 1,1,26260,
0.5,,Surface,26,Image 1,1,26261,
0.25,,Surface,26,Image 1,1,26262,
0.25,,Surface,26,Image 1,1,26263,
0.5,,Surface,26,Image 1,1,26264,
0.5,,Surface,26,Image 1,1,26265,
0.25,,Surface,26,Image 1,1,26266,
2,,Surface,26,Image 1,1,26267,
0.5,,Surface,26,Image 1,1,26268,
0.25,,Surface,26,Image 1,1,26269,
0.25,,Surface,26,Image 1,1,26270,
0.5,,Surface,26,Image 1,1,26271,
0.25,,Surface,26,Image 1,1,26272,
1,,Surface,26,Image 1,1,26273,
0.5,,Surface,26,Image 1,1,26274,
2,,Surface,26,Image 1,1,26275,
0.5,,Surface,26,Image 1,1,26276,
289,,Surface,26,Image 1,1,26277,
1,,Surface,26,Image 1,1,26279,
1,,Surface,26,Image 1,1,26280,
0.5,,Surface,26,Image 1,1,26281,
1,,Surface,26,Image 1,1,26282,
1,,Surface,26,Image 1,1,26283,
0.25,,Surface,26,Image 1,1,26284,
1,,Surface,26,Image 1,1,26285,
0.5,,Surface,26,Image 1,1,26286,
0.5,,Surface,26,Image 1,1,26287,
0.5,,Surface,26,Image 1,1,26289,
1,,Surface,26,Image 1,1,26290,
0.25,,Surface,26,Image 1,1,26291,
0.5,,Surface,26,Image 1,1,26292,
0.125,,Surface,26,Image 1,1,26294,
1,,Surface,26,Image 1,1,26295,
0.5,,Surface,26,Image 1,1,26296,
0.5,,Surface,26,Image 1,1,26297,
0.5,,Surface,26,Image 1,1,26298,
0.5,,Surface,26,Image 1,1,26299,
0.5,,Surface,26,Image 1,1,26301,
0.5,,Surface,26,Image 1,1,26304,
0.5,,Surface,26,Image 1,1,26305,
0.25,,Surface,26,Image 1,1,26307,
0.5,,Surface,26,Image 1,1,26308,
0.5,,Surface,26,Image 1,1,26309,
0.5,,Surface,26,Image 1,1,26310,
1,,Surface,26,Image 1,1,26311,
0.5,,Surface,26,Image 1,1,26312,
1,,Surface,26,Image 1,1,26313,
0.25,,Surface,26,Image 1,1,26315,
2,,Surface,26,Image 1,1,26317,
0.5,,Surface,26,Image 1,1,26318,
2,,Surface,26,Image 1,1,26319,
0.5,,Surface,26,Image 1,1,26320,
0.5,,Surface,26,Image 1,1,26321,
0.5,,Surface,26,Image 1,1,26322,
0.5,,Surface,26,Image 1,1,26323,
0.5,,Surface,26,Image 1,1,26324,
0.5,,Surface,26,Image 1,1,26326,
0.5,,Surface,26,Image 1,1,26327,
2,,Surface,26,Image 1,1,26328,
0.5,,Surface,26,Image 1,1,26329,
0.25,,Surface,26,Image 1,1,26330,
0.25,,Surface,26,Image 1,1,26331,
0.25,,Surface,26,Image 1,1,26332,
0.5,,Surface,26,Image 1,1,26334,
0.5,,Surface,26,Image 1,1,26336,
2,,Surface,26,Image 1,1,26338,
0.5,,Surface,26,Image 1,1,26339,
0.5,,Surface,26,Image 1,1,26340,
0.25,,Surface,26,Image 1,1,26342,
0.5,,Surface,26,Image 1,1,26343,
0.5,,Surface,26,Image 1,1,26344,
0.5,,Surface,26,Image 1,1,26345,
0.5,,Surface,26,Image 1,1,26348,
0.5,,Surface,26,Image 1,1,26349,
0.25,,Surface,26,Image 1,1,26350,
1,,Surface,26,Image 1,1,26351,
0.25,,Surface,26,Image 1,1,26352,
0.25,,Surface,26,Image 1,1,26353,
0.25,,Surface,26,Image 1,1,26354,
0.25,,Surface,26,Image 1,1,26355,
19,,Surface,26,Image 1,1,26357,
0.25,,Surface,26,Image 1,1,26359,
2,,Surface,26,Image 1,1,26362,
1,,Surface,26,Image 1,1,26364,
0.5,,Surface,26,Image 1,1,26365,
0.25,,Surface,26,Image 1,1,26366,
2,,Surface,26,Image 1,1,26368,
0.5,,Surface,26,Image 1,1,26369,
1,,Surface,26,Image 1,1,26370,
2,,Surface,26,Image 1,1,26371,
0.5,,Surface,26,Image 1,1,26375,
0.5,,Surface,26,Image 1,1,26382,
2,,Surface,26,Image 1,1,26383,
0.5,,Surface,26,Image 1,1,26384,
0.25,,Surface,26,Image 1,1,26385,
0.5,,Surface,26,Image 1,1,26386,
0.25,,Surface,26,Image 1,1,26387,
0.5,,Surface,26,Image 1,1,26388,
0.5,,Surface,26,Image 1,1,26389,
0.25,,Surface,26,Image 1,1,26390,
1,,Surface,26,Image 1,1,26391,
0.25,,Surface,26,Image 1,1,26392,
2,,Surface,26,Image 1,1,26393,
2,,Surface,26,Image 1,1,26394,
0.5,,Surface,26,Image 1,1,26395,
0.25,,Surface,26,Image 1,1,26396,
2,,Surface,26,Image 1,1,26397,
0.5,,Surface,26,Image 1,1,26398,
0.5,,Surface,26,Image 1,1,26399,
2,,Surface,26,Image 1,1,26401,
0.5,,Surface,26,Image 1,1,26402,
0.5,,Surface,26,Image 1,1,26404,
0.25,,Surface,26,Image 1,1,26406,
1,,Surface,26,Image 1,1,26407,
0.5,,Surface,26,Image 1,1,26408,
0.5,,Surface,26,Image 1,1,26409,
0.5,,Surface,26,Image 1,1,26410,
0.5,,Surface,26,Image 1,1,26411,
0.25,,Surface,26,Image 1,1,26412,
0.5,,Surface,26,Image 1,1,26413,
0.25,,Surface,26,Image 1,1,26414,
0.5,,Surface,26,Image 1,1,26415,
0.5,,Surface,26,Image 1,1,26417,
0.25,,Surface,26,Image 1,1,26418,
1,,Surface,26,Image 1,1,26419,
1,,Surface,26,Image 1,1,26420,
0.5,,Surface,26,Image 1,1,26421,
0.5,,Surface,26,Image 1,1,26423,
0.25,,Surface,26,Image 1,1,26425,
0.5,,Surface,26,Image 1,1,26426,
0.5,,Surface,26,Image 1,1,26427,
0.25,,Surface,26,Image 1,1,26428,
0.5,,Surface,26,Image 1,1,26429,
0.25,,Surface,26,Image 1,1,26430,
0.5,,Surface,26,Image 1,1,26431,
0.5,,Surface,26,Image 1,1,26432,
8,,Surface,26,Image 1,1,26433,
2,,Surface,26,Image 1,1,26434,
1,,Surface,26,Image 1,1,26435,
1,,Surface,26,Image 1,1,26436,
0.5,,Surface,26,Image 1,1,26437,
0.5,,Surface,26,Image 1,1,26438,
0.5,,Surface,26,Image 1,1,26439,
2,,Surface,26,Image 1,1,26440,
4,,Surface,26,Image 1,1,26441,
0.5,,Surface,26,Image 1,1,26442,
2,,Surface,26,Image 1,1,26443,
0.5,,Surface,26,Image 1,1,26444,
0.5,,Surface,26,Image 1,1,26446,
1,,Surface,26,Image 1,1,26448,
0.5,,Surface,26,Image 1,1,26451,
1,,Surface,26,Image 1,1,26452,
1,,Surface,26,Image 1,1,26453,
2,,Surface,26,Image 1,1,26456,
0.5,,Surface,26,Image 1,1,26457,
0.5,,Surface,26,Image 1,1,26458,
1,,Surface,26,Image 1,1,26459,
0.5,,Surface,26,Image 1,1,26460,
0.5,,Surface,26,Image 1,1,26461,
0.25,,Surface,26,Image 1,1,26462,
1,,Surface,26,Image 1,1,26463,
1,,Surface,26,Image 1,1,26464,
0.5,,Surface,26,Image 1,1,26465,
1,,Surface,26,Image 1,1,26466,
0.5,,Surface,26,Image 1,1,26467,
1,,Surface,26,Image 1,1,26468,
1,,Surface,26,Image 1,1,26469,
0.5,,Surface,26,Image 1,1,26471,
0.25,,Surface,26,Image 1,1,26472,
1,,Surface,26,Image 1,1,26473,
0.5,,Surface,26,Image 1,1,26474,
0.5,,Surface,26,Image 1,1,26475,
0.25,,Surface,26,Image 1,1,26476,
0.25,,Surface,26,Image 1,1,26477,
1,,Surface,26,Image 1,1,26478,
0.5,,Surface,26,Image 1,1,26480,
0.5,,Surface,26,Image 1,1,26481,
0.5,,Surface,26,Image 1,1,26482,
0.5,,Surface,26,Image 1,1,26483,
1,,Surface,26,Image 1,1,26484,
0.5,,Surface,26,Image 1,1,26485,
0.5,,Surface,26,Image 1,1,26486,
0.5,,Surface,26,Image 1,1,26487,
1,,Surface,26,Image 1,1,26488,
2,,Surface,26,Image 1,1,26489,
1,,Surface,26,Image 1,1,26490,
2,,Surface,26,Image 1,1,26491,
0.5,,Surface,26,Image 1,1,26492,
0.5,,Surface,26,Image 1,1,26493,
0.5,,Surface,26,Image 1,1,26494,
1,,Surface,26,Image 1,1,26495,
0.5,,Surface,26,Image 1,1,26497,
1,,Surface,26,Image 1,1,26498,
0.25,,Surface,26,Image 1,1,26499,
0.25,,Surface,26,Image 1,1,26502,
0.5,,Surface,26,Image 1,1,26503,
0.5,,Surface,26,Image 1,1,26504,
0.5,,Surface,26,Image 1,1,26506,
0.5,,Surface,26,Image 1,1,26507,
0.5,,Surface,26,Image 1,1,26509,
0.5,,Surface,26,Image 1,1,26510,
2,,Surface,26,Image 1,1,26512,
2,,Surface,26,Image 1,1,26513,
1,,Surface,26,Image 1,1,26514,
0.5,,Surface,26,Image 1,1,26515,
0.5,,Surface,26,Image 1,1,26516,
0.5,,Surface,26,Image 1,1,26517,
0.5,,Surface,26,Image 1,1,26518,
2,,Surface,26,Image 1,1,26521,
0.5,,Surface,26,Image 1,1,26522,
0.5,,Surface,26,Image 1,1,26523,
0.5,,Surface,26,Image 1,1,26524,
0.5,,Surface,26,Image 1,1,26525,
0.25,,Surface,26,Image 1,1,26526,
4,,Surface,26,Image 1,1,26527,
1,,Surface,26,Image 1,1,26528,
0.5,,Surface,26,Image 1,1,26529,
1,,Surface,26,Image 1,1,26530,
2,,Surface,26,Image 1,1,26531,
0.5,,Surface,26,Image 1,1,26532,
1,,Surface,26,Image 1,1,26533,
0.25,,Surface,26,Image 1,1,26534,
1,,Surface,26,Image 1,1,26535,
0.5,,Surface,26,Image 1,1,26536,
0.5,,Surface,26,Image 1,1,26537,
0.5,,Surface,26,Image 1,1,26538,
0.25,,Surface,26,Image 1,1,26539,
0.25,,Surface,26,Image 1,1,26541,
0.5,,Surface,26,Image 1,1,26542,
1,,Surface,26,Image 1,1,26543,
0.5,,Surface,26,Image 1,1,26544,
0.5,,Surface,26,Image 1,1,26545,
2,,Surface,26,Image 1,1,26546,
0.25,,Surface,26,Image 1,1,26547,
1,,Surface,26,Image 1,1,26548,
0.5,,Surface,26,Image 1,1,26549,
0.25,,Surface,26,Image 1,1,26550,
1,,Surface,26,Image 1,1,26551,
1,,Surface,26,Image 1,1,26552,
2,,Surface,26,Image 1,1,26553,
1,,Surface,26,Image 1,1,26554,
0.5,,Surface,26,Image 1,1,26555,
1,,Surface,26,Image 1,1,26556,
4,,Surface,26,Image 1,1,26557,
0.5,,Surface,26,Image 1,1,26558,
0.5,,Surface,26,Image 1,1,26559,
0.5,,Surface,26,Image 1,1,26560,
0.5,,Surface,26,Image 1,1,26561,
2,,Surface,26,Image 1,1,26562,
0.5,,Surface,26,Image 1,1,26563,
0.25,,Surface,26,Image 1,1,26564,
