
Intensity Sum of Square Ch=38 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
1.17355e+11,,Surface,38,Image 1,1,26181,
9.86884e+09,,Surface,38,Image 1,1,26182,
9.8929e+10,,Surface,38,Image 1,1,26183,
2.44312e+10,,Surface,38,Image 1,1,26184,
1.3904e+10,,Surface,38,Image 1,1,26185,
5.40421e+10,,Surface,38,Image 1,1,26186,
9.49375e+09,,Surface,38,Image 1,1,26189,
3.36061e+10,,Surface,38,Image 1,1,26190,
2.82536e+10,,Surface,38,Image 1,1,26192,
7.80445e+09,,Surface,38,Image 1,1,26193,
1.53813e+10,,Surface,38,Image 1,1,26194,
2.349e+10,,Surface,38,Image 1,1,26195,
2.59929e+09,,Surface,38,Image 1,1,26196,
6.54841e+09,,Surface,38,Image 1,1,26197,
1.32429e+10,,Surface,38,Image 1,1,26198,
2.18781e+10,,Surface,38,Image 1,1,26199,
1.41473e+10,,Surface,38,Image 1,1,26200,
4.22146e+09,,Surface,38,Image 1,1,26201,
2.75011e+10,,Surface,38,Image 1,1,26203,
1.64504e+10,,Surface,38,Image 1,1,26204,
5.92934e+09,,Surface,38,Image 1,1,26205,
6.66725e+10,,Surface,38,Image 1,1,26206,
5.90784e+09,,Surface,38,Image 1,1,26207,
3.8614e+09,,Surface,38,Image 1,1,26208,
6.57289e+09,,Surface,38,Image 1,1,26209,
1.19883e+10,,Surface,38,Image 1,1,26211,
2.43711e+09,,Surface,38,Image 1,1,26212,
1.60966e+11,,Surface,38,Image 1,1,26213,
3.98688e+09,,Surface,38,Image 1,1,26214,
7.35098e+09,,Surface,38,Image 1,1,26215,
1.18048e+10,,Surface,38,Image 1,1,26216,
2.17585e+10,,Surface,38,Image 1,1,26217,
3.06034e+10,,Surface,38,Image 1,1,26218,
7.22245e+09,,Surface,38,Image 1,1,26219,
7.01393e+10,,Surface,38,Image 1,1,26220,
1.90342e+11,,Surface,38,Image 1,1,26221,
1.28197e+10,,Surface,38,Image 1,1,26222,
1.66171e+09,,Surface,38,Image 1,1,26225,
3.81716e+10,,Surface,38,Image 1,1,26226,
6.26576e+10,,Surface,38,Image 1,1,26227,
6.35025e+10,,Surface,38,Image 1,1,26228,
1.55509e+11,,Surface,38,Image 1,1,26229,
3.15521e+09,,Surface,38,Image 1,1,26230,
1.59645e+10,,Surface,38,Image 1,1,26231,
1.56649e+10,,Surface,38,Image 1,1,26232,
3.27913e+10,,Surface,38,Image 1,1,26233,
2.46407e+11,,Surface,38,Image 1,1,26235,
2.49031e+10,,Surface,38,Image 1,1,26236,
3.6991e+10,,Surface,38,Image 1,1,26237,
2.53841e+10,,Surface,38,Image 1,1,26238,
3.4387e+10,,Surface,38,Image 1,1,26241,
5.71513e+09,,Surface,38,Image 1,1,26242,
9.15894e+09,,Surface,38,Image 1,1,26245,
1.68217e+10,,Surface,38,Image 1,1,26246,
8.71853e+09,,Surface,38,Image 1,1,26247,
