
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,ID,
0.684413,,Surface,1,26428,
0.315694,,Surface,1,26429,
0.360556,,Surface,1,26430,
0.226246,,Surface,1,26431,
0.454509,,Surface,1,26432,
0.175219,,Surface,1,26433,
0.482035,,Surface,1,26434,
0.607905,,Surface,1,26435,
0.364017,,Surface,1,26436,
0.379468,,Surface,1,26437,
0.740436,,Surface,1,26438,
0.44867,,Surface,1,26439,
0.295975,,Surface,1,26440,
0.409084,,Surface,1,26441,
0.623283,,Surface,1,26442,
0.532021,,Surface,1,26443,
0.443276,,Surface,1,26444,
0.268973,,Surface,1,26446,
0.512332,,Surface,1,26448,
0.625845,,Surface,1,26451,
0.344223,,Surface,1,26452,
0.533556,,Surface,1,26453,
0.228139,,Surface,1,26456,
0.403289,,Surface,1,26457,
0.255978,,Surface,1,26458,
0.411628,,Surface,1,26459,
0.286986,,Surface,1,26460,
0.66882,,Surface,1,26461,
0.659353,,Surface,1,26462,
0.320051,,Surface,1,26463,
0.624954,,Surface,1,26464,
0.457812,,Surface,1,26465,
0.591049,,Surface,1,26466,
0.516977,,Surface,1,26467,
0.426022,,Surface,1,26468,
0.61586,,Surface,1,26469,
0.240252,,Surface,1,26471,
0.416457,,Surface,1,26472,
0.294026,,Surface,1,26473,
0.444758,,Surface,1,26474,
0.364621,,Surface,1,26475,
0.439885,,Surface,1,26476,
0.465348,,Surface,1,26477,
0.284232,,Surface,1,26478,
0.478309,,Surface,1,26480,
0.476573,,Surface,1,26481,
0.31058,,Surface,1,26482,
0.184767,,Surface,1,26483,
0.472923,,Surface,1,26484,
0.329439,,Surface,1,26485,
0.417703,,Surface,1,26486,
0.46715,,Surface,1,26487,
0.621824,,Surface,1,26488,
0.425593,,Surface,1,26489,
0.573629,,Surface,1,26490,
0.513465,,Surface,1,26491,
0.333799,,Surface,1,26492,
0.41848,,Surface,1,26493,
0.327373,,Surface,1,26494,
0.338624,,Surface,1,26495,
0.56954,,Surface,1,26497,
0.669942,,Surface,1,26498,
0.390301,,Surface,1,26499,
0.457516,,Surface,1,26502,
0.555693,,Surface,1,26503,
0.303852,,Surface,1,26504,
0.41528,,Surface,1,26506,
0.393068,,Surface,1,26507,
0.508892,,Surface,1,26509,
0.279092,,Surface,1,26510,
0.23959,,Surface,1,26512,
0.373963,,Surface,1,26513,
0.5836,,Surface,1,26514,
0.338174,,Surface,1,26515,
0.228581,,Surface,1,26516,
0.31023,,Surface,1,26517,
0.477818,,Surface,1,26518,
0.344425,,Surface,1,26521,
0.630455,,Surface,1,26522,
0.610076,,Surface,1,26523,
0.69203,,Surface,1,26524,
0.515957,,Surface,1,26525,
0.377629,,Surface,1,26526,
0.218363,,Surface,1,26527,
0.364153,,Surface,1,26528,
0.46573,,Surface,1,26529,
0.304507,,Surface,1,26530,
0.71944,,Surface,1,26531,
0.380074,,Surface,1,26532,
0.533677,,Surface,1,26533,
0.222669,,Surface,1,26534,
0.327655,,Surface,1,26535,
0.61444,,Surface,1,26536,
0.478224,,Surface,1,26537,
0.534506,,Surface,1,26538,
0.284085,,Surface,1,26539,
0.433792,,Surface,1,26541,
0.368007,,Surface,1,26542,
0.471476,,Surface,1,26543,
0.293052,,Surface,1,26544,
0.420143,,Surface,1,26545,
0.325817,,Surface,1,26546,
0.410328,,Surface,1,26547,
0.45511,,Surface,1,26548,
0.247236,,Surface,1,26549,
0.788397,,Surface,1,26550,
0.414267,,Surface,1,26551,
0.552007,,Surface,1,26552,
0.257888,,Surface,1,26553,
0.415485,,Surface,1,26554,
0.558534,,Surface,1,26555,
0.225714,,Surface,1,26556,
0.425986,,Surface,1,26557,
0.341517,,Surface,1,26558,
0.641254,,Surface,1,26559,
0.509407,,Surface,1,26560,
0.469511,,Surface,1,26561,
0.219178,,Surface,1,26562,
0.460013,,Surface,1,26563,
0.550455,,Surface,1,26564,
0.413768,,Surface,1,26565,
0.496516,,Surface,1,26567,
0.568665,,Surface,1,26568,
0.38304,,Surface,1,26569,
0.442266,,Surface,1,26570,
0.69177,,Surface,1,26571,
0.459383,,Surface,1,26572,
0.498535,,Surface,1,26573,
0.40953,,Surface,1,26574,
0.265051,,Surface,1,26575,
0.279902,,Surface,1,26576,
0.233715,,Surface,1,26577,
0.377786,,Surface,1,26578,
0.293054,,Surface,1,26580,
0.291053,,Surface,1,26581,
0.33458,,Surface,1,26582,
0.295036,,Surface,1,26583,
0.68845,,Surface,1,26584,
0.605128,,Surface,1,26585,
0.469397,,Surface,1,26586,
0.234438,,Surface,1,26587,
0.51632,,Surface,1,26589,
0.300496,,Surface,1,26591,
0.362275,,Surface,1,26592,
0.346166,,Surface,1,26593,
0.43622,,Surface,1,26594,
0.382008,,Surface,1,26595,
0.459954,,Surface,1,26597,
0.478776,,Surface,1,26598,
0.494798,,Surface,1,26599,
0.501482,,Surface,1,26600,
0.343728,,Surface,1,26601,
0.415357,,Surface,1,26602,
0.573629,,Surface,1,26603,
0.568138,,Surface,1,26604,
0.530553,,Surface,1,26606,
0.676652,,Surface,1,26607,
0.376589,,Surface,1,26608,
0.354305,,Surface,1,26609,
0.48178,,Surface,1,26610,
0.471309,,Surface,1,26611,
0.444341,,Surface,1,26612,
0.43577,,Surface,1,26614,
0.297273,,Surface,1,26616,
0.393375,,Surface,1,26617,
0.146113,,Surface,1,26621,
0.3942,,Surface,1,26622,
0.364021,,Surface,1,26624,
0.47318,,Surface,1,26626,
0.496743,,Surface,1,26627,
0.178566,,Surface,1,26628,
0.615626,,Surface,1,26630,
0.655521,,Surface,1,26632,
0.588137,,Surface,1,26633,
0.453881,,Surface,1,26635,
0.151801,,Surface,1,26636,
0.246295,,Surface,1,26637,
0.775819,,Surface,1,26638,
0.322356,,Surface,1,26639,
0.487724,,Surface,1,26640,
0.531061,,Surface,1,26641,
0.70508,,Surface,1,26642,
0.506137,,Surface,1,26643,
0.373918,,Surface,1,26644,
0.290952,,Surface,1,26645,
0.571508,,Surface,1,26646,
0.311607,,Surface,1,26647,
0.488743,,Surface,1,26649,
0.415464,,Surface,1,26652,
0.566705,,Surface,1,26654,
0.638878,,Surface,1,26655,
0.449955,,Surface,1,26658,
0.541272,,Surface,1,26659,
0.548516,,Surface,1,26660,
0.219315,,Surface,1,26661,
0.748821,,Surface,1,26662,
0.233029,,Surface,1,26663,
0.328876,,Surface,1,26664,
0.397759,,Surface,1,26665,
0.192299,,Surface,1,26666,
0.352677,,Surface,1,26667,
0.382466,,Surface,1,26668,
0.511371,,Surface,1,26669,
0.395351,,Surface,1,26670,
0.755918,,Surface,1,26671,
0.580451,,Surface,1,26672,
0.623189,,Surface,1,26673,
0.584347,,Surface,1,26674,
0.246837,,Surface,1,26675,
0.408994,,Surface,1,26676,
0.749926,,Surface,1,26677,
0.490574,,Surface,1,26678,
0.395956,,Surface,1,26679,
0.307653,,Surface,1,26681,
0.492898,,Surface,1,26682,
0.335933,,Surface,1,26683,
0.227938,,Surface,1,26686,
0.442823,,Surface,1,26688,
0.387316,,Surface,1,26689,
0.320172,,Surface,1,26690,
0.386358,,Surface,1,26691,
0.343308,,Surface,1,26692,
0.437821,,Surface,1,26694,
0.741895,,Surface,1,26695,
0.556313,,Surface,1,26696,
0.449217,,Surface,1,26697,
0.334489,,Surface,1,26699,
0.435556,,Surface,1,26700,
0.402001,,Surface,1,26701,
0.300642,,Surface,1,26702,
0.633522,,Surface,1,26703,
0.27709,,Surface,1,26704,
0.6002,,Surface,1,26705,
0.59736,,Surface,1,26706,
0.51899,,Surface,1,26707,
0.467437,,Surface,1,26708,
0.39658,,Surface,1,26709,
0.785311,,Surface,1,26710,
0.453117,,Surface,1,26711,
0.54338,,Surface,1,26712,
0.403667,,Surface,1,26713,
0.272548,,Surface,1,26714,
0.19913,,Surface,1,26716,
0.393599,,Surface,1,26717,
0.3232,,Surface,1,26718,
0.457944,,Surface,1,26719,
