
Intensity Mean Ch=33 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2941.25,,Surface,33,Image 1,1,26181,
1088.71,,Surface,33,Image 1,1,26182,
2799.72,,Surface,33,Image 1,1,26183,
2844.25,,Surface,33,Image 1,1,26184,
2094.2,,Surface,33,Image 1,1,26185,
2011.48,,Surface,33,Image 1,1,26186,
2499.22,,Surface,33,Image 1,1,26189,
3025.14,,Surface,33,Image 1,1,26190,
2386.1,,Surface,33,Image 1,1,26192,
1294.02,,Surface,33,Image 1,1,26193,
2124.34,,Surface,33,Image 1,1,26194,
2751.63,,Surface,33,Image 1,1,26195,
2265.79,,Surface,33,Image 1,1,26196,
1382.64,,Surface,33,Image 1,1,26197,
1789.39,,Surface,33,Image 1,1,26198,
3270.09,,Surface,33,Image 1,1,26199,
2776.06,,Surface,33,Image 1,1,26200,
1016.85,,Surface,33,Image 1,1,26201,
1719.63,,Surface,33,Image 1,1,26203,
3012.35,,Surface,33,Image 1,1,26204,
1896.72,,Surface,33,Image 1,1,26205,
3359.76,,Surface,33,Image 1,1,26206,
1732.28,,Surface,33,Image 1,1,26207,
2031.62,,Surface,33,Image 1,1,26208,
1675.79,,Surface,33,Image 1,1,26209,
1575.59,,Surface,33,Image 1,1,26211,
1922.83,,Surface,33,Image 1,1,26212,
2404.08,,Surface,33,Image 1,1,26213,
1358.9,,Surface,33,Image 1,1,26214,
1667.56,,Surface,33,Image 1,1,26215,
2024.54,,Surface,33,Image 1,1,26216,
2060.28,,Surface,33,Image 1,1,26217,
2240.07,,Surface,33,Image 1,1,26218,
1736.29,,Surface,33,Image 1,1,26219,
2837.73,,Surface,33,Image 1,1,26220,
2285.63,,Surface,33,Image 1,1,26221,
2764,,Surface,33,Image 1,1,26222,
1610.44,,Surface,33,Image 1,1,26225,
2143.37,,Surface,33,Image 1,1,26226,
2766.56,,Surface,33,Image 1,1,26227,
2005.14,,Surface,33,Image 1,1,26228,
1808.23,,Surface,33,Image 1,1,26229,
1987.22,,Surface,33,Image 1,1,26230,
1731.21,,Surface,33,Image 1,1,26231,
2803.84,,Surface,33,Image 1,1,26232,
2300.94,,Surface,33,Image 1,1,26233,
2092.57,,Surface,33,Image 1,1,26235,
1756.65,,Surface,33,Image 1,1,26236,
1309.24,,Surface,33,Image 1,1,26237,
1840.83,,Surface,33,Image 1,1,26238,
3365.51,,Surface,33,Image 1,1,26241,
1387.85,,Surface,33,Image 1,1,26242,
1936.29,,Surface,33,Image 1,1,26245,
2789.84,,Surface,33,Image 1,1,26246,
1900.77,,Surface,33,Image 1,1,26247,
2548.82,,Surface,33,Image 1,1,26248,
807.263,,Surface,33,Image 1,1,26249,
2408.08,,Surface,33,Image 1,1,26250,
1505.77,,Surface,33,Image 1,1,26251,
2741.02,,Surface,33,Image 1,1,26252,
3852.27,,Surface,33,Image 1,1,26253,
1913.41,,Surface,33,Image 1,1,26254,
1534.87,,Surface,33,Image 1,1,26255,
1605.05,,Surface,33,Image 1,1,26256,
1559.46,,Surface,33,Image 1,1,26258,
2699.74,,Surface,33,Image 1,1,26259,
1687.49,,Surface,33,Image 1,1,26260,
2511.52,,Surface,33,Image 1,1,26261,
1462.17,,Surface,33,Image 1,1,26262,
1277.62,,Surface,33,Image 1,1,26263,
2117.95,,Surface,33,Image 1,1,26264,
2114.89,,Surface,33,Image 1,1,26265,
1177.06,,Surface,33,Image 1,1,26266,
1652.46,,Surface,33,Image 1,1,26267,
2301.03,,Surface,33,Image 1,1,26268,
1997.55,,Surface,33,Image 1,1,26269,
1639.18,,Surface,33,Image 1,1,26270,
2140.21,,Surface,33,Image 1,1,26271,
933.275,,Surface,33,Image 1,1,26272,
2748.16,,Surface,33,Image 1,1,26273,
2118.42,,Surface,33,Image 1,1,26274,
2039.05,,Surface,33,Image 1,1,26275,
924.493,,Surface,33,Image 1,1,26276,
222.382,,Surface,33,Image 1,1,26277,
2970.67,,Surface,33,Image 1,1,26279,
1994.24,,Surface,33,Image 1,1,26280,
1498.7,,Surface,33,Image 1,1,26281,
1193.92,,Surface,33,Image 1,1,26282,
1739.26,,Surface,33,Image 1,1,26283,
1278.97,,Surface,33,Image 1,1,26284,
2175.69,,Surface,33,Image 1,1,26285,
2441.15,,Surface,33,Image 1,1,26286,
1956.38,,Surface,33,Image 1,1,26287,
2890.38,,Surface,33,Image 1,1,26289,
1686.4,,Surface,33,Image 1,1,26290,
1684.14,,Surface,33,Image 1,1,26291,
