
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
529.846,,Surface,2,Image 1,1,26181,
81.0679,,Surface,2,Image 1,1,26182,
354.454,,Surface,2,Image 1,1,26183,
96.9665,,Surface,2,Image 1,1,26184,
80.8696,,Surface,2,Image 1,1,26185,
358.729,,Surface,2,Image 1,1,26186,
95.6423,,Surface,2,Image 1,1,26189,
294.07,,Surface,2,Image 1,1,26190,
202.287,,Surface,2,Image 1,1,26192,
61.2542,,Surface,2,Image 1,1,26193,
81.0207,,Surface,2,Image 1,1,26194,
176.951,,Surface,2,Image 1,1,26195,
58.7355,,Surface,2,Image 1,1,26196,
71.9057,,Surface,2,Image 1,1,26197,
92.46,,Surface,2,Image 1,1,26198,
96.6926,,Surface,2,Image 1,1,26199,
77.9872,,Surface,2,Image 1,1,26200,
59.5964,,Surface,2,Image 1,1,26201,
150.055,,Surface,2,Image 1,1,26203,
96.0445,,Surface,2,Image 1,1,26204,
123.55,,Surface,2,Image 1,1,26205,
167.564,,Surface,2,Image 1,1,26206,
70.2556,,Surface,2,Image 1,1,26207,
73.3098,,Surface,2,Image 1,1,26208,
70.942,,Surface,2,Image 1,1,26209,
78.8349,,Surface,2,Image 1,1,26211,
65.1658,,Surface,2,Image 1,1,26212,
650.957,,Surface,2,Image 1,1,26213,
66.9538,,Surface,2,Image 1,1,26214,
63.4532,,Surface,2,Image 1,1,26215,
96.5911,,Surface,2,Image 1,1,26216,
81.9702,,Surface,2,Image 1,1,26217,
80.3938,,Surface,2,Image 1,1,26218,
145.389,,Surface,2,Image 1,1,26219,
111.236,,Surface,2,Image 1,1,26220,
646.706,,Surface,2,Image 1,1,26221,
87.258,,Surface,2,Image 1,1,26222,
63.056,,Surface,2,Image 1,1,26225,
153.309,,Surface,2,Image 1,1,26226,
137.066,,Surface,2,Image 1,1,26227,
668.485,,Surface,2,Image 1,1,26228,
299.595,,Surface,2,Image 1,1,26229,
71.7267,,Surface,2,Image 1,1,26230,
89.8668,,Surface,2,Image 1,1,26231,
119.181,,Surface,2,Image 1,1,26232,
308.348,,Surface,2,Image 1,1,26233,
878.771,,Surface,2,Image 1,1,26235,
76.6728,,Surface,2,Image 1,1,26236,
370.162,,Surface,2,Image 1,1,26237,
260.756,,Surface,2,Image 1,1,26238,
246.518,,Surface,2,Image 1,1,26241,
73.8593,,Surface,2,Image 1,1,26242,
99.7238,,Surface,2,Image 1,1,26245,
118.582,,Surface,2,Image 1,1,26246,
92.0318,,Surface,2,Image 1,1,26247,
430.265,,Surface,2,Image 1,1,26248,
90.4211,,Surface,2,Image 1,1,26249,
624.181,,Surface,2,Image 1,1,26250,
237.696,,Surface,2,Image 1,1,26251,
75.6215,,Surface,2,Image 1,1,26252,
101.66,,Surface,2,Image 1,1,26253,
64.4884,,Surface,2,Image 1,1,26254,
82.0735,,Surface,2,Image 1,1,26255,
270.977,,Surface,2,Image 1,1,26256,
74.3474,,Surface,2,Image 1,1,26258,
764.989,,Surface,2,Image 1,1,26259,
1524.15,,Surface,2,Image 1,1,26260,
73.4119,,Surface,2,Image 1,1,26261,
288.94,,Surface,2,Image 1,1,26262,
70.1743,,Surface,2,Image 1,1,26263,
198.869,,Surface,2,Image 1,1,26264,
83.7516,,Surface,2,Image 1,1,26265,
53.7674,,Surface,2,Image 1,1,26266,
83.7891,,Surface,2,Image 1,1,26267,
2206.27,,Surface,2,Image 1,1,26268,
77.8653,,Surface,2,Image 1,1,26269,
77.7621,,Surface,2,Image 1,1,26270,
96.2166,,Surface,2,Image 1,1,26271,
328.683,,Surface,2,Image 1,1,26272,
877.693,,Surface,2,Image 1,1,26273,
