
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
92.0693,536.276,18.2225,µm,Surface,Position,1,31642,
292.011,339.587,12.3721,µm,Surface,Position,1,31643,
354.89,268.532,27.2631,µm,Surface,Position,1,31644,
413.469,210.349,23.2561,µm,Surface,Position,1,31646,
105.983,513.659,25.2676,µm,Surface,Position,1,31647,
232.644,401.48,12.216,µm,Surface,Position,1,31648,
50.7154,566.709,25.9058,µm,Surface,Position,1,31649,
174.482,454.354,15.608,µm,Surface,Position,1,31650,
394.082,220.738,28.7314,µm,Surface,Position,1,31651,
191.591,428.324,27.7925,µm,Surface,Position,1,31652,
602.388,36.1879,16.7483,µm,Surface,Position,1,31653,
301.799,311.13,30.0917,µm,Surface,Position,1,31654,
362.524,273.071,12.8271,µm,Surface,Position,1,31655,
307.665,330.2,12.1677,µm,Surface,Position,1,31656,
237.315,390.905,25.0766,µm,Surface,Position,1,31657,
541.836,89.4555,12.5643,µm,Surface,Position,1,31658,
350.768,275.878,20.4595,µm,Surface,Position,1,31659,
232.206,384.783,28.1174,µm,Surface,Position,1,31660,
179.657,444.652,26.9874,µm,Surface,Position,1,31661,
473.838,146.726,25.388,µm,Surface,Position,1,31662,
131.89,487.166,28.1215,µm,Surface,Position,1,31664,
322.562,296.693,28.3485,µm,Surface,Position,1,31665,
388.224,234.793,23.4945,µm,Surface,Position,1,31666,
97.9539,534.491,22.0688,µm,Surface,Position,1,31667,
279.09,354.381,15.0089,µm,Surface,Position,1,31668,
262.557,373.283,18.5936,µm,Surface,Position,1,31670,
603.217,23.7444,20.245,µm,Surface,Position,1,31671,
362.796,253.301,29.7599,µm,Surface,Position,1,31672,
267.34,341.361,13.8252,µm,Surface,Position,1,31673,
456.789,138.538,24.465,µm,Surface,Position,1,31674,
388.054,204.825,24.307,µm,Surface,Position,1,31675,
165.104,439.196,12.0833,µm,Surface,Position,1,31676,
278.628,328.132,13.0227,µm,Surface,Position,1,31677,
570.066,24.9416,23.9957,µm,Surface,Position,1,31678,
430.626,178.45,21.5503,µm,Surface,Position,1,31679,
357.752,247.702,22.9555,µm,Surface,Position,1,31680,
211.506,374.709,29.3868,µm,Surface,Position,1,31681,
418.629,172.211,27.9171,µm,Surface,Position,1,31682,
379.383,227.448,17.9833,µm,Surface,Position,1,31683,
493.901,96.9994,28.6636,µm,Surface,Position,1,31684,
531.707,64.229,23.4045,µm,Surface,Position,1,31685,
456.741,133.264,29.6682,µm,Surface,Position,1,31686,
292.336,308.236,16.3909,µm,Surface,Position,1,31687,
376.073,215.862,27.2455,µm,Surface,Position,1,31688,
295.407,306.994,20.7408,µm,Surface,Position,1,31689,
481.963,124.111,12.7368,µm,Surface,Position,1,31690,
370.857,238.52,13.6689,µm,Surface,Position,1,31691,
227.456,366.893,23.3364,µm,Surface,Position,1,31692,
115.78,484.555,19.4563,µm,Surface,Position,1,31693,
142.754,445.381,29.8886,µm,Surface,Position,1,31694,
574.035,10.8656,30.1955,µm,Surface,Position,1,31696,
191.292,402.809,25.1882,µm,Surface,Position,1,31697,
507.754,99.6275,14.17,µm,Surface,Position,1,31698,
200.945,398.335,18.6536,µm,Surface,Position,1,31700,
459.04,143.462,20.7673,µm,Surface,Position,1,31701,
553.311,53.6633,15.5309,µm,Surface,Position,1,31702,
312.533,284.769,27.2626,µm,Surface,Position,1,31703,
124.303,483.181,17.1723,µm,Surface,Position,1,31704,
49.5292,560.661,13.9633,µm,Surface,Position,1,31705,
328.543,272.834,22.6832,µm,Surface,Position,1,31706,
72.4999,537.287,11.851,µm,Surface,Position,1,31707,
320.439,278.809,28.5357,µm,Surface,Position,1,31708,
569.401,42.0852,12.3597,µm,Surface,Position,1,31709,
591.825,9.88396,25.6941,µm,Surface,Position,1,31710,
175.08,425.323,22.8915,µm,Surface,Position,1,31711,
4.58755,581.117,30.3075,µm,Surface,Position,1,31712,
135.481,450.83,30.2289,µm,Surface,Position,1,31714,
37.2989,561.906,26.7619,µm,Surface,Position,1,31715,
333.379,279.165,13.7548,µm,Surface,Position,1,31716,
190.084,423.804,14.8155,µm,Surface,Position,1,31717,
570.457,34.6684,17.0759,µm,Surface,Position,1,31719,
315.817,297.082,13.5632,µm,Surface,Position,1,31722,
