
Intensity StdDev Ch=22 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1334.95,,Surface,22,Image 1,1,26181,
660.164,,Surface,22,Image 1,1,26182,
5029.09,,Surface,22,Image 1,1,26183,
562.922,,Surface,22,Image 1,1,26184,
716.289,,Surface,22,Image 1,1,26185,
992.683,,Surface,22,Image 1,1,26186,
1516.27,,Surface,22,Image 1,1,26189,
1658.25,,Surface,22,Image 1,1,26190,
392.996,,Surface,22,Image 1,1,26192,
1347.85,,Surface,22,Image 1,1,26193,
2096.79,,Surface,22,Image 1,1,26194,
2914.09,,Surface,22,Image 1,1,26195,
1216.81,,Surface,22,Image 1,1,26196,
479.077,,Surface,22,Image 1,1,26197,
1890.74,,Surface,22,Image 1,1,26198,
1269.91,,Surface,22,Image 1,1,26199,
3470.99,,Surface,22,Image 1,1,26200,
175.713,,Surface,22,Image 1,1,26201,
181.66,,Surface,22,Image 1,1,26203,
2389.37,,Surface,22,Image 1,1,26204,
1889.09,,Surface,22,Image 1,1,26205,
850.314,,Surface,22,Image 1,1,26206,
1173.56,,Surface,22,Image 1,1,26207,
2632.41,,Surface,22,Image 1,1,26208,
418.856,,Surface,22,Image 1,1,26209,
392.517,,Surface,22,Image 1,1,26211,
1384.92,,Surface,22,Image 1,1,26212,
2898.4,,Surface,22,Image 1,1,26213,
881.211,,Surface,22,Image 1,1,26214,
2313.18,,Surface,22,Image 1,1,26215,
695.605,,Surface,22,Image 1,1,26216,
647.996,,Surface,22,Image 1,1,26217,
1849.46,,Surface,22,Image 1,1,26218,
425.301,,Surface,22,Image 1,1,26219,
2669.36,,Surface,22,Image 1,1,26220,
1470.68,,Surface,22,Image 1,1,26221,
3846.14,,Surface,22,Image 1,1,26222,
1203.37,,Surface,22,Image 1,1,26225,
1297.42,,Surface,22,Image 1,1,26226,
973.602,,Surface,22,Image 1,1,26227,
195.696,,Surface,22,Image 1,1,26228,
877.224,,Surface,22,Image 1,1,26229,
1024.31,,Surface,22,Image 1,1,26230,
2813.04,,Surface,22,Image 1,1,26231,
2820.66,,Surface,22,Image 1,1,26232,
779.054,,Surface,22,Image 1,1,26233,
2426.25,,Surface,22,Image 1,1,26235,
159.245,,Surface,22,Image 1,1,26236,
911.91,,Surface,22,Image 1,1,26237,
