
Intensity Median Ch=33 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
2472,,Surface,33,Image 1,1,26181,
572,,Surface,33,Image 1,1,26182,
2612,,Surface,33,Image 1,1,26183,
2428,,Surface,33,Image 1,1,26184,
1748,,Surface,33,Image 1,1,26185,
1812,,Surface,33,Image 1,1,26186,
2004,,Surface,33,Image 1,1,26189,
2716,,Surface,33,Image 1,1,26190,
1240,,Surface,33,Image 1,1,26192,
964,,Surface,33,Image 1,1,26193,
1564,,Surface,33,Image 1,1,26194,
2232,,Surface,33,Image 1,1,26195,
1748,,Surface,33,Image 1,1,26196,
1188,,Surface,33,Image 1,1,26197,
1476,,Surface,33,Image 1,1,26198,
3076,,Surface,33,Image 1,1,26199,
2056,,Surface,33,Image 1,1,26200,
830,,Surface,33,Image 1,1,26201,
1476,,Surface,33,Image 1,1,26203,
2300,,Surface,33,Image 1,1,26204,
1756,,Surface,33,Image 1,1,26205,
2760,,Surface,33,Image 1,1,26206,
1508,,Surface,33,Image 1,1,26207,
1780,,Surface,33,Image 1,1,26208,
1492,,Surface,33,Image 1,1,26209,
1396,,Surface,33,Image 1,1,26211,
1636,,Surface,33,Image 1,1,26212,
2008,,Surface,33,Image 1,1,26213,
1254,,Surface,33,Image 1,1,26214,
1276,,Surface,33,Image 1,1,26215,
1612,,Surface,33,Image 1,1,26216,
1812,,Surface,33,Image 1,1,26217,
1788,,Surface,33,Image 1,1,26218,
1660,,Surface,33,Image 1,1,26219,
2588,,Surface,33,Image 1,1,26220,
1724,,Surface,33,Image 1,1,26221,
2056,,Surface,33,Image 1,1,26222,
1292,,Surface,33,Image 1,1,26225,
1260,,Surface,33,Image 1,1,26226,
2296,,Surface,33,Image 1,1,26227,
1668,,Surface,33,Image 1,1,26228,
1444,,Surface,33,Image 1,1,26229,
1332,,Surface,33,Image 1,1,26230,
812,,Surface,33,Image 1,1,26231,
2088,,Surface,33,Image 1,1,26232,
2020,,Surface,33,Image 1,1,26233,
1500,,Surface,33,Image 1,1,26235,
1260,,Surface,33,Image 1,1,26236,
1104,,Surface,33,Image 1,1,26237,
1636,,Surface,33,Image 1,1,26238,
3124,,Surface,33,Image 1,1,26241,
1126,,Surface,33,Image 1,1,26242,
1332,,Surface,33,Image 1,1,26245,
2652,,Surface,33,Image 1,1,26246,
1556,,Surface,33,Image 1,1,26247,
2188,,Surface,33,Image 1,1,26248,
748,,Surface,33,Image 1,1,26249,
1900,,Surface,33,Image 1,1,26250,
1316,,Surface,33,Image 1,1,26251,
2476,,Surface,33,Image 1,1,26252,
3560,,Surface,33,Image 1,1,26253,
1604,,Surface,33,Image 1,1,26254,
1284,,Surface,33,Image 1,1,26255,
1452,,Surface,33,Image 1,1,26256,
1260,,Surface,33,Image 1,1,26258,
2340,,Surface,33,Image 1,1,26259,
1684,,Surface,33,Image 1,1,26260,
2020,,Surface,33,Image 1,1,26261,
1236,,Surface,33,Image 1,1,26262,
1130,,Surface,33,Image 1,1,26263,
1644,,Surface,33,Image 1,1,26264,
1812,,Surface,33,Image 1,1,26265,
564,,Surface,33,Image 1,1,26266,
1044,,Surface,33,Image 1,1,26267,
1996,,Surface,33,Image 1,1,26268,
1836,,Surface,33,Image 1,1,26269,
1428,,Surface,33,Image 1,1,26270,
1876,,Surface,33,Image 1,1,26271,
362,,Surface,33,Image 1,1,26272,
2328,,Surface,33,Image 1,1,26273,
1484,,Surface,33,Image 1,1,26274,
1756,,Surface,33,Image 1,1,26275,
156,,Surface,33,Image 1,1,26276,
93,,Surface,33,Image 1,1,26277,
1976,,Surface,33,Image 1,1,26279,
1668,,Surface,33,Image 1,1,26280,
900,,Surface,33,Image 1,1,26281,
908,,Surface,33,Image 1,1,26282,
1524,,Surface,33,Image 1,1,26283,
1086,,Surface,33,Image 1,1,26284,
1692,,Surface,33,Image 1,1,26285,
2172,,Surface,33,Image 1,1,26286,
1748,,Surface,33,Image 1,1,26287,
2684,,Surface,33,Image 1,1,26289,
56,,Surface,33,Image 1,1,26290,
1436,,Surface,33,Image 1,1,26291,
2020,,Surface,33,Image 1,1,26292,
186,,Surface,33,Image 1,1,26294,
3124,,Surface,33,Image 1,1,26295,
1572,,Surface,33,Image 1,1,26296,
2356,,Surface,33,Image 1,1,26297,
1692,,Surface,33,Image 1,1,26298,
1524,,Surface,33,Image 1,1,26299,
1972,,Surface,33,Image 1,1,26301,
1828,,Surface,33,Image 1,1,26304,
1516,,Surface,33,Image 1,1,26305,
954,,Surface,33,Image 1,1,26307,
1166,,Surface,33,Image 1,1,26308,
1228,,Surface,33,Image 1,1,26309,
1708,,Surface,33,Image 1,1,26310,
1996,,Surface,33,Image 1,1,26311,
1226,,Surface,33,Image 1,1,26312,
1908,,Surface,33,Image 1,1,26313,
300,,Surface,33,Image 1,1,26315,
2068,,Surface,33,Image 1,1,26317,
228,,Surface,33,Image 1,1,26318,
2088,,Surface,33,Image 1,1,26319,
2132,,Surface,33,Image 1,1,26320,
1244,,Surface,33,Image 1,1,26321,
1420,,Surface,33,Image 1,1,26322,
2180,,Surface,33,Image 1,1,26323,
1972,,Surface,33,Image 1,1,26324,
1668,,Surface,33,Image 1,1,26326,
1102,,Surface,33,Image 1,1,26327,
1956,,Surface,33,Image 1,1,26328,
788,,Surface,33,Image 1,1,26329,
1242,,Surface,33,Image 1,1,26330,
1404,,Surface,33,Image 1,1,26331,
462,,Surface,33,Image 1,1,26332,
1612,,Surface,33,Image 1,1,26334,
1900,,Surface,33,Image 1,1,26336,
1580,,Surface,33,Image 1,1,26338,
910,,Surface,33,Image 1,1,26339,
868,,Surface,33,Image 1,1,26340,
1030,,Surface,33,Image 1,1,26342,
1440,,Surface,33,Image 1,1,26343,
1684,,Surface,33,Image 1,1,26344,
756,,Surface,33,Image 1,1,26345,
380,,Surface,33,Image 1,1,26348,
1356,,Surface,33,Image 1,1,26349,
1556,,Surface,33,Image 1,1,26350,
2156,,Surface,33,Image 1,1,26351,
286,,Surface,33,Image 1,1,26352,
2,,Surface,33,Image 1,1,26353,
2,,Surface,33,Image 1,1,26354,
442,,Surface,33,Image 1,1,26355,
2212,,Surface,33,Image 1,1,26357,
1204,,Surface,33,Image 1,1,26359,
1804,,Surface,33,Image 1,1,26362,
2332,,Surface,33,Image 1,1,26364,
1348,,Surface,33,Image 1,1,26365,
1980,,Surface,33,Image 1,1,26366,
1652,,Surface,33,Image 1,1,26368,
1364,,Surface,33,Image 1,1,26369,
1740,,Surface,33,Image 1,1,26370,
1268,,Surface,33,Image 1,1,26371,
1106,,Surface,33,Image 1,1,26375,
1492,,Surface,33,Image 1,1,26382,
2232,,Surface,33,Image 1,1,26383,
0.5,,Surface,33,Image 1,1,26384,
1732,,Surface,33,Image 1,1,26385,
1692,,Surface,33,Image 1,1,26386,
3012,,Surface,33,Image 1,1,26387,
1524,,Surface,33,Image 1,1,26388,
1668,,Surface,33,Image 1,1,26389,
1612,,Surface,33,Image 1,1,26390,
1612,,Surface,33,Image 1,1,26391,
668,,Surface,33,Image 1,1,26392,
2068,,Surface,33,Image 1,1,26393,
2600,,Surface,33,Image 1,1,26394,
2052,,Surface,33,Image 1,1,26395,
732,,Surface,33,Image 1,1,26396,
2568,,Surface,33,Image 1,1,26397,
1588,,Surface,33,Image 1,1,26398,
2340,,Surface,33,Image 1,1,26399,
908,,Surface,33,Image 1,1,26401,
1596,,Surface,33,Image 1,1,26402,
2104,,Surface,33,Image 1,1,26404,
1524,,Surface,33,Image 1,1,26406,
1868,,Surface,33,Image 1,1,26407,
2052,,Surface,33,Image 1,1,26408,
2044,,Surface,33,Image 1,1,26409,
1236,,Surface,33,Image 1,1,26410,
1172,,Surface,33,Image 1,1,26411,
1548,,Surface,33,Image 1,1,26412,
2204,,Surface,33,Image 1,1,26413,
2044,,Surface,33,Image 1,1,26414,
2252,,Surface,33,Image 1,1,26415,
1860,,Surface,33,Image 1,1,26417,
1420,,Surface,33,Image 1,1,26418,
2860,,Surface,33,Image 1,1,26419,
2004,,Surface,33,Image 1,1,26420,
2068,,Surface,33,Image 1,1,26421,
2312,,Surface,33,Image 1,1,26423,
418,,Surface,33,Image 1,1,26425,
2660,,Surface,33,Image 1,1,26426,
2004,,Surface,33,Image 1,1,26427,
1596,,Surface,33,Image 1,1,26428,
2236,,Surface,33,Image 1,1,26429,
902,,Surface,33,Image 1,1,26430,
1356,,Surface,33,Image 1,1,26431,
908,,Surface,33,Image 1,1,26432,
1100,,Surface,33,Image 1,1,26433,
2136,,Surface,33,Image 1,1,26434,
2312,,Surface,33,Image 1,1,26435,
1588,,Surface,33,Image 1,1,26436,
1788,,Surface,33,Image 1,1,26437,
2200,,Surface,33,Image 1,1,26438,
1612,,Surface,33,Image 1,1,26439,
2744,,Surface,33,Image 1,1,26440,
2504,,Surface,33,Image 1,1,26441,
2004,,Surface,33,Image 1,1,26442,
2696,,Surface,33,Image 1,1,26443,
1532,,Surface,33,Image 1,1,26444,
1960,,Surface,33,Image 1,1,26446,
1092,,Surface,33,Image 1,1,26448,
1972,,Surface,33,Image 1,1,26451,
1060,,Surface,33,Image 1,1,26452,
1636,,Surface,33,Image 1,1,26453,
1580,,Surface,33,Image 1,1,26456,
1900,,Surface,33,Image 1,1,26457,
498,,Surface,33,Image 1,1,26458,
1876,,Surface,33,Image 1,1,26459,
1828,,Surface,33,Image 1,1,26460,
1924,,Surface,33,Image 1,1,26461,
106,,Surface,33,Image 1,1,26462,
1012,,Surface,33,Image 1,1,26463,
2492,,Surface,33,Image 1,1,26464,
1108,,Surface,33,Image 1,1,26465,
2812,,Surface,33,Image 1,1,26466,
2396,,Surface,33,Image 1,1,26467,
1924,,Surface,33,Image 1,1,26468,
4,,Surface,33,Image 1,1,26469,
2668,,Surface,33,Image 1,1,26471,
1700,,Surface,33,Image 1,1,26472,
1816,,Surface,33,Image 1,1,26473,
1628,,Surface,33,Image 1,1,26474,
1124,,Surface,33,Image 1,1,26475,
710,,Surface,33,Image 1,1,26476,
2060,,Surface,33,Image 1,1,26477,
1828,,Surface,33,Image 1,1,26478,
1500,,Surface,33,Image 1,1,26480,
1996,,Surface,33,Image 1,1,26481,
1214,,Surface,33,Image 1,1,26482,
1580,,Surface,33,Image 1,1,26483,
1544,,Surface,33,Image 1,1,26484,
1876,,Surface,33,Image 1,1,26485,
1092,,Surface,33,Image 1,1,26486,
1948,,Surface,33,Image 1,1,26487,
1612,,Surface,33,Image 1,1,26488,
44,,Surface,33,Image 1,1,26489,
