
Intensity Sum of Square Ch=36 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
2.26408e+12,,Surface,36,Image 1,1,26181,
6.75589e+09,,Surface,36,Image 1,1,26182,
3.51346e+11,,Surface,36,Image 1,1,26183,
8.52084e+11,,Surface,36,Image 1,1,26184,
6.21827e+10,,Surface,36,Image 1,1,26185,
7.71644e+11,,Surface,36,Image 1,1,26186,
4.13554e+11,,Surface,36,Image 1,1,26189,
8.76562e+11,,Surface,36,Image 1,1,26190,
5.39636e+11,,Surface,36,Image 1,1,26192,
3.16183e+10,,Surface,36,Image 1,1,26193,
9.23502e+10,,Surface,36,Image 1,1,26194,
2.69732e+10,,Surface,36,Image 1,1,26195,
1.62231e+09,,Surface,36,Image 1,1,26196,
4.74406e+10,,Surface,36,Image 1,1,26197,
1.77617e+10,,Surface,36,Image 1,1,26198,
5.46364e+11,,Surface,36,Image 1,1,26199,
5.02918e+10,,Surface,36,Image 1,1,26200,
9.82505e+09,,Surface,36,Image 1,1,26201,
1.40714e+12,,Surface,36,Image 1,1,26203,
2.81208e+12,,Surface,36,Image 1,1,26204,
4.17779e+09,,Surface,36,Image 1,1,26205,
1.34863e+12,,Surface,36,Image 1,1,26206,
3.15014e+09,,Surface,36,Image 1,1,26207,
5.24304e+09,,Surface,36,Image 1,1,26208,
2.92474e+11,,Surface,36,Image 1,1,26209,
1.1592e+11,,Surface,36,Image 1,1,26211,
3.82386e+09,,Surface,36,Image 1,1,26212,
3.37486e+11,,Surface,36,Image 1,1,26213,
9.74483e+09,,Surface,36,Image 1,1,26214,
9.40918e+09,,Surface,36,Image 1,1,26215,
4.84683e+11,,Surface,36,Image 1,1,26216,
8.32135e+10,,Surface,36,Image 1,1,26217,
1.82367e+11,,Surface,36,Image 1,1,26218,
2.31966e+10,,Surface,36,Image 1,1,26219,
3.8206e+12,,Surface,36,Image 1,1,26220,
4.09208e+11,,Surface,36,Image 1,1,26221,
7.48201e+10,,Surface,36,Image 1,1,26222,
1.71191e+09,,Surface,36,Image 1,1,26225,
1.25607e+11,,Surface,36,Image 1,1,26226,
7.78537e+11,,Surface,36,Image 1,1,26227,
4.19664e+11,,Surface,36,Image 1,1,26228,
7.04652e+10,,Surface,36,Image 1,1,26229,
1.75459e+11,,Surface,36,Image 1,1,26230,
2.68479e+11,,Surface,36,Image 1,1,26231,
1.28889e+11,,Surface,36,Image 1,1,26232,
2.07343e+10,,Surface,36,Image 1,1,26233,
1.16372e+12,,Surface,36,Image 1,1,26235,
2.81569e+12,,Surface,36,Image 1,1,26236,
5.18746e+09,,Surface,36,Image 1,1,26237,
1.54524e+11,,Surface,36,Image 1,1,26238,
3.77818e+11,,Surface,36,Image 1,1,26241,
5.2882e+10,,Surface,36,Image 1,1,26242,
2.37544e+11,,Surface,36,Image 1,1,26245,
3.43151e+11,,Surface,36,Image 1,1,26246,
6.57099e+10,,Surface,36,Image 1,1,26247,
9.36132e+10,,Surface,36,Image 1,1,26248,
1.36118e+10,,Surface,36,Image 1,1,26249,
2.77057e+11,,Surface,36,Image 1,1,26250,
9.05756e+09,,Surface,36,Image 1,1,26251,
7.55543e+10,,Surface,36,Image 1,1,26252,
1.77922e+13,,Surface,36,Image 1,1,26253,
8.23356e+10,,Surface,36,Image 1,1,26254,
6.29134e+10,,Surface,36,Image 1,1,26255,
1.67484e+10,,Surface,36,Image 1,1,26256,
2.68111e+11,,Surface,36,Image 1,1,26258,
3.72097e+11,,Surface,36,Image 1,1,26259,
3.39019e+10,,Surface,36,Image 1,1,26260,
8.12075e+09,,Surface,36,Image 1,1,26261,
2.00005e+10,,Surface,36,Image 1,1,26262,
3.66262e+10,,Surface,36,Image 1,1,26263,
6.24994e+11,,Surface,36,Image 1,1,26264,
6.09505e+11,,Surface,36,Image 1,1,26265,
1.17488e+10,,Surface,36,Image 1,1,26266,
2.62262e+12,,Surface,36,Image 1,1,26267,
5.89756e+11,,Surface,36,Image 1,1,26268,
3.10173e+11,,Surface,36,Image 1,1,26269,
3.55502e+11,,Surface,36,Image 1,1,26270,
4.3064e+10,,Surface,36,Image 1,1,26271,
9.57567e+10,,Surface,36,Image 1,1,26272,
5.08394e+11,,Surface,36,Image 1,1,26273,
1.83653e+12,,Surface,36,Image 1,1,26274,
1.59778e+12,,Surface,36,Image 1,1,26275,
4.24179e+11,,Surface,36,Image 1,1,26276,
7.74317e+08,,Surface,36,Image 1,1,26277,
1.36046e+12,,Surface,36,Image 1,1,26279,
2.29256e+12,,Surface,36,Image 1,1,26280,
1.39675e+11,,Surface,36,Image 1,1,26281,
3.25722e+10,,Surface,36,Image 1,1,26282,
8.41277e+11,,Surface,36,Image 1,1,26283,
1.1684e+12,,Surface,36,Image 1,1,26284,
7.06448e+11,,Surface,36,Image 1,1,26285,
9.96421e+11,,Surface,36,Image 1,1,26286,
3.17876e+12,,Surface,36,Image 1,1,26287,
4.91836e+11,,Surface,36,Image 1,1,26289,
1.72652e+10,,Surface,36,Image 1,1,26290,
6.46281e+10,,Surface,36,Image 1,1,26291,
5.05667e+11,,Surface,36,Image 1,1,26292,
1.31893e+09,,Surface,36,Image 1,1,26294,
1.18991e+11,,Surface,36,Image 1,1,26295,
1.47085e+11,,Surface,36,Image 1,1,26296,
1.95634e+11,,Surface,36,Image 1,1,26297,
9.00172e+11,,Surface,36,Image 1,1,26298,
2.09825e+12,,Surface,36,Image 1,1,26299,
6.46463e+11,,Surface,36,Image 1,1,26301,
7.8369e+11,,Surface,36,Image 1,1,26304,
6.7773e+10,,Surface,36,Image 1,1,26305,
1.6177e+11,,Surface,36,Image 1,1,26307,
1.69695e+10,,Surface,36,Image 1,1,26308,
1.15166e+12,,Surface,36,Image 1,1,26309,
1.92118e+12,,Surface,36,Image 1,1,26310,
3.29092e+10,,Surface,36,Image 1,1,26311,
2.1656e+12,,Surface,36,Image 1,1,26312,
3.61645e+10,,Surface,36,Image 1,1,26313,
4.35694e+09,,Surface,36,Image 1,1,26315,
8.07602e+11,,Surface,36,Image 1,1,26317,
7.28955e+10,,Surface,36,Image 1,1,26318,
6.74882e+11,,Surface,36,Image 1,1,26319,
6.3022e+11,,Surface,36,Image 1,1,26320,
1.10463e+10,,Surface,36,Image 1,1,26321,
7.27719e+12,,Surface,36,Image 1,1,26322,
1.93225e+11,,Surface,36,Image 1,1,26323,
1.47613e+12,,Surface,36,Image 1,1,26324,
4.87495e+11,,Surface,36,Image 1,1,26326,
2.76583e+12,,Surface,36,Image 1,1,26327,
9.65006e+10,,Surface,36,Image 1,1,26328,
1.74613e+10,,Surface,36,Image 1,1,26329,
3.4975e+10,,Surface,36,Image 1,1,26330,
2.00793e+11,,Surface,36,Image 1,1,26331,
4.41472e+11,,Surface,36,Image 1,1,26332,
4.96208e+11,,Surface,36,Image 1,1,26334,
2.63092e+11,,Surface,36,Image 1,1,26336,
6.88264e+11,,Surface,36,Image 1,1,26338,
1.93336e+11,,Surface,36,Image 1,1,26339,
4.16383e+10,,Surface,36,Image 1,1,26340,
2.222e+10,,Surface,36,Image 1,1,26342,
2.15266e+10,,Surface,36,Image 1,1,26343,
7.79453e+11,,Surface,36,Image 1,1,26344,
5.03863e+11,,Surface,36,Image 1,1,26345,
6.15329e+10,,Surface,36,Image 1,1,26348,
7.35372e+10,,Surface,36,Image 1,1,26349,
7.44271e+10,,Surface,36,Image 1,1,26350,
2.40336e+11,,Surface,36,Image 1,1,26351,
2.4997e+11,,Surface,36,Image 1,1,26352,
3.77604e+09,,Surface,36,Image 1,1,26353,
1.61848e+10,,Surface,36,Image 1,1,26354,
5.74475e+10,,Surface,36,Image 1,1,26355,
7.02984e+10,,Surface,36,Image 1,1,26357,
1.36673e+11,,Surface,36,Image 1,1,26359,
2.13583e+11,,Surface,36,Image 1,1,26362,
9.43784e+10,,Surface,36,Image 1,1,26364,
1.0195e+11,,Surface,36,Image 1,1,26365,
8.48137e+09,,Surface,36,Image 1,1,26366,
1.05254e+12,,Surface,36,Image 1,1,26368,
5.47365e+10,,Surface,36,Image 1,1,26369,
8.8801e+11,,Surface,36,Image 1,1,26370,
1.38483e+10,,Surface,36,Image 1,1,26371,
4.24328e+10,,Surface,36,Image 1,1,26375,
2.31731e+11,,Surface,36,Image 1,1,26382,
4.63167e+11,,Surface,36,Image 1,1,26383,
4.66175e+09,,Surface,36,Image 1,1,26384,
1.03957e+10,,Surface,36,Image 1,1,26385,
5.2817e+11,,Surface,36,Image 1,1,26386,
5.98624e+11,,Surface,36,Image 1,1,26387,
1.98909e+11,,Surface,36,Image 1,1,26388,
1.07543e+13,,Surface,36,Image 1,1,26389,
9.63595e+09,,Surface,36,Image 1,1,26390,
3.22416e+10,,Surface,36,Image 1,1,26391,
1.05144e+10,,Surface,36,Image 1,1,26392,
1.82248e+11,,Surface,36,Image 1,1,26393,
2.53689e+11,,Surface,36,Image 1,1,26394,
1.28664e+11,,Surface,36,Image 1,1,26395,
1.70308e+10,,Surface,36,Image 1,1,26396,
5.03746e+10,,Surface,36,Image 1,1,26397,
4.83359e+11,,Surface,36,Image 1,1,26398,
