
Position Z
 ==================== 
Position Z,Unit,Category,Collection,Time,ID,
27.8694,µm,Surface,Position,1,26260,
20.3668,µm,Surface,Position,1,26261,
27.5901,µm,Surface,Position,1,26262,
29.7255,µm,Surface,Position,1,26263,
13.3203,µm,Surface,Position,1,26264,
21.8075,µm,Surface,Position,1,26265,
28.1384,µm,Surface,Position,1,26266,
15.0505,µm,Surface,Position,1,26267,
18.9939,µm,Surface,Position,1,26268,
26.2901,µm,Surface,Position,1,26269,
25.4396,µm,Surface,Position,1,26270,
22.9059,µm,Surface,Position,1,26271,
29.6455,µm,Surface,Position,1,26272,
14.4425,µm,Surface,Position,1,26273,
12.8676,µm,Surface,Position,1,26274,
14.9464,µm,Surface,Position,1,26275,
11.7142,µm,Surface,Position,1,26276,
19.0945,µm,Surface,Position,1,26277,
24.441,µm,Surface,Position,1,26279,
21.2405,µm,Surface,Position,1,26280,
21.0066,µm,Surface,Position,1,26281,
28.2243,µm,Surface,Position,1,26282,
23.5917,µm,Surface,Position,1,26283,
26.0147,µm,Surface,Position,1,26284,
20.2398,µm,Surface,Position,1,26285,
25.3442,µm,Surface,Position,1,26286,
20.5165,µm,Surface,Position,1,26287,
16.3662,µm,Surface,Position,1,26289,
16.8746,µm,Surface,Position,1,26290,
26.3638,µm,Surface,Position,1,26291,
11.9755,µm,Surface,Position,1,26292,
30.356,µm,Surface,Position,1,26294,
17.0586,µm,Surface,Position,1,26295,
11.6719,µm,Surface,Position,1,26296,
13.62,µm,Surface,Position,1,26297,
18.9698,µm,Surface,Position,1,26298,
13.8454,µm,Surface,Position,1,26299,
12.7662,µm,Surface,Position,1,26301,
16.1709,µm,Surface,Position,1,26304,
25.4906,µm,Surface,Position,1,26305,
29.7768,µm,Surface,Position,1,26307,
24.3432,µm,Surface,Position,1,26308,
24.7282,µm,Surface,Position,1,26309,
24.592,µm,Surface,Position,1,26310,
18.9743,µm,Surface,Position,1,26311,
15.4169,µm,Surface,Position,1,26312,
20.2855,µm,Surface,Position,1,26313,
30.4141,µm,Surface,Position,1,26315,
14.9373,µm,Surface,Position,1,26317,
15.2616,µm,Surface,Position,1,26318,
15.9496,µm,Surface,Position,1,26319,
12.6801,µm,Surface,Position,1,26320,
29.6042,µm,Surface,Position,1,26321,
15.9224,µm,Surface,Position,1,26322,
23.3373,µm,Surface,Position,1,26323,
14.9273,µm,Surface,Position,1,26324,
14.027,µm,Surface,Position,1,26326,
19.6971,µm,Surface,Position,1,26327,
14.5184,µm,Surface,Position,1,26328,
28.8569,µm,Surface,Position,1,26329,
27.4028,µm,Surface,Position,1,26330,
22.1574,µm,Surface,Position,1,26331,
29.9541,µm,Surface,Position,1,26332,
25.9138,µm,Surface,Position,1,26334,
24.7335,µm,Surface,Position,1,26336,
14.1215,µm,Surface,Position,1,26338,
28.7717,µm,Surface,Position,1,26339,
23.8832,µm,Surface,Position,1,26340,
26.4442,µm,Surface,Position,1,26342,
19.3004,µm,Surface,Position,1,26343,
20.2324,µm,Surface,Position,1,26344,
19.5813,µm,Surface,Position,1,26345,
11.9176,µm,Surface,Position,1,26348,
19.3584,µm,Surface,Position,1,26349,
23.9918,µm,Surface,Position,1,26350,
17.5399,µm,Surface,Position,1,26351,
29.8996,µm,Surface,Position,1,26352,
29.8445,µm,Surface,Position,1,26353,
30.0818,µm,Surface,Position,1,26354,
28.5736,µm,Surface,Position,1,26355,
21.0096,µm,Surface,Position,1,26357,
27.0306,µm,Surface,Position,1,26359,
12.7872,µm,Surface,Position,1,26362,
19.9014,µm,Surface,Position,1,26364,
19.0544,µm,Surface,Position,1,26365,
