
Intensity StdDev Ch=12 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
734.71,,Surface,12,Image 1,1,26181,
2006.81,,Surface,12,Image 1,1,26182,
1378.25,,Surface,12,Image 1,1,26183,
778.047,,Surface,12,Image 1,1,26184,
2122.98,,Surface,12,Image 1,1,26185,
3834.31,,Surface,12,Image 1,1,26186,
4396.76,,Surface,12,Image 1,1,26189,
1085.42,,Surface,12,Image 1,1,26190,
156.657,,Surface,12,Image 1,1,26192,
526.824,,Surface,12,Image 1,1,26193,
2734.42,,Surface,12,Image 1,1,26194,
47.7146,,Surface,12,Image 1,1,26195,
194.643,,Surface,12,Image 1,1,26196,
1183.06,,Surface,12,Image 1,1,26197,
1261.21,,Surface,12,Image 1,1,26198,
2769.43,,Surface,12,Image 1,1,26199,
206.846,,Surface,12,Image 1,1,26200,
2025.63,,Surface,12,Image 1,1,26201,
399.226,,Surface,12,Image 1,1,26203,
998.231,,Surface,12,Image 1,1,26204,
17.5714,,Surface,12,Image 1,1,26205,
2357.44,,Surface,12,Image 1,1,26206,
242.582,,Surface,12,Image 1,1,26207,
51.5432,,Surface,12,Image 1,1,26208,
1625.28,,Surface,12,Image 1,1,26209,
1050.71,,Surface,12,Image 1,1,26211,
24.7451,,Surface,12,Image 1,1,26212,
1644.88,,Surface,12,Image 1,1,26213,
823.416,,Surface,12,Image 1,1,26214,
79.038,,Surface,12,Image 1,1,26215,
720.594,,Surface,12,Image 1,1,26216,
1818.74,,Surface,12,Image 1,1,26217,
1786.15,,Surface,12,Image 1,1,26218,
778.367,,Surface,12,Image 1,1,26219,
320.456,,Surface,12,Image 1,1,26220,
988.807,,Surface,12,Image 1,1,26221,
63.4074,,Surface,12,Image 1,1,26222,
123.866,,Surface,12,Image 1,1,26225,
1107,,Surface,12,Image 1,1,26226,
2002.14,,Surface,12,Image 1,1,26227,
1324.87,,Surface,12,Image 1,1,26228,
1653.78,,Surface,12,Image 1,1,26229,
2619.02,,Surface,12,Image 1,1,26230,
1959.48,,Surface,12,Image 1,1,26231,
58.5528,,Surface,12,Image 1,1,26232,
289.039,,Surface,12,Image 1,1,26233,
948.975,,Surface,12,Image 1,1,26235,
18.4859,,Surface,12,Image 1,1,26236,
360.746,,Surface,12,Image 1,1,26237,
535.417,,Surface,12,Image 1,1,26238,
604.861,,Surface,12,Image 1,1,26241,
1989.31,,Surface,12,Image 1,1,26242,
3623.67,,Surface,12,Image 1,1,26245,
1953.14,,Surface,12,Image 1,1,26246,
2778.95,,Surface,12,Image 1,1,26247,
1767.8,,Surface,12,Image 1,1,26248,
11.7919,,Surface,12,Image 1,1,26249,
383.579,,Surface,12,Image 1,1,26250,
1028.26,,Surface,12,Image 1,1,26251,
164.919,,Surface,12,Image 1,1,26252,
1402.42,,Surface,12,Image 1,1,26253,
1792.61,,Surface,12,Image 1,1,26254,
311.461,,Surface,12,Image 1,1,26255,
2060.23,,Surface,12,Image 1,1,26256,
509.693,,Surface,12,Image 1,1,26258,
1374.08,,Surface,12,Image 1,1,26259,
21.5137,,Surface,12,Image 1,1,26260,
111.751,,Surface,12,Image 1,1,26261,
418.184,,Surface,12,Image 1,1,26262,
761.176,,Surface,12,Image 1,1,26263,
2344.94,,Surface,12,Image 1,1,26264,
117.651,,Surface,12,Image 1,1,26265,
578.825,,Surface,12,Image 1,1,26266,
183.982,,Surface,12,Image 1,1,26267,
53.1693,,Surface,12,Image 1,1,26268,
727.027,,Surface,12,Image 1,1,26269,
762.415,,Surface,12,Image 1,1,26270,
382.058,,Surface,12,Image 1,1,26271,
96.7654,,Surface,12,Image 1,1,26272,
5025.93,,Surface,12,Image 1,1,26273,
1658.95,,Surface,12,Image 1,1,26274,
1583.26,,Surface,12,Image 1,1,26275,
541.734,,Surface,12,Image 1,1,26276,
68.3545,,Surface,12,Image 1,1,26277,
1690.13,,Surface,12,Image 1,1,26279,
266.145,,Surface,12,Image 1,1,26280,
779.838,,Surface,12,Image 1,1,26281,
845.202,,Surface,12,Image 1,1,26282,
890.039,,Surface,12,Image 1,1,26283,
101.838,,Surface,12,Image 1,1,26284,
1888.98,,Surface,12,Image 1,1,26285,
1543.35,,Surface,12,Image 1,1,26286,
325.192,,Surface,12,Image 1,1,26287,
755.64,,Surface,12,Image 1,1,26289,
47.2828,,Surface,12,Image 1,1,26290,
1570.74,,Surface,12,Image 1,1,26291,
2987.86,,Surface,12,Image 1,1,26292,
5.11267,,Surface,12,Image 1,1,26294,
5652.76,,Surface,12,Image 1,1,26295,
3626.87,,Surface,12,Image 1,1,26296,
1811.4,,Surface,12,Image 1,1,26297,
116.12,,Surface,12,Image 1,1,26298,
322.692,,Surface,12,Image 1,1,26299,
3516.43,,Surface,12,Image 1,1,26301,
2220.63,,Surface,12,Image 1,1,26304,
1966.1,,Surface,12,Image 1,1,26305,
426.873,,Surface,12,Image 1,1,26307,
42.0412,,Surface,12,Image 1,1,26308,
211.679,,Surface,12,Image 1,1,26309,
504.127,,Surface,12,Image 1,1,26310,
147.023,,Surface,12,Image 1,1,26311,
195.699,,Surface,12,Image 1,1,26312,
917.507,,Surface,12,Image 1,1,26313,
2413.1,,Surface,12,Image 1,1,26315,
3548.35,,Surface,12,Image 1,1,26317,
5136,,Surface,12,Image 1,1,26318,
2719.62,,Surface,12,Image 1,1,26319,
4844.38,,Surface,12,Image 1,1,26320,
1203.2,,Surface,12,Image 1,1,26321,
253.931,,Surface,12,Image 1,1,26322,
1783.19,,Surface,12,Image 1,1,26323,
321.544,,Surface,12,Image 1,1,26324,
1498.53,,Surface,12,Image 1,1,26326,
474.467,,Surface,12,Image 1,1,26327,
322.751,,Surface,12,Image 1,1,26328,
1242.12,,Surface,12,Image 1,1,26329,
1373.74,,Surface,12,Image 1,1,26330,
1189.86,,Surface,12,Image 1,1,26331,
758.38,,Surface,12,Image 1,1,26332,
3954.92,,Surface,12,Image 1,1,26334,
1975.69,,Surface,12,Image 1,1,26336,
2493.49,,Surface,12,Image 1,1,26338,
1555.08,,Surface,12,Image 1,1,26339,
2573.46,,Surface,12,Image 1,1,26340,
1167.69,,Surface,12,Image 1,1,26342,
105.715,,Surface,12,Image 1,1,26343,
1173.56,,Surface,12,Image 1,1,26344,
1183.64,,Surface,12,Image 1,1,26345,
3754.65,,Surface,12,Image 1,1,26348,
2595.78,,Surface,12,Image 1,1,26349,
1633.73,,Surface,12,Image 1,1,26350,
2820.76,,Surface,12,Image 1,1,26351,
180.161,,Surface,12,Image 1,1,26352,
10.997,,Surface,12,Image 1,1,26353,
109.285,,Surface,12,Image 1,1,26354,
138.525,,Surface,12,Image 1,1,26355,
969.909,,Surface,12,Image 1,1,26357,
2110.5,,Surface,12,Image 1,1,26359,
