
Intensity Median Ch=24 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
248,,Surface,24,Image 1,1,26181,
252,,Surface,24,Image 1,1,26182,
148,,Surface,24,Image 1,1,26183,
26,,Surface,24,Image 1,1,26184,
724,,Surface,24,Image 1,1,26185,
140,,Surface,24,Image 1,1,26186,
148,,Surface,24,Image 1,1,26189,
136,,Surface,24,Image 1,1,26190,
22,,Surface,24,Image 1,1,26192,
1,,Surface,24,Image 1,1,26193,
190,,Surface,24,Image 1,1,26194,
136,,Surface,24,Image 1,1,26195,
164,,Surface,24,Image 1,1,26196,
1,,Surface,24,Image 1,1,26197,
38,,Surface,24,Image 1,1,26198,
232,,Surface,24,Image 1,1,26199,
102,,Surface,24,Image 1,1,26200,
1,,Surface,24,Image 1,1,26201,
88,,Surface,24,Image 1,1,26203,
52,,Surface,24,Image 1,1,26204,
2,,Surface,24,Image 1,1,26205,
100,,Surface,24,Image 1,1,26206,
1,,Surface,24,Image 1,1,26207,
60,,Surface,24,Image 1,1,26208,
1,,Surface,24,Image 1,1,26209,
125,,Surface,24,Image 1,1,26211,
53,,Surface,24,Image 1,1,26212,
324,,Surface,24,Image 1,1,26213,
4,,Surface,24,Image 1,1,26214,
2,,Surface,24,Image 1,1,26215,
6,,Surface,24,Image 1,1,26216,
2,,Surface,24,Image 1,1,26217,
2,,Surface,24,Image 1,1,26218,
167,,Surface,24,Image 1,1,26219,
8,,Surface,24,Image 1,1,26220,
8,,Surface,24,Image 1,1,26221,
132,,Surface,24,Image 1,1,26222,
46,,Surface,24,Image 1,1,26225,
92,,Surface,24,Image 1,1,26226,
108,,Surface,24,Image 1,1,26227,
212,,Surface,24,Image 1,1,26228,
2,,Surface,24,Image 1,1,26229,
308,,Surface,24,Image 1,1,26230,
244,,Surface,24,Image 1,1,26231,
248,,Surface,24,Image 1,1,26232,
1,,Surface,24,Image 1,1,26233,
444,,Surface,24,Image 1,1,26235,
2076,,Surface,24,Image 1,1,26236,
2,,Surface,24,Image 1,1,26237,
2,,Surface,24,Image 1,1,26238,
1,,Surface,24,Image 1,1,26241,
1,,Surface,24,Image 1,1,26242,
164,,Surface,24,Image 1,1,26245,
16,,Surface,24,Image 1,1,26246,
30,,Surface,24,Image 1,1,26247,
152,,Surface,24,Image 1,1,26248,
276,,Surface,24,Image 1,1,26249,
180,,Surface,24,Image 1,1,26250,
2,,Surface,24,Image 1,1,26251,
210,,Surface,24,Image 1,1,26252,
220,,Surface,24,Image 1,1,26253,
1,,Surface,24,Image 1,1,26254,
58,,Surface,24,Image 1,1,26255,
1,,Surface,24,Image 1,1,26256,
2,,Surface,24,Image 1,1,26258,
540,,Surface,24,Image 1,1,26259,
1,,Surface,24,Image 1,1,26260,
74,,Surface,24,Image 1,1,26261,
4,,Surface,24,Image 1,1,26262,
1,,Surface,24,Image 1,1,26263,
908,,Surface,24,Image 1,1,26264,
2,,Surface,24,Image 1,1,26265,
1,,Surface,24,Image 1,1,26266,
1112,,Surface,24,Image 1,1,26267,
60,,Surface,24,Image 1,1,26268,
2,,Surface,24,Image 1,1,26269,
61,,Surface,24,Image 1,1,26270,
45,,Surface,24,Image 1,1,26271,
1,,Surface,24,Image 1,1,26272,
524,,Surface,24,Image 1,1,26273,
324,,Surface,24,Image 1,1,26274,
140,,Surface,24,Image 1,1,26275,
260,,Surface,24,Image 1,1,26276,
75,,Surface,24,Image 1,1,26277,
676,,Surface,24,Image 1,1,26279,
10,,Surface,24,Image 1,1,26280,
276,,Surface,24,Image 1,1,26281,
1,,Surface,24,Image 1,1,26282,
4,,Surface,24,Image 1,1,26283,
2,,Surface,24,Image 1,1,26284,
24,,Surface,24,Image 1,1,26285,
52,,Surface,24,Image 1,1,26286,
60,,Surface,24,Image 1,1,26287,
196,,Surface,24,Image 1,1,26289,
2,,Surface,24,Image 1,1,26290,
38,,Surface,24,Image 1,1,26291,
152,,Surface,24,Image 1,1,26292,
1,,Surface,24,Image 1,1,26294,
426,,Surface,24,Image 1,1,26295,
68,,Surface,24,Image 1,1,26296,
210,,Surface,24,Image 1,1,26297,
84,,Surface,24,Image 1,1,26298,
380,,Surface,24,Image 1,1,26299,
660,,Surface,24,Image 1,1,26301,
84,,Surface,24,Image 1,1,26304,
238,,Surface,24,Image 1,1,26305,
2,,Surface,24,Image 1,1,26307,
58,,Surface,24,Image 1,1,26308,
2,,Surface,24,Image 1,1,26309,
4,,Surface,24,Image 1,1,26310,
186,,Surface,24,Image 1,1,26311,
188,,Surface,24,Image 1,1,26312,
94,,Surface,24,Image 1,1,26313,
2,,Surface,24,Image 1,1,26315,
420,,Surface,24,Image 1,1,26317,
364,,Surface,24,Image 1,1,26318,
140,,Surface,24,Image 1,1,26319,
102,,Surface,24,Image 1,1,26320,
1,,Surface,24,Image 1,1,26321,
168,,Surface,24,Image 1,1,26322,
124,,Surface,24,Image 1,1,26323,
184,,Surface,24,Image 1,1,26324,
264,,Surface,24,Image 1,1,26326,
2,,Surface,24,Image 1,1,26327,
124,,Surface,24,Image 1,1,26328,
1,,Surface,24,Image 1,1,26329,
4,,Surface,24,Image 1,1,26330,
2,,Surface,24,Image 1,1,26331,
1,,Surface,24,Image 1,1,26332,
4,,Surface,24,Image 1,1,26334,
2,,Surface,24,Image 1,1,26336,
248,,Surface,24,Image 1,1,26338,
2,,Surface,24,Image 1,1,26339,
152,,Surface,24,Image 1,1,26340,
1,,Surface,24,Image 1,1,26342,
30,,Surface,24,Image 1,1,26343,
46,,Surface,24,Image 1,1,26344,
76,,Surface,24,Image 1,1,26345,
252,,Surface,24,Image 1,1,26348,
2,,Surface,24,Image 1,1,26349,
222,,Surface,24,Image 1,1,26350,
644,,Surface,24,Image 1,1,26351,
0.5,,Surface,24,Image 1,1,26352,
