
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.268378,,Surface,1,26516,
0.288916,,Surface,1,26517,
0.399398,,Surface,1,26518,
0.400433,,Surface,1,26521,
0.293494,,Surface,1,26522,
0.314148,,Surface,1,26523,
0.26224,,Surface,1,26524,
0.359716,,Surface,1,26525,
0.3118,,Surface,1,26526,
0.309121,,Surface,1,26527,
0.289209,,Surface,1,26528,
0.286531,,Surface,1,26529,
0.378252,,Surface,1,26530,
0.246493,,Surface,1,26531,
0.305347,,Surface,1,26532,
0.281913,,Surface,1,26533,
0.477609,,Surface,1,26534,
0.485196,,Surface,1,26535,
0.310563,,Surface,1,26536,
0.318113,,Surface,1,26537,
0.360646,,Surface,1,26538,
0.384792,,Surface,1,26539,
0.331557,,Surface,1,26541,
0.379665,,Surface,1,26542,
0.405288,,Surface,1,26543,
0.323829,,Surface,1,26544,
0.446059,,Surface,1,26545,
0.219552,,Surface,1,26546,
0.42379,,Surface,1,26547,
0.390146,,Surface,1,26548,
0.254917,,Surface,1,26549,
0.223667,,Surface,1,26550,
0.381618,,Surface,1,26551,
0.340919,,Surface,1,26552,
0.517566,,Surface,1,26553,
0.395051,,Surface,1,26554,
0.345297,,Surface,1,26555,
0.641763,,Surface,1,26556,
0.34372,,Surface,1,26557,
0.200892,,Surface,1,26558,
0.28782,,Surface,1,26559,
0.36427,,Surface,1,26560,
0.372455,,Surface,1,26561,
0.313676,,Surface,1,26562,
0.306551,,Surface,1,26563,
0.321256,,Surface,1,26564,
0.435475,,Surface,1,26565,
0.344846,,Surface,1,26567,
0.299732,,Surface,1,26568,
0.477757,,Surface,1,26569,
0.403414,,Surface,1,26570,
0.248604,,Surface,1,26571,
0.366741,,Surface,1,26572,
0.239646,,Surface,1,26573,
0.37898,,Surface,1,26574,
0.192618,,Surface,1,26575,
0.173621,,Surface,1,26576,
0.596234,,Surface,1,26577,
0.399669,,Surface,1,26578,
0.189505,,Surface,1,26580,
0.364133,,Surface,1,26581,
0.512092,,Surface,1,26582,
0.566611,,Surface,1,26583,
0.266375,,Surface,1,26584,
0.317283,,Surface,1,26585,
0.400187,,Surface,1,26586,
0.469444,,Surface,1,26587,
0.335452,,Surface,1,26589,
