
Intensity Sum Ch=25 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.357e+09,,Surface,25,Image 1,1,26181,
1.47428e+08,,Surface,25,Image 1,1,26182,
1.83151e+09,,Surface,25,Image 1,1,26183,
1.0509e+09,,Surface,25,Image 1,1,26184,
5.37476e+08,,Surface,25,Image 1,1,26185,
4.15847e+08,,Surface,25,Image 1,1,26186,
5.91922e+08,,Surface,25,Image 1,1,26189,
6.26969e+08,,Surface,25,Image 1,1,26190,
9.94066e+08,,Surface,25,Image 1,1,26192,
4.25796e+08,,Surface,25,Image 1,1,26193,
6.18314e+08,,Surface,25,Image 1,1,26194,
7.77794e+08,,Surface,25,Image 1,1,26195,
3.31356e+08,,Surface,25,Image 1,1,26196,
3.91803e+08,,Surface,25,Image 1,1,26197,
2.98875e+08,,Surface,25,Image 1,1,26198,
1.02046e+09,,Surface,25,Image 1,1,26199,
7.47019e+08,,Surface,25,Image 1,1,26200,
1.72854e+08,,Surface,25,Image 1,1,26201,
4.99271e+08,,Surface,25,Image 1,1,26203,
8.16928e+08,,Surface,25,Image 1,1,26204,
2.83164e+08,,Surface,25,Image 1,1,26205,
1.77955e+09,,Surface,25,Image 1,1,26206,
3.17342e+08,,Surface,25,Image 1,1,26207,
1.83511e+08,,Surface,25,Image 1,1,26208,
3.81153e+08,,Surface,25,Image 1,1,26209,
3.11857e+08,,Surface,25,Image 1,1,26211,
1.831e+08,,Surface,25,Image 1,1,26212,
5.26142e+08,,Surface,25,Image 1,1,26213,
2.08622e+08,,Surface,25,Image 1,1,26214,
4.53677e+08,,Surface,25,Image 1,1,26215,
4.76716e+08,,Surface,25,Image 1,1,26216,
6.28768e+08,,Surface,25,Image 1,1,26217,
9.44384e+08,,Surface,25,Image 1,1,26218,
1.7659e+08,,Surface,25,Image 1,1,26219,
1.58575e+09,,Surface,25,Image 1,1,26220,
1.28862e+09,,Surface,25,Image 1,1,26221,
6.51121e+08,,Surface,25,Image 1,1,26222,
1.3535e+08,,Surface,25,Image 1,1,26225,
6.08991e+08,,Surface,25,Image 1,1,26226,
1.98758e+09,,Surface,25,Image 1,1,26227,
4.09785e+08,,Surface,25,Image 1,1,26228,
8.17688e+08,,Surface,25,Image 1,1,26229,
1.76051e+08,,Surface,25,Image 1,1,26230,
5.52305e+08,,Surface,25,Image 1,1,26231,
6.95138e+08,,Surface,25,Image 1,1,26232,
2.90891e+08,,Surface,25,Image 1,1,26233,
1.07307e+09,,Surface,25,Image 1,1,26235,
1.36935e+09,,Surface,25,Image 1,1,26236,
1.78619e+08,,Surface,25,Image 1,1,26237,
3.20914e+08,,Surface,25,Image 1,1,26238,
5.377e+08,,Surface,25,Image 1,1,26241,
3.08807e+08,,Surface,25,Image 1,1,26242,
4.8594e+08,,Surface,25,Image 1,1,26245,
6.1554e+08,,Surface,25,Image 1,1,26246,
3.90939e+08,,Surface,25,Image 1,1,26247,
5.96521e+08,,Surface,25,Image 1,1,26248,
2.94903e+08,,Surface,25,Image 1,1,26249,
6.55029e+08,,Surface,25,Image 1,1,26250,
2.04168e+08,,Surface,25,Image 1,1,26251,
7.03856e+08,,Surface,25,Image 1,1,26252,
8.28451e+08,,Surface,25,Image 1,1,26253,
3.87248e+08,,Surface,25,Image 1,1,26254,
2.61481e+08,,Surface,25,Image 1,1,26255,
1.81741e+08,,Surface,25,Image 1,1,26256,
5.30116e+08,,Surface,25,Image 1,1,26258,
1.5005e+09,,Surface,25,Image 1,1,26259,
2.88324e+08,,Surface,25,Image 1,1,26260,
3.85104e+08,,Surface,25,Image 1,1,26261,
2.74844e+08,,Surface,25,Image 1,1,26262,
1.73532e+08,,Surface,25,Image 1,1,26263,
7.69356e+08,,Surface,25,Image 1,1,26264,
8.94882e+08,,Surface,25,Image 1,1,26265,
2.96822e+08,,Surface,25,Image 1,1,26266,
1.06182e+09,,Surface,25,Image 1,1,26267,
5.78284e+08,,Surface,25,Image 1,1,26268,
1.75953e+08,,Surface,25,Image 1,1,26269,
2.10273e+08,,Surface,25,Image 1,1,26270,
1.65469e+08,,Surface,25,Image 1,1,26271,
1.72094e+08,,Surface,25,Image 1,1,26272,
1.28636e+09,,Surface,25,Image 1,1,26273,
8.06192e+08,,Surface,25,Image 1,1,26274,
