
Intensity Sum of Square Ch=39 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
8.54601e+09,,Surface,39,Image 1,1,26181,
4.88129e+08,,Surface,39,Image 1,1,26182,
1.10062e+10,,Surface,39,Image 1,1,26183,
1.41977e+10,,Surface,39,Image 1,1,26184,
1.99425e+09,,Surface,39,Image 1,1,26185,
5.18571e+09,,Surface,39,Image 1,1,26186,
6.0424e+09,,Surface,39,Image 1,1,26189,
3.09777e+09,,Surface,39,Image 1,1,26190,
1.64911e+10,,Surface,39,Image 1,1,26192,
1.36192e+09,,Surface,39,Image 1,1,26193,
3.35611e+09,,Surface,39,Image 1,1,26194,
6.88712e+09,,Surface,39,Image 1,1,26195,
1.05008e+09,,Surface,39,Image 1,1,26196,
1.02665e+09,,Surface,39,Image 1,1,26197,
1.21736e+09,,Surface,39,Image 1,1,26198,
9.00937e+09,,Surface,39,Image 1,1,26199,
6.52213e+09,,Surface,39,Image 1,1,26200,
4.70675e+08,,Surface,39,Image 1,1,26201,
4.13833e+09,,Surface,39,Image 1,1,26203,
6.25459e+09,,Surface,39,Image 1,1,26204,
1.05137e+09,,Surface,39,Image 1,1,26205,
1.03374e+10,,Surface,39,Image 1,1,26206,
9.79605e+08,,Surface,39,Image 1,1,26207,
7.56191e+08,,Surface,39,Image 1,1,26208,
1.01739e+09,,Surface,39,Image 1,1,26209,
1.27673e+09,,Surface,39,Image 1,1,26211,
8.98288e+08,,Surface,39,Image 1,1,26212,
5.00933e+09,,Surface,39,Image 1,1,26213,
4.67009e+08,,Surface,39,Image 1,1,26214,
1.79363e+09,,Surface,39,Image 1,1,26215,
2.72275e+09,,Surface,39,Image 1,1,26216,
1.94108e+09,,Surface,39,Image 1,1,26217,
3.34902e+09,,Surface,39,Image 1,1,26218,
4.65165e+08,,Surface,39,Image 1,1,26219,
5.88476e+09,,Surface,39,Image 1,1,26220,
8.51319e+09,,Surface,39,Image 1,1,26221,
4.34164e+09,,Surface,39,Image 1,1,26222,
6.60007e+08,,Surface,39,Image 1,1,26225,
3.26621e+09,,Surface,39,Image 1,1,26226,
1.69758e+10,,Surface,39,Image 1,1,26227,
4.52447e+09,,Surface,39,Image 1,1,26228,
6.02374e+09,,Surface,39,Image 1,1,26229,
1.99268e+09,,Surface,39,Image 1,1,26230,
6.35768e+09,,Surface,39,Image 1,1,26231,
7.04742e+09,,Surface,39,Image 1,1,26232,
9.52156e+08,,Surface,39,Image 1,1,26233,
