
Intensity Mean Ch=26 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
74.2145,,Surface,26,Image 1,1,26181,
6.95947,,Surface,26,Image 1,1,26182,
33.2481,,Surface,26,Image 1,1,26183,
155.516,,Surface,26,Image 1,1,26184,
11.525,,Surface,26,Image 1,1,26185,
18.98,,Surface,26,Image 1,1,26186,
45.4673,,Surface,26,Image 1,1,26189,
26.9062,,Surface,26,Image 1,1,26190,
128.313,,Surface,26,Image 1,1,26192,
3.99107,,Surface,26,Image 1,1,26193,
19.3506,,Surface,26,Image 1,1,26194,
39.7997,,Surface,26,Image 1,1,26195,
3.90861,,Surface,26,Image 1,1,26196,
39.174,,Surface,26,Image 1,1,26197,
10.8952,,Surface,26,Image 1,1,26198,
25.6189,,Surface,26,Image 1,1,26199,
20.8538,,Surface,26,Image 1,1,26200,
3.89614,,Surface,26,Image 1,1,26201,
35.5988,,Surface,26,Image 1,1,26203,
26.7492,,Surface,26,Image 1,1,26204,
5.97102,,Surface,26,Image 1,1,26205,
35.8182,,Surface,26,Image 1,1,26206,
7.09946,,Surface,26,Image 1,1,26207,
27.9228,,Surface,26,Image 1,1,26208,
6.14056,,Surface,26,Image 1,1,26209,
20.1382,,Surface,26,Image 1,1,26211,
14.4344,,Surface,26,Image 1,1,26212,
40.6443,,Surface,26,Image 1,1,26213,
6.42505,,Surface,26,Image 1,1,26214,
9.89202,,Surface,26,Image 1,1,26215,
24.2494,,Surface,26,Image 1,1,26216,
7.46879,,Surface,26,Image 1,1,26217,
9.61867,,Surface,26,Image 1,1,26218,
6.03252,,Surface,26,Image 1,1,26219,
20.7156,,Surface,26,Image 1,1,26220,
50.2126,,Surface,26,Image 1,1,26221,
11.1092,,Surface,26,Image 1,1,26222,
6.64405,,Surface,26,Image 1,1,26225,
20.5592,,Surface,26,Image 1,1,26226,
36.0308,,Surface,26,Image 1,1,26227,
46.7898,,Surface,26,Image 1,1,26228,
10.6175,,Surface,26,Image 1,1,26229,
38.8889,,Surface,26,Image 1,1,26230,
37.6961,,Surface,26,Image 1,1,26231,
30.9597,,Surface,26,Image 1,1,26232,
14.2868,,Surface,26,Image 1,1,26233,
50.7409,,Surface,26,Image 1,1,26235,
32.4684,,Surface,26,Image 1,1,26236,
7.81329,,Surface,26,Image 1,1,26237,
7.66996,,Surface,26,Image 1,1,26238,
14.8202,,Surface,26,Image 1,1,26241,
6.26504,,Surface,26,Image 1,1,26242,
145.293,,Surface,26,Image 1,1,26245,
16.12,,Surface,26,Image 1,1,26246,
5.95458,,Surface,26,Image 1,1,26247,
11.7598,,Surface,26,Image 1,1,26248,
