
Intensity Sum Ch=16 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
4.6478e+07,,Surface,16,Image 1,1,26181,
1.70754e+08,,Surface,16,Image 1,1,26182,
3.7992e+08,,Surface,16,Image 1,1,26183,
8.66283e+07,,Surface,16,Image 1,1,26184,
2.17954e+08,,Surface,16,Image 1,1,26185,
1.70868e+08,,Surface,16,Image 1,1,26186,
3.20481e+08,,Surface,16,Image 1,1,26189,
4.58943e+07,,Surface,16,Image 1,1,26190,
1.79828e+08,,Surface,16,Image 1,1,26192,
8.36927e+06,,Surface,16,Image 1,1,26193,
4.51033e+08,,Surface,16,Image 1,1,26194,
9.93118e+06,,Surface,16,Image 1,1,26195,
6.57373e+06,,Surface,16,Image 1,1,26196,
1.52543e+08,,Surface,16,Image 1,1,26197,
2.91369e+06,,Surface,16,Image 1,1,26198,
3.48869e+08,,Surface,16,Image 1,1,26199,
5.77485e+06,,Surface,16,Image 1,1,26200,
4.0909e+08,,Surface,16,Image 1,1,26201,
2.38053e+08,,Surface,16,Image 1,1,26203,
2.20065e+07,,Surface,16,Image 1,1,26204,
2.21945e+06,,Surface,16,Image 1,1,26205,
5.19109e+08,,Surface,16,Image 1,1,26206,
1.10021e+07,,Surface,16,Image 1,1,26207,
1.99757e+06,,Surface,16,Image 1,1,26208,
1.82349e+08,,Surface,16,Image 1,1,26209,
2.8182e+06,,Surface,16,Image 1,1,26211,
1.79732e+06,,Surface,16,Image 1,1,26212,
3.26976e+07,,Surface,16,Image 1,1,26213,
1.77814e+08,,Surface,16,Image 1,1,26214,
3.18782e+06,,Surface,16,Image 1,1,26215,
4.54424e+08,,Surface,16,Image 1,1,26216,
3.22402e+08,,Surface,16,Image 1,1,26217,
1.17555e+08,,Surface,16,Image 1,1,26218,
5.8427e+07,,Surface,16,Image 1,1,26219,
4.45277e+07,,Surface,16,Image 1,1,26220,
5.65038e+08,,Surface,16,Image 1,1,26221,
6.84496e+06,,Surface,16,Image 1,1,26222,
4.06511e+06,,Surface,16,Image 1,1,26225,
6.95508e+06,,Surface,16,Image 1,1,26226,
9.4703e+07,,Surface,16,Image 1,1,26227,
2.34056e+08,,Surface,16,Image 1,1,26228,
3.16138e+08,,Surface,16,Image 1,1,26229,
2.27742e+07,,Surface,16,Image 1,1,26230,
2.51198e+06,,Surface,16,Image 1,1,26231,
1.01505e+07,,Surface,16,Image 1,1,26232,
2.38419e+08,,Surface,16,Image 1,1,26233,
1.79714e+08,,Surface,16,Image 1,1,26235,
1.23906e+07,,Surface,16,Image 1,1,26236,
4.03433e+07,,Surface,16,Image 1,1,26237,
1.99913e+07,,Surface,16,Image 1,1,26238,
6.29374e+06,,Surface,16,Image 1,1,26241,
1.98545e+08,,Surface,16,Image 1,1,26242,
1.06839e+08,,Surface,16,Image 1,1,26245,
1.88365e+07,,Surface,16,Image 1,1,26246,
3.59402e+08,,Surface,16,Image 1,1,26247,
3.55019e+08,,Surface,16,Image 1,1,26248,
5.9454e+06,,Surface,16,Image 1,1,26249,
2.44212e+07,,Surface,16,Image 1,1,26250,
1.19415e+08,,Surface,16,Image 1,1,26251,
1.95407e+07,,Surface,16,Image 1,1,26252,
1.5978e+07,,Surface,16,Image 1,1,26253,
3.9905e+08,,Surface,16,Image 1,1,26254,
4.1973e+08,,Surface,16,Image 1,1,26255,
5.7496e+07,,Surface,16,Image 1,1,26256,
1.26666e+08,,Surface,16,Image 1,1,26258,
4.60163e+08,,Surface,16,Image 1,1,26259,
5.8452e+08,,Surface,16,Image 1,1,26260,
6.57303e+06,,Surface,16,Image 1,1,26261,
3.72285e+08,,Surface,16,Image 1,1,26262,
1.18834e+08,,Surface,16,Image 1,1,26263,
5.1445e+08,,Surface,16,Image 1,1,26264,
2.73156e+07,,Surface,16,Image 1,1,26265,
4.16291e+07,,Surface,16,Image 1,1,26266,
4.05355e+07,,Surface,16,Image 1,1,26267,
6.03234e+08,,Surface,16,Image 1,1,26268,
2.08045e+07,,Surface,16,Image 1,1,26269,
7.57751e+06,,Surface,16,Image 1,1,26270,
2.6045e+08,,Surface,16,Image 1,1,26271,
8.07984e+06,,Surface,16,Image 1,1,26272,
4.09125e+08,,Surface,16,Image 1,1,26273,
3.40681e+07,,Surface,16,Image 1,1,26274,
1.71205e+08,,Surface,16,Image 1,1,26275,
5.99941e+06,,Surface,16,Image 1,1,26276,
7.14121e+06,,Surface,16,Image 1,1,26277,
3.77152e+08,,Surface,16,Image 1,1,26279,
1.69693e+07,,Surface,16,Image 1,1,26280,
1.8282e+08,,Surface,16,Image 1,1,26281,
8.90046e+06,,Surface,16,Image 1,1,26282,
7.37909e+07,,Surface,16,Image 1,1,26283,
6.50589e+06,,Surface,16,Image 1,1,26284,
6.92636e+08,,Surface,16,Image 1,1,26285,
6.22544e+08,,Surface,16,Image 1,1,26286,
2.68501e+07,,Surface,16,Image 1,1,26287,
9.26254e+07,,Surface,16,Image 1,1,26289,
1.66921e+06,,Surface,16,Image 1,1,26290,
2.07005e+08,,Surface,16,Image 1,1,26291,
8.39979e+07,,Surface,16,Image 1,1,26292,
285165,,Surface,16,Image 1,1,26294,
7.03235e+08,,Surface,16,Image 1,1,26295,
4.86053e+07,,Surface,16,Image 1,1,26296,
7.94214e+06,,Surface,16,Image 1,1,26297,
2.16832e+07,,Surface,16,Image 1,1,26298,
5.36497e+07,,Surface,16,Image 1,1,26299,
1.913e+08,,Surface,16,Image 1,1,26301,
6.55599e+08,,Surface,16,Image 1,1,26304,
2.85463e+08,,Surface,16,Image 1,1,26305,
6.25561e+06,,Surface,16,Image 1,1,26307,
4.88412e+06,,Surface,16,Image 1,1,26308,
1.7283e+07,,Surface,16,Image 1,1,26309,
3.74999e+08,,Surface,16,Image 1,1,26310,
1.35094e+07,,Surface,16,Image 1,1,26311,
8.40471e+06,,Surface,16,Image 1,1,26312,
