
Intensity Median Ch=32 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
2,,Surface,32,Image 1,1,26181,
1,,Surface,32,Image 1,1,26182,
2,,Surface,32,Image 1,1,26183,
4,,Surface,32,Image 1,1,26184,
2,,Surface,32,Image 1,1,26185,
2,,Surface,32,Image 1,1,26186,
4,,Surface,32,Image 1,1,26189,
4,,Surface,32,Image 1,1,26190,
2,,Surface,32,Image 1,1,26192,
0.5,,Surface,32,Image 1,1,26193,
1,,Surface,32,Image 1,1,26194,
2,,Surface,32,Image 1,1,26195,
2,,Surface,32,Image 1,1,26196,
1,,Surface,32,Image 1,1,26197,
0.5,,Surface,32,Image 1,1,26198,
4,,Surface,32,Image 1,1,26199,
1,,Surface,32,Image 1,1,26200,
0.5,,Surface,32,Image 1,1,26201,
2,,Surface,32,Image 1,1,26203,
2,,Surface,32,Image 1,1,26204,
1,,Surface,32,Image 1,1,26205,
1,,Surface,32,Image 1,1,26206,
2,,Surface,32,Image 1,1,26207,
4,,Surface,32,Image 1,1,26208,
1,,Surface,32,Image 1,1,26209,
1,,Surface,32,Image 1,1,26211,
1,,Surface,32,Image 1,1,26212,
1,,Surface,32,Image 1,1,26213,
0.5,,Surface,32,Image 1,1,26214,
1,,Surface,32,Image 1,1,26215,
1,,Surface,32,Image 1,1,26216,
1,,Surface,32,Image 1,1,26217,
2,,Surface,32,Image 1,1,26218,
1,,Surface,32,Image 1,1,26219,
2,,Surface,32,Image 1,1,26220,
2,,Surface,32,Image 1,1,26221,
2,,Surface,32,Image 1,1,26222,
1,,Surface,32,Image 1,1,26225,
2,,Surface,32,Image 1,1,26226,
2,,Surface,32,Image 1,1,26227,
2,,Surface,32,Image 1,1,26228,
2,,Surface,32,Image 1,1,26229,
1,,Surface,32,Image 1,1,26230,
2,,Surface,32,Image 1,1,26231,
2,,Surface,32,Image 1,1,26232,
1,,Surface,32,Image 1,1,26233,
2,,Surface,32,Image 1,1,26235,
2,,Surface,32,Image 1,1,26236,
1,,Surface,32,Image 1,1,26237,
2,,Surface,32,Image 1,1,26238,
1,,Surface,32,Image 1,1,26241,
1,,Surface,32,Image 1,1,26242,
4,,Surface,32,Image 1,1,26245,
2,,Surface,32,Image 1,1,26246,
1,,Surface,32,Image 1,1,26247,
1,,Surface,32,Image 1,1,26248,
2,,Surface,32,Image 1,1,26249,
4,,Surface,32,Image 1,1,26250,
1,,Surface,32,Image 1,1,26251,
2,,Surface,32,Image 1,1,26252,
2,,Surface,32,Image 1,1,26253,
2,,Surface,32,Image 1,1,26254,
1,,Surface,32,Image 1,1,26255,
0.5,,Surface,32,Image 1,1,26256,
1,,Surface,32,Image 1,1,26258,
2,,Surface,32,Image 1,1,26259,
1,,Surface,32,Image 1,1,26260,
1,,Surface,32,Image 1,1,26261,
1,,Surface,32,Image 1,1,26262,
1,,Surface,32,Image 1,1,26263,
8,,Surface,32,Image 1,1,26264,
0.5,,Surface,32,Image 1,1,26265,
