
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
741.1,µm,Surface,Distance from Origin,1,28017,
723.651,µm,Surface,Distance from Origin,1,28018,
685.785,µm,Surface,Distance from Origin,1,28019,
700.308,µm,Surface,Distance from Origin,1,28020,
731.704,µm,Surface,Distance from Origin,1,28021,
738.518,µm,Surface,Distance from Origin,1,28022,
692.634,µm,Surface,Distance from Origin,1,28023,
724.484,µm,Surface,Distance from Origin,1,28024,
694.429,µm,Surface,Distance from Origin,1,28025,
713.124,µm,Surface,Distance from Origin,1,28026,
756.493,µm,Surface,Distance from Origin,1,28027,
693.453,µm,Surface,Distance from Origin,1,28028,
707.128,µm,Surface,Distance from Origin,1,28029,
741.328,µm,Surface,Distance from Origin,1,28030,
728.561,µm,Surface,Distance from Origin,1,28032,
692.768,µm,Surface,Distance from Origin,1,28033,
750.472,µm,Surface,Distance from Origin,1,28034,
714.369,µm,Surface,Distance from Origin,1,28035,
680.189,µm,Surface,Distance from Origin,1,28036,
694.378,µm,Surface,Distance from Origin,1,28037,
688.422,µm,Surface,Distance from Origin,1,28038,
745.433,µm,Surface,Distance from Origin,1,28039,
728.916,µm,Surface,Distance from Origin,1,28040,
705.913,µm,Surface,Distance from Origin,1,28041,
692.132,µm,Surface,Distance from Origin,1,28042,
730.194,µm,Surface,Distance from Origin,1,28043,
710.946,µm,Surface,Distance from Origin,1,28044,
717.562,µm,Surface,Distance from Origin,1,28046,
733.254,µm,Surface,Distance from Origin,1,28047,
694.901,µm,Surface,Distance from Origin,1,28048,
710.119,µm,Surface,Distance from Origin,1,28049,
730.647,µm,Surface,Distance from Origin,1,28050,
692.484,µm,Surface,Distance from Origin,1,28051,
711.274,µm,Surface,Distance from Origin,1,28052,
697.105,µm,Surface,Distance from Origin,1,28053,
744.633,µm,Surface,Distance from Origin,1,28054,
755.699,µm,Surface,Distance from Origin,1,28055,
703.047,µm,Surface,Distance from Origin,1,28056,
711.249,µm,Surface,Distance from Origin,1,28058,
698.256,µm,Surface,Distance from Origin,1,28059,
741.713,µm,Surface,Distance from Origin,1,28060,
719.819,µm,Surface,Distance from Origin,1,28061,
695.542,µm,Surface,Distance from Origin,1,28062,
702.349,µm,Surface,Distance from Origin,1,28064,
685.55,µm,Surface,Distance from Origin,1,28065,
709.8,µm,Surface,Distance from Origin,1,28066,
758.72,µm,Surface,Distance from Origin,1,28067,
725.166,µm,Surface,Distance from Origin,1,28068,
753.84,µm,Surface,Distance from Origin,1,28069,
709.728,µm,Surface,Distance from Origin,1,28072,
725.307,µm,Surface,Distance from Origin,1,28073,
698.507,µm,Surface,Distance from Origin,1,28074,
703.111,µm,Surface,Distance from Origin,1,28075,
718.982,µm,Surface,Distance from Origin,1,28076,
716.79,µm,Surface,Distance from Origin,1,28077,
729.652,µm,Surface,Distance from Origin,1,28078,
696.164,µm,Surface,Distance from Origin,1,28079,
682.061,µm,Surface,Distance from Origin,1,28081,
731.407,µm,Surface,Distance from Origin,1,28082,
688.498,µm,Surface,Distance from Origin,1,28083,
674.788,µm,Surface,Distance from Origin,1,28085,
671.902,µm,Surface,Distance from Origin,1,28086,
678.518,µm,Surface,Distance from Origin,1,28087,
697.8,µm,Surface,Distance from Origin,1,28088,
696.976,µm,Surface,Distance from Origin,1,28089,
740.491,µm,Surface,Distance from Origin,1,28090,
728.198,µm,Surface,Distance from Origin,1,28091,
743.427,µm,Surface,Distance from Origin,1,28092,
684.968,µm,Surface,Distance from Origin,1,28093,
679.999,µm,Surface,Distance from Origin,1,28094,
698.265,µm,Surface,Distance from Origin,1,28095,
677.812,µm,Surface,Distance from Origin,1,28096,
692.195,µm,Surface,Distance from Origin,1,28097,
668.671,µm,Surface,Distance from Origin,1,28098,
678.42,µm,Surface,Distance from Origin,1,28099,
700.979,µm,Surface,Distance from Origin,1,28100,
686.192,µm,Surface,Distance from Origin,1,28101,
665.955,µm,Surface,Distance from Origin,1,28102,
718.594,µm,Surface,Distance from Origin,1,28103,
688.055,µm,Surface,Distance from Origin,1,28104,
731.174,µm,Surface,Distance from Origin,1,28106,
688.134,µm,Surface,Distance from Origin,1,28107,
674.965,µm,Surface,Distance from Origin,1,28108,
675.292,µm,Surface,Distance from Origin,1,28109,
679.733,µm,Surface,Distance from Origin,1,28110,
699.893,µm,Surface,Distance from Origin,1,28111,
675.127,µm,Surface,Distance from Origin,1,28112,
681.313,µm,Surface,Distance from Origin,1,28113,
681.339,µm,Surface,Distance from Origin,1,28114,
674.609,µm,Surface,Distance from Origin,1,28115,
675.247,µm,Surface,Distance from Origin,1,28117,
732.375,µm,Surface,Distance from Origin,1,28118,
715.546,µm,Surface,Distance from Origin,1,28120,
670.843,µm,Surface,Distance from Origin,1,28122,
716.889,µm,Surface,Distance from Origin,1,28123,
692.375,µm,Surface,Distance from Origin,1,28124,
738.479,µm,Surface,Distance from Origin,1,28125,
697.035,µm,Surface,Distance from Origin,1,28126,
710.992,µm,Surface,Distance from Origin,1,28127,
732.249,µm,Surface,Distance from Origin,1,28128,
724.588,µm,Surface,Distance from Origin,1,28130,
676.554,µm,Surface,Distance from Origin,1,28131,
726.066,µm,Surface,Distance from Origin,1,28132,
671.29,µm,Surface,Distance from Origin,1,28133,
690.414,µm,Surface,Distance from Origin,1,28134,
699.038,µm,Surface,Distance from Origin,1,28135,
673.275,µm,Surface,Distance from Origin,1,28136,
670.212,µm,Surface,Distance from Origin,1,28137,
687.406,µm,Surface,Distance from Origin,1,28139,
712.415,µm,Surface,Distance from Origin,1,28140,
712.981,µm,Surface,Distance from Origin,1,28141,
748.836,µm,Surface,Distance from Origin,1,28142,
751.296,µm,Surface,Distance from Origin,1,28144,
675.249,µm,Surface,Distance from Origin,1,28146,
671.927,µm,Surface,Distance from Origin,1,28147,
676.654,µm,Surface,Distance from Origin,1,28148,
751.174,µm,Surface,Distance from Origin,1,28149,
684.858,µm,Surface,Distance from Origin,1,28150,
695.905,µm,Surface,Distance from Origin,1,28151,
721.768,µm,Surface,Distance from Origin,1,28152,
672.102,µm,Surface,Distance from Origin,1,28153,
682.882,µm,Surface,Distance from Origin,1,28154,
747.193,µm,Surface,Distance from Origin,1,28156,
734.188,µm,Surface,Distance from Origin,1,28157,
674.086,µm,Surface,Distance from Origin,1,28158,
695.882,µm,Surface,Distance from Origin,1,28159,
709.607,µm,Surface,Distance from Origin,1,28161,
734.885,µm,Surface,Distance from Origin,1,28162,
677.198,µm,Surface,Distance from Origin,1,28163,
670.97,µm,Surface,Distance from Origin,1,28164,
743.986,µm,Surface,Distance from Origin,1,28165,
725.472,µm,Surface,Distance from Origin,1,28166,
708.549,µm,Surface,Distance from Origin,1,28167,
723.144,µm,Surface,Distance from Origin,1,28168,
687.492,µm,Surface,Distance from Origin,1,28169,
681.304,µm,Surface,Distance from Origin,1,28171,
671.458,µm,Surface,Distance from Origin,1,28173,
714.006,µm,Surface,Distance from Origin,1,28174,
680.195,µm,Surface,Distance from Origin,1,28175,
665.893,µm,Surface,Distance from Origin,1,28176,
688.655,µm,Surface,Distance from Origin,1,28177,
750.827,µm,Surface,Distance from Origin,1,28178,
696.435,µm,Surface,Distance from Origin,1,28179,
737.237,µm,Surface,Distance from Origin,1,28180,
681.175,µm,Surface,Distance from Origin,1,28181,
744.592,µm,Surface,Distance from Origin,1,28183,
682.606,µm,Surface,Distance from Origin,1,28184,
711.229,µm,Surface,Distance from Origin,1,28185,
683.252,µm,Surface,Distance from Origin,1,28186,
691.099,µm,Surface,Distance from Origin,1,28187,
678.62,µm,Surface,Distance from Origin,1,28189,
697.744,µm,Surface,Distance from Origin,1,28190,
671.873,µm,Surface,Distance from Origin,1,28191,
739.269,µm,Surface,Distance from Origin,1,28192,
687.737,µm,Surface,Distance from Origin,1,28193,
704.174,µm,Surface,Distance from Origin,1,28194,
702.396,µm,Surface,Distance from Origin,1,28195,
697.172,µm,Surface,Distance from Origin,1,28196,
724.185,µm,Surface,Distance from Origin,1,28197,
720.107,µm,Surface,Distance from Origin,1,28198,
702.379,µm,Surface,Distance from Origin,1,28199,
726.79,µm,Surface,Distance from Origin,1,28200,
702.406,µm,Surface,Distance from Origin,1,28201,
738.112,µm,Surface,Distance from Origin,1,28202,
688.306,µm,Surface,Distance from Origin,1,28203,
681.969,µm,Surface,Distance from Origin,1,28204,
700.557,µm,Surface,Distance from Origin,1,28205,
748.897,µm,Surface,Distance from Origin,1,28206,
684.733,µm,Surface,Distance from Origin,1,28207,
743.346,µm,Surface,Distance from Origin,1,28208,
720.061,µm,Surface,Distance from Origin,1,28209,
724.683,µm,Surface,Distance from Origin,1,28210,
725.834,µm,Surface,Distance from Origin,1,28211,
672.725,µm,Surface,Distance from Origin,1,28212,
755.5,µm,Surface,Distance from Origin,1,28214,
690.92,µm,Surface,Distance from Origin,1,28215,
739.436,µm,Surface,Distance from Origin,1,28216,
709.311,µm,Surface,Distance from Origin,1,28218,
722.375,µm,Surface,Distance from Origin,1,28219,
695.367,µm,Surface,Distance from Origin,1,28220,
753.057,µm,Surface,Distance from Origin,1,28221,
679.557,µm,Surface,Distance from Origin,1,28222,
688.053,µm,Surface,Distance from Origin,1,28223,
694.56,µm,Surface,Distance from Origin,1,28224,
693.351,µm,Surface,Distance from Origin,1,28225,
726.141,µm,Surface,Distance from Origin,1,28226,
732.491,µm,Surface,Distance from Origin,1,28227,
660.758,µm,Surface,Distance from Origin,1,28229,
664.933,µm,Surface,Distance from Origin,1,28230,
657.5,µm,Surface,Distance from Origin,1,28231,
655.71,µm,Surface,Distance from Origin,1,28232,
725.461,µm,Surface,Distance from Origin,1,28233,
691.639,µm,Surface,Distance from Origin,1,28234,
657.215,µm,Surface,Distance from Origin,1,28235,
677.556,µm,Surface,Distance from Origin,1,28236,
668.782,µm,Surface,Distance from Origin,1,28237,
664.694,µm,Surface,Distance from Origin,1,28238,
665.288,µm,Surface,Distance from Origin,1,28239,
694.678,µm,Surface,Distance from Origin,1,28240,
655.172,µm,Surface,Distance from Origin,1,28241,
668.457,µm,Surface,Distance from Origin,1,28242,
669.807,µm,Surface,Distance from Origin,1,28243,
692.661,µm,Surface,Distance from Origin,1,28244,
663.842,µm,Surface,Distance from Origin,1,28245,
727.765,µm,Surface,Distance from Origin,1,28246,
688.375,µm,Surface,Distance from Origin,1,28247,
682.478,µm,Surface,Distance from Origin,1,28248,
671.62,µm,Surface,Distance from Origin,1,28249,
653.072,µm,Surface,Distance from Origin,1,28250,
694.02,µm,Surface,Distance from Origin,1,28251,
739.349,µm,Surface,Distance from Origin,1,28252,
680.645,µm,Surface,Distance from Origin,1,28253,
658.135,µm,Surface,Distance from Origin,1,28254,
669.2,µm,Surface,Distance from Origin,1,28255,
667.897,µm,Surface,Distance from Origin,1,28256,
728.132,µm,Surface,Distance from Origin,1,28257,
681.175,µm,Surface,Distance from Origin,1,28258,
666.468,µm,Surface,Distance from Origin,1,28259,
664.9,µm,Surface,Distance from Origin,1,28260,
699.3,µm,Surface,Distance from Origin,1,28261,
699.128,µm,Surface,Distance from Origin,1,28263,
719.416,µm,Surface,Distance from Origin,1,28264,
675.237,µm,Surface,Distance from Origin,1,28265,
662.333,µm,Surface,Distance from Origin,1,28266,
695.037,µm,Surface,Distance from Origin,1,28267,
663.628,µm,Surface,Distance from Origin,1,28268,
668.762,µm,Surface,Distance from Origin,1,28269,
675.128,µm,Surface,Distance from Origin,1,28270,
657.554,µm,Surface,Distance from Origin,1,28271,
741.096,µm,Surface,Distance from Origin,1,28272,
667.99,µm,Surface,Distance from Origin,1,28273,
684.175,µm,Surface,Distance from Origin,1,28275,
655.08,µm,Surface,Distance from Origin,1,28276,
731.569,µm,Surface,Distance from Origin,1,28278,
675.855,µm,Surface,Distance from Origin,1,28279,
711.709,µm,Surface,Distance from Origin,1,28281,
674.363,µm,Surface,Distance from Origin,1,28282,
672.179,µm,Surface,Distance from Origin,1,28283,
664.372,µm,Surface,Distance from Origin,1,28284,
660.151,µm,Surface,Distance from Origin,1,28285,
731.654,µm,Surface,Distance from Origin,1,28286,
666.53,µm,Surface,Distance from Origin,1,28287,
702.855,µm,Surface,Distance from Origin,1,28288,
674.605,µm,Surface,Distance from Origin,1,28289,
698.039,µm,Surface,Distance from Origin,1,28290,
721.656,µm,Surface,Distance from Origin,1,28291,
699.084,µm,Surface,Distance from Origin,1,28292,
679.292,µm,Surface,Distance from Origin,1,28293,
713.935,µm,Surface,Distance from Origin,1,28294,
718.311,µm,Surface,Distance from Origin,1,28295,
738.175,µm,Surface,Distance from Origin,1,28297,
664.499,µm,Surface,Distance from Origin,1,28298,
671.191,µm,Surface,Distance from Origin,1,28299,
709.04,µm,Surface,Distance from Origin,1,28300,
705.026,µm,Surface,Distance from Origin,1,28301,
666.851,µm,Surface,Distance from Origin,1,28302,
709.452,µm,Surface,Distance from Origin,1,28303,
680.319,µm,Surface,Distance from Origin,1,28304,
693.241,µm,Surface,Distance from Origin,1,28305,
729.799,µm,Surface,Distance from Origin,1,28306,
722.799,µm,Surface,Distance from Origin,1,28307,
679.25,µm,Surface,Distance from Origin,1,28308,
658.087,µm,Surface,Distance from Origin,1,28310,
717.674,µm,Surface,Distance from Origin,1,28312,
732.21,µm,Surface,Distance from Origin,1,28313,
680.894,µm,Surface,Distance from Origin,1,28314,
675.742,µm,Surface,Distance from Origin,1,28315,
702.731,µm,Surface,Distance from Origin,1,28316,
722.204,µm,Surface,Distance from Origin,1,28318,
670.164,µm,Surface,Distance from Origin,1,28319,
707.143,µm,Surface,Distance from Origin,1,28320,
722.298,µm,Surface,Distance from Origin,1,28321,
679.577,µm,Surface,Distance from Origin,1,28322,
718.162,µm,Surface,Distance from Origin,1,28323,
712.195,µm,Surface,Distance from Origin,1,28324,
717.054,µm,Surface,Distance from Origin,1,28325,
673.931,µm,Surface,Distance from Origin,1,28326,
686.93,µm,Surface,Distance from Origin,1,28327,
671.474,µm,Surface,Distance from Origin,1,28328,
727.523,µm,Surface,Distance from Origin,1,28329,
667.217,µm,Surface,Distance from Origin,1,28330,
678.918,µm,Surface,Distance from Origin,1,28331,
666.361,µm,Surface,Distance from Origin,1,28332,
716.614,µm,Surface,Distance from Origin,1,28333,
665.743,µm,Surface,Distance from Origin,1,28336,
675.113,µm,Surface,Distance from Origin,1,28337,
676.712,µm,Surface,Distance from Origin,1,28338,
680.174,µm,Surface,Distance from Origin,1,28339,
723.462,µm,Surface,Distance from Origin,1,28340,
713.917,µm,Surface,Distance from Origin,1,28342,
734.561,µm,Surface,Distance from Origin,1,28343,
741.3,µm,Surface,Distance from Origin,1,28344,
741.645,µm,Surface,Distance from Origin,1,28345,
673.439,µm,Surface,Distance from Origin,1,28346,
707.49,µm,Surface,Distance from Origin,1,28347,
675.694,µm,Surface,Distance from Origin,1,28348,
665.317,µm,Surface,Distance from Origin,1,28349,
659.444,µm,Surface,Distance from Origin,1,28350,
704.024,µm,Surface,Distance from Origin,1,28351,
743.36,µm,Surface,Distance from Origin,1,28353,
750.228,µm,Surface,Distance from Origin,1,28354,
660.203,µm,Surface,Distance from Origin,1,28355,
719.274,µm,Surface,Distance from Origin,1,28356,
688.377,µm,Surface,Distance from Origin,1,28357,
680.388,µm,Surface,Distance from Origin,1,28358,
748.274,µm,Surface,Distance from Origin,1,28359,
689.956,µm,Surface,Distance from Origin,1,28360,
687.032,µm,Surface,Distance from Origin,1,28361,
716.777,µm,Surface,Distance from Origin,1,28362,
663.695,µm,Surface,Distance from Origin,1,28363,
687.741,µm,Surface,Distance from Origin,1,28364,
700.043,µm,Surface,Distance from Origin,1,28365,
654.167,µm,Surface,Distance from Origin,1,28366,
738.057,µm,Surface,Distance from Origin,1,28367,
677.384,µm,Surface,Distance from Origin,1,28368,
728.406,µm,Surface,Distance from Origin,1,28369,
693.912,µm,Surface,Distance from Origin,1,28370,
652.418,µm,Surface,Distance from Origin,1,28371,
651.567,µm,Surface,Distance from Origin,1,28372,
662.949,µm,Surface,Distance from Origin,1,28373,
719.154,µm,Surface,Distance from Origin,1,28374,
652.121,µm,Surface,Distance from Origin,1,28375,
692.264,µm,Surface,Distance from Origin,1,28376,
711.459,µm,Surface,Distance from Origin,1,28377,
648.027,µm,Surface,Distance from Origin,1,28378,
670.855,µm,Surface,Distance from Origin,1,28379,
640.712,µm,Surface,Distance from Origin,1,28380,
690.272,µm,Surface,Distance from Origin,1,28381,
679.311,µm,Surface,Distance from Origin,1,28383,
652.551,µm,Surface,Distance from Origin,1,28384,
700.995,µm,Surface,Distance from Origin,1,28385,
661.771,µm,Surface,Distance from Origin,1,28386,
721.497,µm,Surface,Distance from Origin,1,28387,
731.13,µm,Surface,Distance from Origin,1,28388,
674.704,µm,Surface,Distance from Origin,1,28389,
662.436,µm,Surface,Distance from Origin,1,28390,
686.718,µm,Surface,Distance from Origin,1,28391,
680.425,µm,Surface,Distance from Origin,1,28392,
654.669,µm,Surface,Distance from Origin,1,28393,
655.055,µm,Surface,Distance from Origin,1,28394,
646.236,µm,Surface,Distance from Origin,1,28395,
646.228,µm,Surface,Distance from Origin,1,28396,
688.013,µm,Surface,Distance from Origin,1,28397,
686.207,µm,Surface,Distance from Origin,1,28398,
729.924,µm,Surface,Distance from Origin,1,28399,
650.327,µm,Surface,Distance from Origin,1,28400,
691.922,µm,Surface,Distance from Origin,1,28401,
690.865,µm,Surface,Distance from Origin,1,28402,
653.526,µm,Surface,Distance from Origin,1,28403,
690.925,µm,Surface,Distance from Origin,1,28404,
698.523,µm,Surface,Distance from Origin,1,28405,
656.016,µm,Surface,Distance from Origin,1,28406,
670.411,µm,Surface,Distance from Origin,1,28407,
653.965,µm,Surface,Distance from Origin,1,28408,
663.238,µm,Surface,Distance from Origin,1,28409,
665.258,µm,Surface,Distance from Origin,1,28410,
667.047,µm,Surface,Distance from Origin,1,28411,
739.508,µm,Surface,Distance from Origin,1,28412,
649.286,µm,Surface,Distance from Origin,1,28413,
718.34,µm,Surface,Distance from Origin,1,28414,
664.116,µm,Surface,Distance from Origin,1,28415,
670.491,µm,Surface,Distance from Origin,1,28416,
722.885,µm,Surface,Distance from Origin,1,28417,
740.318,µm,Surface,Distance from Origin,1,28418,
700.749,µm,Surface,Distance from Origin,1,28419,
711.197,µm,Surface,Distance from Origin,1,28420,
654.086,µm,Surface,Distance from Origin,1,28421,
712.725,µm,Surface,Distance from Origin,1,28422,
736.28,µm,Surface,Distance from Origin,1,28423,
653.69,µm,Surface,Distance from Origin,1,28424,
650.378,µm,Surface,Distance from Origin,1,28425,
656.783,µm,Surface,Distance from Origin,1,28426,
720.514,µm,Surface,Distance from Origin,1,28427,
659.384,µm,Surface,Distance from Origin,1,28429,
662.847,µm,Surface,Distance from Origin,1,28430,
672.772,µm,Surface,Distance from Origin,1,28431,
652.134,µm,Surface,Distance from Origin,1,28432,
658.239,µm,Surface,Distance from Origin,1,28433,
679.599,µm,Surface,Distance from Origin,1,28434,
668.33,µm,Surface,Distance from Origin,1,28435,
657.703,µm,Surface,Distance from Origin,1,28436,
694.631,µm,Surface,Distance from Origin,1,28437,
717.435,µm,Surface,Distance from Origin,1,28438,
733.86,µm,Surface,Distance from Origin,1,28439,
733.148,µm,Surface,Distance from Origin,1,28440,
725.165,µm,Surface,Distance from Origin,1,28441,
667.834,µm,Surface,Distance from Origin,1,28442,
660.785,µm,Surface,Distance from Origin,1,28443,
643.585,µm,Surface,Distance from Origin,1,28444,
649.664,µm,Surface,Distance from Origin,1,28445,
661.846,µm,Surface,Distance from Origin,1,28446,
702.506,µm,Surface,Distance from Origin,1,28447,
687.239,µm,Surface,Distance from Origin,1,28448,
662.234,µm,Surface,Distance from Origin,1,28449,
658.498,µm,Surface,Distance from Origin,1,28450,
725.153,µm,Surface,Distance from Origin,1,28451,
715.201,µm,Surface,Distance from Origin,1,28452,
702.84,µm,Surface,Distance from Origin,1,28453,
673.812,µm,Surface,Distance from Origin,1,28454,
640.802,µm,Surface,Distance from Origin,1,28456,
699.492,µm,Surface,Distance from Origin,1,28457,
708.003,µm,Surface,Distance from Origin,1,28458,
668.567,µm,Surface,Distance from Origin,1,28459,
707.786,µm,Surface,Distance from Origin,1,28460,
650.341,µm,Surface,Distance from Origin,1,28461,
735.824,µm,Surface,Distance from Origin,1,28462,
664.187,µm,Surface,Distance from Origin,1,28463,
715.131,µm,Surface,Distance from Origin,1,28464,
678.132,µm,Surface,Distance from Origin,1,28465,
685.344,µm,Surface,Distance from Origin,1,28466,
664.489,µm,Surface,Distance from Origin,1,28467,
652.245,µm,Surface,Distance from Origin,1,28468,
662.134,µm,Surface,Distance from Origin,1,28469,
742.729,µm,Surface,Distance from Origin,1,28470,
698.187,µm,Surface,Distance from Origin,1,28471,
681.68,µm,Surface,Distance from Origin,1,28472,
661.844,µm,Surface,Distance from Origin,1,28473,
659.45,µm,Surface,Distance from Origin,1,28474,
675.641,µm,Surface,Distance from Origin,1,28475,
649.514,µm,Surface,Distance from Origin,1,28476,
717.616,µm,Surface,Distance from Origin,1,28477,
658.293,µm,Surface,Distance from Origin,1,28479,
738.26,µm,Surface,Distance from Origin,1,28480,
688.442,µm,Surface,Distance from Origin,1,28481,
742.324,µm,Surface,Distance from Origin,1,28482,
727.326,µm,Surface,Distance from Origin,1,28483,
668.134,µm,Surface,Distance from Origin,1,28484,
659.647,µm,Surface,Distance from Origin,1,28485,
676.874,µm,Surface,Distance from Origin,1,28486,
662.192,µm,Surface,Distance from Origin,1,28487,
650.717,µm,Surface,Distance from Origin,1,28488,
708.17,µm,Surface,Distance from Origin,1,28489,
728.118,µm,Surface,Distance from Origin,1,28490,
659.353,µm,Surface,Distance from Origin,1,28491,
690.896,µm,Surface,Distance from Origin,1,28492,
661.857,µm,Surface,Distance from Origin,1,28493,
701.923,µm,Surface,Distance from Origin,1,28494,
656.275,µm,Surface,Distance from Origin,1,28495,
660.726,µm,Surface,Distance from Origin,1,28496,
710.653,µm,Surface,Distance from Origin,1,28497,
650.653,µm,Surface,Distance from Origin,1,28498,
670.081,µm,Surface,Distance from Origin,1,28499,
713.671,µm,Surface,Distance from Origin,1,28501,
726.305,µm,Surface,Distance from Origin,1,28502,
674.137,µm,Surface,Distance from Origin,1,28503,
735.006,µm,Surface,Distance from Origin,1,28504,
689.868,µm,Surface,Distance from Origin,1,28505,
706.51,µm,Surface,Distance from Origin,1,28506,
661.899,µm,Surface,Distance from Origin,1,28507,
738.497,µm,Surface,Distance from Origin,1,28508,
654.604,µm,Surface,Distance from Origin,1,28509,
652.312,µm,Surface,Distance from Origin,1,28510,
727.229,µm,Surface,Distance from Origin,1,28511,
664.163,µm,Surface,Distance from Origin,1,28512,
633.388,µm,Surface,Distance from Origin,1,28513,
665.859,µm,Surface,Distance from Origin,1,28514,
653.586,µm,Surface,Distance from Origin,1,28515,
629.636,µm,Surface,Distance from Origin,1,28516,
639.558,µm,Surface,Distance from Origin,1,28517,
712.79,µm,Surface,Distance from Origin,1,28518,
635.556,µm,Surface,Distance from Origin,1,28519,
674.373,µm,Surface,Distance from Origin,1,28520,
665.871,µm,Surface,Distance from Origin,1,28521,
628.846,µm,Surface,Distance from Origin,1,28522,
700.01,µm,Surface,Distance from Origin,1,28523,
627.463,µm,Surface,Distance from Origin,1,28524,
638.453,µm,Surface,Distance from Origin,1,28525,
668.174,µm,Surface,Distance from Origin,1,28526,
661.046,µm,Surface,Distance from Origin,1,28528,
713.953,µm,Surface,Distance from Origin,1,28529,
653.171,µm,Surface,Distance from Origin,1,28530,
717.131,µm,Surface,Distance from Origin,1,28531,
653.001,µm,Surface,Distance from Origin,1,28532,
632.959,µm,Surface,Distance from Origin,1,28533,
671.26,µm,Surface,Distance from Origin,1,28534,
735.948,µm,Surface,Distance from Origin,1,28535,
696.828,µm,Surface,Distance from Origin,1,28536,
707.052,µm,Surface,Distance from Origin,1,28537,
653.949,µm,Surface,Distance from Origin,1,28538,
681.316,µm,Surface,Distance from Origin,1,28539,
733.436,µm,Surface,Distance from Origin,1,28540,
649.622,µm,Surface,Distance from Origin,1,28541,
709.5,µm,Surface,Distance from Origin,1,28543,
639.796,µm,Surface,Distance from Origin,1,28544,
683.46,µm,Surface,Distance from Origin,1,28545,
671.584,µm,Surface,Distance from Origin,1,28546,
630.829,µm,Surface,Distance from Origin,1,28547,
644.721,µm,Surface,Distance from Origin,1,28548,
639.689,µm,Surface,Distance from Origin,1,28549,
666.45,µm,Surface,Distance from Origin,1,28550,
636.767,µm,Surface,Distance from Origin,1,28551,
659.802,µm,Surface,Distance from Origin,1,28552,
629.176,µm,Surface,Distance from Origin,1,28553,
639.99,µm,Surface,Distance from Origin,1,28554,
634.986,µm,Surface,Distance from Origin,1,28555,
649.194,µm,Surface,Distance from Origin,1,28556,
707.344,µm,Surface,Distance from Origin,1,28559,
652.287,µm,Surface,Distance from Origin,1,28560,
670.418,µm,Surface,Distance from Origin,1,28561,
691.655,µm,Surface,Distance from Origin,1,28562,
659.769,µm,Surface,Distance from Origin,1,28563,
642.8,µm,Surface,Distance from Origin,1,28564,
687.157,µm,Surface,Distance from Origin,1,28565,
698.226,µm,Surface,Distance from Origin,1,28567,
644.022,µm,Surface,Distance from Origin,1,28569,
652.089,µm,Surface,Distance from Origin,1,28571,
648.19,µm,Surface,Distance from Origin,1,28572,
661.532,µm,Surface,Distance from Origin,1,28573,
706.53,µm,Surface,Distance from Origin,1,28574,
646.574,µm,Surface,Distance from Origin,1,28575,
643.074,µm,Surface,Distance from Origin,1,28576,
674.464,µm,Surface,Distance from Origin,1,28577,
723.177,µm,Surface,Distance from Origin,1,28579,
635.29,µm,Surface,Distance from Origin,1,28580,
671.629,µm,Surface,Distance from Origin,1,28582,
643.579,µm,Surface,Distance from Origin,1,28583,
652.561,µm,Surface,Distance from Origin,1,28584,
655.039,µm,Surface,Distance from Origin,1,28585,
643.481,µm,Surface,Distance from Origin,1,28587,
737.681,µm,Surface,Distance from Origin,1,28588,
667.14,µm,Surface,Distance from Origin,1,28589,
706.537,µm,Surface,Distance from Origin,1,28590,
650.437,µm,Surface,Distance from Origin,1,28591,
677.374,µm,Surface,Distance from Origin,1,28592,
729.863,µm,Surface,Distance from Origin,1,28594,
648.395,µm,Surface,Distance from Origin,1,28596,
661.992,µm,Surface,Distance from Origin,1,28597,
684.3,µm,Surface,Distance from Origin,1,28598,
645.905,µm,Surface,Distance from Origin,1,28599,
646.815,µm,Surface,Distance from Origin,1,28600,
734.616,µm,Surface,Distance from Origin,1,28601,
691.323,µm,Surface,Distance from Origin,1,28602,
692.915,µm,Surface,Distance from Origin,1,28604,
648.203,µm,Surface,Distance from Origin,1,28605,
657.283,µm,Surface,Distance from Origin,1,28606,
664.388,µm,Surface,Distance from Origin,1,28607,
652.882,µm,Surface,Distance from Origin,1,28608,
646.175,µm,Surface,Distance from Origin,1,28609,
729.612,µm,Surface,Distance from Origin,1,28611,
641.345,µm,Surface,Distance from Origin,1,28612,
666.903,µm,Surface,Distance from Origin,1,28614,
665.211,µm,Surface,Distance from Origin,1,28615,
642.204,µm,Surface,Distance from Origin,1,28616,
656.056,µm,Surface,Distance from Origin,1,28617,
646.347,µm,Surface,Distance from Origin,1,28618,
681.628,µm,Surface,Distance from Origin,1,28619,
648.765,µm,Surface,Distance from Origin,1,28620,
703.295,µm,Surface,Distance from Origin,1,28623,
647.715,µm,Surface,Distance from Origin,1,28624,
724.8,µm,Surface,Distance from Origin,1,28625,
650.246,µm,Surface,Distance from Origin,1,28626,
718.032,µm,Surface,Distance from Origin,1,28627,
684.399,µm,Surface,Distance from Origin,1,28628,
702.85,µm,Surface,Distance from Origin,1,28630,
727.937,µm,Surface,Distance from Origin,1,28631,
697.645,µm,Surface,Distance from Origin,1,28632,
649.156,µm,Surface,Distance from Origin,1,28633,
664.69,µm,Surface,Distance from Origin,1,28634,
