
Intensity Mean Ch=38 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
193.334,,Surface,38,Image 1,1,26181,
121.794,,Surface,38,Image 1,1,26182,
146.972,,Surface,38,Image 1,1,26183,
158.282,,Surface,38,Image 1,1,26184,
132.796,,Surface,38,Image 1,1,26185,
141.215,,Surface,38,Image 1,1,26186,
118.455,,Surface,38,Image 1,1,26189,
157.129,,Surface,38,Image 1,1,26190,
173.355,,Surface,38,Image 1,1,26192,
75.3348,,Surface,38,Image 1,1,26193,
142.862,,Surface,38,Image 1,1,26194,
152.96,,Surface,38,Image 1,1,26195,
61.7875,,Surface,38,Image 1,1,26196,
90.0086,,Surface,38,Image 1,1,26197,
151.286,,Surface,38,Image 1,1,26198,
166.207,,Surface,38,Image 1,1,26199,
127.682,,Surface,38,Image 1,1,26200,
89.3372,,Surface,38,Image 1,1,26201,
160.273,,Surface,38,Image 1,1,26203,
147.458,,Surface,38,Image 1,1,26204,
88.1553,,Surface,38,Image 1,1,26205,
204.695,,Surface,38,Image 1,1,26206,
78.2092,,Surface,38,Image 1,1,26207,
103.698,,Surface,38,Image 1,1,26208,
96.5579,,Surface,38,Image 1,1,26209,
151.748,,Surface,38,Image 1,1,26211,
77.9352,,Surface,38,Image 1,1,26212,
249.296,,Surface,38,Image 1,1,26213,
84.8466,,Surface,38,Image 1,1,26214,
81.5494,,Surface,38,Image 1,1,26215,
127.801,,Surface,38,Image 1,1,26216,
157.68,,Surface,38,Image 1,1,26217,
154.87,,Surface,38,Image 1,1,26218,
90.1665,,Surface,38,Image 1,1,26219,
167.042,,Surface,38,Image 1,1,26220,
142.789,,Surface,38,Image 1,1,26221,
128.779,,Surface,38,Image 1,1,26222,
63.9046,,Surface,38,Image 1,1,26225,
201.21,,Surface,38,Image 1,1,26226,
201.73,,Surface,38,Image 1,1,26227,
165.409,,Surface,38,Image 1,1,26228,
190.584,,Surface,38,Image 1,1,26229,
95.2998,,Surface,38,Image 1,1,26230,
151.673,,Surface,38,Image 1,1,26231,
114.98,,Surface,38,Image 1,1,26232,
179.511,,Surface,38,Image 1,1,26233,
225.355,,Surface,38,Image 1,1,26235,
97.3115,,Surface,38,Image 1,1,26236,
144.723,,Surface,38,Image 1,1,26237,
125.817,,Surface,38,Image 1,1,26238,
186.54,,Surface,38,Image 1,1,26241,
95.2127,,Surface,38,Image 1,1,26242,
105.717,,Surface,38,Image 1,1,26245,
155.134,,Surface,38,Image 1,1,26246,
112.422,,Surface,38,Image 1,1,26247,
197.113,,Surface,38,Image 1,1,26248,
12.4661,,Surface,38,Image 1,1,26249,
258.311,,Surface,38,Image 1,1,26250,
132.138,,Surface,38,Image 1,1,26251,
142.991,,Surface,38,Image 1,1,26252,
206.599,,Surface,38,Image 1,1,26253,
91.8188,,Surface,38,Image 1,1,26254,
115.61,,Surface,38,Image 1,1,26255,
133.238,,Surface,38,Image 1,1,26256,
119.469,,Surface,38,Image 1,1,26258,
250.429,,Surface,38,Image 1,1,26259,
218.372,,Surface,38,Image 1,1,26260,
107.771,,Surface,38,Image 1,1,26261,
146.638,,Surface,38,Image 1,1,26262,
119.171,,Surface,38,Image 1,1,26263,
167.633,,Surface,38,Image 1,1,26264,
112.926,,Surface,38,Image 1,1,26265,
68.1174,,Surface,38,Image 1,1,26266,
133.435,,Surface,38,Image 1,1,26267,
266.951,,Surface,38,Image 1,1,26268,
144.746,,Surface,38,Image 1,1,26269,
130.226,,Surface,38,Image 1,1,26270,
171.622,,Surface,38,Image 1,1,26271,
108.889,,Surface,38,Image 1,1,26272,
220.531,,Surface,38,Image 1,1,26273,
134.254,,Surface,38,Image 1,1,26274,
131.937,,Surface,38,Image 1,1,26275,
73.783,,Surface,38,Image 1,1,26276,
6.63637,,Surface,38,Image 1,1,26277,
299.273,,Surface,38,Image 1,1,26279,
124.054,,Surface,38,Image 1,1,26280,
121.565,,Surface,38,Image 1,1,26281,
