
Intensity Sum of Square Ch=15 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
7.2738e+11,,Surface,15,Image 1,1,26181,
2.4529e+10,,Surface,15,Image 1,1,26182,
4.18502e+11,,Surface,15,Image 1,1,26183,
2.65803e+11,,Surface,15,Image 1,1,26184,
5.38115e+10,,Surface,15,Image 1,1,26185,
1.0032e+11,,Surface,15,Image 1,1,26186,
1.16994e+11,,Surface,15,Image 1,1,26189,
4.43204e+11,,Surface,15,Image 1,1,26190,
5.56485e+10,,Surface,15,Image 1,1,26192,
2.39978e+09,,Surface,15,Image 1,1,26193,
1.11039e+11,,Surface,15,Image 1,1,26194,
4.22292e+10,,Surface,15,Image 1,1,26195,
1.11805e+10,,Surface,15,Image 1,1,26196,
6.55853e+10,,Surface,15,Image 1,1,26197,
9.00084e+09,,Surface,15,Image 1,1,26198,
1.73944e+11,,Surface,15,Image 1,1,26199,
1.71515e+09,,Surface,15,Image 1,1,26200,
3.52143e+09,,Surface,15,Image 1,1,26201,
1.3678e+11,,Surface,15,Image 1,1,26203,
4.67358e+11,,Surface,15,Image 1,1,26204,
9.9746e+09,,Surface,15,Image 1,1,26205,
1.02824e+12,,Surface,15,Image 1,1,26206,
8.87158e+09,,Surface,15,Image 1,1,26207,
8.48336e+09,,Surface,15,Image 1,1,26208,
8.47785e+10,,Surface,15,Image 1,1,26209,
5.97073e+09,,Surface,15,Image 1,1,26211,
5.03095e+08,,Surface,15,Image 1,1,26212,
2.26363e+11,,Surface,15,Image 1,1,26213,
5.62621e+09,,Surface,15,Image 1,1,26214,
1.16214e+10,,Surface,15,Image 1,1,26215,
6.12464e+11,,Surface,15,Image 1,1,26216,
2.65245e+11,,Surface,15,Image 1,1,26217,
5.91885e+10,,Surface,15,Image 1,1,26218,
6.88123e+09,,Surface,15,Image 1,1,26219,
3.12529e+12,,Surface,15,Image 1,1,26220,
2.19973e+11,,Surface,15,Image 1,1,26221,
1.39577e+11,,Surface,15,Image 1,1,26222,
1.05557e+09,,Surface,15,Image 1,1,26225,
1.50949e+10,,Surface,15,Image 1,1,26226,
1.93346e+11,,Surface,15,Image 1,1,26227,
3.13317e+11,,Surface,15,Image 1,1,26228,
1.70263e+11,,Surface,15,Image 1,1,26229,
2.22434e+10,,Surface,15,Image 1,1,26230,
1.97718e+09,,Surface,15,Image 1,1,26231,
2.88795e+09,,Surface,15,Image 1,1,26232,
4.75163e+10,,Surface,15,Image 1,1,26233,
3.58626e+11,,Surface,15,Image 1,1,26235,
2.71226e+09,,Surface,15,Image 1,1,26236,
1.71361e+10,,Surface,15,Image 1,1,26237,
3.89174e+10,,Surface,15,Image 1,1,26238,
2.79805e+11,,Surface,15,Image 1,1,26241,
2.65079e+11,,Surface,15,Image 1,1,26242,
3.21996e+11,,Surface,15,Image 1,1,26245,
8.7722e+10,,Surface,15,Image 1,1,26246,
3.4958e+11,,Surface,15,Image 1,1,26247,
5.04321e+10,,Surface,15,Image 1,1,26248,
1.34687e+10,,Surface,15,Image 1,1,26249,
3.5404e+10,,Surface,15,Image 1,1,26250,
3.05416e+09,,Surface,15,Image 1,1,26251,
