
Intensity Sum of Square Ch=9 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
1.64439e+13,,Surface,9,Image 1,1,26181,
5.78354e+11,,Surface,9,Image 1,1,26182,
1.49851e+13,,Surface,9,Image 1,1,26183,
1.07698e+13,,Surface,9,Image 1,1,26184,
3.31309e+12,,Surface,9,Image 1,1,26185,
2.39514e+12,,Surface,9,Image 1,1,26186,
5.14369e+12,,Surface,9,Image 1,1,26189,
5.63174e+12,,Surface,9,Image 1,1,26190,
1.43032e+13,,Surface,9,Image 1,1,26192,
1.7479e+12,,Surface,9,Image 1,1,26193,
5.06187e+12,,Surface,9,Image 1,1,26194,
8.23147e+12,,Surface,9,Image 1,1,26195,
2.06551e+12,,Surface,9,Image 1,1,26196,
1.45346e+12,,Surface,9,Image 1,1,26197,
1.63548e+12,,Surface,9,Image 1,1,26198,
1.10569e+13,,Surface,9,Image 1,1,26199,
8.22906e+12,,Surface,9,Image 1,1,26200,
5.44236e+11,,Surface,9,Image 1,1,26201,
2.53967e+12,,Surface,9,Image 1,1,26203,
8.46328e+12,,Surface,9,Image 1,1,26204,
1.23797e+12,,Surface,9,Image 1,1,26205,
2.45357e+13,,Surface,9,Image 1,1,26206,
1.54884e+12,,Surface,9,Image 1,1,26207,
1.05558e+12,,Surface,9,Image 1,1,26208,
1.69603e+12,,Surface,9,Image 1,1,26209,
1.20102e+12,,Surface,9,Image 1,1,26211,
8.8046e+11,,Surface,9,Image 1,1,26212,
4.38209e+12,,Surface,9,Image 1,1,26213,
7.4205e+11,,Surface,9,Image 1,1,26214,
2.42777e+12,,Surface,9,Image 1,1,26215,
3.07154e+12,,Surface,9,Image 1,1,26216,
3.34431e+12,,Surface,9,Image 1,1,26217,
6.99877e+12,,Surface,9,Image 1,1,26218,
8.35251e+11,,Surface,9,Image 1,1,26219,
1.30109e+13,,Surface,9,Image 1,1,26220,
9.04789e+12,,Surface,9,Image 1,1,26221,
6.16249e+12,,Surface,9,Image 1,1,26222,
5.80555e+11,,Surface,9,Image 1,1,26225,
4.84082e+12,,Surface,9,Image 1,1,26226,
2.2882e+13,,Surface,9,Image 1,1,26227,
2.83422e+12,,Surface,9,Image 1,1,26228,
4.86535e+12,,Surface,9,Image 1,1,26229,
1.40793e+12,,Surface,9,Image 1,1,26230,
5.77159e+12,,Surface,9,Image 1,1,26231,
7.585e+12,,Surface,9,Image 1,1,26232,
1.99927e+12,,Surface,9,Image 1,1,26233,
1.20002e+13,,Surface,9,Image 1,1,26235,
9.90887e+12,,Surface,9,Image 1,1,26236,
6.49199e+11,,Surface,9,Image 1,1,26237,
1.49056e+12,,Surface,9,Image 1,1,26238,
5.32367e+12,,Surface,9,Image 1,1,26241,
1.0711e+12,,Surface,9,Image 1,1,26242,
4.06263e+12,,Surface,9,Image 1,1,26245,
4.33488e+12,,Surface,9,Image 1,1,26246,
2.04795e+12,,Surface,9,Image 1,1,26247,
4.51774e+12,,Surface,9,Image 1,1,26248,
7.6851e+11,,Surface,9,Image 1,1,26249,
5.93216e+12,,Surface,9,Image 1,1,26250,
9.03476e+11,,Surface,9,Image 1,1,26251,
6.07576e+12,,Surface,9,Image 1,1,26252,
1.20673e+13,,Surface,9,Image 1,1,26253,
2.13025e+12,,Surface,9,Image 1,1,26254,
1.10076e+12,,Surface,9,Image 1,1,26255,
7.3207e+11,,Surface,9,Image 1,1,26256,
2.45701e+12,,Surface,9,Image 1,1,26258,
1.49877e+13,,Surface,9,Image 1,1,26259,
1.201e+12,,Surface,9,Image 1,1,26260,
3.28538e+12,,Surface,9,Image 1,1,26261,
1.10688e+12,,Surface,9,Image 1,1,26262,
5.34546e+11,,Surface,9,Image 1,1,26263,
6.69774e+12,,Surface,9,Image 1,1,26264,
5.62135e+12,,Surface,9,Image 1,1,26265,
1.24802e+12,,Surface,9,Image 1,1,26266,
8.19044e+12,,Surface,9,Image 1,1,26267,
4.55804e+12,,Surface,9,Image 1,1,26268,
7.91173e+11,,Surface,9,Image 1,1,26269,
8.03077e+11,,Surface,9,Image 1,1,26270,
9.28459e+11,,Surface,9,Image 1,1,26271,
5.11062e+11,,Surface,9,Image 1,1,26272,
1.1753e+13,,Surface,9,Image 1,1,26273,
6.42755e+12,,Surface,9,Image 1,1,26274,
6.25802e+12,,Surface,9,Image 1,1,26275,
1.06173e+12,,Surface,9,Image 1,1,26276,
4.61679e+10,,Surface,9,Image 1,1,26277,
1.62261e+13,,Surface,9,Image 1,1,26279,
5.34371e+12,,Surface,9,Image 1,1,26280,
3.14651e+12,,Surface,9,Image 1,1,26281,
1.03256e+12,,Surface,9,Image 1,1,26282,
3.60793e+12,,Surface,9,Image 1,1,26283,
8.25354e+11,,Surface,9,Image 1,1,26284,
1.29083e+13,,Surface,9,Image 1,1,26285,
