
Intensity StdDev Ch=39 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
114.538,,Surface,39,Image 1,1,26181,
62.1666,,Surface,39,Image 1,1,26182,
113.685,,Surface,39,Image 1,1,26183,
166.545,,Surface,39,Image 1,1,26184,
74.4963,,Surface,39,Image 1,1,26185,
135.272,,Surface,39,Image 1,1,26186,
138.064,,Surface,39,Image 1,1,26189,
104.825,,Surface,39,Image 1,1,26190,
185.265,,Surface,39,Image 1,1,26192,
58.6848,,Surface,39,Image 1,1,26193,
99.0553,,Surface,39,Image 1,1,26194,
135.093,,Surface,39,Image 1,1,26195,
73.1918,,Surface,39,Image 1,1,26196,
57.7162,,Surface,39,Image 1,1,26197,
71.5513,,Surface,39,Image 1,1,26198,
142.736,,Surface,39,Image 1,1,26199,
133.404,,Surface,39,Image 1,1,26200,
47.6643,,Surface,39,Image 1,1,26201,
100.917,,Surface,39,Image 1,1,26203,
129.485,,Surface,39,Image 1,1,26204,
68.4824,,Surface,39,Image 1,1,26205,
121.294,,Surface,39,Image 1,1,26206,
63.0112,,Surface,39,Image 1,1,26207,
77.4278,,Surface,39,Image 1,1,26208,
59.7586,,Surface,39,Image 1,1,26209,
69.9584,,Surface,39,Image 1,1,26211,
80.0366,,Surface,39,Image 1,1,26212,
128.022,,Surface,39,Image 1,1,26213,
46.9399,,Surface,39,Image 1,1,26214,
70.1053,,Surface,39,Image 1,1,26215,
93.1456,,Surface,39,Image 1,1,26216,
66.3805,,Surface,39,Image 1,1,26217,
75.6157,,Surface,39,Image 1,1,26218,
56.2928,,Surface,39,Image 1,1,26219,
87.4307,,Surface,39,Image 1,1,26220,
106.929,,Surface,39,Image 1,1,26221,
115.577,,Surface,39,Image 1,1,26222,
74.7448,,Surface,39,Image 1,1,26225,
96.0616,,Surface,39,Image 1,1,26226,
138.823,,Surface,39,Image 1,1,26227,
130.375,,Surface,39,Image 1,1,26228,
104.471,,Surface,39,Image 1,1,26229,
125.291,,Surface,39,Image 1,1,26230,
139.623,,Surface,39,Image 1,1,26231,
142.574,,Surface,39,Image 1,1,26232,
73.702,,Surface,39,Image 1,1,26233,
144.46,,Surface,39,Image 1,1,26235,
171.717,,Surface,39,Image 1,1,26236,
84.8888,,Surface,39,Image 1,1,26237,
59.4089,,Surface,39,Image 1,1,26238,
84.0254,,Surface,39,Image 1,1,26241,
53.3668,,Surface,39,Image 1,1,26242,
124.882,,Surface,39,Image 1,1,26245,
104.406,,Surface,39,Image 1,1,26246,
89.5384,,Surface,39,Image 1,1,26247,
96.1221,,Surface,39,Image 1,1,26248,
327.455,,Surface,39,Image 1,1,26249,
135.618,,Surface,39,Image 1,1,26250,
55.6505,,Surface,39,Image 1,1,26251,
119.612,,Surface,39,Image 1,1,26252,
138.387,,Surface,39,Image 1,1,26253,
64.979,,Surface,39,Image 1,1,26254,
70.0335,,Surface,39,Image 1,1,26255,
71.4771,,Surface,39,Image 1,1,26256,
63.89,,Surface,39,Image 1,1,26258,
147.532,,Surface,39,Image 1,1,26259,
59.0561,,Surface,39,Image 1,1,26260,
99.9406,,Surface,39,Image 1,1,26261,
63.9209,,Surface,39,Image 1,1,26262,
57.585,,Surface,39,Image 1,1,26263,
143.664,,Surface,39,Image 1,1,26264,
71.7896,,Surface,39,Image 1,1,26265,
59.0518,,Surface,39,Image 1,1,26266,
136.353,,Surface,39,Image 1,1,26267,
92.4276,,Surface,39,Image 1,1,26268,
64.2403,,Surface,39,Image 1,1,26269,
63.1191,,Surface,39,Image 1,1,26270,
77.1138,,Surface,39,Image 1,1,26271,
44.9952,,Surface,39,Image 1,1,26272,
144.087,,Surface,39,Image 1,1,26273,
117.065,,Surface,39,Image 1,1,26274,
133.186,,Surface,39,Image 1,1,26275,
123.266,,Surface,39,Image 1,1,26276,
271.492,,Surface,39,Image 1,1,26277,
104.233,,Surface,39,Image 1,1,26279,
100.278,,Surface,39,Image 1,1,26280,
75.9666,,Surface,39,Image 1,1,26281,
68.6826,,Surface,39,Image 1,1,26282,
78.7247,,Surface,39,Image 1,1,26283,
50.0971,,Surface,39,Image 1,1,26284,
90.9339,,Surface,39,Image 1,1,26285,
81.3834,,Surface,39,Image 1,1,26286,
82.5028,,Surface,39,Image 1,1,26287,
180.237,,Surface,39,Image 1,1,26289,
134.132,,Surface,39,Image 1,1,26290,
62.6829,,Surface,39,Image 1,1,26291,
143.361,,Surface,39,Image 1,1,26292,
45.2695,,Surface,39,Image 1,1,26294,
129.113,,Surface,39,Image 1,1,26295,
131.52,,Surface,39,Image 1,1,26296,
132.966,,Surface,39,Image 1,1,26297,
75.4362,,Surface,39,Image 1,1,26298,
90.3004,,Surface,39,Image 1,1,26299,
132.785,,Surface,39,Image 1,1,26301,
95.5872,,Surface,39,Image 1,1,26304,
69.077,,Surface,39,Image 1,1,26305,
49.9036,,Surface,39,Image 1,1,26307,
67.7161,,Surface,39,Image 1,1,26308,
59.8194,,Surface,39,Image 1,1,26309,
74.5429,,Surface,39,Image 1,1,26310,
118.226,,Surface,39,Image 1,1,26311,
94.4984,,Surface,39,Image 1,1,26312,
109.897,,Surface,39,Image 1,1,26313,
49.1995,,Surface,39,Image 1,1,26315,
120.414,,Surface,39,Image 1,1,26317,
116.397,,Surface,39,Image 1,1,26318,
111.466,,Surface,39,Image 1,1,26319,
