
Intensity Mean Ch=13 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2094.99,,Surface,13,Image 1,1,26181,
1285.96,,Surface,13,Image 1,1,26182,
2265.73,,Surface,13,Image 1,1,26183,
1897.3,,Surface,13,Image 1,1,26184,
1675.28,,Surface,13,Image 1,1,26185,
844.463,,Surface,13,Image 1,1,26186,
1942.45,,Surface,13,Image 1,1,26189,
2374.91,,Surface,13,Image 1,1,26190,
2127.27,,Surface,13,Image 1,1,26192,
1295.48,,Surface,13,Image 1,1,26193,
1946.43,,Surface,13,Image 1,1,26194,
2291.87,,Surface,13,Image 1,1,26195,
1738.67,,Surface,13,Image 1,1,26196,
1412.31,,Surface,13,Image 1,1,26197,
1372.12,,Surface,13,Image 1,1,26198,
2567.43,,Surface,13,Image 1,1,26199,
2261.1,,Surface,13,Image 1,1,26200,
1229.19,,Surface,13,Image 1,1,26201,
679.924,,Surface,13,Image 1,1,26203,
1955.94,,Surface,13,Image 1,1,26204,
1505.73,,Surface,13,Image 1,1,26205,
2733.49,,Surface,13,Image 1,1,26206,
1326.39,,Surface,13,Image 1,1,26207,
1819.39,,Surface,13,Image 1,1,26208,
1391.23,,Surface,13,Image 1,1,26209,
1273.07,,Surface,13,Image 1,1,26211,
1462.55,,Surface,13,Image 1,1,26212,
1903.15,,Surface,13,Image 1,1,26213,
1156.75,,Surface,13,Image 1,1,26214,
1404.71,,Surface,13,Image 1,1,26215,
1585.11,,Surface,13,Image 1,1,26216,
1551.38,,Surface,13,Image 1,1,26217,
1679.08,,Surface,13,Image 1,1,26218,
1511.59,,Surface,13,Image 1,1,26219,
2148.36,,Surface,13,Image 1,1,26220,
1455.81,,Surface,13,Image 1,1,26221,
2146.79,,Surface,13,Image 1,1,26222,
1226.59,,Surface,13,Image 1,1,26225,
1809.27,,Surface,13,Image 1,1,26226,
2125.33,,Surface,13,Image 1,1,26227,
1302.5,,Surface,13,Image 1,1,26228,
1566.67,,Surface,13,Image 1,1,26229,
506.15,,Surface,13,Image 1,1,26230,
990.268,,Surface,13,Image 1,1,26231,
2198.86,,Surface,13,Image 1,1,26232,
1759.78,,Surface,13,Image 1,1,26233,
1831.58,,Surface,13,Image 1,1,26235,
1523.84,,Surface,13,Image 1,1,26236,
1269.35,,Surface,13,Image 1,1,26237,
1267.07,,Surface,13,Image 1,1,26238,
2448.05,,Surface,13,Image 1,1,26241,
1347.11,,Surface,13,Image 1,1,26242,
910.205,,Surface,13,Image 1,1,26245,
791.695,,Surface,13,Image 1,1,26246,
1463.68,,Surface,13,Image 1,1,26247,
1831.61,,Surface,13,Image 1,1,26248,
571.105,,Surface,13,Image 1,1,26249,
1945.73,,Surface,13,Image 1,1,26250,
1329.39,,Surface,13,Image 1,1,26251,
2236.95,,Surface,13,Image 1,1,26252,
3078.78,,Surface,13,Image 1,1,26253,
1563.6,,Surface,13,Image 1,1,26254,
1224.67,,Surface,13,Image 1,1,26255,
1339.14,,Surface,13,Image 1,1,26256,
1283.82,,Surface,13,Image 1,1,26258,
2477.43,,Surface,13,Image 1,1,26259,
1278.94,,Surface,13,Image 1,1,26260,
1827.18,,Surface,13,Image 1,1,26261,
1196.13,,Surface,13,Image 1,1,26262,
1253.21,,Surface,13,Image 1,1,26263,
1568.21,,Surface,13,Image 1,1,26264,
1555.82,,Surface,13,Image 1,1,26265,
1231.01,,Surface,13,Image 1,1,26266,
1394.45,,Surface,13,Image 1,1,26267,
1864.96,,Surface,13,Image 1,1,26268,
1372.15,,Surface,13,Image 1,1,26269,
1263.74,,Surface,13,Image 1,1,26270,
1482.62,,Surface,13,Image 1,1,26271,
979.673,,Surface,13,Image 1,1,26272,
1987.28,,Surface,13,Image 1,1,26273,
1213.5,,Surface,13,Image 1,1,26274,
1082.03,,Surface,13,Image 1,1,26275,
487.445,,Surface,13,Image 1,1,26276,
172.315,,Surface,13,Image 1,1,26277,
2358.87,,Surface,13,Image 1,1,26279,
1512.23,,Surface,13,Image 1,1,26280,
1681.23,,Surface,13,Image 1,1,26281,
