
Intensity Sum of Square Ch=33 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
9.12748e+12,,Surface,33,Image 1,1,26181,
3.39251e+11,,Surface,33,Image 1,1,26182,
9.34259e+12,,Surface,33,Image 1,1,26183,
5.96966e+12,,Surface,33,Image 1,1,26184,
2.52384e+12,,Surface,33,Image 1,1,26185,
1.69033e+12,,Surface,33,Image 1,1,26186,
3.07757e+12,,Surface,33,Image 1,1,26189,
3.75018e+12,,Surface,33,Image 1,1,26190,
5.16989e+12,,Surface,33,Image 1,1,26192,
1.28046e+12,,Surface,33,Image 1,1,26193,
2.87063e+12,,Surface,33,Image 1,1,26194,
4.47035e+12,,Surface,33,Image 1,1,26195,
1.74033e+12,,Surface,33,Image 1,1,26196,
1.09967e+12,,Surface,33,Image 1,1,26197,
1.29861e+12,,Surface,33,Image 1,1,26198,
6.4085e+12,,Surface,33,Image 1,1,26199,
4.66098e+12,,Surface,33,Image 1,1,26200,
4.12435e+11,,Surface,33,Image 1,1,26201,
1.86778e+12,,Surface,33,Image 1,1,26203,
5.24408e+12,,Surface,33,Image 1,1,26204,
1.25797e+12,,Surface,33,Image 1,1,26205,
1.20789e+13,,Surface,33,Image 1,1,26206,
1.22725e+12,,Surface,33,Image 1,1,26207,
8.03505e+11,,Surface,33,Image 1,1,26208,
1.37574e+12,,Surface,33,Image 1,1,26209,
1.01286e+12,,Surface,33,Image 1,1,26211,
7.89732e+11,,Surface,33,Image 1,1,26212,
2.6459e+12,,Surface,33,Image 1,1,26213,
6.51591e+11,,Surface,33,Image 1,1,26214,
1.84292e+12,,Surface,33,Image 1,1,26215,
2.0283e+12,,Surface,33,Image 1,1,26216,
3.16002e+12,,Surface,33,Image 1,1,26217,
5.06841e+12,,Surface,33,Image 1,1,26218,
7.03201e+11,,Surface,33,Image 1,1,26219,
9.04711e+12,,Surface,33,Image 1,1,26220,
6.6475e+12,,Surface,33,Image 1,1,26221,
4.10882e+12,,Surface,33,Image 1,1,26222,
4.99969e+11,,Surface,33,Image 1,1,26225,
3.34218e+12,,Surface,33,Image 1,1,26226,
1.05359e+13,,Surface,33,Image 1,1,26227,
1.64664e+12,,Surface,33,Image 1,1,26228,
3.34667e+12,,Surface,33,Image 1,1,26229,
9.10179e+11,,Surface,33,Image 1,1,26230,
2.03777e+12,,Surface,33,Image 1,1,26231,
4.42081e+12,,Surface,33,Image 1,1,26232,
1.44112e+12,,Surface,33,Image 1,1,26233,
4.23227e+12,,Surface,33,Image 1,1,26235,
5.29872e+12,,Surface,33,Image 1,1,26236,
5.4452e+11,,Surface,33,Image 1,1,26237,
1.2468e+12,,Surface,33,Image 1,1,26238,
3.86033e+12,,Surface,33,Image 1,1,26241,
9.01925e+11,,Surface,33,Image 1,1,26242,
2.13089e+12,,Surface,33,Image 1,1,26245,
3.72165e+12,,Surface,33,Image 1,1,26246,
1.59578e+12,,Surface,33,Image 1,1,26247,
3.26607e+12,,Surface,33,Image 1,1,26248,
3.47268e+11,,Surface,33,Image 1,1,26249,
3.57485e+12,,Surface,33,Image 1,1,26250,
7.03582e+11,,Surface,33,Image 1,1,26251,
3.81501e+12,,Surface,33,Image 1,1,26252,
6.22819e+12,,Surface,33,Image 1,1,26253,
1.58607e+12,,Surface,33,Image 1,1,26254,
8.48475e+11,,Surface,33,Image 1,1,26255,
6.43486e+11,,Surface,33,Image 1,1,26256,
1.916e+12,,Surface,33,Image 1,1,26258,
7.39186e+12,,Surface,33,Image 1,1,26259,
1.06019e+12,,Surface,33,Image 1,1,26260,
2.39016e+12,,Surface,33,Image 1,1,26261,
9.34687e+11,,Surface,33,Image 1,1,26262,
4.82643e+11,,Surface,33,Image 1,1,26263,
3.47788e+12,,Surface,33,Image 1,1,26264,
4.01932e+12,,Surface,33,Image 1,1,26265,
9.09715e+11,,Surface,33,Image 1,1,26266,
3.5857e+12,,Surface,33,Image 1,1,26267,
2.64215e+12,,Surface,33,Image 1,1,26268,
8.31492e+11,,Surface,33,Image 1,1,26269,
8.43753e+11,,Surface,33,Image 1,1,26270,
8.02691e+11,,Surface,33,Image 1,1,26271,
3.98402e+11,,Surface,33,Image 1,1,26272,
7.17128e+12,,Surface,33,Image 1,1,26273,
4.2739e+12,,Surface,33,Image 1,1,26274,
4.21542e+12,,Surface,33,Image 1,1,26275,
3.12833e+11,,Surface,33,Image 1,1,26276,
1.19601e+10,,Surface,33,Image 1,1,26277,
1.00053e+13,,Surface,33,Image 1,1,26279,
3.82684e+12,,Surface,33,Image 1,1,26280,
1.3275e+12,,Surface,33,Image 1,1,26281,
1.06286e+12,,Surface,33,Image 1,1,26282,
2.4727e+12,,Surface,33,Image 1,1,26283,
6.94125e+11,,Surface,33,Image 1,1,26284,
7.65598e+12,,Surface,33,Image 1,1,26285,
1.22995e+13,,Surface,33,Image 1,1,26286,
2.20059e+12,,Surface,33,Image 1,1,26287,
3.60401e+12,,Surface,33,Image 1,1,26289,
3.15746e+12,,Surface,33,Image 1,1,26290,
1.39094e+12,,Surface,33,Image 1,1,26291,
3.23885e+12,,Surface,33,Image 1,1,26292,
4.29087e+10,,Surface,33,Image 1,1,26294,
4.61314e+12,,Surface,33,Image 1,1,26295,
1.71366e+12,,Surface,33,Image 1,1,26296,
3.42926e+12,,Surface,33,Image 1,1,26297,
1.96716e+12,,Surface,33,Image 1,1,26298,
1.26102e+12,,Surface,33,Image 1,1,26299,
2.81292e+12,,Surface,33,Image 1,1,26301,
3.43824e+12,,Surface,33,Image 1,1,26304,
1.09903e+12,,Surface,33,Image 1,1,26305,
7.86022e+11,,Surface,33,Image 1,1,26307,
9.29173e+11,,Surface,33,Image 1,1,26308,
1.10144e+12,,Surface,33,Image 1,1,26309,
4.48947e+12,,Surface,33,Image 1,1,26310,
2.76258e+12,,Surface,33,Image 1,1,26311,
5.24662e+11,,Surface,33,Image 1,1,26312,
4.48472e+12,,Surface,33,Image 1,1,26313,
3.11102e+11,,Surface,33,Image 1,1,26315,
6.7943e+12,,Surface,33,Image 1,1,26317,
2.2757e+12,,Surface,33,Image 1,1,26318,
9.785e+12,,Surface,33,Image 1,1,26319,
2.44657e+12,,Surface,33,Image 1,1,26320,
7.89797e+11,,Surface,33,Image 1,1,26321,
3.17176e+12,,Surface,33,Image 1,1,26322,
2.3769e+12,,Surface,33,Image 1,1,26323,
2.27413e+12,,Surface,33,Image 1,1,26324,
4.99269e+12,,Surface,33,Image 1,1,26326,
5.87204e+11,,Surface,33,Image 1,1,26327,
2.71194e+12,,Surface,33,Image 1,1,26328,
1.00556e+12,,Surface,33,Image 1,1,26329,
1.07298e+12,,Surface,33,Image 1,1,26330,
1.46273e+12,,Surface,33,Image 1,1,26331,
1.98695e+11,,Surface,33,Image 1,1,26332,
2.51454e+12,,Surface,33,Image 1,1,26334,
6.47573e+12,,Surface,33,Image 1,1,26336,
4.23087e+12,,Surface,33,Image 1,1,26338,
1.04407e+12,,Surface,33,Image 1,1,26339,
1.21297e+12,,Surface,33,Image 1,1,26340,
6.15672e+11,,Surface,33,Image 1,1,26342,
2.85921e+12,,Surface,33,Image 1,1,26343,
1.98431e+12,,Surface,33,Image 1,1,26344,
7.60172e+11,,Surface,33,Image 1,1,26345,
5.78584e+11,,Surface,33,Image 1,1,26348,
2.36944e+12,,Surface,33,Image 1,1,26349,
6.69405e+11,,Surface,33,Image 1,1,26350,
4.36467e+12,,Surface,33,Image 1,1,26351,
4.47876e+10,,Surface,33,Image 1,1,26352,
8.68126e+10,,Surface,33,Image 1,1,26353,
5.60568e+10,,Surface,33,Image 1,1,26354,
8.52428e+10,,Surface,33,Image 1,1,26355,
5.17101e+12,,Surface,33,Image 1,1,26357,
2.85487e+12,,Surface,33,Image 1,1,26359,
2.5345e+12,,Surface,33,Image 1,1,26362,
4.73594e+12,,Surface,33,Image 1,1,26364,
1.45468e+12,,Surface,33,Image 1,1,26365,
3.89194e+12,,Surface,33,Image 1,1,26366,
2.65142e+12,,Surface,33,Image 1,1,26368,
1.12263e+12,,Surface,33,Image 1,1,26369,
2.78132e+12,,Surface,33,Image 1,1,26370,
1.4843e+12,,Surface,33,Image 1,1,26371,
7.28943e+11,,Surface,33,Image 1,1,26375,
1.54876e+12,,Surface,33,Image 1,1,26382,
1.74839e+13,,Surface,33,Image 1,1,26383,
1.27911e+08,,Surface,33,Image 1,1,26384,
1.00173e+12,,Surface,33,Image 1,1,26385,
4.37375e+12,,Surface,33,Image 1,1,26386,
4.78393e+12,,Surface,33,Image 1,1,26387,
1.85157e+12,,Surface,33,Image 1,1,26388,
7.06974e+12,,Surface,33,Image 1,1,26389,
1.27021e+12,,Surface,33,Image 1,1,26390,
1.63278e+12,,Surface,33,Image 1,1,26391,
5.33192e+11,,Surface,33,Image 1,1,26392,
8.64781e+12,,Surface,33,Image 1,1,26393,
1.43317e+13,,Surface,33,Image 1,1,26394,
2.49637e+12,,Surface,33,Image 1,1,26395,
5.334e+11,,Surface,33,Image 1,1,26396,
9.20157e+12,,Surface,33,Image 1,1,26397,
2.52283e+12,,Surface,33,Image 1,1,26398,
4.29996e+12,,Surface,33,Image 1,1,26399,
4.27417e+12,,Surface,33,Image 1,1,26401,
2.17108e+12,,Surface,33,Image 1,1,26402,
4.3568e+12,,Surface,33,Image 1,1,26404,
1.44792e+12,,Surface,33,Image 1,1,26406,
3.73375e+12,,Surface,33,Image 1,1,26407,
5.37678e+12,,Surface,33,Image 1,1,26408,
3.83546e+12,,Surface,33,Image 1,1,26409,
8.57745e+11,,Surface,33,Image 1,1,26410,
1.66398e+12,,Surface,33,Image 1,1,26411,
2.88857e+12,,Surface,33,Image 1,1,26412,
2.56973e+12,,Surface,33,Image 1,1,26413,
4.90206e+12,,Surface,33,Image 1,1,26414,
3.15373e+12,,Surface,33,Image 1,1,26415,
3.74448e+12,,Surface,33,Image 1,1,26417,
8.94243e+11,,Surface,33,Image 1,1,26418,
1.42906e+13,,Surface,33,Image 1,1,26419,
1.42695e+12,,Surface,33,Image 1,1,26420,
3.4446e+12,,Surface,33,Image 1,1,26421,
7.13564e+12,,Surface,33,Image 1,1,26423,
1.68151e+11,,Surface,33,Image 1,1,26425,
4.23093e+12,,Surface,33,Image 1,1,26426,
4.37884e+12,,Surface,33,Image 1,1,26427,
4.64864e+12,,Surface,33,Image 1,1,26428,
2.82444e+12,,Surface,33,Image 1,1,26429,
6.90377e+11,,Surface,33,Image 1,1,26430,
2.25815e+12,,Surface,33,Image 1,1,26431,
1.69623e+12,,Surface,33,Image 1,1,26432,
1.11433e+12,,Surface,33,Image 1,1,26433,
5.65093e+12,,Surface,33,Image 1,1,26434,
1.30186e+13,,Surface,33,Image 1,1,26435,
3.35444e+12,,Surface,33,Image 1,1,26436,
1.56115e+12,,Surface,33,Image 1,1,26437,
1.82503e+13,,Surface,33,Image 1,1,26438,
1.56491e+12,,Surface,33,Image 1,1,26439,
1.01324e+13,,Surface,33,Image 1,1,26440,
1.71046e+13,,Surface,33,Image 1,1,26441,
3.26749e+12,,Surface,33,Image 1,1,26442,
7.14894e+12,,Surface,33,Image 1,1,26443,
2.03428e+12,,Surface,33,Image 1,1,26444,
3.30828e+12,,Surface,33,Image 1,1,26446,
3.99443e+12,,Surface,33,Image 1,1,26448,
7.93172e+12,,Surface,33,Image 1,1,26451,
8.57761e+11,,Surface,33,Image 1,1,26452,
1.78243e+12,,Surface,33,Image 1,1,26453,
6.27299e+12,,Surface,33,Image 1,1,26456,
3.96094e+12,,Surface,33,Image 1,1,26457,
1.7656e+11,,Surface,33,Image 1,1,26458,
3.06257e+12,,Surface,33,Image 1,1,26459,
3.74803e+12,,Surface,33,Image 1,1,26460,
2.14087e+12,,Surface,33,Image 1,1,26461,
8.48732e+10,,Surface,33,Image 1,1,26462,
2.69652e+11,,Surface,33,Image 1,1,26463,
1.35511e+13,,Surface,33,Image 1,1,26464,
1.26391e+12,,Surface,33,Image 1,1,26465,
5.29677e+12,,Surface,33,Image 1,1,26466,
2.73491e+12,,Surface,33,Image 1,1,26467,
7.99423e+12,,Surface,33,Image 1,1,26468,
2.0928e+11,,Surface,33,Image 1,1,26469,
5.343e+12,,Surface,33,Image 1,1,26471,
1.88064e+12,,Surface,33,Image 1,1,26472,
3.195e+12,,Surface,33,Image 1,1,26473,
2.26468e+12,,Surface,33,Image 1,1,26474,
5.38928e+11,,Surface,33,Image 1,1,26475,
2.16336e+11,,Surface,33,Image 1,1,26476,
2.40733e+12,,Surface,33,Image 1,1,26477,
5.91744e+12,,Surface,33,Image 1,1,26478,
1.18944e+12,,Surface,33,Image 1,1,26480,
3.1228e+12,,Surface,33,Image 1,1,26481,
1.22328e+12,,Surface,33,Image 1,1,26482,
8.19626e+12,,Surface,33,Image 1,1,26483,
4.90722e+12,,Surface,33,Image 1,1,26484,
1.95185e+12,,Surface,33,Image 1,1,26485,
9.01742e+11,,Surface,33,Image 1,1,26486,
2.14348e+12,,Surface,33,Image 1,1,26487,
4.16038e+12,,Surface,33,Image 1,1,26488,
9.60463e+11,,Surface,33,Image 1,1,26489,
3.98532e+12,,Surface,33,Image 1,1,26490,
3.32705e+12,,Surface,33,Image 1,1,26491,
1.47223e+12,,Surface,33,Image 1,1,26492,
6.85471e+11,,Surface,33,Image 1,1,26493,
1.44641e+12,,Surface,33,Image 1,1,26494,
3.2378e+12,,Surface,33,Image 1,1,26495,
6.19132e+11,,Surface,33,Image 1,1,26497,
2.1277e+12,,Surface,33,Image 1,1,26498,
2.35637e+12,,Surface,33,Image 1,1,26499,
1.48722e+12,,Surface,33,Image 1,1,26502,
3.84802e+11,,Surface,33,Image 1,1,26503,
6.50306e+12,,Surface,33,Image 1,1,26504,
3.09918e+12,,Surface,33,Image 1,1,26506,
5.27873e+11,,Surface,33,Image 1,1,26507,
1.96658e+12,,Surface,33,Image 1,1,26509,
3.8798e+12,,Surface,33,Image 1,1,26510,
1.14202e+13,,Surface,33,Image 1,1,26512,
5.28668e+12,,Surface,33,Image 1,1,26513,
6.30453e+12,,Surface,33,Image 1,1,26514,
2.15326e+12,,Surface,33,Image 1,1,26515,
2.88301e+12,,Surface,33,Image 1,1,26516,
1.52745e+12,,Surface,33,Image 1,1,26517,
2.9832e+12,,Surface,33,Image 1,1,26518,
3.05988e+12,,Surface,33,Image 1,1,26521,
4.49215e+12,,Surface,33,Image 1,1,26522,
2.37833e+12,,Surface,33,Image 1,1,26523,
3.73862e+12,,Surface,33,Image 1,1,26524,
1.29862e+12,,Surface,33,Image 1,1,26525,
7.69823e+11,,Surface,33,Image 1,1,26526,
1.91058e+13,,Surface,33,Image 1,1,26527,
1.31871e+12,,Surface,33,Image 1,1,26528,
3.72328e+12,,Surface,33,Image 1,1,26529,
1.2937e+12,,Surface,33,Image 1,1,26530,
1.02923e+13,,Surface,33,Image 1,1,26531,
