
Intensity Max Ch=33 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
18053,,Surface,33,Image 1,1,26181,
8264,,Surface,33,Image 1,1,26182,
12575,,Surface,33,Image 1,1,26183,
13601,,Surface,33,Image 1,1,26184,
11026,,Surface,33,Image 1,1,26185,
9205,,Surface,33,Image 1,1,26186,
14469,,Surface,33,Image 1,1,26189,
12273,,Surface,33,Image 1,1,26190,
16349,,Surface,33,Image 1,1,26192,
8332,,Surface,33,Image 1,1,26193,
14908,,Surface,33,Image 1,1,26194,
17271,,Surface,33,Image 1,1,26195,
11066,,Surface,33,Image 1,1,26196,
8021,,Surface,33,Image 1,1,26197,
11158,,Surface,33,Image 1,1,26198,
14214,,Surface,33,Image 1,1,26199,
16990,,Surface,33,Image 1,1,26200,
7015,,Surface,33,Image 1,1,26201,
10435,,Surface,33,Image 1,1,26203,
15574,,Surface,33,Image 1,1,26204,
9538,,Surface,33,Image 1,1,26205,
17732,,Surface,33,Image 1,1,26206,
9836,,Surface,33,Image 1,1,26207,
9572,,Surface,33,Image 1,1,26208,
9145,,Surface,33,Image 1,1,26209,
9139,,Surface,33,Image 1,1,26211,
9756,,Surface,33,Image 1,1,26212,
16688,,Surface,33,Image 1,1,26213,
7471,,Surface,33,Image 1,1,26214,
11503,,Surface,33,Image 1,1,26215,
11715,,Surface,33,Image 1,1,26216,
11250,,Surface,33,Image 1,1,26217,
12471,,Surface,33,Image 1,1,26218,
8608,,Surface,33,Image 1,1,26219,
13947,,Surface,33,Image 1,1,26220,
12760,,Surface,33,Image 1,1,26221,
16244,,Surface,33,Image 1,1,26222,
9770,,Surface,33,Image 1,1,26225,
14508,,Surface,33,Image 1,1,26226,
16083,,Surface,33,Image 1,1,26227,
10700,,Surface,33,Image 1,1,26228,
12663,,Surface,33,Image 1,1,26229,
10665,,Surface,33,Image 1,1,26230,
13468,,Surface,33,Image 1,1,26231,
19257,,Surface,33,Image 1,1,26232,
13078,,Surface,33,Image 1,1,26233,
15154,,Surface,33,Image 1,1,26235,
12388,,Surface,33,Image 1,1,26236,
7384,,Surface,33,Image 1,1,26237,
9053,,Surface,33,Image 1,1,26238,
13330,,Surface,33,Image 1,1,26241,
7038,,Surface,33,Image 1,1,26242,
12234,,Surface,33,Image 1,1,26245,
10945,,Surface,33,Image 1,1,26246,
9640,,Surface,33,Image 1,1,26247,
12019,,Surface,33,Image 1,1,26248,
8257,,Surface,33,Image 1,1,26249,
14116,,Surface,33,Image 1,1,26250,
9093,,Surface,33,Image 1,1,26251,
12433,,Surface,33,Image 1,1,26252,
18879,,Surface,33,Image 1,1,26253,
9714,,Surface,33,Image 1,1,26254,
8807,,Surface,33,Image 1,1,26255,
8321,,Surface,33,Image 1,1,26256,
11512,,Surface,33,Image 1,1,26258,
13190,,Surface,33,Image 1,1,26259,
8313,,Surface,33,Image 1,1,26260,
15582,,Surface,33,Image 1,1,26261,
9277,,Surface,33,Image 1,1,26262,
6965,,Surface,33,Image 1,1,26263,
13581,,Surface,33,Image 1,1,26264,
12251,,Surface,33,Image 1,1,26265,
10269,,Surface,33,Image 1,1,26266,
13711,,Surface,33,Image 1,1,26267,
11547,,Surface,33,Image 1,1,26268,
9302,,Surface,33,Image 1,1,26269,
8205,,Surface,33,Image 1,1,26270,
11651,,Surface,33,Image 1,1,26271,
6999,,Surface,33,Image 1,1,26272,
15527,,Surface,33,Image 1,1,26273,
12898,,Surface,33,Image 1,1,26274,
10663,,Surface,33,Image 1,1,26275,
9066,,Surface,33,Image 1,1,26276,
2639,,Surface,33,Image 1,1,26277,
17088,,Surface,33,Image 1,1,26279,
12455,,Surface,33,Image 1,1,26280,
11430,,Surface,33,Image 1,1,26281,
8585,,Surface,33,Image 1,1,26282,
10392,,Surface,33,Image 1,1,26283,
