
Intensity Mean Ch=12 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
628.374,,Surface,12,Image 1,1,26181,
2633.67,,Surface,12,Image 1,1,26182,
883.412,,Surface,12,Image 1,1,26183,
301.766,,Surface,12,Image 1,1,26184,
2141.05,,Surface,12,Image 1,1,26185,
3432.27,,Surface,12,Image 1,1,26186,
3846.98,,Surface,12,Image 1,1,26189,
1078.09,,Surface,12,Image 1,1,26190,
44.0616,,Surface,12,Image 1,1,26192,
207.944,,Surface,12,Image 1,1,26193,
2697.21,,Surface,12,Image 1,1,26194,
7.79376,,Surface,12,Image 1,1,26195,
31.9327,,Surface,12,Image 1,1,26196,
1417.96,,Surface,12,Image 1,1,26197,
1240.97,,Surface,12,Image 1,1,26198,
2276.44,,Surface,12,Image 1,1,26199,
44.4268,,Surface,12,Image 1,1,26200,
2967.4,,Surface,12,Image 1,1,26201,
114.243,,Surface,12,Image 1,1,26203,
830.968,,Surface,12,Image 1,1,26204,
1.59379,,Surface,12,Image 1,1,26205,
1662.43,,Surface,12,Image 1,1,26206,
122.567,,Surface,12,Image 1,1,26207,
6.57464,,Surface,12,Image 1,1,26208,
1606.56,,Surface,12,Image 1,1,26209,
1065.14,,Surface,12,Image 1,1,26211,
2.773,,Surface,12,Image 1,1,26212,
1624.01,,Surface,12,Image 1,1,26213,
819.533,,Surface,12,Image 1,1,26214,
16.1418,,Surface,12,Image 1,1,26215,
311.18,,Surface,12,Image 1,1,26216,
1444.6,,Surface,12,Image 1,1,26217,
1448.88,,Surface,12,Image 1,1,26218,
936.665,,Surface,12,Image 1,1,26219,
150.689,,Surface,12,Image 1,1,26220,
925.191,,Surface,12,Image 1,1,26221,
10.1135,,Surface,12,Image 1,1,26222,
24.5896,,Surface,12,Image 1,1,26225,
950.052,,Surface,12,Image 1,1,26226,
1934.09,,Surface,12,Image 1,1,26227,
1581.19,,Surface,12,Image 1,1,26228,
2208.91,,Surface,12,Image 1,1,26229,
2091.73,,Surface,12,Image 1,1,26230,
1431.97,,Surface,12,Image 1,1,26231,
7.79283,,Surface,12,Image 1,1,26232,
241.243,,Surface,12,Image 1,1,26233,
860.662,,Surface,12,Image 1,1,26235,
1.17362,,Surface,12,Image 1,1,26236,
415.224,,Surface,12,Image 1,1,26237,
257.952,,Surface,12,Image 1,1,26238,
495.758,,Surface,12,Image 1,1,26241,
2304.66,,Surface,12,Image 1,1,26242,
3012.17,,Surface,12,Image 1,1,26245,
1391.64,,Surface,12,Image 1,1,26246,
2660.14,,Surface,12,Image 1,1,26247,
1144.91,,Surface,12,Image 1,1,26248,
0.589807,,Surface,12,Image 1,1,26249,
289.663,,Surface,12,Image 1,1,26250,
1516.07,,Surface,12,Image 1,1,26251,
40.7147,,Surface,12,Image 1,1,26252,
1365.91,,Surface,12,Image 1,1,26253,
1968.22,,Surface,12,Image 1,1,26254,
211.322,,Surface,12,Image 1,1,26255,
2610.05,,Surface,12,Image 1,1,26256,
376.986,,Surface,12,Image 1,1,26258,
1915.87,,Surface,12,Image 1,1,26259,
2.51788,,Surface,12,Image 1,1,26260,
22.7721,,Surface,12,Image 1,1,26261,
353.57,,Surface,12,Image 1,1,26262,
839.869,,Surface,12,Image 1,1,26263,
2242.88,,Surface,12,Image 1,1,26264,
43.7707,,Surface,12,Image 1,1,26265,
159.467,,Surface,12,Image 1,1,26266,
25.6203,,Surface,12,Image 1,1,26267,
9.11322,,Surface,12,Image 1,1,26268,
661.468,,Surface,12,Image 1,1,26269,
663.451,,Surface,12,Image 1,1,26270,
300.096,,Surface,12,Image 1,1,26271,
32.7437,,Surface,12,Image 1,1,26272,
4032.91,,Surface,12,Image 1,1,26273,
769.514,,Surface,12,Image 1,1,26274,
607.838,,Surface,12,Image 1,1,26275,
417.748,,Surface,12,Image 1,1,26276,
20.496,,Surface,12,Image 1,1,26277,
1374.5,,Surface,12,Image 1,1,26279,
102.029,,Surface,12,Image 1,1,26280,
1276.33,,Surface,12,Image 1,1,26281,
409.412,,Surface,12,Image 1,1,26282,
774.4,,Surface,12,Image 1,1,26283,
37.596,,Surface,12,Image 1,1,26284,
1251.79,,Surface,12,Image 1,1,26285,
1222.51,,Surface,12,Image 1,1,26286,
255.639,,Surface,12,Image 1,1,26287,
783.998,,Surface,12,Image 1,1,26289,
7.11982,,Surface,12,Image 1,1,26290,
1905.03,,Surface,12,Image 1,1,26291,
2375.8,,Surface,12,Image 1,1,26292,
0.192567,,Surface,12,Image 1,1,26294,
5674.23,,Surface,12,Image 1,1,26295,
2752.8,,Surface,12,Image 1,1,26296,
1812.68,,Surface,12,Image 1,1,26297,
42.9183,,Surface,12,Image 1,1,26298,
205.905,,Surface,12,Image 1,1,26299,
3142.59,,Surface,12,Image 1,1,26301,
1888.88,,Surface,12,Image 1,1,26304,
2440.49,,Surface,12,Image 1,1,26305,
337.64,,Surface,12,Image 1,1,26307,
6.82628,,Surface,12,Image 1,1,26308,
121.051,,Surface,12,Image 1,1,26309,
248.984,,Surface,12,Image 1,1,26310,
36.9882,,Surface,12,Image 1,1,26311,
98.6124,,Surface,12,Image 1,1,26312,
372.422,,Surface,12,Image 1,1,26313,
3429.26,,Surface,12,Image 1,1,26315,
3469.78,,Surface,12,Image 1,1,26317,
5139.2,,Surface,12,Image 1,1,26318,
2278.08,,Surface,12,Image 1,1,26319,
4432.27,,Surface,12,Image 1,1,26320,
1477.36,,Surface,12,Image 1,1,26321,
100.638,,Surface,12,Image 1,1,26322,
1914.54,,Surface,12,Image 1,1,26323,
199.514,,Surface,12,Image 1,1,26324,
1504.5,,Surface,12,Image 1,1,26326,
166.369,,Surface,12,Image 1,1,26327,
32.8194,,Surface,12,Image 1,1,26328,
1102.78,,Surface,12,Image 1,1,26329,
1666.6,,Surface,12,Image 1,1,26330,
1462.96,,Surface,12,Image 1,1,26331,
633.276,,Surface,12,Image 1,1,26332,
2980.47,,Surface,12,Image 1,1,26334,
2292.26,,Surface,12,Image 1,1,26336,
1693.36,,Surface,12,Image 1,1,26338,
1228.38,,Surface,12,Image 1,1,26339,
3926.7,,Surface,12,Image 1,1,26340,
1895.75,,Surface,12,Image 1,1,26342,
14.5527,,Surface,12,Image 1,1,26343,
1114.47,,Surface,12,Image 1,1,26344,
1282.54,,Surface,12,Image 1,1,26345,
2980.34,,Surface,12,Image 1,1,26348,
2802.26,,Surface,12,Image 1,1,26349,
1920.75,,Surface,12,Image 1,1,26350,
