
Intensity Max Ch=39 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
2545,,Surface,39,Image 1,1,26181,
1341,,Surface,39,Image 1,1,26182,
2061,,Surface,39,Image 1,1,26183,
2531,,Surface,39,Image 1,1,26184,
1733,,Surface,39,Image 1,1,26185,
5948,,Surface,39,Image 1,1,26186,
2275,,Surface,39,Image 1,1,26189,
1901,,Surface,39,Image 1,1,26190,
2312,,Surface,39,Image 1,1,26192,
1740,,Surface,39,Image 1,1,26193,
2453,,Surface,39,Image 1,1,26194,
2152,,Surface,39,Image 1,1,26195,
1631,,Surface,39,Image 1,1,26196,
2017,,Surface,39,Image 1,1,26197,
1526,,Surface,39,Image 1,1,26198,
2535,,Surface,39,Image 1,1,26199,
2252,,Surface,39,Image 1,1,26200,
1479,,Surface,39,Image 1,1,26201,
2168,,Surface,39,Image 1,1,26203,
2518,,Surface,39,Image 1,1,26204,
1597,,Surface,39,Image 1,1,26205,
2102,,Surface,39,Image 1,1,26206,
1912,,Surface,39,Image 1,1,26207,
1614,,Surface,39,Image 1,1,26208,
2238,,Surface,39,Image 1,1,26209,
1513,,Surface,39,Image 1,1,26211,
2084,,Surface,39,Image 1,1,26212,
2860,,Surface,39,Image 1,1,26213,
1602,,Surface,39,Image 1,1,26214,
1696,,Surface,39,Image 1,1,26215,
1936,,Surface,39,Image 1,1,26216,
1578,,Surface,39,Image 1,1,26217,
2128,,Surface,39,Image 1,1,26218,
1435,,Surface,39,Image 1,1,26219,
2086,,Surface,39,Image 1,1,26220,
4490,,Surface,39,Image 1,1,26221,
2356,,Surface,39,Image 1,1,26222,
1553,,Surface,39,Image 1,1,26225,
2329,,Surface,39,Image 1,1,26226,
2598,,Surface,39,Image 1,1,26227,
3043,,Surface,39,Image 1,1,26228,
5749,,Surface,39,Image 1,1,26229,
1770,,Surface,39,Image 1,1,26230,
2019,,Surface,39,Image 1,1,26231,
1878,,Surface,39,Image 1,1,26232,
1322,,Surface,39,Image 1,1,26233,
3403,,Surface,39,Image 1,1,26235,
2743,,Surface,39,Image 1,1,26236,
2417,,Surface,39,Image 1,1,26237,
1315,,Surface,39,Image 1,1,26238,
1621,,Surface,39,Image 1,1,26241,
1759,,Surface,39,Image 1,1,26242,
2637,,Surface,39,Image 1,1,26245,
2068,,Surface,39,Image 1,1,26246,
1700,,Surface,39,Image 1,1,26247,
1822,,Surface,39,Image 1,1,26248,
2793,,Surface,39,Image 1,1,26249,
2786,,Surface,39,Image 1,1,26250,
1750,,Surface,39,Image 1,1,26251,
2361,,Surface,39,Image 1,1,26252,
2768,,Surface,39,Image 1,1,26253,
2081,,Surface,39,Image 1,1,26254,
2368,,Surface,39,Image 1,1,26255,
2931,,Surface,39,Image 1,1,26256,
1390,,Surface,39,Image 1,1,26258,
6146,,Surface,39,Image 1,1,26259,
1375,,Surface,39,Image 1,1,26260,
1867,,Surface,39,Image 1,1,26261,
