
Intensity Median Ch=16 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
2,,Surface,16,Image 1,1,26181,
1206,,Surface,16,Image 1,1,26182,
4,,Surface,16,Image 1,1,26183,
4,,Surface,16,Image 1,1,26184,
366,,Surface,16,Image 1,1,26185,
4,,Surface,16,Image 1,1,26186,
556,,Surface,16,Image 1,1,26189,
4,,Surface,16,Image 1,1,26190,
46,,Surface,16,Image 1,1,26192,
1,,Surface,16,Image 1,1,26193,
860,,Surface,16,Image 1,1,26194,
0.5,,Surface,16,Image 1,1,26195,
0.5,,Surface,16,Image 1,1,26196,
398,,Surface,16,Image 1,1,26197,
0.5,,Surface,16,Image 1,1,26198,
420,,Surface,16,Image 1,1,26199,
0.5,,Surface,16,Image 1,1,26200,
1908,,Surface,16,Image 1,1,26201,
4,,Surface,16,Image 1,1,26203,
1,,Surface,16,Image 1,1,26204,
0.5,,Surface,16,Image 1,1,26205,
148,,Surface,16,Image 1,1,26206,
0.5,,Surface,16,Image 1,1,26207,
0.5,,Surface,16,Image 1,1,26208,
68,,Surface,16,Image 1,1,26209,
0.5,,Surface,16,Image 1,1,26211,
0.5,,Surface,16,Image 1,1,26212,
1,,Surface,16,Image 1,1,26213,
662,,Surface,16,Image 1,1,26214,
0.5,,Surface,16,Image 1,1,26215,
1052,,Surface,16,Image 1,1,26216,
180,,Surface,16,Image 1,1,26217,
2,,Surface,16,Image 1,1,26218,
226,,Surface,16,Image 1,1,26219,
1,,Surface,16,Image 1,1,26220,
284,,Surface,16,Image 1,1,26221,
0.5,,Surface,16,Image 1,1,26222,
2,,Surface,16,Image 1,1,26225,
1,,Surface,16,Image 1,1,26226,
2,,Surface,16,Image 1,1,26227,
516,,Surface,16,Image 1,1,26228,
212,,Surface,16,Image 1,1,26229,
4,,Surface,16,Image 1,1,26230,
0.5,,Surface,16,Image 1,1,26231,
0.5,,Surface,16,Image 1,1,26232,
948,,Surface,16,Image 1,1,26233,
70,,Surface,16,Image 1,1,26235,
0.5,,Surface,16,Image 1,1,26236,
127,,Surface,16,Image 1,1,26237,
2,,Surface,16,Image 1,1,26238,
0.5,,Surface,16,Image 1,1,26241,
558,,Surface,16,Image 1,1,26242,
4,,Surface,16,Image 1,1,26245,
2,,Surface,16,Image 1,1,26246,
684,,Surface,16,Image 1,1,26247,
292,,Surface,16,Image 1,1,26248,
0.5,,Surface,16,Image 1,1,26249,
1,,Surface,16,Image 1,1,26250,
526,,Surface,16,Image 1,1,26251,
1,,Surface,16,Image 1,1,26252,
1,,Surface,16,Image 1,1,26253,
1036,,Surface,16,Image 1,1,26254,
1220,,Surface,16,Image 1,1,26255,
259,,Surface,16,Image 1,1,26256,
62,,Surface,16,Image 1,1,26258,
510,,Surface,16,Image 1,1,26259,
1588,,Surface,16,Image 1,1,26260,
0.5,,Surface,16,Image 1,1,26261,
1060,,Surface,16,Image 1,1,26262,
574,,Surface,16,Image 1,1,26263,
396,,Surface,16,Image 1,1,26264,
2,,Surface,16,Image 1,1,26265,
2,,Surface,16,Image 1,1,26266,
1,,Surface,16,Image 1,1,26267,
1268,,Surface,16,Image 1,1,26268,
2,,Surface,16,Image 1,1,26269,
1,,Surface,16,Image 1,1,26270,
1828,,Surface,16,Image 1,1,26271,
0.5,,Surface,16,Image 1,1,26272,
4,,Surface,16,Image 1,1,26273,
1,,Surface,16,Image 1,1,26274,
2,,Surface,16,Image 1,1,26275,
0.5,,Surface,16,Image 1,1,26276,
0.5,,Surface,16,Image 1,1,26277,
108,,Surface,16,Image 1,1,26279,
1,,Surface,16,Image 1,1,26280,
510,,Surface,16,Image 1,1,26281,
1,,Surface,16,Image 1,1,26282,
4,,Surface,16,Image 1,1,26283,
0.5,,Surface,16,Image 1,1,26284,
52,,Surface,16,Image 1,1,26285,
94,,Surface,16,Image 1,1,26286,
4,,Surface,16,Image 1,1,26287,
156,,Surface,16,Image 1,1,26289,
0.5,,Surface,16,Image 1,1,26290,
526,,Surface,16,Image 1,1,26291,
4,,Surface,16,Image 1,1,26292,
0.25,,Surface,16,Image 1,1,26294,
1368,,Surface,16,Image 1,1,26295,
4,,Surface,16,Image 1,1,26296,
1,,Surface,16,Image 1,1,26297,
1,,Surface,16,Image 1,1,26298,
62,,Surface,16,Image 1,1,26299,
84,,Surface,16,Image 1,1,26301,
900,,Surface,16,Image 1,1,26304,
922,,Surface,16,Image 1,1,26305,
0.5,,Surface,16,Image 1,1,26307,
0.5,,Surface,16,Image 1,1,26308,
0.5,,Surface,16,Image 1,1,26309,
190,,Surface,16,Image 1,1,26310,
2,,Surface,16,Image 1,1,26311,
1,,Surface,16,Image 1,1,26312,
1,,Surface,16,Image 1,1,26313,
1508,,Surface,16,Image 1,1,26315,
588,,Surface,16,Image 1,1,26317,
1332,,Surface,16,Image 1,1,26318,
236,,Surface,16,Image 1,1,26319,
180,,Surface,16,Image 1,1,26320,
794,,Surface,16,Image 1,1,26321,
8,,Surface,16,Image 1,1,26322,
700,,Surface,16,Image 1,1,26323,
1,,Surface,16,Image 1,1,26324,
78,,Surface,16,Image 1,1,26326,
2,,Surface,16,Image 1,1,26327,
0.5,,Surface,16,Image 1,1,26328,
466,,Surface,16,Image 1,1,26329,
1284,,Surface,16,Image 1,1,26330,
908,,Surface,16,Image 1,1,26331,
0.25,,Surface,16,Image 1,1,26332,
100,,Surface,16,Image 1,1,26334,
476,,Surface,16,Image 1,1,26336,
4,,Surface,16,Image 1,1,26338,
2,,Surface,16,Image 1,1,26339,
1404,,Surface,16,Image 1,1,26340,
1380,,Surface,16,Image 1,1,26342,
0.5,,Surface,16,Image 1,1,26343,
1,,Surface,16,Image 1,1,26344,
