
Intensity Sum of Square Ch=20 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
3.71642e+10,,Surface,20,Image 1,1,26181,
1.06065e+08,,Surface,20,Image 1,1,26182,
6.19062e+09,,Surface,20,Image 1,1,26183,
1.33139e+13,,Surface,20,Image 1,1,26184,
4.38777e+09,,Surface,20,Image 1,1,26185,
3.31327e+11,,Surface,20,Image 1,1,26186,
2.42464e+10,,Surface,20,Image 1,1,26189,
9.5483e+09,,Surface,20,Image 1,1,26190,
1.13136e+13,,Surface,20,Image 1,1,26192,
1.07959e+09,,Surface,20,Image 1,1,26193,
3.67062e+09,,Surface,20,Image 1,1,26194,
1.15564e+09,,Surface,20,Image 1,1,26195,
2.02384e+09,,Surface,20,Image 1,1,26196,
1.196e+09,,Surface,20,Image 1,1,26197,
3.67298e+08,,Surface,20,Image 1,1,26198,
7.52451e+10,,Surface,20,Image 1,1,26199,
1.38058e+09,,Surface,20,Image 1,1,26200,
1.35388e+08,,Surface,20,Image 1,1,26201,
6.54199e+13,,Surface,20,Image 1,1,26203,
2.86273e+10,,Surface,20,Image 1,1,26204,
2.08031e+08,,Surface,20,Image 1,1,26205,
1.86504e+10,,Surface,20,Image 1,1,26206,
1.1562e+09,,Surface,20,Image 1,1,26207,
7.92736e+09,,Surface,20,Image 1,1,26208,
2.15392e+09,,Surface,20,Image 1,1,26209,
5.36163e+09,,Surface,20,Image 1,1,26211,
3.528e+08,,Surface,20,Image 1,1,26212,
2.68158e+09,,Surface,20,Image 1,1,26213,
9.1189e+09,,Surface,20,Image 1,1,26214,
1.81198e+08,,Surface,20,Image 1,1,26215,
2.51494e+12,,Surface,20,Image 1,1,26216,
4.58575e+08,,Surface,20,Image 1,1,26217,
3.86115e+10,,Surface,20,Image 1,1,26218,
1.26731e+08,,Surface,20,Image 1,1,26219,
1.67775e+10,,Surface,20,Image 1,1,26220,
6.69957e+11,,Surface,20,Image 1,1,26221,
4.29792e+09,,Surface,20,Image 1,1,26222,
2.84262e+09,,Surface,20,Image 1,1,26225,
3.66613e+10,,Surface,20,Image 1,1,26226,
4.96478e+10,,Surface,20,Image 1,1,26227,
5.73605e+09,,Surface,20,Image 1,1,26228,
4.23792e+09,,Surface,20,Image 1,1,26229,
1.96916e+11,,Surface,20,Image 1,1,26230,
