
Intensity Max Ch=13 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
16495,,Surface,13,Image 1,1,26181,
6580,,Surface,13,Image 1,1,26182,
12159,,Surface,13,Image 1,1,26183,
11497,,Surface,13,Image 1,1,26184,
9390,,Surface,13,Image 1,1,26185,
7678,,Surface,13,Image 1,1,26186,
11032,,Surface,13,Image 1,1,26189,
10998,,Surface,13,Image 1,1,26190,
14694,,Surface,13,Image 1,1,26192,
6790,,Surface,13,Image 1,1,26193,
13115,,Surface,13,Image 1,1,26194,
15156,,Surface,13,Image 1,1,26195,
8970,,Surface,13,Image 1,1,26196,
6534,,Surface,13,Image 1,1,26197,
8904,,Surface,13,Image 1,1,26198,
12557,,Surface,13,Image 1,1,26199,
12862,,Surface,13,Image 1,1,26200,
6528,,Surface,13,Image 1,1,26201,
8963,,Surface,13,Image 1,1,26203,
12955,,Surface,13,Image 1,1,26204,
8052,,Surface,13,Image 1,1,26205,
17891,,Surface,13,Image 1,1,26206,
9216,,Surface,13,Image 1,1,26207,
9997,,Surface,13,Image 1,1,26208,
7467,,Surface,13,Image 1,1,26209,
6787,,Surface,13,Image 1,1,26211,
8125,,Surface,13,Image 1,1,26212,
14757,,Surface,13,Image 1,1,26213,
6308,,Surface,13,Image 1,1,26214,
8985,,Surface,13,Image 1,1,26215,
9202,,Surface,13,Image 1,1,26216,
8792,,Surface,13,Image 1,1,26217,
10746,,Surface,13,Image 1,1,26218,
7063,,Surface,13,Image 1,1,26219,
11543,,Surface,13,Image 1,1,26220,
10247,,Surface,13,Image 1,1,26221,
13599,,Surface,13,Image 1,1,26222,
9548,,Surface,13,Image 1,1,26225,
11498,,Surface,13,Image 1,1,26226,
14046,,Surface,13,Image 1,1,26227,
8214,,Surface,13,Image 1,1,26228,
9868,,Surface,13,Image 1,1,26229,
7527,,Surface,13,Image 1,1,26230,
12761,,Surface,13,Image 1,1,26231,
16482,,Surface,13,Image 1,1,26232,
10505,,Surface,13,Image 1,1,26233,
12808,,Surface,13,Image 1,1,26235,
10257,,Surface,13,Image 1,1,26236,
6302,,Surface,13,Image 1,1,26237,
7320,,Surface,13,Image 1,1,26238,
12229,,Surface,13,Image 1,1,26241,
6674,,Surface,13,Image 1,1,26242,
9067,,Surface,13,Image 1,1,26245,
8442,,Surface,13,Image 1,1,26246,
7706,,Surface,13,Image 1,1,26247,
11601,,Surface,13,Image 1,1,26248,
3331,,Surface,13,Image 1,1,26249,
10606,,Surface,13,Image 1,1,26250,
7730,,Surface,13,Image 1,1,26251,
11475,,Surface,13,Image 1,1,26252,
16611,,Surface,13,Image 1,1,26253,
8224,,Surface,13,Image 1,1,26254,
7004,,Surface,13,Image 1,1,26255,
6330,,Surface,13,Image 1,1,26256,
10172,,Surface,13,Image 1,1,26258,
13156,,Surface,13,Image 1,1,26259,
7288,,Surface,13,Image 1,1,26260,
13059,,Surface,13,Image 1,1,26261,
7244,,Surface,13,Image 1,1,26262,
5332,,Surface,13,Image 1,1,26263,
12433,,Surface,13,Image 1,1,26264,
8959,,Surface,13,Image 1,1,26265,
8228,,Surface,13,Image 1,1,26266,
11680,,Surface,13,Image 1,1,26267,
9262,,Surface,13,Image 1,1,26268,
7453,,Surface,13,Image 1,1,26269,
6549,,Surface,13,Image 1,1,26270,
9373,,Surface,13,Image 1,1,26271,
5740,,Surface,13,Image 1,1,26272,
12572,,Surface,13,Image 1,1,26273,
10345,,Surface,13,Image 1,1,26274,
