
Position Y
 ==================== 
Position Y,Unit,Category,Collection,Time,ID,
711.355,µm,Surface,Position,1,26548,
676.352,µm,Surface,Position,1,26549,
599.11,µm,Surface,Position,1,26550,
685.582,µm,Surface,Position,1,26551,
499.011,µm,Surface,Position,1,26552,
631.072,µm,Surface,Position,1,26553,
701.848,µm,Surface,Position,1,26554,
710.285,µm,Surface,Position,1,26555,
590.91,µm,Surface,Position,1,26556,
559.113,µm,Surface,Position,1,26557,
613.21,µm,Surface,Position,1,26558,
638.757,µm,Surface,Position,1,26559,
569.736,µm,Surface,Position,1,26560,
695.174,µm,Surface,Position,1,26561,
638.706,µm,Surface,Position,1,26562,
650.447,µm,Surface,Position,1,26563,
699.124,µm,Surface,Position,1,26564,
554.997,µm,Surface,Position,1,26565,
663.091,µm,Surface,Position,1,26567,
546.162,µm,Surface,Position,1,26568,
495.486,µm,Surface,Position,1,26569,
534.958,µm,Surface,Position,1,26570,
702.464,µm,Surface,Position,1,26571,
539.565,µm,Surface,Position,1,26572,
520.614,µm,Surface,Position,1,26573,
584.274,µm,Surface,Position,1,26574,
611.246,µm,Surface,Position,1,26575,
513.546,µm,Surface,Position,1,26576,
647.815,µm,Surface,Position,1,26577,
505.06,µm,Surface,Position,1,26578,
521.332,µm,Surface,Position,1,26580,
636.68,µm,Surface,Position,1,26581,
620.676,µm,Surface,Position,1,26582,
694.819,µm,Surface,Position,1,26583,
670.651,µm,Surface,Position,1,26584,
700.753,µm,Surface,Position,1,26585,
648.429,µm,Surface,Position,1,26586,
570.371,µm,Surface,Position,1,26587,
534.158,µm,Surface,Position,1,26589,
640.34,µm,Surface,Position,1,26591,
618.563,µm,Surface,Position,1,26592,
559.02,µm,Surface,Position,1,26593,
668.224,µm,Surface,Position,1,26594,
638.867,µm,Surface,Position,1,26595,
581.316,µm,Surface,Position,1,26597,
679.632,µm,Surface,Position,1,26598,
631.833,µm,Surface,Position,1,26599,
666.046,µm,Surface,Position,1,26600,
714.81,µm,Surface,Position,1,26601,
667.586,µm,Surface,Position,1,26602,
638.356,µm,Surface,Position,1,26603,
550.975,µm,Surface,Position,1,26604,
568.344,µm,Surface,Position,1,26606,
607.127,µm,Surface,Position,1,26607,
525.107,µm,Surface,Position,1,26608,
579.399,µm,Surface,Position,1,26609,
666.145,µm,Surface,Position,1,26610,
600.268,µm,Surface,Position,1,26611,
662.209,µm,Surface,Position,1,26612,
706.377,µm,Surface,Position,1,26614,
623.837,µm,Surface,Position,1,26616,
656.025,µm,Surface,Position,1,26617,
694.253,µm,Surface,Position,1,26621,
675.104,µm,Surface,Position,1,26622,
702.018,µm,Surface,Position,1,26624,
635.341,µm,Surface,Position,1,26626,
562.234,µm,Surface,Position,1,26627,
523.921,µm,Surface,Position,1,26628,
546.575,µm,Surface,Position,1,26630,
639.489,µm,Surface,Position,1,26632,
617.956,µm,Surface,Position,1,26633,
646.619,µm,Surface,Position,1,26635,
664.694,µm,Surface,Position,1,26636,
682.433,µm,Surface,Position,1,26637,
706.787,µm,Surface,Position,1,26638,
595.432,µm,Surface,Position,1,26639,
672.742,µm,Surface,Position,1,26640,
706.969,µm,Surface,Position,1,26641,
607.79,µm,Surface,Position,1,26642,
580.27,µm,Surface,Position,1,26643,
530.064,µm,Surface,Position,1,26644,
614.961,µm,Surface,Position,1,26645,
551.862,µm,Surface,Position,1,26646,
554.244,µm,Surface,Position,1,26647,
557.897,µm,Surface,Position,1,26649,
638.548,µm,Surface,Position,1,26652,
598.335,µm,Surface,Position,1,26654,
657.412,µm,Surface,Position,1,26655,
711.229,µm,Surface,Position,1,26658,
538.073,µm,Surface,Position,1,26659,
616.419,µm,Surface,Position,1,26660,
582.863,µm,Surface,Position,1,26661,
680.112,µm,Surface,Position,1,26662,
585.726,µm,Surface,Position,1,26663,
500.87,µm,Surface,Position,1,26664,
694.094,µm,Surface,Position,1,26665,
633.223,µm,Surface,Position,1,26666,
514.844,µm,Surface,Position,1,26667,
467.94,µm,Surface,Position,1,26668,
520.469,µm,Surface,Position,1,26669,
493.836,µm,Surface,Position,1,26670,
563.804,µm,Surface,Position,1,26671,
