
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
850.241,,Surface,3,Image 1,1,26181,
401.218,,Surface,3,Image 1,1,26182,
1125.23,,Surface,3,Image 1,1,26183,
733.137,,Surface,3,Image 1,1,26184,
489.206,,Surface,3,Image 1,1,26185,
628.135,,Surface,3,Image 1,1,26186,
1522.7,,Surface,3,Image 1,1,26189,
598.35,,Surface,3,Image 1,1,26190,
851.082,,Surface,3,Image 1,1,26192,
920.27,,Surface,3,Image 1,1,26193,
758.684,,Surface,3,Image 1,1,26194,
2182.61,,Surface,3,Image 1,1,26195,
1605.82,,Surface,3,Image 1,1,26196,
427.426,,Surface,3,Image 1,1,26197,
653.424,,Surface,3,Image 1,1,26198,
654.122,,Surface,3,Image 1,1,26199,
2752.51,,Surface,3,Image 1,1,26200,
395.807,,Surface,3,Image 1,1,26201,
571.153,,Surface,3,Image 1,1,26203,
633.652,,Surface,3,Image 1,1,26204,
1002.38,,Surface,3,Image 1,1,26205,
603.766,,Surface,3,Image 1,1,26206,
1110.36,,Surface,3,Image 1,1,26207,
1747.9,,Surface,3,Image 1,1,26208,
402.602,,Surface,3,Image 1,1,26209,
412.492,,Surface,3,Image 1,1,26211,
1121.77,,Surface,3,Image 1,1,26212,
746.466,,Surface,3,Image 1,1,26213,
424.158,,Surface,3,Image 1,1,26214,
1532.42,,Surface,3,Image 1,1,26215,
569.933,,Surface,3,Image 1,1,26216,
427.562,,Surface,3,Image 1,1,26217,
587.539,,Surface,3,Image 1,1,26218,
429.459,,Surface,3,Image 1,1,26219,
568.352,,Surface,3,Image 1,1,26220,
604.948,,Surface,3,Image 1,1,26221,
1885,,Surface,3,Image 1,1,26222,
977.795,,Surface,3,Image 1,1,26225,
515.819,,Surface,3,Image 1,1,26226,
782.501,,Surface,3,Image 1,1,26227,
634.18,,Surface,3,Image 1,1,26228,
477.186,,Surface,3,Image 1,1,26229,
673.656,,Surface,3,Image 1,1,26230,
1007.89,,Surface,3,Image 1,1,26231,
4042.62,,Surface,3,Image 1,1,26232,
451.715,,Surface,3,Image 1,1,26233,
1625.2,,Surface,3,Image 1,1,26235,
457.685,,Surface,3,Image 1,1,26236,
673,,Surface,3,Image 1,1,26237,
422.375,,Surface,3,Image 1,1,26238,
531.371,,Surface,3,Image 1,1,26241,
398.837,,Surface,3,Image 1,1,26242,
709.327,,Surface,3,Image 1,1,26245,
589.813,,Surface,3,Image 1,1,26246,
509.583,,Surface,3,Image 1,1,26247,
1069.3,,Surface,3,Image 1,1,26248,
1009.35,,Surface,3,Image 1,1,26249,
810.432,,Surface,3,Image 1,1,26250,
385.329,,Surface,3,Image 1,1,26251,
2361.93,,Surface,3,Image 1,1,26252,
976.177,,Surface,3,Image 1,1,26253,
459.312,,Surface,3,Image 1,1,26254,
481.346,,Surface,3,Image 1,1,26255,
397.779,,Surface,3,Image 1,1,26256,
556.309,,Surface,3,Image 1,1,26258,
568.411,,Surface,3,Image 1,1,26259,
395.976,,Surface,3,Image 1,1,26260,
1628.38,,Surface,3,Image 1,1,26261,
441.301,,Surface,3,Image 1,1,26262,
439.376,,Surface,3,Image 1,1,26263,
785.501,,Surface,3,Image 1,1,26264,
496.764,,Surface,3,Image 1,1,26265,
850.488,,Surface,3,Image 1,1,26266,
