
Intensity Median Ch=2 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
248,,Surface,2,Image 1,1,26181,
242.5,,Surface,2,Image 1,1,26182,
248,,Surface,2,Image 1,1,26183,
254.5,,Surface,2,Image 1,1,26184,
244.25,,Surface,2,Image 1,1,26185,
248,,Surface,2,Image 1,1,26186,
255.5,,Surface,2,Image 1,1,26189,
264,,Surface,2,Image 1,1,26190,
260,,Surface,2,Image 1,1,26192,
214.25,,Surface,2,Image 1,1,26193,
241.5,,Surface,2,Image 1,1,26194,
242,,Surface,2,Image 1,1,26195,
210.25,,Surface,2,Image 1,1,26196,
228.25,,Surface,2,Image 1,1,26197,
251,,Surface,2,Image 1,1,26198,
258.5,,Surface,2,Image 1,1,26199,
235.5,,Surface,2,Image 1,1,26200,
212.25,,Surface,2,Image 1,1,26201,
266,,Surface,2,Image 1,1,26203,
254.25,,Surface,2,Image 1,1,26204,
216,,Surface,2,Image 1,1,26205,
264,,Surface,2,Image 1,1,26206,
225,,Surface,2,Image 1,1,26207,
227.5,,Surface,2,Image 1,1,26208,
239.25,,Surface,2,Image 1,1,26209,
250.25,,Surface,2,Image 1,1,26211,
220.25,,Surface,2,Image 1,1,26212,
264,,Surface,2,Image 1,1,26213,
229.25,,Surface,2,Image 1,1,26214,
218.25,,Surface,2,Image 1,1,26215,
253.25,,Surface,2,Image 1,1,26216,
247.25,,Surface,2,Image 1,1,26217,
242.25,,Surface,2,Image 1,1,26218,
222,,Surface,2,Image 1,1,26219,
254,,Surface,2,Image 1,1,26220,
232,,Surface,2,Image 1,1,26221,
245.25,,Surface,2,Image 1,1,26222,
216.25,,Surface,2,Image 1,1,26225,
263,,Surface,2,Image 1,1,26226,
276,,Surface,2,Image 1,1,26227,
248,,Surface,2,Image 1,1,26228,
252,,Surface,2,Image 1,1,26229,
219.25,,Surface,2,Image 1,1,26230,
242.25,,Surface,2,Image 1,1,26231,
230,,Surface,2,Image 1,1,26232,
254,,Surface,2,Image 1,1,26233,
240,,Surface,2,Image 1,1,26235,
237.25,,Surface,2,Image 1,1,26236,
236,,Surface,2,Image 1,1,26237,
246,,Surface,2,Image 1,1,26238,
236,,Surface,2,Image 1,1,26241,
235.25,,Surface,2,Image 1,1,26242,
251.5,,Surface,2,Image 1,1,26245,
262.5,,Surface,2,Image 1,1,26246,
252.5,,Surface,2,Image 1,1,26247,
232,,Surface,2,Image 1,1,26248,
302.25,,Surface,2,Image 1,1,26249,
264,,Surface,2,Image 1,1,26250,
218,,Surface,2,Image 1,1,26251,
242.25,,Surface,2,Image 1,1,26252,
262.25,,Surface,2,Image 1,1,26253,
221.25,,Surface,2,Image 1,1,26254,
247.25,,Surface,2,Image 1,1,26255,
236,,Surface,2,Image 1,1,26256,
231.25,,Surface,2,Image 1,1,26258,
272,,Surface,2,Image 1,1,26259,
240,,Surface,2,Image 1,1,26260,
229.25,,Surface,2,Image 1,1,26261,
228,,Surface,2,Image 1,1,26262,
230.25,,Surface,2,Image 1,1,26263,
252,,Surface,2,Image 1,1,26264,
239.5,,Surface,2,Image 1,1,26265,
206.25,,Surface,2,Image 1,1,26266,
242.25,,Surface,2,Image 1,1,26267,
240,,Surface,2,Image 1,1,26268,
253.25,,Surface,2,Image 1,1,26269,
249.25,,Surface,2,Image 1,1,26270,
258.25,,Surface,2,Image 1,1,26271,
212,,Surface,2,Image 1,1,26272,
272,,Surface,2,Image 1,1,26273,
250,,Surface,2,Image 1,1,26274,
243.5,,Surface,2,Image 1,1,26275,
228.5,,Surface,2,Image 1,1,26276,
323.5,,Surface,2,Image 1,1,26277,
327,,Surface,2,Image 1,1,26279,
248,,Surface,2,Image 1,1,26280,
230,,Surface,2,Image 1,1,26281,
220.25,,Surface,2,Image 1,1,26282,
255.5,,Surface,2,Image 1,1,26283,
216.25,,Surface,2,Image 1,1,26284,
232,,Surface,2,Image 1,1,26285,
248,,Surface,2,Image 1,1,26286,
224.25,,Surface,2,Image 1,1,26287,
272,,Surface,2,Image 1,1,26289,
222.25,,Surface,2,Image 1,1,26290,
244,,Surface,2,Image 1,1,26291,
251.5,,Surface,2,Image 1,1,26292,
198.25,,Surface,2,Image 1,1,26294,
264,,Surface,2,Image 1,1,26295,
240,,Surface,2,Image 1,1,26296,
269.25,,Surface,2,Image 1,1,26297,
249.5,,Surface,2,Image 1,1,26298,
230.25,,Surface,2,Image 1,1,26299,
271.5,,Surface,2,Image 1,1,26301,
264,,Surface,2,Image 1,1,26304,
239,,Surface,2,Image 1,1,26305,
216.25,,Surface,2,Image 1,1,26307,
227.25,,Surface,2,Image 1,1,26308,
225.5,,Surface,2,Image 1,1,26309,
236,,Surface,2,Image 1,1,26310,
235.5,,Surface,2,Image 1,1,26311,
243.25,,Surface,2,Image 1,1,26312,
243.25,,Surface,2,Image 1,1,26313,
232,,Surface,2,Image 1,1,26315,
272,,Surface,2,Image 1,1,26317,
257.5,,Surface,2,Image 1,1,26318,
240,,Surface,2,Image 1,1,26319,
271,,Surface,2,Image 1,1,26320,
230,,Surface,2,Image 1,1,26321,
226.25,,Surface,2,Image 1,1,26322,
252,,Surface,2,Image 1,1,26323,
255.5,,Surface,2,Image 1,1,26324,
280,,Surface,2,Image 1,1,26326,
237.25,,Surface,2,Image 1,1,26327,
233.5,,Surface,2,Image 1,1,26328,
233.25,,Surface,2,Image 1,1,26329,
246.5,,Surface,2,Image 1,1,26330,
260.5,,Surface,2,Image 1,1,26331,
216,,Surface,2,Image 1,1,26332,
236,,Surface,2,Image 1,1,26334,
240,,Surface,2,Image 1,1,26336,
254,,Surface,2,Image 1,1,26338,
224.5,,Surface,2,Image 1,1,26339,
244,,Surface,2,Image 1,1,26340,
242,,Surface,2,Image 1,1,26342,
234.25,,Surface,2,Image 1,1,26343,
241.25,,Surface,2,Image 1,1,26344,
242.25,,Surface,2,Image 1,1,26345,
245.25,,Surface,2,Image 1,1,26348,
240,,Surface,2,Image 1,1,26349,
234.25,,Surface,2,Image 1,1,26350,
251.25,,Surface,2,Image 1,1,26351,
220.25,,Surface,2,Image 1,1,26352,
204.25,,Surface,2,Image 1,1,26353,
217.25,,Surface,2,Image 1,1,26354,
232.5,,Surface,2,Image 1,1,26355,
248,,Surface,2,Image 1,1,26357,
240,,Surface,2,Image 1,1,26359,
231,,Surface,2,Image 1,1,26362,
269.5,,Surface,2,Image 1,1,26364,
248,,Surface,2,Image 1,1,26365,
242,,Surface,2,Image 1,1,26366,
259,,Surface,2,Image 1,1,26368,
244.25,,Surface,2,Image 1,1,26369,
254,,Surface,2,Image 1,1,26370,
230.5,,Surface,2,Image 1,1,26371,
214.25,,Surface,2,Image 1,1,26375,
248,,Surface,2,Image 1,1,26382,
260,,Surface,2,Image 1,1,26383,
227.5,,Surface,2,Image 1,1,26384,
316,,Surface,2,Image 1,1,26385,
248,,Surface,2,Image 1,1,26386,
248,,Surface,2,Image 1,1,26387,
236,,Surface,2,Image 1,1,26388,
235,,Surface,2,Image 1,1,26389,
234.25,,Surface,2,Image 1,1,26390,
229.25,,Surface,2,Image 1,1,26391,
230,,Surface,2,Image 1,1,26392,
248,,Surface,2,Image 1,1,26393,
254.5,,Surface,2,Image 1,1,26394,
