
Intensity Max Ch=27 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
18968,,Surface,27,Image 1,1,26181,
6368,,Surface,27,Image 1,1,26182,
19227,,Surface,27,Image 1,1,26183,
14544,,Surface,27,Image 1,1,26184,
8701,,Surface,27,Image 1,1,26185,
19434,,Surface,27,Image 1,1,26186,
17315,,Surface,27,Image 1,1,26189,
16306,,Surface,27,Image 1,1,26190,
12717,,Surface,27,Image 1,1,26192,
7752,,Surface,27,Image 1,1,26193,
10712,,Surface,27,Image 1,1,26194,
10968,,Surface,27,Image 1,1,26195,
4730,,Surface,27,Image 1,1,26196,
9877,,Surface,27,Image 1,1,26197,
5627,,Surface,27,Image 1,1,26198,
14040,,Surface,27,Image 1,1,26199,
11599,,Surface,27,Image 1,1,26200,
5573,,Surface,27,Image 1,1,26201,
19146,,Surface,27,Image 1,1,26203,
15232,,Surface,27,Image 1,1,26204,
4632,,Surface,27,Image 1,1,26205,
33972,,Surface,27,Image 1,1,26206,
6271,,Surface,27,Image 1,1,26207,
6165,,Surface,27,Image 1,1,26208,
9408,,Surface,27,Image 1,1,26209,
5112,,Surface,27,Image 1,1,26211,
7438,,Surface,27,Image 1,1,26212,
11482,,Surface,27,Image 1,1,26213,
4433,,Surface,27,Image 1,1,26214,
5777,,Surface,27,Image 1,1,26215,
14741,,Surface,27,Image 1,1,26216,
7763,,Surface,27,Image 1,1,26217,
11005,,Surface,27,Image 1,1,26218,
4381,,Surface,27,Image 1,1,26219,
18027,,Surface,27,Image 1,1,26220,
10309,,Surface,27,Image 1,1,26221,
11764,,Surface,27,Image 1,1,26222,
7418,,Surface,27,Image 1,1,26225,
5766,,Surface,27,Image 1,1,26226,
19627,,Surface,27,Image 1,1,26227,
18114,,Surface,27,Image 1,1,26228,
20352,,Surface,27,Image 1,1,26229,
9992,,Surface,27,Image 1,1,26230,
7947,,Surface,27,Image 1,1,26231,
12201,,Surface,27,Image 1,1,26232,
8152,,Surface,27,Image 1,1,26233,
24742,,Surface,27,Image 1,1,26235,
5819,,Surface,27,Image 1,1,26236,
4207,,Surface,27,Image 1,1,26237,
15377,,Surface,27,Image 1,1,26238,
14962,,Surface,27,Image 1,1,26241,
7556,,Surface,27,Image 1,1,26242,
19551,,Surface,27,Image 1,1,26245,
24404,,Surface,27,Image 1,1,26246,
10757,,Surface,27,Image 1,1,26247,
10704,,Surface,27,Image 1,1,26248,
327,,Surface,27,Image 1,1,26249,
16194,,Surface,27,Image 1,1,26250,
5348,,Surface,27,Image 1,1,26251,
8710,,Surface,27,Image 1,1,26252,
23665,,Surface,27,Image 1,1,26253,
9445,,Surface,27,Image 1,1,26254,
13271,,Surface,27,Image 1,1,26255,
6045,,Surface,27,Image 1,1,26256,
7854,,Surface,27,Image 1,1,26258,
