
Intensity StdDev Ch=15 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
873.404,,Surface,15,Image 1,1,26181,
379.866,,Surface,15,Image 1,1,26182,
615.519,,Surface,15,Image 1,1,26183,
708.7,,Surface,15,Image 1,1,26184,
362.846,,Surface,15,Image 1,1,26185,
535.293,,Surface,15,Image 1,1,26186,
526.759,,Surface,15,Image 1,1,26189,
1020.15,,Surface,15,Image 1,1,26190,
352.195,,Surface,15,Image 1,1,26192,
77.9696,,Surface,15,Image 1,1,26193,
490.859,,Surface,15,Image 1,1,26194,
347.841,,Surface,15,Image 1,1,26195,
234.934,,Surface,15,Image 1,1,26196,
401.185,,Surface,15,Image 1,1,26197,
195.328,,Surface,15,Image 1,1,26198,
540.617,,Surface,15,Image 1,1,26199,
72.2682,,Surface,15,Image 1,1,26200,
123.032,,Surface,15,Image 1,1,26201,
530.692,,Surface,15,Image 1,1,26203,
994.042,,Surface,15,Image 1,1,26204,
212.924,,Surface,15,Image 1,1,26205,
932.897,,Surface,15,Image 1,1,26206,
180.562,,Surface,15,Image 1,1,26207,
258.353,,Surface,15,Image 1,1,26208,
475.478,,Surface,15,Image 1,1,26209,
152.93,,Surface,15,Image 1,1,26211,
61.349,,Surface,15,Image 1,1,26212,
791.003,,Surface,15,Image 1,1,26213,
152.973,,Surface,15,Image 1,1,26214,
178.171,,Surface,15,Image 1,1,26215,
971.463,,Surface,15,Image 1,1,26216,
688.64,,Surface,15,Image 1,1,26217,
300.756,,Surface,15,Image 1,1,26218,
195.539,,Surface,15,Image 1,1,26219,
1465.31,,Surface,15,Image 1,1,26220,
467.226,,Surface,15,Image 1,1,26221,
663.104,,Surface,15,Image 1,1,26222,
95.84,,Surface,15,Image 1,1,26225,
208.176,,Surface,15,Image 1,1,26226,
469.356,,Surface,15,Image 1,1,26227,
842.246,,Surface,15,Image 1,1,26228,
486.815,,Surface,15,Image 1,1,26229,
403.016,,Surface,15,Image 1,1,26230,
83.4759,,Surface,15,Image 1,1,26231,
97.651,,Surface,15,Image 1,1,26232,
393.425,,Surface,15,Image 1,1,26233,
700.356,,Surface,15,Image 1,1,26235,
54.9347,,Surface,15,Image 1,1,26236,
252.765,,Surface,15,Image 1,1,26237,
366.047,,Surface,15,Image 1,1,26238,
744.882,,Surface,15,Image 1,1,26241,
868.338,,Surface,15,Image 1,1,26242,
941.441,,Surface,15,Image 1,1,26245,
497.863,,Surface,15,Image 1,1,26246,
912.662,,Surface,15,Image 1,1,26247,
350.301,,Surface,15,Image 1,1,26248,
161.119,,Surface,15,Image 1,1,26249,
293.586,,Surface,15,Image 1,1,26250,
126.835,,Surface,15,Image 1,1,26251,
333.092,,Surface,15,Image 1,1,26252,
783.199,,Surface,15,Image 1,1,26253,
344.723,,Surface,15,Image 1,1,26254,
658.422,,Surface,15,Image 1,1,26255,
557.44,,Surface,15,Image 1,1,26256,
250.676,,Surface,15,Image 1,1,26258,
438.91,,Surface,15,Image 1,1,26259,
283.481,,Surface,15,Image 1,1,26260,
319.351,,Surface,15,Image 1,1,26261,
489.204,,Surface,15,Image 1,1,26262,
126.685,,Surface,15,Image 1,1,26263,
508.744,,Surface,15,Image 1,1,26264,
1044.96,,Surface,15,Image 1,1,26265,
111.536,,Surface,15,Image 1,1,26266,
43.5973,,Surface,15,Image 1,1,26267,
660.424,,Surface,15,Image 1,1,26268,
129.725,,Surface,15,Image 1,1,26269,
79.8464,,Surface,15,Image 1,1,26270,
957.239,,Surface,15,Image 1,1,26271,
310.475,,Surface,15,Image 1,1,26272,
656.953,,Surface,15,Image 1,1,26273,
1105.43,,Surface,15,Image 1,1,26274,
234.036,,Surface,15,Image 1,1,26275,
944.12,,Surface,15,Image 1,1,26276,
343.01,,Surface,15,Image 1,1,26277,
290.202,,Surface,15,Image 1,1,26279,
625.131,,Surface,15,Image 1,1,26280,
340.361,,Surface,15,Image 1,1,26281,
372.605,,Surface,15,Image 1,1,26282,
847.638,,Surface,15,Image 1,1,26283,
640.942,,Surface,15,Image 1,1,26284,
519.842,,Surface,15,Image 1,1,26285,
546.647,,Surface,15,Image 1,1,26286,
609.353,,Surface,15,Image 1,1,26287,
863.788,,Surface,15,Image 1,1,26289,
473.686,,Surface,15,Image 1,1,26290,
281.423,,Surface,15,Image 1,1,26291,
772.04,,Surface,15,Image 1,1,26292,
5.2092,,Surface,15,Image 1,1,26294,
446.215,,Surface,15,Image 1,1,26295,
427.021,,Surface,15,Image 1,1,26296,
269.939,,Surface,15,Image 1,1,26297,
1088.67,,Surface,15,Image 1,1,26298,
755.904,,Surface,15,Image 1,1,26299,
1218.11,,Surface,15,Image 1,1,26301,
626.014,,Surface,15,Image 1,1,26304,
557.858,,Surface,15,Image 1,1,26305,
561.533,,Surface,15,Image 1,1,26307,
372.08,,Surface,15,Image 1,1,26308,
788.283,,Surface,15,Image 1,1,26309,
551.813,,Surface,15,Image 1,1,26310,
655.062,,Surface,15,Image 1,1,26311,
723.756,,Surface,15,Image 1,1,26312,
222.695,,Surface,15,Image 1,1,26313,
295.777,,Surface,15,Image 1,1,26315,
621.399,,Surface,15,Image 1,1,26317,
509.411,,Surface,15,Image 1,1,26318,
661.577,,Surface,15,Image 1,1,26319,
938.272,,Surface,15,Image 1,1,26320,
152.27,,Surface,15,Image 1,1,26321,
592.771,,Surface,15,Image 1,1,26322,
547.895,,Surface,15,Image 1,1,26323,
1198.88,,Surface,15,Image 1,1,26324,
431.173,,Surface,15,Image 1,1,26326,
490.186,,Surface,15,Image 1,1,26327,
489.385,,Surface,15,Image 1,1,26328,
455.494,,Surface,15,Image 1,1,26329,
491.396,,Surface,15,Image 1,1,26330,
488.389,,Surface,15,Image 1,1,26331,
332.756,,Surface,15,Image 1,1,26332,
559.055,,Surface,15,Image 1,1,26334,
726.023,,Surface,15,Image 1,1,26336,
580.788,,Surface,15,Image 1,1,26338,
378.418,,Surface,15,Image 1,1,26339,
241.492,,Surface,15,Image 1,1,26340,
459.653,,Surface,15,Image 1,1,26342,
186.416,,Surface,15,Image 1,1,26343,
493.973,,Surface,15,Image 1,1,26344,
609.759,,Surface,15,Image 1,1,26345,
750.524,,Surface,15,Image 1,1,26348,
490.172,,Surface,15,Image 1,1,26349,
451.82,,Surface,15,Image 1,1,26350,
410.478,,Surface,15,Image 1,1,26351,
112.437,,Surface,15,Image 1,1,26352,
20.07,,Surface,15,Image 1,1,26353,
300.927,,Surface,15,Image 1,1,26354,
306.177,,Surface,15,Image 1,1,26355,
487.131,,Surface,15,Image 1,1,26357,
394.653,,Surface,15,Image 1,1,26359,
82.6102,,Surface,15,Image 1,1,26362,
431.333,,Surface,15,Image 1,1,26364,
800.433,,Surface,15,Image 1,1,26365,
722.521,,Surface,15,Image 1,1,26366,
779.702,,Surface,15,Image 1,1,26368,
410.24,,Surface,15,Image 1,1,26369,
928.253,,Surface,15,Image 1,1,26370,
199.026,,Surface,15,Image 1,1,26371,
162.624,,Surface,15,Image 1,1,26375,
895.365,,Surface,15,Image 1,1,26382,
522.269,,Surface,15,Image 1,1,26383,
627.239,,Surface,15,Image 1,1,26384,
149.77,,Surface,15,Image 1,1,26385,
454.616,,Surface,15,Image 1,1,26386,
422.649,,Surface,15,Image 1,1,26387,
486.395,,Surface,15,Image 1,1,26388,
375.89,,Surface,15,Image 1,1,26389,
484.511,,Surface,15,Image 1,1,26390,
342.768,,Surface,15,Image 1,1,26391,
218.607,,Surface,15,Image 1,1,26392,
176.24,,Surface,15,Image 1,1,26393,
571.632,,Surface,15,Image 1,1,26394,
447.071,,Surface,15,Image 1,1,26395,
157.919,,Surface,15,Image 1,1,26396,
287.056,,Surface,15,Image 1,1,26397,
367.763,,Surface,15,Image 1,1,26398,
496.036,,Surface,15,Image 1,1,26399,
689.044,,Surface,15,Image 1,1,26401,
214.608,,Surface,15,Image 1,1,26402,
639.323,,Surface,15,Image 1,1,26404,
360.293,,Surface,15,Image 1,1,26406,
656.015,,Surface,15,Image 1,1,26407,
353.538,,Surface,15,Image 1,1,26408,
532.612,,Surface,15,Image 1,1,26409,
109.874,,Surface,15,Image 1,1,26410,
100.776,,Surface,15,Image 1,1,26411,
404.025,,Surface,15,Image 1,1,26412,
340.952,,Surface,15,Image 1,1,26413,
660.89,,Surface,15,Image 1,1,26414,
514.437,,Surface,15,Image 1,1,26415,
279.602,,Surface,15,Image 1,1,26417,
200.299,,Surface,15,Image 1,1,26418,
548.914,,Surface,15,Image 1,1,26419,
286.281,,Surface,15,Image 1,1,26420,
422.99,,Surface,15,Image 1,1,26421,
876.681,,Surface,15,Image 1,1,26423,
121.881,,Surface,15,Image 1,1,26425,
987.21,,Surface,15,Image 1,1,26426,
171.926,,Surface,15,Image 1,1,26427,
398.261,,Surface,15,Image 1,1,26428,
569.956,,Surface,15,Image 1,1,26429,
26.0255,,Surface,15,Image 1,1,26430,
293.223,,Surface,15,Image 1,1,26431,
127.736,,Surface,15,Image 1,1,26432,
782.599,,Surface,15,Image 1,1,26433,
354.63,,Surface,15,Image 1,1,26434,
429.411,,Surface,15,Image 1,1,26435,
996.355,,Surface,15,Image 1,1,26436,
183.711,,Surface,15,Image 1,1,26437,
472.355,,Surface,15,Image 1,1,26438,
820.79,,Surface,15,Image 1,1,26439,
599.643,,Surface,15,Image 1,1,26440,
410.67,,Surface,15,Image 1,1,26441,
467.64,,Surface,15,Image 1,1,26442,
659.433,,Surface,15,Image 1,1,26443,
679.46,,Surface,15,Image 1,1,26444,
447.844,,Surface,15,Image 1,1,26446,
1891.82,,Surface,15,Image 1,1,26448,
587.049,,Surface,15,Image 1,1,26451,
189.288,,Surface,15,Image 1,1,26452,
146.07,,Surface,15,Image 1,1,26453,
604.416,,Surface,15,Image 1,1,26456,
776.172,,Surface,15,Image 1,1,26457,
23.8717,,Surface,15,Image 1,1,26458,
156.767,,Surface,15,Image 1,1,26459,
301.421,,Surface,15,Image 1,1,26460,
733.714,,Surface,15,Image 1,1,26461,
59.4549,,Surface,15,Image 1,1,26462,
124.649,,Surface,15,Image 1,1,26463,
281.459,,Surface,15,Image 1,1,26464,
22.4531,,Surface,15,Image 1,1,26465,
462.385,,Surface,15,Image 1,1,26466,
565.995,,Surface,15,Image 1,1,26467,
512.616,,Surface,15,Image 1,1,26468,
539.494,,Surface,15,Image 1,1,26469,
687.604,,Surface,15,Image 1,1,26471,
79.6409,,Surface,15,Image 1,1,26472,
464.548,,Surface,15,Image 1,1,26473,
611.139,,Surface,15,Image 1,1,26474,
495.985,,Surface,15,Image 1,1,26475,
217.488,,Surface,15,Image 1,1,26476,
403.396,,Surface,15,Image 1,1,26477,
544.182,,Surface,15,Image 1,1,26478,
213.249,,Surface,15,Image 1,1,26480,
490.019,,Surface,15,Image 1,1,26481,
225.13,,Surface,15,Image 1,1,26482,
650.991,,Surface,15,Image 1,1,26483,
949.076,,Surface,15,Image 1,1,26484,
172.344,,Surface,15,Image 1,1,26485,
707.87,,Surface,15,Image 1,1,26486,
475.925,,Surface,15,Image 1,1,26487,
299.969,,Surface,15,Image 1,1,26488,
446.308,,Surface,15,Image 1,1,26489,
245.557,,Surface,15,Image 1,1,26490,
483.667,,Surface,15,Image 1,1,26491,
570.67,,Surface,15,Image 1,1,26492,
292.749,,Surface,15,Image 1,1,26493,
836.614,,Surface,15,Image 1,1,26494,
248.718,,Surface,15,Image 1,1,26495,
65.334,,Surface,15,Image 1,1,26497,
393.152,,Surface,15,Image 1,1,26498,
108.742,,Surface,15,Image 1,1,26499,
552.391,,Surface,15,Image 1,1,26502,
157.471,,Surface,15,Image 1,1,26503,
476.836,,Surface,15,Image 1,1,26504,
548.754,,Surface,15,Image 1,1,26506,
316.84,,Surface,15,Image 1,1,26507,
573.908,,Surface,15,Image 1,1,26509,
477.228,,Surface,15,Image 1,1,26510,
377.203,,Surface,15,Image 1,1,26512,
347.234,,Surface,15,Image 1,1,26513,
227.009,,Surface,15,Image 1,1,26514,
36.5521,,Surface,15,Image 1,1,26515,
259.495,,Surface,15,Image 1,1,26516,
127.365,,Surface,15,Image 1,1,26517,
1593.84,,Surface,15,Image 1,1,26518,
419.987,,Surface,15,Image 1,1,26521,
1043.27,,Surface,15,Image 1,1,26522,
980.327,,Surface,15,Image 1,1,26523,
564.751,,Surface,15,Image 1,1,26524,
482.182,,Surface,15,Image 1,1,26525,
227.884,,Surface,15,Image 1,1,26526,
