
Intensity Sum of Square Ch=32 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
2.05075e+10,,Surface,32,Image 1,1,26181,
1.1259e+09,,Surface,32,Image 1,1,26182,
5.79471e+10,,Surface,32,Image 1,1,26183,
4.49446e+10,,Surface,32,Image 1,1,26184,
1.89731e+10,,Surface,32,Image 1,1,26185,
2.41456e+10,,Surface,32,Image 1,1,26186,
3.75416e+10,,Surface,32,Image 1,1,26189,
5.67906e+10,,Surface,32,Image 1,1,26190,
6.22998e+10,,Surface,32,Image 1,1,26192,
2.16167e+09,,Surface,32,Image 1,1,26193,
4.40758e+09,,Surface,32,Image 1,1,26194,
2.29347e+10,,Surface,32,Image 1,1,26195,
3.95097e+10,,Surface,32,Image 1,1,26196,
6.15064e+09,,Surface,32,Image 1,1,26197,
1.31848e+09,,Surface,32,Image 1,1,26198,
3.03233e+10,,Surface,32,Image 1,1,26199,
6.15832e+09,,Surface,32,Image 1,1,26200,
1.22611e+09,,Surface,32,Image 1,1,26201,
1.56849e+10,,Surface,32,Image 1,1,26203,
2.48363e+10,,Surface,32,Image 1,1,26204,
3.18519e+09,,Surface,32,Image 1,1,26205,
1.64765e+10,,Surface,32,Image 1,1,26206,
9.49493e+09,,Surface,32,Image 1,1,26207,
3.18024e+10,,Surface,32,Image 1,1,26208,
3.82677e+09,,Surface,32,Image 1,1,26209,
1.29649e+10,,Surface,32,Image 1,1,26211,
2.33388e+09,,Surface,32,Image 1,1,26212,
5.96796e+09,,Surface,32,Image 1,1,26213,
6.06977e+08,,Surface,32,Image 1,1,26214,
1.52953e+09,,Surface,32,Image 1,1,26215,
1.65354e+10,,Surface,32,Image 1,1,26216,
5.84518e+09,,Surface,32,Image 1,1,26217,
4.05355e+10,,Surface,32,Image 1,1,26218,
1.21947e+09,,Surface,32,Image 1,1,26219,
4.90332e+10,,Surface,32,Image 1,1,26220,
7.56049e+10,,Surface,32,Image 1,1,26221,
5.33884e+10,,Surface,32,Image 1,1,26222,
3.69121e+09,,Surface,32,Image 1,1,26225,
