
Volume
 ==================== 
Volume,Unit,Category,Time,ID,
855.168,µm^3,Surface,1,26456,
634.029,µm^3,Surface,1,26457,
147.62,µm^3,Surface,1,26458,
360.901,µm^3,Surface,1,26459,
751.625,µm^3,Surface,1,26460,
356.096,µm^3,Surface,1,26461,
52.6936,µm^3,Surface,1,26462,
86.0078,µm^3,Surface,1,26463,
1301.71,µm^3,Surface,1,26464,
277.004,µm^3,Surface,1,26465,
384.846,µm^3,Surface,1,26466,
278.373,µm^3,Surface,1,26467,
982.216,µm^3,Surface,1,26468,
154.877,µm^3,Surface,1,26469,
412.498,µm^3,Surface,1,26471,
389.618,µm^3,Surface,1,26472,
210.762,µm^3,Surface,1,26473,
376.102,µm^3,Surface,1,26474,
210.096,µm^3,Surface,1,26475,
167.05,µm^3,Surface,1,26476,
330.584,µm^3,Surface,1,26477,
911.484,µm^3,Surface,1,26478,
291.012,µm^3,Surface,1,26480,
401.686,µm^3,Surface,1,26481,
474.884,µm^3,Surface,1,26482,
1374.93,µm^3,Surface,1,26483,
423.001,µm^3,Surface,1,26484,
241.266,µm^3,Surface,1,26485,
241.538,µm^3,Surface,1,26486,
348.191,µm^3,Surface,1,26487,
704.486,µm^3,Surface,1,26488,
257.347,µm^3,Surface,1,26489,
612.16,µm^3,Surface,1,26490,
337.648,µm^3,Surface,1,26491,
287.138,µm^3,Surface,1,26492,
402.097,µm^3,Surface,1,26493,
254.644,µm^3,Surface,1,26494,
524.717,µm^3,Surface,1,26495,
292.679,µm^3,Surface,1,26497,
247.236,µm^3,Surface,1,26498,
669.498,µm^3,Surface,1,26499,
457.293,µm^3,Surface,1,26502,
228.672,µm^3,Surface,1,26503,
451.183,µm^3,Surface,1,26504,
392.876,µm^3,Surface,1,26506,
57.1537,µm^3,Surface,1,26507,
314.326,µm^3,Surface,1,26509,
517.721,µm^3,Surface,1,26510,
1282.24,µm^3,Surface,1,26512,
477.423,µm^3,Surface,1,26513,
1111.02,µm^3,Surface,1,26514,
325.096,µm^3,Surface,1,26515,
327.727,µm^3,Surface,1,26516,
314.906,µm^3,Surface,1,26517,
502.673,µm^3,Surface,1,26518,
468.234,µm^3,Surface,1,26521,
364.254,µm^3,Surface,1,26522,
596.952,µm^3,Surface,1,26523,
633.307,µm^3,Surface,1,26524,
451.48,µm^3,Surface,1,26525,
388.295,µm^3,Surface,1,26526,
420.153,µm^3,Surface,1,26527,
145.195,µm^3,Surface,1,26528,
401.069,µm^3,Surface,1,26529,
301.125,µm^3,Surface,1,26530,
839.715,µm^3,Surface,1,26531,
268.012,µm^3,Surface,1,26532,
269.75,µm^3,Surface,1,26533,
256.306,µm^3,Surface,1,26534,
510.991,µm^3,Surface,1,26535,
238.128,µm^3,Surface,1,26536,
235.407,µm^3,Surface,1,26537,
293.665,µm^3,Surface,1,26538,
161.378,µm^3,Surface,1,26539,
202.185,µm^3,Surface,1,26541,
428.266,µm^3,Surface,1,26542,
760.037,µm^3,Surface,1,26543,
155.533,µm^3,Surface,1,26544,
538.761,µm^3,Surface,1,26545,
278.231,µm^3,Surface,1,26546,
208.66,µm^3,Surface,1,26547,
225.418,µm^3,Surface,1,26548,
128.922,µm^3,Surface,1,26549,
321.93,µm^3,Surface,1,26550,
255.751,µm^3,Surface,1,26551,
339.312,µm^3,Surface,1,26552,
200.449,µm^3,Surface,1,26553,
393.042,µm^3,Surface,1,26554,
338.692,µm^3,Surface,1,26555,
218.248,µm^3,Surface,1,26556,
418.372,µm^3,Surface,1,26557,
259.144,µm^3,Surface,1,26558,
590.113,µm^3,Surface,1,26559,
379.062,µm^3,Surface,1,26560,
531.955,µm^3,Surface,1,26561,
288.486,µm^3,Surface,1,26562,
277.69,µm^3,Surface,1,26563,
220.427,µm^3,Surface,1,26564,
626.072,µm^3,Surface,1,26565,
539.363,µm^3,Surface,1,26567,
448.014,µm^3,Surface,1,26568,
396.106,µm^3,Surface,1,26569,
427.725,µm^3,Surface,1,26570,
366.018,µm^3,Surface,1,26571,
405.047,µm^3,Surface,1,26572,
521.408,µm^3,Surface,1,26573,
408.88,µm^3,Surface,1,26574,
476.287,µm^3,Surface,1,26575,
1291.75,µm^3,Surface,1,26576,
526.593,µm^3,Surface,1,26577,
466.406,µm^3,Surface,1,26578,
169.928,µm^3,Surface,1,26580,
175.891,µm^3,Surface,1,26581,
721.876,µm^3,Surface,1,26582,
119.238,µm^3,Surface,1,26583,
424.468,µm^3,Surface,1,26584,
622.37,µm^3,Surface,1,26585,
331.922,µm^3,Surface,1,26586,
309.026,µm^3,Surface,1,26587,
329.057,µm^3,Surface,1,26589,
133.701,µm^3,Surface,1,26591,
885.216,µm^3,Surface,1,26592,
755.276,µm^3,Surface,1,26593,
424.515,µm^3,Surface,1,26594,
247.827,µm^3,Surface,1,26595,
387.339,µm^3,Surface,1,26597,
1426.44,µm^3,Surface,1,26598,
585.523,µm^3,Surface,1,26599,
909.599,µm^3,Surface,1,26600,
404.578,µm^3,Surface,1,26601,
191.745,µm^3,Surface,1,26602,
1289.16,µm^3,Surface,1,26603,
440.496,µm^3,Surface,1,26604,
129.843,µm^3,Surface,1,26606,
603.797,µm^3,Surface,1,26607,
274.852,µm^3,Surface,1,26608,
732.458,µm^3,Surface,1,26609,
789.564,µm^3,Surface,1,26610,
327.932,µm^3,Surface,1,26611,
465.866,µm^3,Surface,1,26612,
404.935,µm^3,Surface,1,26614,
301.086,µm^3,Surface,1,26616,
719.224,µm^3,Surface,1,26617,
86.1075,µm^3,Surface,1,26621,
70.9145,µm^3,Surface,1,26622,
182.967,µm^3,Surface,1,26624,
261.644,µm^3,Surface,1,26626,
516.953,µm^3,Surface,1,26627,
198.583,µm^3,Surface,1,26628,
687.758,µm^3,Surface,1,26630,
65.5432,µm^3,Surface,1,26632,
271.486,µm^3,Surface,1,26633,
487.907,µm^3,Surface,1,26635,
182.868,µm^3,Surface,1,26636,
543.015,µm^3,Surface,1,26637,
710.676,µm^3,Surface,1,26638,
950.044,µm^3,Surface,1,26639,
353.874,µm^3,Surface,1,26640,
323.82,µm^3,Surface,1,26641,
318.628,µm^3,Surface,1,26642,
184.084,µm^3,Surface,1,26643,
327.969,µm^3,Surface,1,26644,
954.109,µm^3,Surface,1,26645,
491.295,µm^3,Surface,1,26646,
200.02,µm^3,Surface,1,26647,
321.603,µm^3,Surface,1,26649,
619.813,µm^3,Surface,1,26652,
564.45,µm^3,Surface,1,26654,
789.516,µm^3,Surface,1,26655,
167.214,µm^3,Surface,1,26658,
392.772,µm^3,Surface,1,26659,
387.559,µm^3,Surface,1,26660,
90.3559,µm^3,Surface,1,26661,
199.922,µm^3,Surface,1,26662,
352.213,µm^3,Surface,1,26663,
350.359,µm^3,Surface,1,26664,
352.232,µm^3,Surface,1,26665,
138.1,µm^3,Surface,1,26666,
402.745,µm^3,Surface,1,26667,
305.007,µm^3,Surface,1,26668,
1370.83,µm^3,Surface,1,26669,
227.706,µm^3,Surface,1,26670,
349.255,µm^3,Surface,1,26671,
539.27,µm^3,Surface,1,26672,
102.329,µm^3,Surface,1,26673,
273.995,µm^3,Surface,1,26674,
570.231,µm^3,Surface,1,26675,
157.025,µm^3,Surface,1,26676,
429.789,µm^3,Surface,1,26677,
451.582,µm^3,Surface,1,26678,
969.309,µm^3,Surface,1,26679,
210.402,µm^3,Surface,1,26681,
251.728,µm^3,Surface,1,26682,
455.602,µm^3,Surface,1,26683,
384.577,µm^3,Surface,1,26686,
224.402,µm^3,Surface,1,26688,
329.281,µm^3,Surface,1,26689,
380.456,µm^3,Surface,1,26690,
267.958,µm^3,Surface,1,26691,
760.592,µm^3,Surface,1,26692,
419.527,µm^3,Surface,1,26694,
334.293,µm^3,Surface,1,26695,
282.792,µm^3,Surface,1,26696,
526.581,µm^3,Surface,1,26697,
131.971,µm^3,Surface,1,26699,
795.502,µm^3,Surface,1,26700,
217.281,µm^3,Surface,1,26701,
1315.83,µm^3,Surface,1,26702,
778.197,µm^3,Surface,1,26703,
442.818,µm^3,Surface,1,26704,
175.898,µm^3,Surface,1,26705,
308.424,µm^3,Surface,1,26706,
394.263,µm^3,Surface,1,26707,
379.76,µm^3,Surface,1,26708,
212.299,µm^3,Surface,1,26709,
393.464,µm^3,Surface,1,26710,
1044.41,µm^3,Surface,1,26711,
1535.85,µm^3,Surface,1,26712,
205.09,µm^3,Surface,1,26713,
175.462,µm^3,Surface,1,26714,
193.54,µm^3,Surface,1,26716,
221.096,µm^3,Surface,1,26717,
214.465,µm^3,Surface,1,26718,
463.126,µm^3,Surface,1,26719,
369.11,µm^3,Surface,1,26720,
422.655,µm^3,Surface,1,26722,
469.031,µm^3,Surface,1,26723,
335.234,µm^3,Surface,1,26724,
355.254,µm^3,Surface,1,26725,
701.508,µm^3,Surface,1,26726,
365.522,µm^3,Surface,1,26727,
144.789,µm^3,Surface,1,26728,
344.09,µm^3,Surface,1,26729,
319.274,µm^3,Surface,1,26730,
236.005,µm^3,Surface,1,26731,
322.785,µm^3,Surface,1,26732,
562.58,µm^3,Surface,1,26733,
215.663,µm^3,Surface,1,26734,
196.004,µm^3,Surface,1,26735,
345.359,µm^3,Surface,1,26736,
292.619,µm^3,Surface,1,26737,
284.531,µm^3,Surface,1,26739,
301.793,µm^3,Surface,1,26740,
411.716,µm^3,Surface,1,26741,
606.432,µm^3,Surface,1,26742,
316.316,µm^3,Surface,1,26743,
330.347,µm^3,Surface,1,26745,
458.083,µm^3,Surface,1,26746,
301.52,µm^3,Surface,1,26747,
232.219,µm^3,Surface,1,26748,
224.987,µm^3,Surface,1,26749,
392.226,µm^3,Surface,1,26750,
155.312,µm^3,Surface,1,26751,
288.692,µm^3,Surface,1,26752,
249.317,µm^3,Surface,1,26753,
383.158,µm^3,Surface,1,26754,
724.953,µm^3,Surface,1,26755,
434.952,µm^3,Surface,1,26756,
529.742,µm^3,Surface,1,26758,
357.172,µm^3,Surface,1,26759,
527.634,µm^3,Surface,1,26760,
382.171,µm^3,Surface,1,26761,
275.66,µm^3,Surface,1,26762,
182.402,µm^3,Surface,1,26763,
391.741,µm^3,Surface,1,26764,
116.004,µm^3,Surface,1,26765,
345.445,µm^3,Surface,1,26766,
310.437,µm^3,Surface,1,26767,
470.21,µm^3,Surface,1,26768,
342.973,µm^3,Surface,1,26771,
349.351,µm^3,Surface,1,26772,
308.699,µm^3,Surface,1,26773,
340.658,µm^3,Surface,1,26774,
238.964,µm^3,Surface,1,26776,
763.285,µm^3,Surface,1,26777,
411.609,µm^3,Surface,1,26778,
96.8441,µm^3,Surface,1,26779,
317.474,µm^3,Surface,1,26780,
525.525,µm^3,Surface,1,26781,
362.182,µm^3,Surface,1,26783,
369.778,µm^3,Surface,1,26784,
245.127,µm^3,Surface,1,26785,
1162.18,µm^3,Surface,1,26786,
367.304,µm^3,Surface,1,26787,
496.304,µm^3,Surface,1,26788,
248.653,µm^3,Surface,1,26789,
287.073,µm^3,Surface,1,26790,
290.61,µm^3,Surface,1,26791,
329.247,µm^3,Surface,1,26792,
1220.46,µm^3,Surface,1,26793,
101.897,µm^3,Surface,1,26794,
280.762,µm^3,Surface,1,26795,
458.022,µm^3,Surface,1,26796,
507.88,µm^3,Surface,1,26797,
198.479,µm^3,Surface,1,26798,
422.52,µm^3,Surface,1,26799,
332.958,µm^3,Surface,1,26800,
735.748,µm^3,Surface,1,26801,
205.37,µm^3,Surface,1,26802,
140.003,µm^3,Surface,1,26803,
422.174,µm^3,Surface,1,26804,
381.837,µm^3,Surface,1,26805,
560.672,µm^3,Surface,1,26806,
490.31,µm^3,Surface,1,26807,
633.638,µm^3,Surface,1,26808,
359.065,µm^3,Surface,1,26809,
233.573,µm^3,Surface,1,26810,
362.347,µm^3,Surface,1,26811,
331.598,µm^3,Surface,1,26812,
189.88,µm^3,Surface,1,26813,
730.46,µm^3,Surface,1,26814,
287.139,µm^3,Surface,1,26815,
184.946,µm^3,Surface,1,26816,
773.048,µm^3,Surface,1,26817,
810.234,µm^3,Surface,1,26818,
404.338,µm^3,Surface,1,26819,
124.03,µm^3,Surface,1,26820,
968.367,µm^3,Surface,1,26821,
1203.85,µm^3,Surface,1,26822,
628.244,µm^3,Surface,1,26823,
245.731,µm^3,Surface,1,26824,
869.516,µm^3,Surface,1,26825,
265.435,µm^3,Surface,1,26826,
291.894,µm^3,Surface,1,26827,
206.827,µm^3,Surface,1,26828,
407.701,µm^3,Surface,1,26829,
391.979,µm^3,Surface,1,26830,
575.46,µm^3,Surface,1,26831,
317.713,µm^3,Surface,1,26833,
284.38,µm^3,Surface,1,26834,
287.892,µm^3,Surface,1,26835,
251.091,µm^3,Surface,1,26836,
174.515,µm^3,Surface,1,26837,
187.778,µm^3,Surface,1,26838,
237.299,µm^3,Surface,1,26839,
383.679,µm^3,Surface,1,26840,
469.034,µm^3,Surface,1,26841,
215.477,µm^3,Surface,1,26843,
401.398,µm^3,Surface,1,26844,
126.496,µm^3,Surface,1,26845,
445.994,µm^3,Surface,1,26846,
253.835,µm^3,Surface,1,26847,
758.423,µm^3,Surface,1,26848,
631.985,µm^3,Surface,1,26849,
174.849,µm^3,Surface,1,26850,
224.576,µm^3,Surface,1,26852,
434.152,µm^3,Surface,1,26853,
382.035,µm^3,Surface,1,26854,
360.89,µm^3,Surface,1,26855,
736.032,µm^3,Surface,1,26856,
253.236,µm^3,Surface,1,26857,
409.812,µm^3,Surface,1,26858,
436.557,µm^3,Surface,1,26859,
564.982,µm^3,Surface,1,26860,
354.887,µm^3,Surface,1,26861,
269.164,µm^3,Surface,1,26862,
242.503,µm^3,Surface,1,26863,
380.856,µm^3,Surface,1,26864,
314.4,µm^3,Surface,1,26865,
966.364,µm^3,Surface,1,26866,
114.492,µm^3,Surface,1,26867,
408.085,µm^3,Surface,1,26869,
394.975,µm^3,Surface,1,26870,
159.842,µm^3,Surface,1,26871,
297.132,µm^3,Surface,1,26872,
1278.29,µm^3,Surface,1,26873,
315.895,µm^3,Surface,1,26874,
309.344,µm^3,Surface,1,26875,
894.663,µm^3,Surface,1,26876,
385.163,µm^3,Surface,1,26877,
119.131,µm^3,Surface,1,26878,
353.484,µm^3,Surface,1,26880,
196.302,µm^3,Surface,1,26881,
237.101,µm^3,Surface,1,26882,
161.694,µm^3,Surface,1,26883,
606.576,µm^3,Surface,1,26884,
161.974,µm^3,Surface,1,26885,
106.394,µm^3,Surface,1,26886,
484.515,µm^3,Surface,1,26888,
586.476,µm^3,Surface,1,26889,
289.686,µm^3,Surface,1,26890,
