
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
898.716,,Surface,8,Image 1,1,26181,
393.973,,Surface,8,Image 1,1,26182,
709.692,,Surface,8,Image 1,1,26183,
840.104,,Surface,8,Image 1,1,26184,
516.016,,Surface,8,Image 1,1,26185,
666.726,,Surface,8,Image 1,1,26186,
786.534,,Surface,8,Image 1,1,26189,
593.685,,Surface,8,Image 1,1,26190,
1386.94,,Surface,8,Image 1,1,26192,
273.825,,Surface,8,Image 1,1,26193,
475.236,,Surface,8,Image 1,1,26194,
857.968,,Surface,8,Image 1,1,26195,
624.904,,Surface,8,Image 1,1,26196,
267.879,,Surface,8,Image 1,1,26197,
343.124,,Surface,8,Image 1,1,26198,
815.516,,Surface,8,Image 1,1,26199,
782.963,,Surface,8,Image 1,1,26200,
169.497,,Surface,8,Image 1,1,26201,
678.146,,Surface,8,Image 1,1,26203,
631.767,,Surface,8,Image 1,1,26204,
286.141,,Surface,8,Image 1,1,26205,
566.97,,Surface,8,Image 1,1,26206,
386.064,,Surface,8,Image 1,1,26207,
677.114,,Surface,8,Image 1,1,26208,
224.844,,Surface,8,Image 1,1,26209,
281.315,,Surface,8,Image 1,1,26211,
424.348,,Surface,8,Image 1,1,26212,
781.263,,Surface,8,Image 1,1,26213,
329.289,,Surface,8,Image 1,1,26214,
397.596,,Surface,8,Image 1,1,26215,
538.58,,Surface,8,Image 1,1,26216,
328.489,,Surface,8,Image 1,1,26217,
476.825,,Surface,8,Image 1,1,26218,
371.221,,Surface,8,Image 1,1,26219,
511.855,,Surface,8,Image 1,1,26220,
548.44,,Surface,8,Image 1,1,26221,
678.409,,Surface,8,Image 1,1,26222,
413.154,,Surface,8,Image 1,1,26225,
479.099,,Surface,8,Image 1,1,26226,
749.078,,Surface,8,Image 1,1,26227,
681.46,,Surface,8,Image 1,1,26228,
368.149,,Surface,8,Image 1,1,26229,
845.605,,Surface,8,Image 1,1,26230,
822.279,,Surface,8,Image 1,1,26231,
943.246,,Surface,8,Image 1,1,26232,
491.436,,Surface,8,Image 1,1,26233,
831.407,,Surface,8,Image 1,1,26235,
619.911,,Surface,8,Image 1,1,26236,
311.718,,Surface,8,Image 1,1,26237,
279.661,,Surface,8,Image 1,1,26238,
440.088,,Surface,8,Image 1,1,26241,
166.5,,Surface,8,Image 1,1,26242,
973.036,,Surface,8,Image 1,1,26245,
458.394,,Surface,8,Image 1,1,26246,
378.641,,Surface,8,Image 1,1,26247,
548.819,,Surface,8,Image 1,1,26248,
1346.77,,Surface,8,Image 1,1,26249,
1159.97,,Surface,8,Image 1,1,26250,
227.068,,Surface,8,Image 1,1,26251,
689.195,,Surface,8,Image 1,1,26252,
679.337,,Surface,8,Image 1,1,26253,
320.984,,Surface,8,Image 1,1,26254,
473.24,,Surface,8,Image 1,1,26255,
248.269,,Surface,8,Image 1,1,26256,
360.433,,Surface,8,Image 1,1,26258,
813.3,,Surface,8,Image 1,1,26259,
274.921,,Surface,8,Image 1,1,26260,
599.822,,Surface,8,Image 1,1,26261,
320.002,,Surface,8,Image 1,1,26262,
286.211,,Surface,8,Image 1,1,26263,
1014.75,,Surface,8,Image 1,1,26264,
353.952,,Surface,8,Image 1,1,26265,
284.024,,Surface,8,Image 1,1,26266,
850.213,,Surface,8,Image 1,1,26267,
536.053,,Surface,8,Image 1,1,26268,
264.751,,Surface,8,Image 1,1,26269,
320.925,,Surface,8,Image 1,1,26270,
508.666,,Surface,8,Image 1,1,26271,
130.198,,Surface,8,Image 1,1,26272,
804.113,,Surface,8,Image 1,1,26273,
859.288,,Surface,8,Image 1,1,26274,
817.359,,Surface,8,Image 1,1,26275,
908.228,,Surface,8,Image 1,1,26276,
1870.85,,Surface,8,Image 1,1,26277,
464.998,,Surface,8,Image 1,1,26279,
471.852,,Surface,8,Image 1,1,26280,
477.663,,Surface,8,Image 1,1,26281,
385.957,,Surface,8,Image 1,1,26282,
451.748,,Surface,8,Image 1,1,26283,
259.125,,Surface,8,Image 1,1,26284,
605.789,,Surface,8,Image 1,1,26285,
423.215,,Surface,8,Image 1,1,26286,
500.967,,Surface,8,Image 1,1,26287,
800.039,,Surface,8,Image 1,1,26289,
500.141,,Surface,8,Image 1,1,26290,
322.815,,Surface,8,Image 1,1,26291,
840.224,,Surface,8,Image 1,1,26292,
215.463,,Surface,8,Image 1,1,26294,
706.806,,Surface,8,Image 1,1,26295,
768.916,,Surface,8,Image 1,1,26296,
721.955,,Surface,8,Image 1,1,26297,
491,,Surface,8,Image 1,1,26298,
722.121,,Surface,8,Image 1,1,26299,
935.332,,Surface,8,Image 1,1,26301,
694.266,,Surface,8,Image 1,1,26304,
292.271,,Surface,8,Image 1,1,26305,
151.843,,Surface,8,Image 1,1,26307,
382.767,,Surface,8,Image 1,1,26308,
370.266,,Surface,8,Image 1,1,26309,
486.222,,Surface,8,Image 1,1,26310,
788.772,,Surface,8,Image 1,1,26311,
857.381,,Surface,8,Image 1,1,26312,
712.088,,Surface,8,Image 1,1,26313,
247.428,,Surface,8,Image 1,1,26315,
776.344,,Surface,8,Image 1,1,26317,
796.401,,Surface,8,Image 1,1,26318,
778.553,,Surface,8,Image 1,1,26319,
830.841,,Surface,8,Image 1,1,26320,
310.066,,Surface,8,Image 1,1,26321,
636.234,,Surface,8,Image 1,1,26322,
469.252,,Surface,8,Image 1,1,26323,
536.423,,Surface,8,Image 1,1,26324,
812.541,,Surface,8,Image 1,1,26326,
688.274,,Surface,8,Image 1,1,26327,
780.49,,Surface,8,Image 1,1,26328,
255.181,,Surface,8,Image 1,1,26329,
411.561,,Surface,8,Image 1,1,26330,
531.73,,Surface,8,Image 1,1,26331,
153.28,,Surface,8,Image 1,1,26332,
335.554,,Surface,8,Image 1,1,26334,
404.181,,Surface,8,Image 1,1,26336,
812.178,,Surface,8,Image 1,1,26338,
240.019,,Surface,8,Image 1,1,26339,
450.96,,Surface,8,Image 1,1,26340,
345.846,,Surface,8,Image 1,1,26342,
745.624,,Surface,8,Image 1,1,26343,
479.942,,Surface,8,Image 1,1,26344,
551.031,,Surface,8,Image 1,1,26345,
723.341,,Surface,8,Image 1,1,26348,
632.619,,Surface,8,Image 1,1,26349,
450.15,,Surface,8,Image 1,1,26350,
647.334,,Surface,8,Image 1,1,26351,
292.162,,Surface,8,Image 1,1,26352,
296.513,,Surface,8,Image 1,1,26353,
170.002,,Surface,8,Image 1,1,26354,
278.407,,Surface,8,Image 1,1,26355,
425.887,,Surface,8,Image 1,1,26357,
404.72,,Surface,8,Image 1,1,26359,
1072.38,,Surface,8,Image 1,1,26362,
552.868,,Surface,8,Image 1,1,26364,
663.03,,Surface,8,Image 1,1,26365,
316.873,,Surface,8,Image 1,1,26366,
917.124,,Surface,8,Image 1,1,26368,
418.906,,Surface,8,Image 1,1,26369,
692.233,,Surface,8,Image 1,1,26370,
817.557,,Surface,8,Image 1,1,26371,
320.09,,Surface,8,Image 1,1,26375,
754.815,,Surface,8,Image 1,1,26382,
773.415,,Surface,8,Image 1,1,26383,
378.882,,Surface,8,Image 1,1,26384,
312.872,,Surface,8,Image 1,1,26385,
464.79,,Surface,8,Image 1,1,26386,
307.427,,Surface,8,Image 1,1,26387,
451.368,,Surface,8,Image 1,1,26388,
791.854,,Surface,8,Image 1,1,26389,
239.321,,Surface,8,Image 1,1,26390,
591.975,,Surface,8,Image 1,1,26391,
320.04,,Surface,8,Image 1,1,26392,
865.999,,Surface,8,Image 1,1,26393,
840.139,,Surface,8,Image 1,1,26394,
344.518,,Surface,8,Image 1,1,26395,
256.081,,Surface,8,Image 1,1,26396,
941.007,,Surface,8,Image 1,1,26397,
818.218,,Surface,8,Image 1,1,26398,
418.98,,Surface,8,Image 1,1,26399,
1443.65,,Surface,8,Image 1,1,26401,
577.065,,Surface,8,Image 1,1,26402,
677.323,,Surface,8,Image 1,1,26404,
404.231,,Surface,8,Image 1,1,26406,
351.184,,Surface,8,Image 1,1,26407,
359.521,,Surface,8,Image 1,1,26408,
530.551,,Surface,8,Image 1,1,26409,
