
Sphericity
 ==================== 
Sphericity,Unit,Category,Time,ID,
0.649528,,Surface,1,26428,
0.938189,,Surface,1,26429,
0.712485,,Surface,1,26430,
0.745618,,Surface,1,26431,
0.785086,,Surface,1,26432,
0.931654,,Surface,1,26433,
0.733993,,Surface,1,26434,
0.788998,,Surface,1,26435,
0.79178,,Surface,1,26436,
0.901493,,Surface,1,26437,
0.687271,,Surface,1,26438,
0.784536,,Surface,1,26439,
0.762236,,Surface,1,26440,
0.648689,,Surface,1,26441,
0.863746,,Surface,1,26442,
0.89485,,Surface,1,26443,
0.686144,,Surface,1,26444,
0.942938,,Surface,1,26446,
0.790188,,Surface,1,26448,
0.733378,,Surface,1,26451,
0.808281,,Surface,1,26452,
0.780663,,Surface,1,26453,
0.629575,,Surface,1,26456,
0.805775,,Surface,1,26457,
0.763063,,Surface,1,26458,
0.936508,,Surface,1,26459,
0.849579,,Surface,1,26460,
0.838017,,Surface,1,26461,
0.893231,,Surface,1,26462,
0.728911,,Surface,1,26463,
0.76377,,Surface,1,26464,
0.921272,,Surface,1,26465,
0.834697,,Surface,1,26466,
0.881157,,Surface,1,26467,
0.675292,,Surface,1,26468,
0.736507,,Surface,1,26469,
0.913564,,Surface,1,26471,
0.921021,,Surface,1,26472,
0.90892,,Surface,1,26473,
0.886142,,Surface,1,26474,
0.7674,,Surface,1,26475,
0.577959,,Surface,1,26476,
0.907825,,Surface,1,26477,
0.820309,,Surface,1,26478,
0.76404,,Surface,1,26480,
0.851882,,Surface,1,26481,
0.671842,,Surface,1,26482,
0.627423,,Surface,1,26483,
0.79564,,Surface,1,26484,
0.7361,,Surface,1,26485,
0.874277,,Surface,1,26486,
0.749862,,Surface,1,26487,
0.66164,,Surface,1,26488,
0.869186,,Surface,1,26489,
0.814432,,Surface,1,26490,
0.866038,,Surface,1,26491,
0.810325,,Surface,1,26492,
0.661154,,Surface,1,26493,
0.868619,,Surface,1,26494,
0.854407,,Surface,1,26495,
0.612123,,Surface,1,26497,
0.812317,,Surface,1,26498,
0.74275,,Surface,1,26499,
0.765005,,Surface,1,26502,
0.623127,,Surface,1,26503,
0.838473,,Surface,1,26504,
0.833263,,Surface,1,26506,
0.762994,,Surface,1,26507,
0.778885,,Surface,1,26509,
0.791815,,Surface,1,26510,
0.709962,,Surface,1,26512,
0.830532,,Surface,1,26513,
0.752179,,Surface,1,26514,
0.925058,,Surface,1,26515,
0.872288,,Surface,1,26516,
0.940338,,Surface,1,26517,
0.739632,,Surface,1,26518,
0.790657,,Surface,1,26521,
0.857035,,Surface,1,26522,
0.727086,,Surface,1,26523,
0.757483,,Surface,1,26524,
0.762318,,Surface,1,26525,
0.764012,,Surface,1,26526,
0.866534,,Surface,1,26527,
0.831814,,Surface,1,26528,
0.791943,,Surface,1,26529,
0.938871,,Surface,1,26530,
0.747651,,Surface,1,26531,
0.824858,,Surface,1,26532,
0.827319,,Surface,1,26533,
0.748962,,Surface,1,26534,
0.70067,,Surface,1,26535,
0.871042,,Surface,1,26536,
0.794386,,Surface,1,26537,
0.853256,,Surface,1,26538,
0.919735,,Surface,1,26539,
0.807773,,Surface,1,26541,
0.920818,,Surface,1,26542,
0.688118,,Surface,1,26543,
0.790976,,Surface,1,26544,
0.700713,,Surface,1,26545,
0.824593,,Surface,1,26546,
0.882197,,Surface,1,26547,
0.854604,,Surface,1,26548,
0.939305,,Surface,1,26549,
0.850795,,Surface,1,26550,
0.788319,,Surface,1,26551,
0.77357,,Surface,1,26552,
0.831101,,Surface,1,26553,
0.82364,,Surface,1,26554,
0.704747,,Surface,1,26555,
0.794271,,Surface,1,26556,
0.854132,,Surface,1,26557,
0.663408,,Surface,1,26558,
0.813797,,Surface,1,26559,
0.868341,,Surface,1,26560,
0.644186,,Surface,1,26561,
0.903895,,Surface,1,26562,
0.851843,,Surface,1,26563,
0.731009,,Surface,1,26564,
0.763658,,Surface,1,26565,
0.815701,,Surface,1,26567,
0.818719,,Surface,1,26568,
0.851573,,Surface,1,26569,
0.787914,,Surface,1,26570,
0.763525,,Surface,1,26571,
0.865899,,Surface,1,26572,
0.638324,,Surface,1,26573,
0.853091,,Surface,1,26574,
0.896774,,Surface,1,26575,
0.787129,,Surface,1,26576,
0.781732,,Surface,1,26577,
0.786894,,Surface,1,26578,
0.884498,,Surface,1,26580,
0.82217,,Surface,1,26581,
0.756708,,Surface,1,26582,
0.826943,,Surface,1,26583,
0.752218,,Surface,1,26584,
0.772461,,Surface,1,26585,
0.861876,,Surface,1,26586,
0.907206,,Surface,1,26587,
0.932525,,Surface,1,26589,
0.764084,,Surface,1,26591,
0.799364,,Surface,1,26592,
0.772132,,Surface,1,26593,
0.844881,,Surface,1,26594,
0.861489,,Surface,1,26595,
0.915461,,Surface,1,26597,
0.680388,,Surface,1,26598,
0.7246,,Surface,1,26599,
0.732689,,Surface,1,26600,
0.852362,,Surface,1,26601,
0.834704,,Surface,1,26602,
0.672026,,Surface,1,26603,
0.844696,,Surface,1,26604,
0.803405,,Surface,1,26606,
0.780554,,Surface,1,26607,
0.690381,,Surface,1,26608,
0.799716,,Surface,1,26609,
0.724544,,Surface,1,26610,
0.886849,,Surface,1,26611,
0.753869,,Surface,1,26612,
0.767548,,Surface,1,26614,
0.889683,,Surface,1,26616,
0.744322,,Surface,1,26617,
0.855242,,Surface,1,26621,
0.693415,,Surface,1,26622,
0.693774,,Surface,1,26624,
0.927007,,Surface,1,26626,
0.738915,,Surface,1,26627,
0.734976,,Surface,1,26628,
0.864767,,Surface,1,26630,
0.816931,,Surface,1,26632,
0.687173,,Surface,1,26633,
0.945119,,Surface,1,26635,
0.780381,,Surface,1,26636,
0.79908,,Surface,1,26637,
0.72104,,Surface,1,26638,
0.756913,,Surface,1,26639,
0.690422,,Surface,1,26640,
0.606852,,Surface,1,26641,
0.848284,,Surface,1,26642,
0.907339,,Surface,1,26643,
0.940565,,Surface,1,26644,
0.754115,,Surface,1,26645,
0.823213,,Surface,1,26646,
0.872143,,Surface,1,26647,
0.847627,,Surface,1,26649,
0.738181,,Surface,1,26652,
0.768031,,Surface,1,26654,
0.716756,,Surface,1,26655,
0.790833,,Surface,1,26658,
0.814819,,Surface,1,26659,
0.860037,,Surface,1,26660,
0.817755,,Surface,1,26661,
0.822825,,Surface,1,26662,
0.820942,,Surface,1,26663,
0.8968,,Surface,1,26664,
0.800069,,Surface,1,26665,
0.771495,,Surface,1,26666,
0.82364,,Surface,1,26667,
0.788491,,Surface,1,26668,
0.677662,,Surface,1,26669,
0.707471,,Surface,1,26670,
0.821948,,Surface,1,26671,
0.799133,,Surface,1,26672,
0.870507,,Surface,1,26673,
0.654066,,Surface,1,26674,
0.740106,,Surface,1,26675,
0.834143,,Surface,1,26676,
0.768867,,Surface,1,26677,
0.730894,,Surface,1,26678,
0.806096,,Surface,1,26679,
0.822523,,Surface,1,26681,
0.787879,,Surface,1,26682,
0.657276,,Surface,1,26683,
0.825034,,Surface,1,26686,
0.826967,,Surface,1,26688,
0.845246,,Surface,1,26689,
0.871263,,Surface,1,26690,
0.821506,,Surface,1,26691,
0.642361,,Surface,1,26692,
0.82433,,Surface,1,26694,
0.810678,,Surface,1,26695,
0.783926,,Surface,1,26696,
0.756814,,Surface,1,26697,
0.759382,,Surface,1,26699,
0.778027,,Surface,1,26700,
0.847274,,Surface,1,26701,
0.696406,,Surface,1,26702,
0.761574,,Surface,1,26703,
0.774096,,Surface,1,26704,
0.814884,,Surface,1,26705,
0.790478,,Surface,1,26706,
0.742841,,Surface,1,26707,
0.824256,,Surface,1,26708,
0.794359,,Surface,1,26709,
0.784566,,Surface,1,26710,
0.670799,,Surface,1,26711,
0.684411,,Surface,1,26712,
0.905947,,Surface,1,26713,
0.817964,,Surface,1,26714,
0.717236,,Surface,1,26716,
0.856952,,Surface,1,26717,
0.834201,,Surface,1,26718,
0.884492,,Surface,1,26719,
0.910815,,Surface,1,26720,
0.80333,,Surface,1,26722,
0.920135,,Surface,1,26723,
0.909667,,Surface,1,26724,
0.72048,,Surface,1,26725,
0.652655,,Surface,1,26726,
0.866348,,Surface,1,26727,
0.804847,,Surface,1,26728,
0.821438,,Surface,1,26729,
0.877702,,Surface,1,26730,
0.738093,,Surface,1,26731,
0.756364,,Surface,1,26732,
0.721578,,Surface,1,26733,
0.680861,,Surface,1,26734,
0.920354,,Surface,1,26735,
0.786469,,Surface,1,26736,
0.753593,,Surface,1,26737,
0.87961,,Surface,1,26739,
0.868282,,Surface,1,26740,
0.750057,,Surface,1,26741,
0.831385,,Surface,1,26742,
0.777765,,Surface,1,26743,
0.863051,,Surface,1,26745,
0.780244,,Surface,1,26746,
0.870899,,Surface,1,26747,
0.822957,,Surface,1,26748,
0.727782,,Surface,1,26749,
0.690485,,Surface,1,26750,
0.858183,,Surface,1,26751,
0.855017,,Surface,1,26752,
0.849311,,Surface,1,26753,
0.892164,,Surface,1,26754,
0.745706,,Surface,1,26755,
0.757463,,Surface,1,26756,
0.676461,,Surface,1,26758,
0.869047,,Surface,1,26759,
0.552425,,Surface,1,26760,
0.79744,,Surface,1,26761,
0.848232,,Surface,1,26762,
0.694091,,Surface,1,26763,
0.828676,,Surface,1,26764,
0.870778,,Surface,1,26765,
0.94529,,Surface,1,26766,
0.840333,,Surface,1,26767,
0.709124,,Surface,1,26768,
0.79216,,Surface,1,26771,
0.84784,,Surface,1,26772,
0.847671,,Surface,1,26773,
0.831895,,Surface,1,26774,
0.601303,,Surface,1,26776,
0.765563,,Surface,1,26777,
0.702743,,Surface,1,26778,
0.889031,,Surface,1,26779,
0.894261,,Surface,1,26780,
0.80436,,Surface,1,26781,
0.867494,,Surface,1,26783,
0.869682,,Surface,1,26784,
0.723289,,Surface,1,26785,
0.66576,,Surface,1,26786,
0.827139,,Surface,1,26787,
0.788103,,Surface,1,26788,
0.751656,,Surface,1,26789,
0.863363,,Surface,1,26790,
0.798294,,Surface,1,26791,
0.82878,,Surface,1,26792,
0.743929,,Surface,1,26793,
0.895775,,Surface,1,26794,
0.854382,,Surface,1,26795,
0.8916,,Surface,1,26796,
0.871884,,Surface,1,26797,
0.554717,,Surface,1,26798,
0.850304,,Surface,1,26799,
0.837146,,Surface,1,26800,
0.686279,,Surface,1,26801,
0.903541,,Surface,1,26802,
0.799024,,Surface,1,26803,
0.937554,,Surface,1,26804,
0.788554,,Surface,1,26805,
0.867778,,Surface,1,26806,
0.876542,,Surface,1,26807,
0.848238,,Surface,1,26808,
0.864142,,Surface,1,26809,
0.667772,,Surface,1,26810,
0.912441,,Surface,1,26811,
0.827444,,Surface,1,26812,
0.705388,,Surface,1,26813,
0.650548,,Surface,1,26814,
0.803078,,Surface,1,26815,
0.790215,,Surface,1,26816,
0.661406,,Surface,1,26817,
0.74284,,Surface,1,26818,
0.843316,,Surface,1,26819,
0.737905,,Surface,1,26820,
0.762611,,Surface,1,26821,
0.695513,,Surface,1,26822,
0.860908,,Surface,1,26823,
0.89823,,Surface,1,26824,
0.748306,,Surface,1,26825,
0.755477,,Surface,1,26826,
0.879507,,Surface,1,26827,
0.884428,,Surface,1,26828,
0.753395,,Surface,1,26829,
0.877552,,Surface,1,26830,
0.797488,,Surface,1,26831,
0.89448,,Surface,1,26833,
0.856665,,Surface,1,26834,
0.781285,,Surface,1,26835,
0.839121,,Surface,1,26836,
0.692629,,Surface,1,26837,
0.721614,,Surface,1,26838,
0.897644,,Surface,1,26839,
0.787885,,Surface,1,26840,
0.761524,,Surface,1,26841,
0.823497,,Surface,1,26843,
0.628299,,Surface,1,26844,
0.854586,,Surface,1,26845,
0.761527,,Surface,1,26846,
0.897459,,Surface,1,26847,
0.833132,,Surface,1,26848,
0.739877,,Surface,1,26849,
0.693069,,Surface,1,26850,
0.865733,,Surface,1,26852,
0.896116,,Surface,1,26853,
0.815433,,Surface,1,26854,
0.879329,,Surface,1,26855,
