
Intensity Median Ch=9 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
2728,,Surface,9,Image 1,1,26181,
1508,,Surface,9,Image 1,1,26182,
3240,,Surface,9,Image 1,1,26183,
2920,,Surface,9,Image 1,1,26184,
1916,,Surface,9,Image 1,1,26185,
1884,,Surface,9,Image 1,1,26186,
2360,,Surface,9,Image 1,1,26189,
3176,,Surface,9,Image 1,1,26190,
2280,,Surface,9,Image 1,1,26192,
1412,,Surface,9,Image 1,1,26193,
2328,,Surface,9,Image 1,1,26194,
2648,,Surface,9,Image 1,1,26195,
1972,,Surface,9,Image 1,1,26196,
1620,,Surface,9,Image 1,1,26197,
1564,,Surface,9,Image 1,1,26198,
3720,,Surface,9,Image 1,1,26199,
2632,,Surface,9,Image 1,1,26200,
1268,,Surface,9,Image 1,1,26201,
1268,,Surface,9,Image 1,1,26203,
2936,,Surface,9,Image 1,1,26204,
1652,,Surface,9,Image 1,1,26205,
3192,,Surface,9,Image 1,1,26206,
1652,,Surface,9,Image 1,1,26207,
1844,,Surface,9,Image 1,1,26208,
1796,,Surface,9,Image 1,1,26209,
1532,,Surface,9,Image 1,1,26211,
1652,,Surface,9,Image 1,1,26212,
2248,,Surface,9,Image 1,1,26213,
1316,,Surface,9,Image 1,1,26214,
1508,,Surface,9,Image 1,1,26215,
1852,,Surface,9,Image 1,1,26216,
1716,,Surface,9,Image 1,1,26217,
1940,,Surface,9,Image 1,1,26218,
1620,,Surface,9,Image 1,1,26219,
2776,,Surface,9,Image 1,1,26220,
1636,,Surface,9,Image 1,1,26221,
2312,,Surface,9,Image 1,1,26222,
1388,,Surface,9,Image 1,1,26225,
2200,,Surface,9,Image 1,1,26226,
3528,,Surface,9,Image 1,1,26227,
2020,,Surface,9,Image 1,1,26228,
1796,,Surface,9,Image 1,1,26229,
1592,,Surface,9,Image 1,1,26230,
2184,,Surface,9,Image 1,1,26231,
2584,,Surface,9,Image 1,1,26232,
2188,,Surface,9,Image 1,1,26233,
2904,,Surface,9,Image 1,1,26235,
1848,,Surface,9,Image 1,1,26236,
1420,,Surface,9,Image 1,1,26237,
1780,,Surface,9,Image 1,1,26238,
3096,,Surface,9,Image 1,1,26241,
1652,,Surface,9,Image 1,1,26242,
1832,,Surface,9,Image 1,1,26245,
1500,,Surface,9,Image 1,1,26246,
1852,,Surface,9,Image 1,1,26247,
2232,,Surface,9,Image 1,1,26248,
1254,,Surface,9,Image 1,1,26249,
2312,,Surface,9,Image 1,1,26250,
1796,,Surface,9,Image 1,1,26251,
3016,,Surface,9,Image 1,1,26252,
4328,,Surface,9,Image 1,1,26253,
1916,,Surface,9,Image 1,1,26254,
1532,,Surface,9,Image 1,1,26255,
1818,,Surface,9,Image 1,1,26256,
1468,,Surface,9,Image 1,1,26258,
3336,,Surface,9,Image 1,1,26259,
1756,,Surface,9,Image 1,1,26260,
2152,,Surface,9,Image 1,1,26261,
1364,,Surface,9,Image 1,1,26262,
1350,,Surface,9,Image 1,1,26263,
2392,,Surface,9,Image 1,1,26264,
1932,,Surface,9,Image 1,1,26265,
1324,,Surface,9,Image 1,1,26266,
2024,,Surface,9,Image 1,1,26267,
2548,,Surface,9,Image 1,1,26268,
1532,,Surface,9,Image 1,1,26269,
1436,,Surface,9,Image 1,1,26270,
1652,,Surface,9,Image 1,1,26271,
1226,,Surface,9,Image 1,1,26272,
2824,,Surface,9,Image 1,1,26273,
2072,,Surface,9,Image 1,1,26274,
1852,,Surface,9,Image 1,1,26275,
1452,,Surface,9,Image 1,1,26276,
467,,Surface,9,Image 1,1,26277,
2104,,Surface,9,Image 1,1,26279,
1748,,Surface,9,Image 1,1,26280,
2004,,Surface,9,Image 1,1,26281,
1100,,Surface,9,Image 1,1,26282,
1668,,Surface,9,Image 1,1,26283,
1204,,Surface,9,Image 1,1,26284,
1960,,Surface,9,Image 1,1,26285,
2552,,Surface,9,Image 1,1,26286,
1692,,Surface,9,Image 1,1,26287,
3032,,Surface,9,Image 1,1,26289,
2472,,Surface,9,Image 1,1,26290,
1684,,Surface,9,Image 1,1,26291,
2536,,Surface,9,Image 1,1,26292,
774,,Surface,9,Image 1,1,26294,
2984,,Surface,9,Image 1,1,26295,
1976,,Surface,9,Image 1,1,26296,
2728,,Surface,9,Image 1,1,26297,
1892,,Surface,9,Image 1,1,26298,
1740,,Surface,9,Image 1,1,26299,
2632,,Surface,9,Image 1,1,26301,
2024,,Surface,9,Image 1,1,26304,
1460,,Surface,9,Image 1,1,26305,
1708,,Surface,9,Image 1,1,26307,
1372,,Surface,9,Image 1,1,26308,
1284,,Surface,9,Image 1,1,26309,
1940,,Surface,9,Image 1,1,26310,
2300,,Surface,9,Image 1,1,26311,
1436,,Surface,9,Image 1,1,26312,
2952,,Surface,9,Image 1,1,26313,
1404,,Surface,9,Image 1,1,26315,
3704,,Surface,9,Image 1,1,26317,
2776,,Surface,9,Image 1,1,26318,
2584,,Surface,9,Image 1,1,26319,
2748,,Surface,9,Image 1,1,26320,
1692,,Surface,9,Image 1,1,26321,
1596,,Surface,9,Image 1,1,26322,
2068,,Surface,9,Image 1,1,26323,
1940,,Surface,9,Image 1,1,26324,
2872,,Surface,9,Image 1,1,26326,
1356,,Surface,9,Image 1,1,26327,
2648,,Surface,9,Image 1,1,26328,
1540,,Surface,9,Image 1,1,26329,
1492,,Surface,9,Image 1,1,26330,
1908,,Surface,9,Image 1,1,26331,
1030,,Surface,9,Image 1,1,26332,
1844,,Surface,9,Image 1,1,26334,
2148,,Surface,9,Image 1,1,26336,
2296,,Surface,9,Image 1,1,26338,
1284,,Surface,9,Image 1,1,26339,
1656,,Surface,9,Image 1,1,26340,
1534,,Surface,9,Image 1,1,26342,
2280,,Surface,9,Image 1,1,26343,
2380,,Surface,9,Image 1,1,26344,
1356,,Surface,9,Image 1,1,26345,
1900,,Surface,9,Image 1,1,26348,
2276,,Surface,9,Image 1,1,26349,
1852,,Surface,9,Image 1,1,26350,
2920,,Surface,9,Image 1,1,26351,
850,,Surface,9,Image 1,1,26352,
922,,Surface,9,Image 1,1,26353,
1166,,Surface,9,Image 1,1,26354,
1090,,Surface,9,Image 1,1,26355,
3032,,Surface,9,Image 1,1,26357,
1588,,Surface,9,Image 1,1,26359,
2436,,Surface,9,Image 1,1,26362,
2940,,Surface,9,Image 1,1,26364,
1620,,Surface,9,Image 1,1,26365,
1992,,Surface,9,Image 1,1,26366,
2108,,Surface,9,Image 1,1,26368,
1900,,Surface,9,Image 1,1,26369,
2212,,Surface,9,Image 1,1,26370,
1820,,Surface,9,Image 1,1,26371,
1172,,Surface,9,Image 1,1,26375,
1788,,Surface,9,Image 1,1,26382,
2632,,Surface,9,Image 1,1,26383,
2024,,Surface,9,Image 1,1,26384,
2348,,Surface,9,Image 1,1,26385,
1972,,Surface,9,Image 1,1,26386,
3260,,Surface,9,Image 1,1,26387,
1836,,Surface,9,Image 1,1,26388,
2120,,Surface,9,Image 1,1,26389,
1716,,Surface,9,Image 1,1,26390,
1796,,Surface,9,Image 1,1,26391,
1188,,Surface,9,Image 1,1,26392,
2264,,Surface,9,Image 1,1,26393,
2920,,Surface,9,Image 1,1,26394,
2020,,Surface,9,Image 1,1,26395,
1532,,Surface,9,Image 1,1,26396,
3080,,Surface,9,Image 1,1,26397,
1960,,Surface,9,Image 1,1,26398,
2484,,Surface,9,Image 1,1,26399,
1288,,Surface,9,Image 1,1,26401,
1836,,Surface,9,Image 1,1,26402,
2344,,Surface,9,Image 1,1,26404,
1460,,Surface,9,Image 1,1,26406,
2100,,Surface,9,Image 1,1,26407,
2216,,Surface,9,Image 1,1,26408,
2408,,Surface,9,Image 1,1,26409,
1276,,Surface,9,Image 1,1,26410,
1636,,Surface,9,Image 1,1,26411,
1860,,Surface,9,Image 1,1,26412,
2252,,Surface,9,Image 1,1,26413,
2316,,Surface,9,Image 1,1,26414,
2648,,Surface,9,Image 1,1,26415,
1988,,Surface,9,Image 1,1,26417,
1452,,Surface,9,Image 1,1,26418,
3608,,Surface,9,Image 1,1,26419,
2232,,Surface,9,Image 1,1,26420,
3176,,Surface,9,Image 1,1,26421,
2328,,Surface,9,Image 1,1,26423,
1086,,Surface,9,Image 1,1,26425,
3240,,Surface,9,Image 1,1,26426,
2360,,Surface,9,Image 1,1,26427,
1800,,Surface,9,Image 1,1,26428,
2508,,Surface,9,Image 1,1,26429,
1396,,Surface,9,Image 1,1,26430,
1804,,Surface,9,Image 1,1,26431,
2132,,Surface,9,Image 1,1,26432,
1880,,Surface,9,Image 1,1,26433,
2152,,Surface,9,Image 1,1,26434,
3032,,Surface,9,Image 1,1,26435,
1848,,Surface,9,Image 1,1,26436,
1972,,Surface,9,Image 1,1,26437,
2456,,Surface,9,Image 1,1,26438,
1992,,Surface,9,Image 1,1,26439,
3064,,Surface,9,Image 1,1,26440,
2760,,Surface,9,Image 1,1,26441,
2180,,Surface,9,Image 1,1,26442,
3240,,Surface,9,Image 1,1,26443,
1692,,Surface,9,Image 1,1,26444,
2280,,Surface,9,Image 1,1,26446,
2840,,Surface,9,Image 1,1,26448,
2488,,Surface,9,Image 1,1,26451,
1476,,Surface,9,Image 1,1,26452,
1668,,Surface,9,Image 1,1,26453,
1800,,Surface,9,Image 1,1,26456,
2148,,Surface,9,Image 1,1,26457,
1122,,Surface,9,Image 1,1,26458,
2168,,Surface,9,Image 1,1,26459,
2100,,Surface,9,Image 1,1,26460,
2052,,Surface,9,Image 1,1,26461,
1444,,Surface,9,Image 1,1,26462,
1180,,Surface,9,Image 1,1,26463,
2532,,Surface,9,Image 1,1,26464,
1764,,Surface,9,Image 1,1,26465,
3336,,Surface,9,Image 1,1,26466,
2708,,Surface,9,Image 1,1,26467,
2552,,Surface,9,Image 1,1,26468,
1244,,Surface,9,Image 1,1,26469,
3080,,Surface,9,Image 1,1,26471,
1884,,Surface,9,Image 1,1,26472,
2024,,Surface,9,Image 1,1,26473,
2004,,Surface,9,Image 1,1,26474,
1276,,Surface,9,Image 1,1,26475,
958,,Surface,9,Image 1,1,26476,
2228,,Surface,9,Image 1,1,26477,
2148,,Surface,9,Image 1,1,26478,
1652,,Surface,9,Image 1,1,26480,
2600,,Surface,9,Image 1,1,26481,
1204,,Surface,9,Image 1,1,26482,
1884,,Surface,9,Image 1,1,26483,
3304,,Surface,9,Image 1,1,26484,
620,,Surface,9,Image 1,1,26485,
1996,,Surface,9,Image 1,1,26486,
1940,,Surface,9,Image 1,1,26487,
1848,,Surface,9,Image 1,1,26488,
2264,,Surface,9,Image 1,1,26489,
1800,,Surface,9,Image 1,1,26490,
2296,,Surface,9,Image 1,1,26491,
2052,,Surface,9,Image 1,1,26492,
1150,,Surface,9,Image 1,1,26493,
1964,,Surface,9,Image 1,1,26494,
1992,,Surface,9,Image 1,1,26495,
1124,,Surface,9,Image 1,1,26497,
2088,,Surface,9,Image 1,1,26498,
1556,,Surface,9,Image 1,1,26499,
1540,,Surface,9,Image 1,1,26502,
586,,Surface,9,Image 1,1,26503,
3416,,Surface,9,Image 1,1,26504,
2200,,Surface,9,Image 1,1,26506,
1804,,Surface,9,Image 1,1,26507,
2388,,Surface,9,Image 1,1,26509,
2120,,Surface,9,Image 1,1,26510,
3128,,Surface,9,Image 1,1,26512,
2872,,Surface,9,Image 1,1,26513,
1656,,Surface,9,Image 1,1,26514,
1916,,Surface,9,Image 1,1,26515,
2200,,Surface,9,Image 1,1,26516,
1564,,Surface,9,Image 1,1,26517,
1916,,Surface,9,Image 1,1,26518,
1932,,Surface,9,Image 1,1,26521,
3048,,Surface,9,Image 1,1,26522,
1572,,Surface,9,Image 1,1,26523,
2044,,Surface,9,Image 1,1,26524,
1372,,Surface,9,Image 1,1,26525,
1346,,Surface,9,Image 1,1,26526,
3640,,Surface,9,Image 1,1,26527,
2196,,Surface,9,Image 1,1,26528,
2300,,Surface,9,Image 1,1,26529,
2012,,Surface,9,Image 1,1,26530,
2648,,Surface,9,Image 1,1,26531,
1148,,Surface,9,Image 1,1,26532,
3256,,Surface,9,Image 1,1,26533,
1298,,Surface,9,Image 1,1,26534,
1896,,Surface,9,Image 1,1,26535,
2104,,Surface,9,Image 1,1,26536,
1636,,Surface,9,Image 1,1,26537,
1868,,Surface,9,Image 1,1,26538,
1574,,Surface,9,Image 1,1,26539,
1348,,Surface,9,Image 1,1,26541,
2280,,Surface,9,Image 1,1,26542,
2408,,Surface,9,Image 1,1,26543,
2132,,Surface,9,Image 1,1,26544,
1228,,Surface,9,Image 1,1,26545,
3400,,Surface,9,Image 1,1,26546,
1742,,Surface,9,Image 1,1,26547,
1756,,Surface,9,Image 1,1,26548,
1252,,Surface,9,Image 1,1,26549,
1412,,Surface,9,Image 1,1,26550,
1492,,Surface,9,Image 1,1,26551,
1332,,Surface,9,Image 1,1,26552,
2136,,Surface,9,Image 1,1,26553,
2124,,Surface,9,Image 1,1,26554,
1302,,Surface,9,Image 1,1,26555,
2040,,Surface,9,Image 1,1,26556,
3016,,Surface,9,Image 1,1,26557,
3544,,Surface,9,Image 1,1,26558,
3192,,Surface,9,Image 1,1,26559,
2100,,Surface,9,Image 1,1,26560,
1260,,Surface,9,Image 1,1,26561,
2920,,Surface,9,Image 1,1,26562,
1548,,Surface,9,Image 1,1,26563,
1212,,Surface,9,Image 1,1,26564,
2584,,Surface,9,Image 1,1,26565,
3480,,Surface,9,Image 1,1,26567,
2540,,Surface,9,Image 1,1,26568,
1332,,Surface,9,Image 1,1,26569,
2616,,Surface,9,Image 1,1,26570,
1928,,Surface,9,Image 1,1,26571,
3448,,Surface,9,Image 1,1,26572,
1052,,Surface,9,Image 1,1,26573,
2488,,Surface,9,Image 1,1,26574,
1812,,Surface,9,Image 1,1,26575,
2600,,Surface,9,Image 1,1,26576,
2568,,Surface,9,Image 1,1,26577,
1740,,Surface,9,Image 1,1,26578,
1332,,Surface,9,Image 1,1,26580,
1492,,Surface,9,Image 1,1,26581,
2248,,Surface,9,Image 1,1,26582,
1308,,Surface,9,Image 1,1,26583,
2280,,Surface,9,Image 1,1,26584,
2216,,Surface,9,Image 1,1,26585,
2068,,Surface,9,Image 1,1,26586,
3592,,Surface,9,Image 1,1,26587,
2004,,Surface,9,Image 1,1,26589,
1516,,Surface,9,Image 1,1,26591,
4504,,Surface,9,Image 1,1,26592,
3336,,Surface,9,Image 1,1,26593,
2968,,Surface,9,Image 1,1,26594,
1928,,Surface,9,Image 1,1,26595,
3496,,Surface,9,Image 1,1,26597,
1668,,Surface,9,Image 1,1,26598,
2248,,Surface,9,Image 1,1,26599,
2220,,Surface,9,Image 1,1,26600,
1708,,Surface,9,Image 1,1,26601,
1094,,Surface,9,Image 1,1,26602,
2488,,Surface,9,Image 1,1,26603,
2072,,Surface,9,Image 1,1,26604,
1484,,Surface,9,Image 1,1,26606,
1644,,Surface,9,Image 1,1,26607,
1372,,Surface,9,Image 1,1,26608,
1928,,Surface,9,Image 1,1,26609,
2264,,Surface,9,Image 1,1,26610,
3832,,Surface,9,Image 1,1,26611,
2024,,Surface,9,Image 1,1,26612,
