
Intensity Median Ch=27 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
584,,Surface,27,Image 1,1,26181,
398,,Surface,27,Image 1,1,26182,
680,,Surface,27,Image 1,1,26183,
60,,Surface,27,Image 1,1,26184,
508,,Surface,27,Image 1,1,26185,
376,,Surface,27,Image 1,1,26186,
440,,Surface,27,Image 1,1,26189,
520,,Surface,27,Image 1,1,26190,
4,,Surface,27,Image 1,1,26192,
322,,Surface,27,Image 1,1,26193,
388,,Surface,27,Image 1,1,26194,
492,,Surface,27,Image 1,1,26195,
226,,Surface,27,Image 1,1,26196,
300,,Surface,27,Image 1,1,26197,
354,,Surface,27,Image 1,1,26198,
652,,Surface,27,Image 1,1,26199,
404,,Surface,27,Image 1,1,26200,
274,,Surface,27,Image 1,1,26201,
264,,Surface,27,Image 1,1,26203,
468,,Surface,27,Image 1,1,26204,
330,,Surface,27,Image 1,1,26205,
656,,Surface,27,Image 1,1,26206,
418,,Surface,27,Image 1,1,26207,
258,,Surface,27,Image 1,1,26208,
508,,Surface,27,Image 1,1,26209,
386,,Surface,27,Image 1,1,26211,
338,,Surface,27,Image 1,1,26212,
604,,Surface,27,Image 1,1,26213,
516,,Surface,27,Image 1,1,26214,
270,,Surface,27,Image 1,1,26215,
708,,Surface,27,Image 1,1,26216,
530,,Surface,27,Image 1,1,26217,
476,,Surface,27,Image 1,1,26218,
346,,Surface,27,Image 1,1,26219,
696,,Surface,27,Image 1,1,26220,
300,,Surface,27,Image 1,1,26221,
364,,Surface,27,Image 1,1,26222,
442,,Surface,27,Image 1,1,26225,
242,,Surface,27,Image 1,1,26226,
488,,Surface,27,Image 1,1,26227,
728,,Surface,27,Image 1,1,26228,
424,,Surface,27,Image 1,1,26229,
500,,Surface,27,Image 1,1,26230,
258,,Surface,27,Image 1,1,26231,
324,,Surface,27,Image 1,1,26232,
516,,Surface,27,Image 1,1,26233,
648,,Surface,27,Image 1,1,26235,
182,,Surface,27,Image 1,1,26236,
458,,Surface,27,Image 1,1,26237,
668,,Surface,27,Image 1,1,26238,
628,,Surface,27,Image 1,1,26241,
398,,Surface,27,Image 1,1,26242,
296,,Surface,27,Image 1,1,26245,
376,,Surface,27,Image 1,1,26246,
396,,Surface,27,Image 1,1,26247,
492,,Surface,27,Image 1,1,26248,
0.125,,Surface,27,Image 1,1,26249,
520,,Surface,27,Image 1,1,26250,
358,,Surface,27,Image 1,1,26251,
548,,Surface,27,Image 1,1,26252,
568,,Surface,27,Image 1,1,26253,
356,,Surface,27,Image 1,1,26254,
652,,Surface,27,Image 1,1,26255,
470,,Surface,27,Image 1,1,26256,
566,,Surface,27,Image 1,1,26258,
600,,Surface,27,Image 1,1,26259,
490,,Surface,27,Image 1,1,26260,
310,,Surface,27,Image 1,1,26261,
470,,Surface,27,Image 1,1,26262,
554,,Surface,27,Image 1,1,26263,
472,,Surface,27,Image 1,1,26264,
488,,Surface,27,Image 1,1,26265,
