
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
141,,Surface,3,Image 1,1,26294,
41,,Surface,3,Image 1,1,26295,
89,,Surface,3,Image 1,1,26296,
0,,Surface,3,Image 1,1,26297,
82,,Surface,3,Image 1,1,26298,
108,,Surface,3,Image 1,1,26299,
69,,Surface,3,Image 1,1,26301,
93,,Surface,3,Image 1,1,26304,
36,,Surface,3,Image 1,1,26305,
126,,Surface,3,Image 1,1,26307,
120,,Surface,3,Image 1,1,26308,
86,,Surface,3,Image 1,1,26309,
71,,Surface,3,Image 1,1,26310,
123,,Surface,3,Image 1,1,26311,
88,,Surface,3,Image 1,1,26312,
127,,Surface,3,Image 1,1,26313,
0,,Surface,3,Image 1,1,26315,
82,,Surface,3,Image 1,1,26317,
0,,Surface,3,Image 1,1,26318,
0,,Surface,3,Image 1,1,26319,
0,,Surface,3,Image 1,1,26320,
133,,Surface,3,Image 1,1,26321,
0,,Surface,3,Image 1,1,26322,
85,,Surface,3,Image 1,1,26323,
19,,Surface,3,Image 1,1,26324,
96,,Surface,3,Image 1,1,26326,
92,,Surface,3,Image 1,1,26327,
0,,Surface,3,Image 1,1,26328,
124,,Surface,3,Image 1,1,26329,
107,,Surface,3,Image 1,1,26330,
111,,Surface,3,Image 1,1,26331,
0,,Surface,3,Image 1,1,26332,
93,,Surface,3,Image 1,1,26334,
93,,Surface,3,Image 1,1,26336,
0,,Surface,3,Image 1,1,26338,
0,,Surface,3,Image 1,1,26339,
116,,Surface,3,Image 1,1,26340,
125,,Surface,3,Image 1,1,26342,
52,,Surface,3,Image 1,1,26343,
111,,Surface,3,Image 1,1,26344,
99,,Surface,3,Image 1,1,26345,
63,,Surface,3,Image 1,1,26348,
108,,Surface,3,Image 1,1,26349,
120,,Surface,3,Image 1,1,26350,
72,,Surface,3,Image 1,1,26351,
134,,Surface,3,Image 1,1,26352,
121,,Surface,3,Image 1,1,26353,
142,,Surface,3,Image 1,1,26354,
136,,Surface,3,Image 1,1,26355,
75,,Surface,3,Image 1,1,26357,
114,,Surface,3,Image 1,1,26359,
55,,Surface,3,Image 1,1,26362,
102,,Surface,3,Image 1,1,26364,
113,,Surface,3,Image 1,1,26365,
107,,Surface,3,Image 1,1,26366,
0,,Surface,3,Image 1,1,26368,
80,,Surface,3,Image 1,1,26369,
0,,Surface,3,Image 1,1,26370,
148,,Surface,3,Image 1,1,26371,
126,,Surface,3,Image 1,1,26375,
1,,Surface,3,Image 1,1,26382,
110,,Surface,3,Image 1,1,26383,
120,,Surface,3,Image 1,1,26384,
0,,Surface,3,Image 1,1,26385,
98,,Surface,3,Image 1,1,26386,
117,,Surface,3,Image 1,1,26387,
97,,Surface,3,Image 1,1,26388,
78,,Surface,3,Image 1,1,26389,
162,,Surface,3,Image 1,1,26390,
93,,Surface,3,Image 1,1,26391,
135,,Surface,3,Image 1,1,26392,
102,,Surface,3,Image 1,1,26393,
31,,Surface,3,Image 1,1,26394,
118,,Surface,3,Image 1,1,26395,
143,,Surface,3,Image 1,1,26396,
6,,Surface,3,Image 1,1,26397,
0,,Surface,3,Image 1,1,26398,
111,,Surface,3,Image 1,1,26399,
0,,Surface,3,Image 1,1,26401,
140,,Surface,3,Image 1,1,26402,
114,,Surface,3,Image 1,1,26404,
136,,Surface,3,Image 1,1,26406,
96,,Surface,3,Image 1,1,26407,
91,,Surface,3,Image 1,1,26408,
106,,Surface,3,Image 1,1,26409,
162,,Surface,3,Image 1,1,26410,
113,,Surface,3,Image 1,1,26411,
131,,Surface,3,Image 1,1,26412,
116,,Surface,3,Image 1,1,26413,
93,,Surface,3,Image 1,1,26414,
11,,Surface,3,Image 1,1,26415,
88,,Surface,3,Image 1,1,26417,
133,,Surface,3,Image 1,1,26418,
88,,Surface,3,Image 1,1,26419,
168,,Surface,3,Image 1,1,26420,
102,,Surface,3,Image 1,1,26421,
12,,Surface,3,Image 1,1,26423,
131,,Surface,3,Image 1,1,26425,
0,,Surface,3,Image 1,1,26426,
0,,Surface,3,Image 1,1,26427,
57,,Surface,3,Image 1,1,26428,
132,,Surface,3,Image 1,1,26429,
77,,Surface,3,Image 1,1,26430,
116,,Surface,3,Image 1,1,26431,
125,,Surface,3,Image 1,1,26432,
110,,Surface,3,Image 1,1,26433,
46,,Surface,3,Image 1,1,26434,
90,,Surface,3,Image 1,1,26435,
0,,Surface,3,Image 1,1,26436,
100,,Surface,3,Image 1,1,26437,
83,,Surface,3,Image 1,1,26438,
0,,Surface,3,Image 1,1,26439,
80,,Surface,3,Image 1,1,26440,
30,,Surface,3,Image 1,1,26441,
119,,Surface,3,Image 1,1,26442,
0,,Surface,3,Image 1,1,26443,
102,,Surface,3,Image 1,1,26444,
143,,Surface,3,Image 1,1,26446,
70,,Surface,3,Image 1,1,26448,
0,,Surface,3,Image 1,1,26451,
66,,Surface,3,Image 1,1,26452,
130,,Surface,3,Image 1,1,26453,
0,,Surface,3,Image 1,1,26456,
88,,Surface,3,Image 1,1,26457,
141,,Surface,3,Image 1,1,26458,
147,,Surface,3,Image 1,1,26459,
108,,Surface,3,Image 1,1,26460,
0,,Surface,3,Image 1,1,26461,
129,,Surface,3,Image 1,1,26462,
147,,Surface,3,Image 1,1,26463,
109,,Surface,3,Image 1,1,26464,
138,,Surface,3,Image 1,1,26465,
0,,Surface,3,Image 1,1,26466,
126,,Surface,3,Image 1,1,26467,
0,,Surface,3,Image 1,1,26468,
0,,Surface,3,Image 1,1,26469,
0,,Surface,3,Image 1,1,26471,
122,,Surface,3,Image 1,1,26472,
56,,Surface,3,Image 1,1,26473,
30,,Surface,3,Image 1,1,26474,
144,,Surface,3,Image 1,1,26475,
152,,Surface,3,Image 1,1,26476,
95,,Surface,3,Image 1,1,26477,
94,,Surface,3,Image 1,1,26478,
121,,Surface,3,Image 1,1,26480,
84,,Surface,3,Image 1,1,26481,
0,,Surface,3,Image 1,1,26482,
73,,Surface,3,Image 1,1,26483,
0,,Surface,3,Image 1,1,26484,
0,,Surface,3,Image 1,1,26485,
123,,Surface,3,Image 1,1,26486,
108,,Surface,3,Image 1,1,26487,
81,,Surface,3,Image 1,1,26488,
76,,Surface,3,Image 1,1,26489,
118,,Surface,3,Image 1,1,26490,
0,,Surface,3,Image 1,1,26491,
139,,Surface,3,Image 1,1,26492,
122,,Surface,3,Image 1,1,26493,
122,,Surface,3,Image 1,1,26494,
0,,Surface,3,Image 1,1,26495,
136,,Surface,3,Image 1,1,26497,
46,,Surface,3,Image 1,1,26498,
126,,Surface,3,Image 1,1,26499,
120,,Surface,3,Image 1,1,26502,
134,,Surface,3,Image 1,1,26503,
83,,Surface,3,Image 1,1,26504,
85,,Surface,3,Image 1,1,26506,
148,,Surface,3,Image 1,1,26507,
93,,Surface,3,Image 1,1,26509,
24,,Surface,3,Image 1,1,26510,
0,,Surface,3,Image 1,1,26512,
82,,Surface,3,Image 1,1,26513,
66,,Surface,3,Image 1,1,26514,
164,,Surface,3,Image 1,1,26515,
48,,Surface,3,Image 1,1,26516,
153,,Surface,3,Image 1,1,26517,
27,,Surface,3,Image 1,1,26518,
0,,Surface,3,Image 1,1,26521,
0,,Surface,3,Image 1,1,26522,
0,,Surface,3,Image 1,1,26523,
0,,Surface,3,Image 1,1,26524,
9,,Surface,3,Image 1,1,26525,
20,,Surface,3,Image 1,1,26526,
80,,Surface,3,Image 1,1,26527,
4,,Surface,3,Image 1,1,26528,
130,,Surface,3,Image 1,1,26529,
127,,Surface,3,Image 1,1,26530,
62,,Surface,3,Image 1,1,26531,
122,,Surface,3,Image 1,1,26532,
51,,Surface,3,Image 1,1,26533,
66,,Surface,3,Image 1,1,26534,
67,,Surface,3,Image 1,1,26535,
50,,Surface,3,Image 1,1,26536,
154,,Surface,3,Image 1,1,26537,
107,,Surface,3,Image 1,1,26538,
121,,Surface,3,Image 1,1,26539,
18,,Surface,3,Image 1,1,26541,
112,,Surface,3,Image 1,1,26542,
0,,Surface,3,Image 1,1,26543,
93,,Surface,3,Image 1,1,26544,
130,,Surface,3,Image 1,1,26545,
102,,Surface,3,Image 1,1,26546,
136,,Surface,3,Image 1,1,26547,
0,,Surface,3,Image 1,1,26548,
143,,Surface,3,Image 1,1,26549,
136,,Surface,3,Image 1,1,26550,
43,,Surface,3,Image 1,1,26551,
0,,Surface,3,Image 1,1,26552,
107,,Surface,3,Image 1,1,26553,
32,,Surface,3,Image 1,1,26554,
101,,Surface,3,Image 1,1,26555,
135,,Surface,3,Image 1,1,26556,
0,,Surface,3,Image 1,1,26557,
97,,Surface,3,Image 1,1,26558,
0,,Surface,3,Image 1,1,26559,
102,,Surface,3,Image 1,1,26560,
47,,Surface,3,Image 1,1,26561,
128,,Surface,3,Image 1,1,26562,
150,,Surface,3,Image 1,1,26563,
92,,Surface,3,Image 1,1,26564,
0,,Surface,3,Image 1,1,26565,
110,,Surface,3,Image 1,1,26567,
1,,Surface,3,Image 1,1,26568,
122,,Surface,3,Image 1,1,26569,
158,,Surface,3,Image 1,1,26570,
0,,Surface,3,Image 1,1,26571,
91,,Surface,3,Image 1,1,26572,
127,,Surface,3,Image 1,1,26573,
8,,Surface,3,Image 1,1,26574,
128,,Surface,3,Image 1,1,26575,
0,,Surface,3,Image 1,1,26576,
123,,Surface,3,Image 1,1,26577,
70,,Surface,3,Image 1,1,26578,
126,,Surface,3,Image 1,1,26580,
134,,Surface,3,Image 1,1,26581,
85,,Surface,3,Image 1,1,26582,
0,,Surface,3,Image 1,1,26583,
0,,Surface,3,Image 1,1,26584,
0,,Surface,3,Image 1,1,26585,
96,,Surface,3,Image 1,1,26586,
0,,Surface,3,Image 1,1,26587,
174,,Surface,3,Image 1,1,26589,
118,,Surface,3,Image 1,1,26591,
0,,Surface,3,Image 1,1,26592,
73,,Surface,3,Image 1,1,26593,
23,,Surface,3,Image 1,1,26594,
48,,Surface,3,Image 1,1,26595,
0,,Surface,3,Image 1,1,26597,
126,,Surface,3,Image 1,1,26598,
88,,Surface,3,Image 1,1,26599,
98,,Surface,3,Image 1,1,26600,
0,,Surface,3,Image 1,1,26601,
160,,Surface,3,Image 1,1,26602,
6,,Surface,3,Image 1,1,26603,
90,,Surface,3,Image 1,1,26604,
142,,Surface,3,Image 1,1,26606,
99,,Surface,3,Image 1,1,26607,
130,,Surface,3,Image 1,1,26608,
113,,Surface,3,Image 1,1,26609,
104,,Surface,3,Image 1,1,26610,
122,,Surface,3,Image 1,1,26611,
103,,Surface,3,Image 1,1,26612,
22,,Surface,3,Image 1,1,26614,
65,,Surface,3,Image 1,1,26616,
88,,Surface,3,Image 1,1,26617,
155,,Surface,3,Image 1,1,26621,
91,,Surface,3,Image 1,1,26622,
88,,Surface,3,Image 1,1,26624,
137,,Surface,3,Image 1,1,26626,
58,,Surface,3,Image 1,1,26627,
121,,Surface,3,Image 1,1,26628,
108,,Surface,3,Image 1,1,26630,
153,,Surface,3,Image 1,1,26632,
137,,Surface,3,Image 1,1,26633,
13,,Surface,3,Image 1,1,26635,
59,,Surface,3,Image 1,1,26636,
32,,Surface,3,Image 1,1,26637,
88,,Surface,3,Image 1,1,26638,
65,,Surface,3,Image 1,1,26639,
113,,Surface,3,Image 1,1,26640,
59,,Surface,3,Image 1,1,26641,
107,,Surface,3,Image 1,1,26642,
145,,Surface,3,Image 1,1,26643,
114,,Surface,3,Image 1,1,26644,
0,,Surface,3,Image 1,1,26645,
0,,Surface,3,Image 1,1,26646,
44,,Surface,3,Image 1,1,26647,
103,,Surface,3,Image 1,1,26649,
117,,Surface,3,Image 1,1,26652,
0,,Surface,3,Image 1,1,26654,
75,,Surface,3,Image 1,1,26655,
76,,Surface,3,Image 1,1,26658,
103,,Surface,3,Image 1,1,26659,
81,,Surface,3,Image 1,1,26660,
147,,Surface,3,Image 1,1,26661,
0,,Surface,3,Image 1,1,26662,
119,,Surface,3,Image 1,1,26663,
107,,Surface,3,Image 1,1,26664,
77,,Surface,3,Image 1,1,26665,
91,,Surface,3,Image 1,1,26666,
0,,Surface,3,Image 1,1,26667,
94,,Surface,3,Image 1,1,26668,
102,,Surface,3,Image 1,1,26669,
133,,Surface,3,Image 1,1,26670,
0,,Surface,3,Image 1,1,26671,
91,,Surface,3,Image 1,1,26672,
146,,Surface,3,Image 1,1,26673,
141,,Surface,3,Image 1,1,26674,
102,,Surface,3,Image 1,1,26675,
93,,Surface,3,Image 1,1,26676,
65,,Surface,3,Image 1,1,26677,
135,,Surface,3,Image 1,1,26678,
0,,Surface,3,Image 1,1,26679,
139,,Surface,3,Image 1,1,26681,
127,,Surface,3,Image 1,1,26682,
0,,Surface,3,Image 1,1,26683,
95,,Surface,3,Image 1,1,26686,
79,,Surface,3,Image 1,1,26688,
62,,Surface,3,Image 1,1,26689,
99,,Surface,3,Image 1,1,26690,
130,,Surface,3,Image 1,1,26691,
118,,Surface,3,Image 1,1,26692,
101,,Surface,3,Image 1,1,26694,
32,,Surface,3,Image 1,1,26695,
79,,Surface,3,Image 1,1,26696,
93,,Surface,3,Image 1,1,26697,
133,,Surface,3,Image 1,1,26699,
10,,Surface,3,Image 1,1,26700,
89,,Surface,3,Image 1,1,26701,
137,,Surface,3,Image 1,1,26702,
0,,Surface,3,Image 1,1,26703,
0,,Surface,3,Image 1,1,26704,
66,,Surface,3,Image 1,1,26705,
67,,Surface,3,Image 1,1,26706,
99,,Surface,3,Image 1,1,26707,
83,,Surface,3,Image 1,1,26708,
121,,Surface,3,Image 1,1,26709,
83,,Surface,3,Image 1,1,26710,
86,,Surface,3,Image 1,1,26711,
52,,Surface,3,Image 1,1,26712,
94,,Surface,3,Image 1,1,26713,
126,,Surface,3,Image 1,1,26714,
51,,Surface,3,Image 1,1,26716,
29,,Surface,3,Image 1,1,26717,
107,,Surface,3,Image 1,1,26718,
0,,Surface,3,Image 1,1,26719,
89,,Surface,3,Image 1,1,26720,
100,,Surface,3,Image 1,1,26722,
106,,Surface,3,Image 1,1,26723,
170,,Surface,3,Image 1,1,26724,
118,,Surface,3,Image 1,1,26725,
104,,Surface,3,Image 1,1,26726,
22,,Surface,3,Image 1,1,26727,
108,,Surface,3,Image 1,1,26728,
109,,Surface,3,Image 1,1,26729,
0,,Surface,3,Image 1,1,26730,
66,,Surface,3,Image 1,1,26731,
0,,Surface,3,Image 1,1,26732,
26,,Surface,3,Image 1,1,26733,
154,,Surface,3,Image 1,1,26734,
132,,Surface,3,Image 1,1,26735,
73,,Surface,3,Image 1,1,26736,
124,,Surface,3,Image 1,1,26737,
0,,Surface,3,Image 1,1,26739,
129,,Surface,3,Image 1,1,26740,
102,,Surface,3,Image 1,1,26741,
38,,Surface,3,Image 1,1,26742,
139,,Surface,3,Image 1,1,26743,
22,,Surface,3,Image 1,1,26745,
0,,Surface,3,Image 1,1,26746,
39,,Surface,3,Image 1,1,26747,
75,,Surface,3,Image 1,1,26748,
128,,Surface,3,Image 1,1,26749,
0,,Surface,3,Image 1,1,26750,
0,,Surface,3,Image 1,1,26751,
58,,Surface,3,Image 1,1,26752,
99,,Surface,3,Image 1,1,26753,
83,,Surface,3,Image 1,1,26754,
108,,Surface,3,Image 1,1,26755,
78,,Surface,3,Image 1,1,26756,
122,,Surface,3,Image 1,1,26758,
102,,Surface,3,Image 1,1,26759,
130,,Surface,3,Image 1,1,26760,
139,,Surface,3,Image 1,1,26761,
0,,Surface,3,Image 1,1,26762,
7,,Surface,3,Image 1,1,26763,
98,,Surface,3,Image 1,1,26764,
115,,Surface,3,Image 1,1,26765,
124,,Surface,3,Image 1,1,26766,
132,,Surface,3,Image 1,1,26767,
120,,Surface,3,Image 1,1,26768,
0,,Surface,3,Image 1,1,26771,
0,,Surface,3,Image 1,1,26772,
0,,Surface,3,Image 1,1,26773,
140,,Surface,3,Image 1,1,26774,
107,,Surface,3,Image 1,1,26776,
0,,Surface,3,Image 1,1,26777,
38,,Surface,3,Image 1,1,26778,
93,,Surface,3,Image 1,1,26779,
0,,Surface,3,Image 1,1,26780,
129,,Surface,3,Image 1,1,26781,
0,,Surface,3,Image 1,1,26783,
46,,Surface,3,Image 1,1,26784,
59,,Surface,3,Image 1,1,26785,
0,,Surface,3,Image 1,1,26786,
0,,Surface,3,Image 1,1,26787,
29,,Surface,3,Image 1,1,26788,
123,,Surface,3,Image 1,1,26789,
142,,Surface,3,Image 1,1,26790,
81,,Surface,3,Image 1,1,26791,
145,,Surface,3,Image 1,1,26792,
0,,Surface,3,Image 1,1,26793,
135,,Surface,3,Image 1,1,26794,
121,,Surface,3,Image 1,1,26795,
0,,Surface,3,Image 1,1,26796,
104,,Surface,3,Image 1,1,26797,
130,,Surface,3,Image 1,1,26798,
121,,Surface,3,Image 1,1,26799,
151,,Surface,3,Image 1,1,26800,
101,,Surface,3,Image 1,1,26801,
74,,Surface,3,Image 1,1,26802,
63,,Surface,3,Image 1,1,26803,
0,,Surface,3,Image 1,1,26804,
24,,Surface,3,Image 1,1,26805,
140,,Surface,3,Image 1,1,26806,
0,,Surface,3,Image 1,1,26807,
58,,Surface,3,Image 1,1,26808,
91,,Surface,3,Image 1,1,26809,
129,,Surface,3,Image 1,1,26810,
157,,Surface,3,Image 1,1,26811,
131,,Surface,3,Image 1,1,26812,
76,,Surface,3,Image 1,1,26813,
113,,Surface,3,Image 1,1,26814,
122,,Surface,3,Image 1,1,26815,
121,,Surface,3,Image 1,1,26816,
148,,Surface,3,Image 1,1,26817,
73,,Surface,3,Image 1,1,26818,
207,,Surface,3,Image 1,1,26819,
139,,Surface,3,Image 1,1,26820,
0,,Surface,3,Image 1,1,26821,
0,,Surface,3,Image 1,1,26822,
0,,Surface,3,Image 1,1,26823,
36,,Surface,3,Image 1,1,26824,
90,,Surface,3,Image 1,1,26825,
64,,Surface,3,Image 1,1,26826,
0,,Surface,3,Image 1,1,26827,
141,,Surface,3,Image 1,1,26828,
132,,Surface,3,Image 1,1,26829,
39,,Surface,3,Image 1,1,26830,
122,,Surface,3,Image 1,1,26831,
0,,Surface,3,Image 1,1,26833,
0,,Surface,3,Image 1,1,26834,
126,,Surface,3,Image 1,1,26835,
6,,Surface,3,Image 1,1,26836,
96,,Surface,3,Image 1,1,26837,
26,,Surface,3,Image 1,1,26838,
0,,Surface,3,Image 1,1,26839,
57,,Surface,3,Image 1,1,26840,
136,,Surface,3,Image 1,1,26841,
99,,Surface,3,Image 1,1,26843,
102,,Surface,3,Image 1,1,26844,
113,,Surface,3,Image 1,1,26845,
22,,Surface,3,Image 1,1,26846,
80,,Surface,3,Image 1,1,26847,
0,,Surface,3,Image 1,1,26848,
117,,Surface,3,Image 1,1,26849,
162,,Surface,3,Image 1,1,26850,
159,,Surface,3,Image 1,1,26852,
0,,Surface,3,Image 1,1,26853,
108,,Surface,3,Image 1,1,26854,
23,,Surface,3,Image 1,1,26855,
105,,Surface,3,Image 1,1,26856,
135,,Surface,3,Image 1,1,26857,
123,,Surface,3,Image 1,1,26858,
124,,Surface,3,Image 1,1,26859,
113,,Surface,3,Image 1,1,26860,
114,,Surface,3,Image 1,1,26861,
93,,Surface,3,Image 1,1,26862,
97,,Surface,3,Image 1,1,26863,
105,,Surface,3,Image 1,1,26864,
118,,Surface,3,Image 1,1,26865,
107,,Surface,3,Image 1,1,26866,
85,,Surface,3,Image 1,1,26867,
108,,Surface,3,Image 1,1,26869,
79,,Surface,3,Image 1,1,26870,
0,,Surface,3,Image 1,1,26871,
78,,Surface,3,Image 1,1,26872,
99,,Surface,3,Image 1,1,26873,
81,,Surface,3,Image 1,1,26874,
33,,Surface,3,Image 1,1,26875,
82,,Surface,3,Image 1,1,26876,
0,,Surface,3,Image 1,1,26877,
96,,Surface,3,Image 1,1,26878,
99,,Surface,3,Image 1,1,26880,
66,,Surface,3,Image 1,1,26881,
101,,Surface,3,Image 1,1,26882,
98,,Surface,3,Image 1,1,26883,
0,,Surface,3,Image 1,1,26884,
103,,Surface,3,Image 1,1,26885,
0,,Surface,3,Image 1,1,26886,
16,,Surface,3,Image 1,1,26888,
0,,Surface,3,Image 1,1,26889,
139,,Surface,3,Image 1,1,26890,
82,,Surface,3,Image 1,1,26891,
72,,Surface,3,Image 1,1,26892,
162,,Surface,3,Image 1,1,26893,
72,,Surface,3,Image 1,1,26894,
125,,Surface,3,Image 1,1,26895,
0,,Surface,3,Image 1,1,26896,
73,,Surface,3,Image 1,1,26897,
29,,Surface,3,Image 1,1,26898,
64,,Surface,3,Image 1,1,26899,
75,,Surface,3,Image 1,1,26900,
47,,Surface,3,Image 1,1,26901,
0,,Surface,3,Image 1,1,26902,
130,,Surface,3,Image 1,1,26903,
0,,Surface,3,Image 1,1,26904,
0,,Surface,3,Image 1,1,26906,
0,,Surface,3,Image 1,1,26907,
130,,Surface,3,Image 1,1,26908,
109,,Surface,3,Image 1,1,26909,
99,,Surface,3,Image 1,1,26910,
0,,Surface,3,Image 1,1,26911,
132,,Surface,3,Image 1,1,26912,
111,,Surface,3,Image 1,1,26913,
0,,Surface,3,Image 1,1,26914,
43,,Surface,3,Image 1,1,26915,
124,,Surface,3,Image 1,1,26916,
6,,Surface,3,Image 1,1,26917,
0,,Surface,3,Image 1,1,26918,
119,,Surface,3,Image 1,1,26920,
84,,Surface,3,Image 1,1,26921,
107,,Surface,3,Image 1,1,26922,
2,,Surface,3,Image 1,1,26923,
87,,Surface,3,Image 1,1,26924,
66,,Surface,3,Image 1,1,26925,
103,,Surface,3,Image 1,1,26926,
77,,Surface,3,Image 1,1,26927,
80,,Surface,3,Image 1,1,26929,
114,,Surface,3,Image 1,1,26930,
49,,Surface,3,Image 1,1,26932,
123,,Surface,3,Image 1,1,26933,
0,,Surface,3,Image 1,1,26934,
0,,Surface,3,Image 1,1,26935,
112,,Surface,3,Image 1,1,26936,
121,,Surface,3,Image 1,1,26937,
22,,Surface,3,Image 1,1,26938,
24,,Surface,3,Image 1,1,26939,
63,,Surface,3,Image 1,1,26940,
121,,Surface,3,Image 1,1,26941,
143,,Surface,3,Image 1,1,26942,
152,,Surface,3,Image 1,1,26944,
142,,Surface,3,Image 1,1,26945,
118,,Surface,3,Image 1,1,26946,
116,,Surface,3,Image 1,1,26947,
129,,Surface,3,Image 1,1,26948,
0,,Surface,3,Image 1,1,26949,
143,,Surface,3,Image 1,1,26950,
90,,Surface,3,Image 1,1,26951,
0,,Surface,3,Image 1,1,26952,
78,,Surface,3,Image 1,1,26953,
56,,Surface,3,Image 1,1,26954,
94,,Surface,3,Image 1,1,26956,
115,,Surface,3,Image 1,1,26957,
137,,Surface,3,Image 1,1,26958,
47,,Surface,3,Image 1,1,26960,
56,,Surface,3,Image 1,1,26961,
109,,Surface,3,Image 1,1,26962,
126,,Surface,3,Image 1,1,26963,
99,,Surface,3,Image 1,1,26964,
0,,Surface,3,Image 1,1,26965,
128,,Surface,3,Image 1,1,26966,
140,,Surface,3,Image 1,1,26967,
129,,Surface,3,Image 1,1,26968,
143,,Surface,3,Image 1,1,26970,
98,,Surface,3,Image 1,1,26971,
147,,Surface,3,Image 1,1,26972,
127,,Surface,3,Image 1,1,26973,
0,,Surface,3,Image 1,1,26974,
0,,Surface,3,Image 1,1,26975,
87,,Surface,3,Image 1,1,26976,
69,,Surface,3,Image 1,1,26977,
35,,Surface,3,Image 1,1,26978,
103,,Surface,3,Image 1,1,26980,
0,,Surface,3,Image 1,1,26981,
89,,Surface,3,Image 1,1,26982,
0,,Surface,3,Image 1,1,26983,
0,,Surface,3,Image 1,1,26984,
156,,Surface,3,Image 1,1,26985,
0,,Surface,3,Image 1,1,26986,
0,,Surface,3,Image 1,1,26987,
150,,Surface,3,Image 1,1,26988,
117,,Surface,3,Image 1,1,26989,
17,,Surface,3,Image 1,1,26990,
81,,Surface,3,Image 1,1,26992,
151,,Surface,3,Image 1,1,26993,
103,,Surface,3,Image 1,1,26994,
