
Intensity Max Ch=6 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
12480,,Surface,6,Image 1,1,26181,
651,,Surface,6,Image 1,1,26182,
3756,,Surface,6,Image 1,1,26183,
1248,,Surface,6,Image 1,1,26184,
1316,,Surface,6,Image 1,1,26185,
3338,,Surface,6,Image 1,1,26186,
3323,,Surface,6,Image 1,1,26189,
1363,,Surface,6,Image 1,1,26190,
2356,,Surface,6,Image 1,1,26192,
496,,Surface,6,Image 1,1,26193,
4387,,Surface,6,Image 1,1,26194,
1557,,Surface,6,Image 1,1,26195,
1166,,Surface,6,Image 1,1,26196,
711,,Surface,6,Image 1,1,26197,
836,,Surface,6,Image 1,1,26198,
1947,,Surface,6,Image 1,1,26199,
1104,,Surface,6,Image 1,1,26200,
617,,Surface,6,Image 1,1,26201,
1900,,Surface,6,Image 1,1,26203,
1985,,Surface,6,Image 1,1,26204,
1147,,Surface,6,Image 1,1,26205,
3922,,Surface,6,Image 1,1,26206,
995,,Surface,6,Image 1,1,26207,
5338,,Surface,6,Image 1,1,26208,
659,,Surface,6,Image 1,1,26209,
818,,Surface,6,Image 1,1,26211,
2498,,Surface,6,Image 1,1,26212,
2197,,Surface,6,Image 1,1,26213,
696,,Surface,6,Image 1,1,26214,
517,,Surface,6,Image 1,1,26215,
1197,,Surface,6,Image 1,1,26216,
956,,Surface,6,Image 1,1,26217,
2920,,Surface,6,Image 1,1,26218,
583,,Surface,6,Image 1,1,26219,
2095,,Surface,6,Image 1,1,26220,
908,,Surface,6,Image 1,1,26221,
2188,,Surface,6,Image 1,1,26222,
472,,Surface,6,Image 1,1,26225,
960,,Surface,6,Image 1,1,26226,
5402,,Surface,6,Image 1,1,26227,
4728,,Surface,6,Image 1,1,26228,
1229,,Surface,6,Image 1,1,26229,
1587,,Surface,6,Image 1,1,26230,
1220,,Surface,6,Image 1,1,26231,
944,,Surface,6,Image 1,1,26232,
1043,,Surface,6,Image 1,1,26233,
2221,,Surface,6,Image 1,1,26235,
1340,,Surface,6,Image 1,1,26236,
619,,Surface,6,Image 1,1,26237,
1113,,Surface,6,Image 1,1,26238,
1205,,Surface,6,Image 1,1,26241,
624,,Surface,6,Image 1,1,26242,
3227,,Surface,6,Image 1,1,26245,
5047,,Surface,6,Image 1,1,26246,
1051,,Surface,6,Image 1,1,26247,
1563,,Surface,6,Image 1,1,26248,
696,,Surface,6,Image 1,1,26249,
1018,,Surface,6,Image 1,1,26250,
527,,Surface,6,Image 1,1,26251,
5430,,Surface,6,Image 1,1,26252,
2907,,Surface,6,Image 1,1,26253,
665,,Surface,6,Image 1,1,26254,
2707,,Surface,6,Image 1,1,26255,
964,,Surface,6,Image 1,1,26256,
1943,,Surface,6,Image 1,1,26258,
6769,,Surface,6,Image 1,1,26259,
665,,Surface,6,Image 1,1,26260,
1397,,Surface,6,Image 1,1,26261,
1385,,Surface,6,Image 1,1,26262,
1402,,Surface,6,Image 1,1,26263,
7860,,Surface,6,Image 1,1,26264,
5974,,Surface,6,Image 1,1,26265,
814,,Surface,6,Image 1,1,26266,
1404,,Surface,6,Image 1,1,26267,
861,,Surface,6,Image 1,1,26268,
425,,Surface,6,Image 1,1,26269,
567,,Surface,6,Image 1,1,26270,
1274,,Surface,6,Image 1,1,26271,
