
Intensity Sum Ch=27 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
7.45342e+08,,Surface,27,Image 1,1,26181,
9.13626e+07,,Surface,27,Image 1,1,26182,
9.49101e+08,,Surface,27,Image 1,1,26183,
2.26048e+08,,Surface,27,Image 1,1,26184,
2.95358e+08,,Surface,27,Image 1,1,26185,
2.49341e+08,,Surface,27,Image 1,1,26186,
2.8706e+08,,Surface,27,Image 1,1,26189,
2.80627e+08,,Surface,27,Image 1,1,26190,
9.81366e+07,,Surface,27,Image 1,1,26192,
2.12151e+08,,Surface,27,Image 1,1,26193,
2.41697e+08,,Surface,27,Image 1,1,26194,
3.62214e+08,,Surface,27,Image 1,1,26195,
7.88547e+07,,Surface,27,Image 1,1,26196,
2.04588e+08,,Surface,27,Image 1,1,26197,
1.33389e+08,,Surface,27,Image 1,1,26198,
5.16362e+08,,Surface,27,Image 1,1,26199,
3.57188e+08,,Surface,27,Image 1,1,26200,
8.57143e+07,,Surface,27,Image 1,1,26201,
3.55632e+08,,Surface,27,Image 1,1,26203,
3.43369e+08,,Surface,27,Image 1,1,26204,
1.19226e+08,,Surface,27,Image 1,1,26205,
1.05462e+09,,Surface,27,Image 1,1,26206,
1.43302e+08,,Surface,27,Image 1,1,26207,
6.77743e+07,,Surface,27,Image 1,1,26208,
2.15994e+08,,Surface,27,Image 1,1,26209,
1.44227e+08,,Surface,27,Image 1,1,26211,
8.53576e+07,,Surface,27,Image 1,1,26212,
3.29653e+08,,Surface,27,Image 1,1,26213,
1.42459e+08,,Surface,27,Image 1,1,26214,
1.88127e+08,,Surface,27,Image 1,1,26215,
3.58805e+08,,Surface,27,Image 1,1,26216,
3.4862e+08,,Surface,27,Image 1,1,26217,
4.82184e+08,,Surface,27,Image 1,1,26218,
7.69329e+07,,Surface,27,Image 1,1,26219,
9.13632e+08,,Surface,27,Image 1,1,26220,
5.136e+08,,Surface,27,Image 1,1,26221,
3.39703e+08,,Surface,27,Image 1,1,26222,
8.33903e+07,,Surface,27,Image 1,1,26225,
1.68011e+08,,Surface,27,Image 1,1,26226,
8.18944e+08,,Surface,27,Image 1,1,26227,
4.18312e+08,,Surface,27,Image 1,1,26228,
4.0517e+08,,Surface,27,Image 1,1,26229,
1.21882e+08,,Surface,27,Image 1,1,26230,
2.17797e+08,,Surface,27,Image 1,1,26231,
3.04039e+08,,Surface,27,Image 1,1,26232,
1.55915e+08,,Surface,27,Image 1,1,26233,
7.52114e+08,,Surface,27,Image 1,1,26235,
4.08514e+08,,Surface,27,Image 1,1,26236,
9.86141e+07,,Surface,27,Image 1,1,26237,
2.43025e+08,,Surface,27,Image 1,1,26238,
2.62095e+08,,Surface,27,Image 1,1,26241,
1.71469e+08,,Surface,27,Image 1,1,26242,
3.06994e+08,,Surface,27,Image 1,1,26245,
3.58471e+08,,Surface,27,Image 1,1,26246,
1.95755e+08,,Surface,27,Image 1,1,26247,
2.69247e+08,,Surface,27,Image 1,1,26248,
628733,,Surface,27,Image 1,1,26249,
3.9452e+08,,Surface,27,Image 1,1,26250,
9.37022e+07,,Surface,27,Image 1,1,26251,
3.1661e+08,,Surface,27,Image 1,1,26252,
3.45324e+08,,Surface,27,Image 1,1,26253,
1.59416e+08,,Surface,27,Image 1,1,26254,
2.11534e+08,,Surface,27,Image 1,1,26255,
8.73435e+07,,Surface,27,Image 1,1,26256,
3.62951e+08,,Surface,27,Image 1,1,26258,
7.46429e+08,,Surface,27,Image 1,1,26259,
1.7193e+08,,Surface,27,Image 1,1,26260,
1.30289e+08,,Surface,27,Image 1,1,26261,
1.84582e+08,,Surface,27,Image 1,1,26262,
1.46254e+08,,Surface,27,Image 1,1,26263,
4.04314e+08,,Surface,27,Image 1,1,26264,
6.4922e+08,,Surface,27,Image 1,1,26265,
1.936e+08,,Surface,27,Image 1,1,26266,
4.34378e+08,,Surface,27,Image 1,1,26267,
3.65377e+08,,Surface,27,Image 1,1,26268,
7.24204e+07,,Surface,27,Image 1,1,26269,
6.87877e+07,,Surface,27,Image 1,1,26270,
1.33703e+08,,Surface,27,Image 1,1,26271,
1.42827e+08,,Surface,27,Image 1,1,26272,
5.88946e+08,,Surface,27,Image 1,1,26273,
5.29301e+08,,Surface,27,Image 1,1,26274,
2.44065e+08,,Surface,27,Image 1,1,26275,
1.63458e+08,,Surface,27,Image 1,1,26276,
2.86146e+06,,Surface,27,Image 1,1,26277,
5.38426e+08,,Surface,27,Image 1,1,26279,
6.51353e+08,,Surface,27,Image 1,1,26280,
2.99646e+08,,Surface,27,Image 1,1,26281,
2.47747e+08,,Surface,27,Image 1,1,26282,
4.45534e+08,,Surface,27,Image 1,1,26283,
2.61488e+08,,Surface,27,Image 1,1,26284,
8.60797e+08,,Surface,27,Image 1,1,26285,
1.27821e+09,,Surface,27,Image 1,1,26286,
3.44479e+08,,Surface,27,Image 1,1,26287,
3.06273e+08,,Surface,27,Image 1,1,26289,
2.91435e+08,,Surface,27,Image 1,1,26290,
1.53379e+08,,Surface,27,Image 1,1,26291,
2.32468e+08,,Surface,27,Image 1,1,26292,
2.16879e+07,,Surface,27,Image 1,1,26294,
3.13401e+08,,Surface,27,Image 1,1,26295,
2.23708e+08,,Surface,27,Image 1,1,26296,
2.35658e+08,,Surface,27,Image 1,1,26297,
3.22455e+08,,Surface,27,Image 1,1,26298,
3.37782e+08,,Surface,27,Image 1,1,26299,
3.54319e+08,,Surface,27,Image 1,1,26301,
5.09853e+08,,Surface,27,Image 1,1,26304,
1.86115e+08,,Surface,27,Image 1,1,26305,
2.25692e+08,,Surface,27,Image 1,1,26307,
2.28595e+08,,Surface,27,Image 1,1,26308,
3.22001e+08,,Surface,27,Image 1,1,26309,
7.34617e+08,,Surface,27,Image 1,1,26310,
2.8809e+08,,Surface,27,Image 1,1,26311,
1.87496e+08,,Surface,27,Image 1,1,26312,
3.77888e+08,,Surface,27,Image 1,1,26313,
8.29069e+07,,Surface,27,Image 1,1,26315,
7.2478e+08,,Surface,27,Image 1,1,26317,
3.8446e+08,,Surface,27,Image 1,1,26318,
1.25855e+09,,Surface,27,Image 1,1,26319,
3.94892e+08,,Surface,27,Image 1,1,26320,
1.36864e+08,,Surface,27,Image 1,1,26321,
8.28313e+08,,Surface,27,Image 1,1,26322,
1.99596e+08,,Surface,27,Image 1,1,26323,
3.06837e+08,,Surface,27,Image 1,1,26324,
6.68099e+08,,Surface,27,Image 1,1,26326,
2.63771e+08,,Surface,27,Image 1,1,26327,
3.57804e+08,,Surface,27,Image 1,1,26328,
2.68549e+08,,Surface,27,Image 1,1,26329,
3.68332e+08,,Surface,27,Image 1,1,26330,
2.66596e+08,,Surface,27,Image 1,1,26331,
4.20523e+07,,Surface,27,Image 1,1,26332,
3.85348e+08,,Surface,27,Image 1,1,26334,
8.89389e+08,,Surface,27,Image 1,1,26336,
6.04723e+08,,Surface,27,Image 1,1,26338,
2.5873e+08,,Surface,27,Image 1,1,26339,
1.52025e+08,,Surface,27,Image 1,1,26340,
2.16227e+08,,Surface,27,Image 1,1,26342,
2.72519e+08,,Surface,27,Image 1,1,26343,
2.17475e+08,,Surface,27,Image 1,1,26344,
2.96895e+08,,Surface,27,Image 1,1,26345,
1.60659e+08,,Surface,27,Image 1,1,26348,
3.85524e+08,,Surface,27,Image 1,1,26349,
9.80241e+07,,Surface,27,Image 1,1,26350,
4.9874e+08,,Surface,27,Image 1,1,26351,
4.66374e+07,,Surface,27,Image 1,1,26352,
1.78865e+07,,Surface,27,Image 1,1,26353,
5.21696e+07,,Surface,27,Image 1,1,26354,
6.65984e+07,,Surface,27,Image 1,1,26355,
5.33647e+08,,Surface,27,Image 1,1,26357,
5.4244e+08,,Surface,27,Image 1,1,26359,
3.3365e+08,,Surface,27,Image 1,1,26362,
6.02242e+08,,Surface,27,Image 1,1,26364,
3.52249e+08,,Surface,27,Image 1,1,26365,
8.85465e+07,,Surface,27,Image 1,1,26366,
6.09195e+08,,Surface,27,Image 1,1,26368,
2.43017e+08,,Surface,27,Image 1,1,26369,
4.10923e+08,,Surface,27,Image 1,1,26370,
3.03673e+08,,Surface,27,Image 1,1,26371,
8.58657e+07,,Surface,27,Image 1,1,26375,
3.21201e+08,,Surface,27,Image 1,1,26382,
9.83332e+08,,Surface,27,Image 1,1,26383,
3.05575e+08,,Surface,27,Image 1,1,26384,
7.68314e+07,,Surface,27,Image 1,1,26385,
4.91645e+08,,Surface,27,Image 1,1,26386,
2.79498e+08,,Surface,27,Image 1,1,26387,
2.19389e+08,,Surface,27,Image 1,1,26388,
5.21844e+08,,Surface,27,Image 1,1,26389,
1.60475e+08,,Surface,27,Image 1,1,26390,
2.5979e+08,,Surface,27,Image 1,1,26391,
1.63759e+08,,Surface,27,Image 1,1,26392,
5.94997e+08,,Surface,27,Image 1,1,26393,
5.88398e+08,,Surface,27,Image 1,1,26394,
2.38063e+08,,Surface,27,Image 1,1,26395,
1.50599e+08,,Surface,27,Image 1,1,26396,
6.63482e+07,,Surface,27,Image 1,1,26397,
3.72904e+08,,Surface,27,Image 1,1,26398,
4.48259e+08,,Surface,27,Image 1,1,26399,
4.86244e+08,,Surface,27,Image 1,1,26401,
2.07639e+08,,Surface,27,Image 1,1,26402,
4.249e+08,,Surface,27,Image 1,1,26404,
2.02793e+08,,Surface,27,Image 1,1,26406,
4.77188e+08,,Surface,27,Image 1,1,26407,
4.18578e+08,,Surface,27,Image 1,1,26408,
2.33728e+08,,Surface,27,Image 1,1,26409,
1.89841e+08,,Surface,27,Image 1,1,26410,
2.31664e+08,,Surface,27,Image 1,1,26411,
3.21138e+08,,Surface,27,Image 1,1,26412,
2.14667e+08,,Surface,27,Image 1,1,26413,
4.64515e+08,,Surface,27,Image 1,1,26414,
4.74609e+08,,Surface,27,Image 1,1,26415,
3.73272e+08,,Surface,27,Image 1,1,26417,
1.02415e+08,,Surface,27,Image 1,1,26418,
1.509e+09,,Surface,27,Image 1,1,26419,
1.19917e+08,,Surface,27,Image 1,1,26420,
5.30252e+08,,Surface,27,Image 1,1,26421,
7.54041e+08,,Surface,27,Image 1,1,26423,
2.94802e+07,,Surface,27,Image 1,1,26425,
5.93329e+08,,Surface,27,Image 1,1,26426,
7.32634e+07,,Surface,27,Image 1,1,26427,
5.70707e+08,,Surface,27,Image 1,1,26428,
2.13236e+08,,Surface,27,Image 1,1,26429,
1.37106e+08,,Surface,27,Image 1,1,26430,
3.15683e+08,,Surface,27,Image 1,1,26431,
1.83493e+08,,Surface,27,Image 1,1,26432,
1.62009e+08,,Surface,27,Image 1,1,26433,
1.48529e+08,,Surface,27,Image 1,1,26434,
1.1492e+09,,Surface,27,Image 1,1,26435,
2.13435e+08,,Surface,27,Image 1,1,26436,
2.53672e+08,,Surface,27,Image 1,1,26437,
7.06265e+08,,Surface,27,Image 1,1,26438,
2.65215e+08,,Surface,27,Image 1,1,26439,
6.47858e+08,,Surface,27,Image 1,1,26440,
1.19794e+09,,Surface,27,Image 1,1,26441,
4.27476e+08,,Surface,27,Image 1,1,26442,
3.48114e+08,,Surface,27,Image 1,1,26443,
3.57652e+08,,Surface,27,Image 1,1,26444,
2.68454e+08,,Surface,27,Image 1,1,26446,
5.61263e+08,,Surface,27,Image 1,1,26448,
1.11231e+09,,Surface,27,Image 1,1,26451,
2.25609e+08,,Surface,27,Image 1,1,26452,
1.88065e+08,,Surface,27,Image 1,1,26453,
8.12882e+08,,Surface,27,Image 1,1,26456,
4.55725e+08,,Surface,27,Image 1,1,26457,
351289,,Surface,27,Image 1,1,26458,
2.47549e+08,,Surface,27,Image 1,1,26459,
4.5815e+08,,Surface,27,Image 1,1,26460,
2.46577e+08,,Surface,27,Image 1,1,26461,
3.39581e+07,,Surface,27,Image 1,1,26462,
4.43978e+07,,Surface,27,Image 1,1,26463,
8.19024e+08,,Surface,27,Image 1,1,26464,
1.48249e+08,,Surface,27,Image 1,1,26465,
3.36992e+08,,Surface,27,Image 1,1,26466,
2.4074e+08,,Surface,27,Image 1,1,26467,
7.81586e+08,,Surface,27,Image 1,1,26468,
4.47057e+07,,Surface,27,Image 1,1,26469,
3.75061e+08,,Surface,27,Image 1,1,26471,
1.23944e+08,,Surface,27,Image 1,1,26472,
1.79674e+08,,Surface,27,Image 1,1,26473,
3.54258e+08,,Surface,27,Image 1,1,26474,
1.14488e+08,,Surface,27,Image 1,1,26475,
8.31686e+07,,Surface,27,Image 1,1,26476,
2.15808e+08,,Surface,27,Image 1,1,26477,
5.16449e+08,,Surface,27,Image 1,1,26478,
1.7687e+07,,Surface,27,Image 1,1,26480,
3.21426e+08,,Surface,27,Image 1,1,26481,
2.92894e+08,,Surface,27,Image 1,1,26482,
1.01343e+09,,Surface,27,Image 1,1,26483,
4.09936e+08,,Surface,27,Image 1,1,26484,
1.7272e+08,,Surface,27,Image 1,1,26485,
2.37246e+08,,Surface,27,Image 1,1,26486,
2.39635e+08,,Surface,27,Image 1,1,26487,
5.07176e+08,,Surface,27,Image 1,1,26488,
1.26679e+08,,Surface,27,Image 1,1,26489,
5.06987e+08,,Surface,27,Image 1,1,26490,
2.97471e+08,,Surface,27,Image 1,1,26491,
