
Intensity Median Ch=39 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1,,Surface,39,Image 1,1,26181,
0.5,,Surface,39,Image 1,1,26182,
1,,Surface,39,Image 1,1,26183,
1,,Surface,39,Image 1,1,26184,
0.5,,Surface,39,Image 1,1,26185,
2,,Surface,39,Image 1,1,26186,
1,,Surface,39,Image 1,1,26189,
0.5,,Surface,39,Image 1,1,26190,
1,,Surface,39,Image 1,1,26192,
0.5,,Surface,39,Image 1,1,26193,
1,,Surface,39,Image 1,1,26194,
1,,Surface,39,Image 1,1,26195,
0.5,,Surface,39,Image 1,1,26196,
1,,Surface,39,Image 1,1,26197,
0.5,,Surface,39,Image 1,1,26198,
1,,Surface,39,Image 1,1,26199,
1,,Surface,39,Image 1,1,26200,
0.5,,Surface,39,Image 1,1,26201,
1,,Surface,39,Image 1,1,26203,
1,,Surface,39,Image 1,1,26204,
0.5,,Surface,39,Image 1,1,26205,
1,,Surface,39,Image 1,1,26206,
0.5,,Surface,39,Image 1,1,26207,
0.5,,Surface,39,Image 1,1,26208,
1,,Surface,39,Image 1,1,26209,
0.5,,Surface,39,Image 1,1,26211,
1,,Surface,39,Image 1,1,26212,
1,,Surface,39,Image 1,1,26213,
0.5,,Surface,39,Image 1,1,26214,
0.5,,Surface,39,Image 1,1,26215,
0.5,,Surface,39,Image 1,1,26216,
0.5,,Surface,39,Image 1,1,26217,
1,,Surface,39,Image 1,1,26218,
0.5,,Surface,39,Image 1,1,26219,
1,,Surface,39,Image 1,1,26220,
2,,Surface,39,Image 1,1,26221,
1,,Surface,39,Image 1,1,26222,
0.5,,Surface,39,Image 1,1,26225,
1,,Surface,39,Image 1,1,26226,
1,,Surface,39,Image 1,1,26227,
1,,Surface,39,Image 1,1,26228,
2,,Surface,39,Image 1,1,26229,
0.5,,Surface,39,Image 1,1,26230,
1,,Surface,39,Image 1,1,26231,
0.5,,Surface,39,Image 1,1,26232,
0.5,,Surface,39,Image 1,1,26233,
1,,Surface,39,Image 1,1,26235,
1,,Surface,39,Image 1,1,26236,
1,,Surface,39,Image 1,1,26237,
0.5,,Surface,39,Image 1,1,26238,
0.5,,Surface,39,Image 1,1,26241,
0.5,,Surface,39,Image 1,1,26242,
1,,Surface,39,Image 1,1,26245,
1,,Surface,39,Image 1,1,26246,
0.5,,Surface,39,Image 1,1,26247,
0.5,,Surface,39,Image 1,1,26248,
363,,Surface,39,Image 1,1,26249,
1,,Surface,39,Image 1,1,26250,
0.5,,Surface,39,Image 1,1,26251,
1,,Surface,39,Image 1,1,26252,
1,,Surface,39,Image 1,1,26253,
1,,Surface,39,Image 1,1,26254,
1,,Surface,39,Image 1,1,26255,
1,,Surface,39,Image 1,1,26256,
0.5,,Surface,39,Image 1,1,26258,
2,,Surface,39,Image 1,1,26259,
0.5,,Surface,39,Image 1,1,26260,
0.5,,Surface,39,Image 1,1,26261,
0.5,,Surface,39,Image 1,1,26262,
0.5,,Surface,39,Image 1,1,26263,
2,,Surface,39,Image 1,1,26264,
0.5,,Surface,39,Image 1,1,26265,
0.5,,Surface,39,Image 1,1,26266,
1,,Surface,39,Image 1,1,26267,
0.5,,Surface,39,Image 1,1,26268,
0.5,,Surface,39,Image 1,1,26269,
0.5,,Surface,39,Image 1,1,26270,
0.5,,Surface,39,Image 1,1,26271,
0.5,,Surface,39,Image 1,1,26272,
1,,Surface,39,Image 1,1,26273,
1,,Surface,39,Image 1,1,26274,
1,,Surface,39,Image 1,1,26275,
0.5,,Surface,39,Image 1,1,26276,
81,,Surface,39,Image 1,1,26277,
2,,Surface,39,Image 1,1,26279,
2,,Surface,39,Image 1,1,26280,
0.5,,Surface,39,Image 1,1,26281,
0.5,,Surface,39,Image 1,1,26282,
1,,Surface,39,Image 1,1,26283,
0.5,,Surface,39,Image 1,1,26284,
0.5,,Surface,39,Image 1,1,26285,
1,,Surface,39,Image 1,1,26286,
1,,Surface,39,Image 1,1,26287,
2,,Surface,39,Image 1,1,26289,
1,,Surface,39,Image 1,1,26290,
1,,Surface,39,Image 1,1,26291,
1,,Surface,39,Image 1,1,26292,
0.5,,Surface,39,Image 1,1,26294,
2,,Surface,39,Image 1,1,26295,
1,,Surface,39,Image 1,1,26296,
1,,Surface,39,Image 1,1,26297,
0.5,,Surface,39,Image 1,1,26298,
0.5,,Surface,39,Image 1,1,26299,
1,,Surface,39,Image 1,1,26301,
0.5,,Surface,39,Image 1,1,26304,
2,,Surface,39,Image 1,1,26305,
0.5,,Surface,39,Image 1,1,26307,
0.5,,Surface,39,Image 1,1,26308,
0.5,,Surface,39,Image 1,1,26309,
0.5,,Surface,39,Image 1,1,26310,
1,,Surface,39,Image 1,1,26311,
0.5,,Surface,39,Image 1,1,26312,
0.5,,Surface,39,Image 1,1,26313,
0.5,,Surface,39,Image 1,1,26315,
1,,Surface,39,Image 1,1,26317,
0.5,,Surface,39,Image 1,1,26318,
1,,Surface,39,Image 1,1,26319,
0.5,,Surface,39,Image 1,1,26320,
0.5,,Surface,39,Image 1,1,26321,
0.5,,Surface,39,Image 1,1,26322,
0.5,,Surface,39,Image 1,1,26323,
0.5,,Surface,39,Image 1,1,26324,
1,,Surface,39,Image 1,1,26326,
0.5,,Surface,39,Image 1,1,26327,
1,,Surface,39,Image 1,1,26328,
0.5,,Surface,39,Image 1,1,26329,
