
Intensity Sum Ch=22 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.75504e+08,,Surface,22,Image 1,1,26181,
3.18063e+07,,Surface,22,Image 1,1,26182,
2.37711e+09,,Surface,22,Image 1,1,26183,
6.21446e+07,,Surface,22,Image 1,1,26184,
8.52263e+07,,Surface,22,Image 1,1,26185,
9.93557e+07,,Surface,22,Image 1,1,26186,
2.11381e+08,,Surface,22,Image 1,1,26189,
2.04452e+08,,Surface,22,Image 1,1,26190,
4.65832e+07,,Surface,22,Image 1,1,26192,
3.77058e+08,,Surface,22,Image 1,1,26193,
3.34973e+08,,Surface,22,Image 1,1,26194,
7.74927e+08,,Surface,22,Image 1,1,26195,
1.03299e+08,,Surface,22,Image 1,1,26196,
4.62199e+07,,Surface,22,Image 1,1,26197,
2.36376e+08,,Surface,22,Image 1,1,26198,
1.95563e+08,,Surface,22,Image 1,1,26199,
9.22406e+08,,Surface,22,Image 1,1,26200,
1.3642e+07,,Surface,22,Image 1,1,26201,
2.29962e+07,,Surface,22,Image 1,1,26203,
1.80539e+08,,Surface,22,Image 1,1,26204,
3.5692e+08,,Surface,22,Image 1,1,26205,
1.89387e+08,,Surface,22,Image 1,1,26206,
2.08117e+08,,Surface,22,Image 1,1,26207,
2.86327e+08,,Surface,22,Image 1,1,26208,
2.85181e+07,,Surface,22,Image 1,1,26209,
4.99516e+07,,Surface,22,Image 1,1,26211,
1.5804e+08,,Surface,22,Image 1,1,26212,
3.68343e+08,,Surface,22,Image 1,1,26213,
7.82095e+07,,Surface,22,Image 1,1,26214,
6.41021e+08,,Surface,22,Image 1,1,26215,
5.61784e+07,,Surface,22,Image 1,1,26216,
1.22322e+08,,Surface,22,Image 1,1,26217,
3.72624e+08,,Surface,22,Image 1,1,26218,
2.28805e+07,,Surface,22,Image 1,1,26219,
4.77101e+08,,Surface,22,Image 1,1,26220,
3.96495e+08,,Surface,22,Image 1,1,26221,
6.68131e+08,,Surface,22,Image 1,1,26222,
1.31884e+08,,Surface,22,Image 1,1,26225,
2.20132e+08,,Surface,22,Image 1,1,26226,
3.39604e+08,,Surface,22,Image 1,1,26227,
2.24155e+07,,Surface,22,Image 1,1,26228,
1.99834e+08,,Surface,22,Image 1,1,26229,
3.95397e+07,,Surface,22,Image 1,1,26230,
3.39378e+08,,Surface,22,Image 1,1,26231,
