
Intensity Sum Ch=34 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
6.35352e+06,,Surface,34,Image 1,1,26181,
720827,,Surface,34,Image 1,1,26182,
5.24754e+07,,Surface,34,Image 1,1,26183,
1.05984e+06,,Surface,34,Image 1,1,26184,
2.33307e+06,,Surface,34,Image 1,1,26185,
1.41947e+06,,Surface,34,Image 1,1,26186,
3.07647e+06,,Surface,34,Image 1,1,26189,
1.35448e+06,,Surface,34,Image 1,1,26190,
950660,,Surface,34,Image 1,1,26192,
7.15565e+06,,Surface,34,Image 1,1,26193,
2.98864e+06,,Surface,34,Image 1,1,26194,
1.91781e+07,,Surface,34,Image 1,1,26195,
990004,,Surface,34,Image 1,1,26196,
271472,,Surface,34,Image 1,1,26197,
4.80026e+06,,Surface,34,Image 1,1,26198,
2.77347e+06,,Surface,34,Image 1,1,26199,
3.69962e+07,,Surface,34,Image 1,1,26200,
1.34617e+06,,Surface,34,Image 1,1,26201,
707696,,Surface,34,Image 1,1,26203,
2.7005e+06,,Surface,34,Image 1,1,26204,
7.10732e+06,,Surface,34,Image 1,1,26205,
4.81713e+06,,Surface,34,Image 1,1,26206,
9.76092e+06,,Surface,34,Image 1,1,26207,
9.90914e+06,,Surface,34,Image 1,1,26208,
172902,,Surface,34,Image 1,1,26209,
204181,,Surface,34,Image 1,1,26211,
3.32916e+06,,Surface,34,Image 1,1,26212,
6.17551e+06,,Surface,34,Image 1,1,26213,
174557,,Surface,34,Image 1,1,26214,
2.06013e+07,,Surface,34,Image 1,1,26215,
545928,,Surface,34,Image 1,1,26216,
512588,,Surface,34,Image 1,1,26217,
4.16778e+06,,Surface,34,Image 1,1,26218,
94574,,Surface,34,Image 1,1,26219,
7.74554e+06,,Surface,34,Image 1,1,26220,
6.92393e+06,,Surface,34,Image 1,1,26221,
1.92313e+07,,Surface,34,Image 1,1,26222,
3.09895e+06,,Surface,34,Image 1,1,26225,
5.22324e+06,,Surface,34,Image 1,1,26226,
2.11822e+06,,Surface,34,Image 1,1,26227,
386429,,Surface,34,Image 1,1,26228,
4.89251e+06,,Surface,34,Image 1,1,26229,
481009,,Surface,34,Image 1,1,26230,
1.50505e+07,,Surface,34,Image 1,1,26231,
1.67226e+07,,Surface,34,Image 1,1,26232,
448560,,Surface,34,Image 1,1,26233,
1.30267e+07,,Surface,34,Image 1,1,26235,
1.22797e+08,,Surface,34,Image 1,1,26236,
3.74687e+06,,Surface,34,Image 1,1,26237,
478294,,Surface,34,Image 1,1,26238,
1.24907e+06,,Surface,34,Image 1,1,26241,
180918,,Surface,34,Image 1,1,26242,
556201,,Surface,34,Image 1,1,26245,
924657,,Surface,34,Image 1,1,26246,
737164,,Surface,34,Image 1,1,26247,
7.24965e+06,,Surface,34,Image 1,1,26248,
2.6585e+07,,Surface,34,Image 1,1,26249,
1.98638e+06,,Surface,34,Image 1,1,26250,
120959,,Surface,34,Image 1,1,26251,
1.32795e+07,,Surface,34,Image 1,1,26252,
6.12309e+06,,Surface,34,Image 1,1,26253,
972038,,Surface,34,Image 1,1,26254,
204299,,Surface,34,Image 1,1,26255,
81725,,Surface,34,Image 1,1,26256,
4.25265e+06,,Surface,34,Image 1,1,26258,
545106,,Surface,34,Image 1,1,26259,
218339,,Surface,34,Image 1,1,26260,
9.1155e+06,,Surface,34,Image 1,1,26261,
1.50285e+06,,Surface,34,Image 1,1,26262,
385938,,Surface,34,Image 1,1,26263,
8.92134e+06,,Surface,34,Image 1,1,26264,
2.09299e+06,,Surface,34,Image 1,1,26265,
1.27947e+07,,Surface,34,Image 1,1,26266,
2.12225e+08,,Surface,34,Image 1,1,26267,
428314,,Surface,34,Image 1,1,26268,
564766,,Surface,34,Image 1,1,26269,
1.05008e+07,,Surface,34,Image 1,1,26270,
94352,,Surface,34,Image 1,1,26271,
313011,,Surface,34,Image 1,1,26272,
1.20969e+07,,Surface,34,Image 1,1,26273,
1.4317e+06,,Surface,34,Image 1,1,26274,
7.98844e+06,,Surface,34,Image 1,1,26275,
318163,,Surface,34,Image 1,1,26276,
1.34785e+06,,Surface,34,Image 1,1,26277,
705846,,Surface,34,Image 1,1,26279,
1.46412e+07,,Surface,34,Image 1,1,26280,
339546,,Surface,34,Image 1,1,26281,
1.23264e+07,,Surface,34,Image 1,1,26282,
1.20237e+06,,Surface,34,Image 1,1,26283,
202932,,Surface,34,Image 1,1,26284,
1.47413e+07,,Surface,34,Image 1,1,26285,
4.29816e+06,,Surface,34,Image 1,1,26286,
815142,,Surface,34,Image 1,1,26287,
589145,,Surface,34,Image 1,1,26289,
1.19984e+07,,Surface,34,Image 1,1,26290,
162140,,Surface,34,Image 1,1,26291,
835542,,Surface,34,Image 1,1,26292,
1.25614e+06,,Surface,34,Image 1,1,26294,
814578,,Surface,34,Image 1,1,26295,
2.25368e+06,,Surface,34,Image 1,1,26296,
1.15502e+07,,Surface,34,Image 1,1,26297,
378075,,Surface,34,Image 1,1,26298,
1.47499e+06,,Surface,34,Image 1,1,26299,
1.78479e+06,,Surface,34,Image 1,1,26301,
3.08506e+06,,Surface,34,Image 1,1,26304,
376231,,Surface,34,Image 1,1,26305,
320067,,Surface,34,Image 1,1,26307,
8.68329e+06,,Surface,34,Image 1,1,26308,
4.94971e+06,,Surface,34,Image 1,1,26309,
2.93444e+06,,Surface,34,Image 1,1,26310,
2.51128e+07,,Surface,34,Image 1,1,26311,
406790,,Surface,34,Image 1,1,26312,
1.93595e+07,,Surface,34,Image 1,1,26313,
111854,,Surface,34,Image 1,1,26315,
2.99092e+07,,Surface,34,Image 1,1,26317,
3.62747e+06,,Surface,34,Image 1,1,26318,
2.40499e+07,,Surface,34,Image 1,1,26319,
982169,,Surface,34,Image 1,1,26320,
3.68168e+06,,Surface,34,Image 1,1,26321,
2.76717e+06,,Surface,34,Image 1,1,26322,
1.70579e+07,,Surface,34,Image 1,1,26323,
7.79469e+06,,Surface,34,Image 1,1,26324,
3.34916e+06,,Surface,34,Image 1,1,26326,
372428,,Surface,34,Image 1,1,26327,
6.01426e+06,,Surface,34,Image 1,1,26328,
1.16104e+06,,Surface,34,Image 1,1,26329,
3.0505e+06,,Surface,34,Image 1,1,26330,
1.95839e+06,,Surface,34,Image 1,1,26331,
875048,,Surface,34,Image 1,1,26332,
950799,,Surface,34,Image 1,1,26334,
7.61398e+06,,Surface,34,Image 1,1,26336,
2.78228e+07,,Surface,34,Image 1,1,26338,
451037,,Surface,34,Image 1,1,26339,
1.1107e+06,,Surface,34,Image 1,1,26340,
116724,,Surface,34,Image 1,1,26342,
2.14036e+07,,Surface,34,Image 1,1,26343,
3.56282e+06,,Surface,34,Image 1,1,26344,
3.91512e+06,,Surface,34,Image 1,1,26345,
582214,,Surface,34,Image 1,1,26348,
1.08011e+06,,Surface,34,Image 1,1,26349,
365753,,Surface,34,Image 1,1,26350,
956464,,Surface,34,Image 1,1,26351,
245097,,Surface,34,Image 1,1,26352,
1.33347e+07,,Surface,34,Image 1,1,26353,
55099,,Surface,34,Image 1,1,26354,
92275,,Surface,34,Image 1,1,26355,
901364,,Surface,34,Image 1,1,26357,
3.28114e+06,,Surface,34,Image 1,1,26359,
2.03637e+07,,Surface,34,Image 1,1,26362,
2.32255e+06,,Surface,34,Image 1,1,26364,
2.96096e+06,,Surface,34,Image 1,1,26365,
3.25226e+06,,Surface,34,Image 1,1,26366,
3.95566e+07,,Surface,34,Image 1,1,26368,
411168,,Surface,34,Image 1,1,26369,
1.77782e+06,,Surface,34,Image 1,1,26370,
2.41732e+07,,Surface,34,Image 1,1,26371,
480110,,Surface,34,Image 1,1,26375,
900290,,Surface,34,Image 1,1,26382,
2.20398e+06,,Surface,34,Image 1,1,26383,
2.82271e+06,,Surface,34,Image 1,1,26384,
66912,,Surface,34,Image 1,1,26385,
1.1009e+07,,Surface,34,Image 1,1,26386,
1.19243e+06,,Surface,34,Image 1,1,26387,
2.16455e+06,,Surface,34,Image 1,1,26388,
3.21541e+06,,Surface,34,Image 1,1,26389,
3.31198e+06,,Surface,34,Image 1,1,26390,
8.01483e+06,,Surface,34,Image 1,1,26391,
75441,,Surface,34,Image 1,1,26392,
2.14642e+07,,Surface,34,Image 1,1,26393,
1.2299e+07,,Surface,34,Image 1,1,26394,
238681,,Surface,34,Image 1,1,26395,
176155,,Surface,34,Image 1,1,26396,
3.05193e+06,,Surface,34,Image 1,1,26397,
1.88321e+06,,Surface,34,Image 1,1,26398,
967367,,Surface,34,Image 1,1,26399,
7.10507e+06,,Surface,34,Image 1,1,26401,
1.43841e+07,,Surface,34,Image 1,1,26402,
8.74937e+06,,Surface,34,Image 1,1,26404,
264955,,Surface,34,Image 1,1,26406,
522540,,Surface,34,Image 1,1,26407,
8.83024e+06,,Surface,34,Image 1,1,26408,
1.18428e+06,,Surface,34,Image 1,1,26409,
7.90989e+06,,Surface,34,Image 1,1,26410,
998976,,Surface,34,Image 1,1,26411,
312069,,Surface,34,Image 1,1,26412,
1.46391e+06,,Surface,34,Image 1,1,26413,
2.69809e+06,,Surface,34,Image 1,1,26414,
1.78007e+06,,Surface,34,Image 1,1,26415,
2.18615e+06,,Surface,34,Image 1,1,26417,
1.4456e+06,,Surface,34,Image 1,1,26418,
9.13608e+06,,Surface,34,Image 1,1,26419,
4.37532e+06,,Surface,34,Image 1,1,26420,
3.36939e+06,,Surface,34,Image 1,1,26421,
3.05148e+06,,Surface,34,Image 1,1,26423,
82781,,Surface,34,Image 1,1,26425,
1.68468e+06,,Surface,34,Image 1,1,26426,
8.74838e+06,,Surface,34,Image 1,1,26427,
1.13505e+07,,Surface,34,Image 1,1,26428,
2.30384e+06,,Surface,34,Image 1,1,26429,
952079,,Surface,34,Image 1,1,26430,
3.87059e+06,,Surface,34,Image 1,1,26431,
1.58248e+07,,Surface,34,Image 1,1,26432,
402212,,Surface,34,Image 1,1,26433,
2.39921e+06,,Surface,34,Image 1,1,26434,
