
Intensity Mean Ch=37 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
25.8144,,Surface,37,Image 1,1,0,
37.3607,,Surface,37,Image 1,1,1,
21.7047,,Surface,37,Image 1,1,2,
1652.83,,Surface,37,Image 1,1,3,
50.2779,,Surface,37,Image 1,1,4,
34.9282,,Surface,37,Image 1,1,5,
58.7788,,Surface,37,Image 1,1,6,
33.6448,,Surface,37,Image 1,1,7,
460.704,,Surface,37,Image 1,1,8,
41.252,,Surface,37,Image 1,1,9,
27.0977,,Surface,37,Image 1,1,10,
164.603,,Surface,37,Image 1,1,11,
306.934,,Surface,37,Image 1,1,12,
71.361,,Surface,37,Image 1,1,13,
86.3581,,Surface,37,Image 1,1,14,
50.0395,,Surface,37,Image 1,1,15,
