
Intensity Sum Ch=40 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
24758,,Surface,40,Image 1,1,0,
22885,,Surface,40,Image 1,1,1,
54698,,Surface,40,Image 1,1,2,
86152,,Surface,40,Image 1,1,3,
96728,,Surface,40,Image 1,1,4,
48860,,Surface,40,Image 1,1,5,
221686,,Surface,40,Image 1,1,6,
47493,,Surface,40,Image 1,1,7,
102608,,Surface,40,Image 1,1,8,
96469,,Surface,40,Image 1,1,9,
91616,,Surface,40,Image 1,1,10,
170325,,Surface,40,Image 1,1,11,
5.41734e+06,,Surface,40,Image 1,1,12,
116228,,Surface,40,Image 1,1,13,
73771,,Surface,40,Image 1,1,14,
291306,,Surface,40,Image 1,1,15,
