
Intensity Sum Ch=38 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
178753,,Surface,38,Image 1,1,0,
275997,,Surface,38,Image 1,1,1,
711101,,Surface,38,Image 1,1,2,
224668,,Surface,38,Image 1,1,3,
1.03166e+06,,Surface,38,Image 1,1,4,
812035,,Surface,38,Image 1,1,5,
1.64234e+06,,Surface,38,Image 1,1,6,
445546,,Surface,38,Image 1,1,7,
378583,,Surface,38,Image 1,1,8,
343354,,Surface,38,Image 1,1,9,
605717,,Surface,38,Image 1,1,10,
652613,,Surface,38,Image 1,1,11,
2.30188e+07,,Surface,38,Image 1,1,12,
623193,,Surface,38,Image 1,1,13,
678258,,Surface,38,Image 1,1,14,
2.05012e+06,,Surface,38,Image 1,1,15,
