
Intensity Sum of Square Ch=31 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
596229,,Surface,31,Image 1,1,0,
48810,,Surface,31,Image 1,1,1,
1.24988e+06,,Surface,31,Image 1,1,2,
729,,Surface,31,Image 1,1,3,
1.05035e+06,,Surface,31,Image 1,1,4,
2.36575e+08,,Surface,31,Image 1,1,5,
4.67233e+08,,Surface,31,Image 1,1,6,
1.90511e+08,,Surface,31,Image 1,1,7,
1482,,Surface,31,Image 1,1,8,
191507,,Surface,31,Image 1,1,9,
7.46371e+07,,Surface,31,Image 1,1,10,
70788,,Surface,31,Image 1,1,11,
1.1498e+08,,Surface,31,Image 1,1,12,
177629,,Surface,31,Image 1,1,13,
1.40294e+06,,Surface,31,Image 1,1,14,
1.28891e+07,,Surface,31,Image 1,1,15,
