
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
308.038,,Surface,4,Image 1,1,0,
305.809,,Surface,4,Image 1,1,1,
447.414,,Surface,4,Image 1,1,2,
907.32,,Surface,4,Image 1,1,3,
292.255,,Surface,4,Image 1,1,4,
484.091,,Surface,4,Image 1,1,5,
623.118,,Surface,4,Image 1,1,6,
223.747,,Surface,4,Image 1,1,7,
701.379,,Surface,4,Image 1,1,8,
1712.15,,Surface,4,Image 1,1,9,
1765.45,,Surface,4,Image 1,1,10,
1047.89,,Surface,4,Image 1,1,11,
1004.58,,Surface,4,Image 1,1,12,
598.939,,Surface,4,Image 1,1,13,
316.151,,Surface,4,Image 1,1,14,
372.893,,Surface,4,Image 1,1,15,
