
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
142336,,Surface,3,Image 1,1,0,
128578,,Surface,3,Image 1,1,1,
906674,,Surface,3,Image 1,1,2,
483130,,Surface,3,Image 1,1,3,
385068,,Surface,3,Image 1,1,4,
519031,,Surface,3,Image 1,1,5,
488547,,Surface,3,Image 1,1,6,
383490,,Surface,3,Image 1,1,7,
879732,,Surface,3,Image 1,1,8,
483104,,Surface,3,Image 1,1,9,
378030,,Surface,3,Image 1,1,10,
1.049e+06,,Surface,3,Image 1,1,11,
6.39246e+06,,Surface,3,Image 1,1,12,
242390,,Surface,3,Image 1,1,13,
254003,,Surface,3,Image 1,1,14,
741579,,Surface,3,Image 1,1,15,
