
Intensity Mean Ch=15 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
156.784,,Surface,15,Image 1,1,0,
392.718,,Surface,15,Image 1,1,1,
731.906,,Surface,15,Image 1,1,2,
0.312139,,Surface,15,Image 1,1,3,
1011.06,,Surface,15,Image 1,1,4,
188.028,,Surface,15,Image 1,1,5,
441.372,,Surface,15,Image 1,1,6,
308.322,,Surface,15,Image 1,1,7,
0,,Surface,15,Image 1,1,8,
23.2177,,Surface,15,Image 1,1,9,
530.21,,Surface,15,Image 1,1,10,
1.50094,,Surface,15,Image 1,1,11,
234.173,,Surface,15,Image 1,1,12,
665.578,,Surface,15,Image 1,1,13,
233.419,,Surface,15,Image 1,1,14,
185.93,,Surface,15,Image 1,1,15,
