
Intensity StdDev Ch=40 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
158.616,,Surface,40,Image 1,1,0,
182.768,,Surface,40,Image 1,1,1,
105.134,,Surface,40,Image 1,1,2,
279.982,,Surface,40,Image 1,1,3,
319.696,,Surface,40,Image 1,1,4,
129.283,,Surface,40,Image 1,1,5,
395.258,,Surface,40,Image 1,1,6,
192.743,,Surface,40,Image 1,1,7,
233.057,,Surface,40,Image 1,1,8,
227.723,,Surface,40,Image 1,1,9,
267.615,,Surface,40,Image 1,1,10,
240.629,,Surface,40,Image 1,1,11,
676.594,,Surface,40,Image 1,1,12,
318.375,,Surface,40,Image 1,1,13,
211.434,,Surface,40,Image 1,1,14,
273.381,,Surface,40,Image 1,1,15,
