
Intensity Sum Ch=28 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
100,,Surface,28,Image 1,1,0,
6060,,Surface,28,Image 1,1,1,
19730,,Surface,28,Image 1,1,2,
387127,,Surface,28,Image 1,1,3,
24353,,Surface,28,Image 1,1,4,
22270,,Surface,28,Image 1,1,5,
37235,,Surface,28,Image 1,1,6,
5290,,Surface,28,Image 1,1,7,
130224,,Surface,28,Image 1,1,8,
8870,,Surface,28,Image 1,1,9,
6136,,Surface,28,Image 1,1,10,
61965,,Surface,28,Image 1,1,11,
577095,,Surface,28,Image 1,1,12,
9063,,Surface,28,Image 1,1,13,
2355,,Surface,28,Image 1,1,14,
100265,,Surface,28,Image 1,1,15,
