
Intensity StdDev Ch=18 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4.54575,,Surface,18,Image 1,1,0,
16.697,,Surface,18,Image 1,1,1,
350.17,,Surface,18,Image 1,1,2,
11.7555,,Surface,18,Image 1,1,3,
980.246,,Surface,18,Image 1,1,4,
94.5892,,Surface,18,Image 1,1,5,
132.725,,Surface,18,Image 1,1,6,
77.2377,,Surface,18,Image 1,1,7,
648.519,,Surface,18,Image 1,1,8,
15.7962,,Surface,18,Image 1,1,9,
1872.65,,Surface,18,Image 1,1,10,
1182.23,,Surface,18,Image 1,1,11,
254.323,,Surface,18,Image 1,1,12,
573.686,,Surface,18,Image 1,1,13,
150.202,,Surface,18,Image 1,1,14,
35.5848,,Surface,18,Image 1,1,15,
