
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,ID,
0.298133,,Surface,1,0,
0.421979,,Surface,1,1,
0.345257,,Surface,1,2,
0.743768,,Surface,1,3,
0.590626,,Surface,1,4,
0.532098,,Surface,1,5,
0.604685,,Surface,1,6,
0.58007,,Surface,1,7,
0.259029,,Surface,1,8,
0.231157,,Surface,1,9,
0.669667,,Surface,1,10,
0.237868,,Surface,1,11,
0.543806,,Surface,1,12,
0.660684,,Surface,1,13,
0.27225,,Surface,1,14,
0.399143,,Surface,1,15,
